symbol,date,period,delay_s,status,fill_price,t_star,pnl_replay
BBAI,2023-02-08,2023-24,30,filled,5.6,2.7729327,-131.45752489326034
BBAI,2023-02-08,2023-24,45,skipped_guard,,2.7729327,0.0
BBAI,2023-02-08,2023-24,60,filled,5.55,2.7729327,-131.45419155951032
BBAI,2023-02-08,2023-24,90,filled,5.59,2.7729327,-131.45685822651032
TCBP,2023-02-22,2023-24,0,skipped_guard,,11.806558174,0.0
TCBP,2023-02-22,2023-24,1,skipped_guard,,11.806558174,0.0
TCBP,2023-02-22,2023-24,2,skipped_guard,,11.806558174,0.0
TCBP,2023-02-22,2023-24,3,skipped_guard,,11.806558174,0.0
TCBP,2023-02-22,2023-24,5,skipped_guard,,11.806558174,0.0
TCBP,2023-02-22,2023-24,10,skipped_guard,,11.806558174,0.0
TCBP,2023-02-22,2023-24,15,filled,5.6,11.806558174,-31.37164522145458
TCBP,2023-02-22,2023-24,20,filled,5.6,11.806558174,-31.37164522145458
TCBP,2023-02-22,2023-24,30,skipped_guard,,11.806558174,0.0
TCBP,2023-02-22,2023-24,45,skipped_guard,,11.806558174,0.0
TCBP,2023-02-22,2023-24,60,skipped_guard,,11.806558174,0.0
TCBP,2023-02-22,2023-24,90,filled,5.6,11.806558174,-31.37164522145458
GNS,2023-02-27,2023-24,0,filled,4.89,96.190690048,-101.73429338345078
GNS,2023-02-27,2023-24,1,filled,4.89,96.190690048,-101.73429338345078
GNS,2023-02-27,2023-24,2,filled,4.89,96.190690048,-101.73429338345078
GNS,2023-02-27,2023-24,3,filled,4.89,96.190690048,-101.73429338345078
GNS,2023-02-27,2023-24,5,filled,4.89,96.190690048,-101.73429338345078
GNS,2023-02-27,2023-24,10,filled,4.89,96.190690048,-101.73429338345078
GNS,2023-02-27,2023-24,15,filled,4.89,96.190690048,-101.73429338345078
GNS,2023-02-27,2023-24,20,filled,4.89,96.190690048,-101.73429338345078
GNS,2023-02-27,2023-24,30,filled,4.89,96.190690048,-101.73429338345078
GNS,2023-02-27,2023-24,45,filled,4.89,96.190690048,-101.73429338345078
GNS,2023-02-27,2023-24,60,filled,4.89,96.190690048,-101.73429338345078
GNS,2023-02-27,2023-24,90,filled,4.89,96.190690048,-101.73429338345078
AIXI,2023-03-10,2023-24,0,unfilled_no_tstar,,,0.0
AIXI,2023-03-10,2023-24,1,unfilled_no_tstar,,,0.0
AIXI,2023-03-10,2023-24,2,unfilled_no_tstar,,,0.0
AIXI,2023-03-10,2023-24,3,unfilled_no_tstar,,,0.0
AIXI,2023-03-10,2023-24,5,unfilled_no_tstar,,,0.0
AIXI,2023-03-10,2023-24,10,unfilled_no_tstar,,,0.0
AIXI,2023-03-10,2023-24,15,unfilled_no_tstar,,,0.0
AIXI,2023-03-10,2023-24,20,unfilled_no_tstar,,,0.0
AIXI,2023-03-10,2023-24,30,unfilled_no_tstar,,,0.0
AIXI,2023-03-10,2023-24,45,unfilled_no_tstar,,,0.0
AIXI,2023-03-10,2023-24,60,unfilled_no_tstar,,,0.0
AIXI,2023-03-10,2023-24,90,unfilled_no_tstar,,,0.0
UVIX,2023-03-13,2023-24,0,skipped_guard,,26.28743817,0.0
UVIX,2023-03-13,2023-24,1,skipped_guard,,26.28743817,0.0
UVIX,2023-03-13,2023-24,2,skipped_guard,,26.28743817,0.0
UVIX,2023-03-13,2023-24,3,skipped_guard,,26.28743817,0.0
UVIX,2023-03-13,2023-24,5,skipped_guard,,26.28743817,0.0
UVIX,2023-03-13,2023-24,10,skipped_guard,,26.28743817,0.0
UVIX,2023-03-13,2023-24,15,skipped_guard,,26.28743817,0.0
UVIX,2023-03-13,2023-24,20,skipped_guard,,26.28743817,0.0
UVIX,2023-03-13,2023-24,30,skipped_guard,,26.28743817,0.0
UVIX,2023-03-13,2023-24,45,skipped_guard,,26.28743817,0.0
UVIX,2023-03-13,2023-24,60,skipped_guard,,26.28743817,0.0
UVIX,2023-03-13,2023-24,90,filled,28.6,26.28743817,-56.76066768574919
UVIX,2023-03-17,2023-24,0,filled,22.68,2.219912704,-131.7058477142766
UVIX,2023-03-17,2023-24,1,filled,22.68,2.219912704,-131.7058477142766
UVIX,2023-03-17,2023-24,2,filled,22.68,2.219912704,-131.7058477142766
UVIX,2023-03-17,2023-24,3,filled,22.66,2.219912704,-131.70451438077657
UVIX,2023-03-17,2023-24,5,filled,22.62,2.219912704,-131.70184771377657
UVIX,2023-03-17,2023-24,10,skipped_guard,,2.219912704,0.0
UVIX,2023-03-17,2023-24,15,skipped_guard,,2.219912704,0.0
UVIX,2023-03-17,2023-24,20,skipped_guard,,2.219912704,0.0
UVIX,2023-03-17,2023-24,30,filled,22.62,2.219912704,-131.70184771377657
UVIX,2023-03-17,2023-24,45,skipped_guard,,2.219912704,0.0
UVIX,2023-03-17,2023-24,60,filled,22.67,2.219912704,-131.70518104752657
UVIX,2023-03-17,2023-24,90,filled,22.58,2.219912704,-131.69918104677657
PACWP,2023-03-20,2023-24,0,unfilled_no_tstar,,,0.0
PACWP,2023-03-20,2023-24,1,unfilled_no_tstar,,,0.0
PACWP,2023-03-20,2023-24,2,unfilled_no_tstar,,,0.0
PACWP,2023-03-20,2023-24,3,unfilled_no_tstar,,,0.0
PACWP,2023-03-20,2023-24,5,unfilled_no_tstar,,,0.0
PACWP,2023-03-20,2023-24,10,unfilled_no_tstar,,,0.0
PACWP,2023-03-20,2023-24,15,unfilled_no_tstar,,,0.0
PACWP,2023-03-20,2023-24,20,unfilled_no_tstar,,,0.0
PACWP,2023-03-20,2023-24,30,unfilled_no_tstar,,,0.0
PACWP,2023-03-20,2023-24,45,unfilled_no_tstar,,,0.0
PACWP,2023-03-20,2023-24,60,unfilled_no_tstar,,,0.0
PACWP,2023-03-20,2023-24,90,unfilled_no_tstar,,,0.0
BFRG,2023-04-12,2023-24,0,unfilled_no_tstar,,,0.0
BFRG,2023-04-12,2023-24,1,unfilled_no_tstar,,,0.0
BFRG,2023-04-12,2023-24,2,unfilled_no_tstar,,,0.0
BFRG,2023-04-12,2023-24,3,unfilled_no_tstar,,,0.0
BFRG,2023-04-12,2023-24,5,unfilled_no_tstar,,,0.0
BFRG,2023-04-12,2023-24,10,unfilled_no_tstar,,,0.0
BFRG,2023-04-12,2023-24,15,unfilled_no_tstar,,,0.0
BFRG,2023-04-12,2023-24,20,unfilled_no_tstar,,,0.0
BFRG,2023-04-12,2023-24,30,unfilled_no_tstar,,,0.0
BFRG,2023-04-12,2023-24,45,unfilled_no_tstar,,,0.0
BFRG,2023-04-12,2023-24,60,unfilled_no_tstar,,,0.0
BFRG,2023-04-12,2023-24,90,unfilled_no_tstar,,,0.0
BFRG,2023-04-14,2023-24,0,filled,6.7,38.669433698,-47.97674599709293
BFRG,2023-04-14,2023-24,1,filled,6.7,38.669433698,-47.97674599709293
BFRG,2023-04-14,2023-24,2,filled,6.7,38.669433698,-47.97674599709293
BFRG,2023-04-14,2023-24,3,filled,6.7,38.669433698,-47.97674599709293
BFRG,2023-04-14,2023-24,5,filled,6.7,38.669433698,-47.97674599709293
BFRG,2023-04-14,2023-24,10,filled,6.7,38.669433698,-47.97674599709293
BFRG,2023-04-14,2023-24,15,filled,6.7,38.669433698,-47.97674599709293
BFRG,2023-04-14,2023-24,20,filled,6.7,38.669433698,-47.97674599709293
BFRG,2023-04-14,2023-24,30,filled,6.7,38.669433698,-47.97674599709293
BFRG,2023-04-14,2023-24,45,skipped_guard,,38.669433698,0.0
BFRG,2023-04-14,2023-24,60,skipped_guard,,38.669433698,0.0
BFRG,2023-04-14,2023-24,90,filled,6.51,38.669433698,-47.96407932884293
BFRG,2023-04-17,2023-24,0,filled,7.35,50.076301119,-118.39643503955249
BFRG,2023-04-17,2023-24,1,filled,7.35,50.076301119,-118.39643503955249
BFRG,2023-04-17,2023-24,2,filled,7.35,50.076301119,-118.39643503955249
BFRG,2023-04-17,2023-24,3,filled,7.35,50.076301119,-118.39643503955249
BFRG,2023-04-17,2023-24,5,filled,7.35,50.076301119,-118.39643503955249
BFRG,2023-04-17,2023-24,10,filled,7.35,50.076301119,-118.39643503955249
BFRG,2023-04-17,2023-24,15,filled,7.35,50.076301119,-118.39643503955249
BFRG,2023-04-17,2023-24,20,filled,7.35,50.076301119,-118.39643503955249
BFRG,2023-04-17,2023-24,30,filled,7.35,50.076301119,-118.39643503955249
BFRG,2023-04-17,2023-24,45,filled,7.35,50.076301119,-118.39643503955249
BFRG,2023-04-17,2023-24,60,skipped_guard,,50.076301119,0.0
BFRG,2023-04-17,2023-24,90,skipped_guard,,50.076301119,0.0
OCEA,2023-04-17,2023-24,0,filled,7.19,101.307969015,0.542100734429713
OCEA,2023-04-17,2023-24,1,filled,7.19,101.307969015,0.542100734429713
OCEA,2023-04-17,2023-24,2,filled,7.19,101.307969015,0.542100734429713
OCEA,2023-04-17,2023-24,3,filled,7.19,101.307969015,0.542100734429713
OCEA,2023-04-17,2023-24,5,filled,7.19,101.307969015,0.542100734429713
OCEA,2023-04-17,2023-24,10,filled,7.19,101.307969015,0.542100734429713
OCEA,2023-04-17,2023-24,15,filled,7.19,101.307969015,0.542100734429713
OCEA,2023-04-17,2023-24,20,filled,7.19,101.307969015,0.542100734429713
OCEA,2023-04-17,2023-24,30,filled,7.19,101.307969015,0.542100734429713
OCEA,2023-04-17,2023-24,45,filled,7.19,101.307969015,0.542100734429713
OCEA,2023-04-17,2023-24,60,filled,7.19,101.307969015,0.542100734429713
OCEA,2023-04-17,2023-24,90,filled,7.19,101.307969015,0.542100734429713
CLSK,2023-04-18,2023-24,0,filled,4.82,5.571844522,-20.17972785579924
CLSK,2023-04-18,2023-24,1,filled,4.82,5.571844522,-20.17972785579924
CLSK,2023-04-18,2023-24,2,filled,4.82,5.571844522,-20.17972785579924
CLSK,2023-04-18,2023-24,3,filled,4.82,5.571844522,-20.17972785579924
CLSK,2023-04-18,2023-24,5,filled,4.82,5.571844522,-20.17972785579924
CLSK,2023-04-18,2023-24,10,skipped_guard,,5.571844522,0.0
CLSK,2023-04-18,2023-24,15,skipped_guard,,5.571844522,0.0
CLSK,2023-04-18,2023-24,20,skipped_guard,,5.571844522,0.0
CLSK,2023-04-18,2023-24,30,filled,4.81,5.571844522,-20.17906118904924
CLSK,2023-04-18,2023-24,45,filled,4.8,5.571844522,-20.17839452229924
CLSK,2023-04-18,2023-24,60,skipped_guard,,5.571844522,0.0
CLSK,2023-04-18,2023-24,90,skipped_guard,,5.571844522,0.0
RLAY,2023-04-19,2023-24,0,unfilled_no_tstar,,,0.0
RLAY,2023-04-19,2023-24,1,unfilled_no_tstar,,,0.0
RLAY,2023-04-19,2023-24,2,unfilled_no_tstar,,,0.0
RLAY,2023-04-19,2023-24,3,unfilled_no_tstar,,,0.0
RLAY,2023-04-19,2023-24,5,unfilled_no_tstar,,,0.0
RLAY,2023-04-19,2023-24,10,unfilled_no_tstar,,,0.0
RLAY,2023-04-19,2023-24,15,unfilled_no_tstar,,,0.0
RLAY,2023-04-19,2023-24,20,unfilled_no_tstar,,,0.0
RLAY,2023-04-19,2023-24,30,unfilled_no_tstar,,,0.0
RLAY,2023-04-19,2023-24,45,unfilled_no_tstar,,,0.0
RLAY,2023-04-19,2023-24,60,unfilled_no_tstar,,,0.0
RLAY,2023-04-19,2023-24,90,unfilled_no_tstar,,,0.0
PTPI,2023-04-25,2023-24,0,filled,4.4,34.318470351,268.26789868015
PTPI,2023-04-25,2023-24,1,filled,4.4,34.318470351,268.26789868015
PTPI,2023-04-25,2023-24,2,filled,4.4,34.318470351,268.26789868015
PTPI,2023-04-25,2023-24,3,filled,4.4,34.318470351,268.26789868015
PTPI,2023-04-25,2023-24,5,filled,4.4,34.318470351,268.26789868015
PTPI,2023-04-25,2023-24,10,filled,4.4,34.318470351,268.26789868015
PTPI,2023-04-25,2023-24,15,filled,4.4,34.318470351,268.26789868015
PTPI,2023-04-25,2023-24,20,filled,4.4,34.318470351,268.26789868015
PTPI,2023-04-25,2023-24,30,filled,4.4,34.318470351,268.26789868015
PTPI,2023-04-25,2023-24,45,skipped_guard,,34.318470351,0.0
PTPI,2023-04-25,2023-24,60,skipped_guard,,34.318470351,0.0
PTPI,2023-04-25,2023-24,90,skipped_guard,,34.318470351,0.0
PTPI,2023-04-26,2023-24,0,filled,4.77,157.695127741,-189.39458500765264
PTPI,2023-04-26,2023-24,1,filled,4.77,157.695127741,-189.39458500765264
PTPI,2023-04-26,2023-24,2,filled,4.77,157.695127741,-189.39458500765264
PTPI,2023-04-26,2023-24,3,filled,4.77,157.695127741,-189.39458500765264
PTPI,2023-04-26,2023-24,5,filled,4.77,157.695127741,-189.39458500765264
PTPI,2023-04-26,2023-24,10,filled,4.77,157.695127741,-189.39458500765264
PTPI,2023-04-26,2023-24,15,filled,4.77,157.695127741,-189.39458500765264
PTPI,2023-04-26,2023-24,20,filled,4.77,157.695127741,-189.39458500765264
PTPI,2023-04-26,2023-24,30,filled,4.77,157.695127741,-189.39458500765264
PTPI,2023-04-26,2023-24,45,filled,4.77,157.695127741,-189.39458500765264
PTPI,2023-04-26,2023-24,60,filled,4.77,157.695127741,-189.39458500765264
PTPI,2023-04-26,2023-24,90,filled,4.77,157.695127741,-189.39458500765264
JYD,2023-04-28,2023-24,0,filled,4.08,45.097217677,-118.91276397742674
JYD,2023-04-28,2023-24,1,filled,4.08,45.097217677,-118.91276397742674
JYD,2023-04-28,2023-24,2,filled,4.08,45.097217677,-118.91276397742674
JYD,2023-04-28,2023-24,3,filled,4.08,45.097217677,-118.91276397742674
JYD,2023-04-28,2023-24,5,filled,4.08,45.097217677,-118.91276397742674
JYD,2023-04-28,2023-24,10,filled,4.08,45.097217677,-118.91276397742674
JYD,2023-04-28,2023-24,15,filled,4.08,45.097217677,-118.91276397742674
JYD,2023-04-28,2023-24,20,filled,4.08,45.097217677,-118.91276397742674
JYD,2023-04-28,2023-24,30,filled,4.08,45.097217677,-118.91276397742674
JYD,2023-04-28,2023-24,45,filled,4.08,45.097217677,-118.91276397742674
JYD,2023-04-28,2023-24,60,skipped_guard,,45.097217677,0.0
JYD,2023-04-28,2023-24,90,skipped_guard,,45.097217677,0.0
CHGG,2023-05-03,2023-24,0,filled,9.66,27.660272227,-25.3181911647737
CHGG,2023-05-03,2023-24,1,filled,9.66,27.660272227,-25.3181911647737
CHGG,2023-05-03,2023-24,2,filled,9.66,27.660272227,-25.3181911647737
CHGG,2023-05-03,2023-24,3,filled,9.66,27.660272227,-25.3181911647737
CHGG,2023-05-03,2023-24,5,filled,9.66,27.660272227,-25.3181911647737
CHGG,2023-05-03,2023-24,10,filled,9.66,27.660272227,-25.3181911647737
CHGG,2023-05-03,2023-24,15,filled,9.66,27.660272227,-25.3181911647737
CHGG,2023-05-03,2023-24,20,filled,9.66,27.660272227,-25.3181911647737
CHGG,2023-05-03,2023-24,30,filled,9.62,27.660272227,-25.3155244977737
CHGG,2023-05-03,2023-24,45,filled,9.66,27.660272227,-25.3181911647737
CHGG,2023-05-03,2023-24,60,filled,9.64,27.660272227,-25.3168578312737
CHGG,2023-05-03,2023-24,90,filled,9.66,27.660272227,-25.3181911647737
MINM,2023-05-05,2023-24,0,unfilled_no_tstar,,,0.0
MINM,2023-05-05,2023-24,1,unfilled_no_tstar,,,0.0
MINM,2023-05-05,2023-24,2,unfilled_no_tstar,,,0.0
MINM,2023-05-05,2023-24,3,unfilled_no_tstar,,,0.0
MINM,2023-05-05,2023-24,5,unfilled_no_tstar,,,0.0
MINM,2023-05-05,2023-24,10,unfilled_no_tstar,,,0.0
MINM,2023-05-05,2023-24,15,unfilled_no_tstar,,,0.0
MINM,2023-05-05,2023-24,20,unfilled_no_tstar,,,0.0
MINM,2023-05-05,2023-24,30,unfilled_no_tstar,,,0.0
MINM,2023-05-05,2023-24,45,unfilled_no_tstar,,,0.0
MINM,2023-05-05,2023-24,60,unfilled_no_tstar,,,0.0
MINM,2023-05-05,2023-24,90,unfilled_no_tstar,,,0.0
PACWP,2023-05-05,2023-24,0,skipped_guard,,14.398274157,0.0
PACWP,2023-05-05,2023-24,1,skipped_guard,,14.398274157,0.0
PACWP,2023-05-05,2023-24,2,skipped_guard,,14.398274157,0.0
PACWP,2023-05-05,2023-24,3,skipped_guard,,14.398274157,0.0
PACWP,2023-05-05,2023-24,5,skipped_guard,,14.398274157,0.0
PACWP,2023-05-05,2023-24,10,skipped_guard,,14.398274157,0.0
PACWP,2023-05-05,2023-24,15,skipped_guard,,14.398274157,0.0
PACWP,2023-05-05,2023-24,20,skipped_guard,,14.398274157,0.0
PACWP,2023-05-05,2023-24,30,skipped_guard,,14.398274157,0.0
PACWP,2023-05-05,2023-24,45,skipped_guard,,14.398274157,0.0
PACWP,2023-05-05,2023-24,60,skipped_guard,,14.398274157,0.0
PACWP,2023-05-05,2023-24,90,skipped_guard,,14.398274157,0.0
BFRG,2023-05-05,2023-24,0,unfilled_no_tstar,,,0.0
BFRG,2023-05-05,2023-24,1,unfilled_no_tstar,,,0.0
BFRG,2023-05-05,2023-24,2,unfilled_no_tstar,,,0.0
BFRG,2023-05-05,2023-24,3,unfilled_no_tstar,,,0.0
BFRG,2023-05-05,2023-24,5,unfilled_no_tstar,,,0.0
BFRG,2023-05-05,2023-24,10,unfilled_no_tstar,,,0.0
BFRG,2023-05-05,2023-24,15,unfilled_no_tstar,,,0.0
BFRG,2023-05-05,2023-24,20,unfilled_no_tstar,,,0.0
BFRG,2023-05-05,2023-24,30,unfilled_no_tstar,,,0.0
BFRG,2023-05-05,2023-24,45,unfilled_no_tstar,,,0.0
BFRG,2023-05-05,2023-24,60,unfilled_no_tstar,,,0.0
BFRG,2023-05-05,2023-24,90,unfilled_no_tstar,,,0.0
EYPT,2023-05-19,2023-24,0,unfilled_no_tstar,,,0.0
EYPT,2023-05-19,2023-24,1,unfilled_no_tstar,,,0.0
EYPT,2023-05-19,2023-24,2,unfilled_no_tstar,,,0.0
EYPT,2023-05-19,2023-24,3,unfilled_no_tstar,,,0.0
EYPT,2023-05-19,2023-24,5,unfilled_no_tstar,,,0.0
EYPT,2023-05-19,2023-24,10,unfilled_no_tstar,,,0.0
EYPT,2023-05-19,2023-24,15,unfilled_no_tstar,,,0.0
EYPT,2023-05-19,2023-24,20,unfilled_no_tstar,,,0.0
EYPT,2023-05-19,2023-24,30,unfilled_no_tstar,,,0.0
EYPT,2023-05-19,2023-24,45,unfilled_no_tstar,,,0.0
EYPT,2023-05-19,2023-24,60,unfilled_no_tstar,,,0.0
EYPT,2023-05-19,2023-24,90,unfilled_no_tstar,,,0.0
ORMP,2023-05-22,2023-24,0,filled,5.06,55.994946925,-74.29140771651954
ORMP,2023-05-22,2023-24,1,filled,5.06,55.994946925,-74.29140771651954
ORMP,2023-05-22,2023-24,2,filled,5.06,55.994946925,-74.29140771651954
ORMP,2023-05-22,2023-24,3,filled,5.06,55.994946925,-74.29140771651954
ORMP,2023-05-22,2023-24,5,filled,5.06,55.994946925,-74.29140771651954
ORMP,2023-05-22,2023-24,10,filled,5.06,55.994946925,-74.29140771651954
ORMP,2023-05-22,2023-24,15,filled,5.06,55.994946925,-74.29140771651954
ORMP,2023-05-22,2023-24,20,filled,5.06,55.994946925,-74.29140771651954
ORMP,2023-05-22,2023-24,30,filled,5.06,55.994946925,-74.29140771651954
ORMP,2023-05-22,2023-24,45,filled,5.06,55.994946925,-74.29140771651954
ORMP,2023-05-22,2023-24,60,filled,5.06,55.994946925,-74.29140771651954
ORMP,2023-05-22,2023-24,90,skipped_guard,,55.994946925,0.0
ARVL,2023-05-25,2023-24,0,filled,3.96,67.904219349,-98.73031822790922
ARVL,2023-05-25,2023-24,1,filled,3.96,67.904219349,-98.73031822790922
ARVL,2023-05-25,2023-24,2,filled,3.96,67.904219349,-98.73031822790922
ARVL,2023-05-25,2023-24,3,filled,3.96,67.904219349,-98.73031822790922
ARVL,2023-05-25,2023-24,5,filled,3.96,67.904219349,-98.73031822790922
ARVL,2023-05-25,2023-24,10,filled,3.96,67.904219349,-98.73031822790922
ARVL,2023-05-25,2023-24,15,filled,3.96,67.904219349,-98.73031822790922
ARVL,2023-05-25,2023-24,20,filled,3.96,67.904219349,-98.73031822790922
ARVL,2023-05-25,2023-24,30,filled,3.96,67.904219349,-98.73031822790922
ARVL,2023-05-25,2023-24,45,filled,3.96,67.904219349,-98.73031822790922
ARVL,2023-05-25,2023-24,60,filled,3.96,67.904219349,-98.73031822790922
ARVL,2023-05-25,2023-24,90,skipped_guard,,67.904219349,0.0
GSIT,2023-05-25,2023-24,0,filled,5.8,192.869309066,76.79864322649632
GSIT,2023-05-25,2023-24,1,filled,5.8,192.869309066,76.79864322649632
GSIT,2023-05-25,2023-24,2,filled,5.8,192.869309066,76.79864322649632
GSIT,2023-05-25,2023-24,3,filled,5.8,192.869309066,76.79864322649632
GSIT,2023-05-25,2023-24,5,filled,5.8,192.869309066,76.79864322649632
GSIT,2023-05-25,2023-24,10,filled,5.8,192.869309066,76.79864322649632
GSIT,2023-05-25,2023-24,15,filled,5.8,192.869309066,76.79864322649632
GSIT,2023-05-25,2023-24,20,filled,5.8,192.869309066,76.79864322649632
GSIT,2023-05-25,2023-24,30,filled,5.8,192.869309066,76.79864322649632
GSIT,2023-05-25,2023-24,45,filled,5.8,192.869309066,76.79864322649632
GSIT,2023-05-25,2023-24,60,filled,5.8,192.869309066,76.79864322649632
GSIT,2023-05-25,2023-24,90,filled,5.8,192.869309066,76.79864322649632
MGRM,2023-05-30,2023-24,0,filled,5.34,282.320388309,-87.89730298716138
MGRM,2023-05-30,2023-24,1,filled,5.34,282.320388309,-87.89730298716138
MGRM,2023-05-30,2023-24,2,filled,5.34,282.320388309,-87.89730298716138
MGRM,2023-05-30,2023-24,3,filled,5.34,282.320388309,-87.89730298716138
MGRM,2023-05-30,2023-24,5,filled,5.34,282.320388309,-87.89730298716138
MGRM,2023-05-30,2023-24,10,filled,5.34,282.320388309,-87.89730298716138
MGRM,2023-05-30,2023-24,15,filled,5.34,282.320388309,-87.89730298716138
MGRM,2023-05-30,2023-24,20,filled,5.34,282.320388309,-87.89730298716138
MGRM,2023-05-30,2023-24,30,filled,5.34,282.320388309,-87.89730298716138
MGRM,2023-05-30,2023-24,45,filled,5.34,282.320388309,-87.89730298716138
MGRM,2023-05-30,2023-24,60,filled,5.34,282.320388309,-87.89730298716138
MGRM,2023-05-30,2023-24,90,filled,5.34,282.320388309,-87.89730298716138
RMTI,2023-06-02,2023-24,0,filled,4.2,86.132986289,-21.19719664964932
RMTI,2023-06-02,2023-24,1,filled,4.2,86.132986289,-21.19719664964932
RMTI,2023-06-02,2023-24,2,filled,4.2,86.132986289,-21.19719664964932
RMTI,2023-06-02,2023-24,3,filled,4.2,86.132986289,-21.19719664964932
RMTI,2023-06-02,2023-24,5,filled,4.2,86.132986289,-21.19719664964932
RMTI,2023-06-02,2023-24,10,filled,4.2,86.132986289,-21.19719664964932
RMTI,2023-06-02,2023-24,15,filled,4.2,86.132986289,-21.19719664964932
RMTI,2023-06-02,2023-24,20,filled,4.2,86.132986289,-21.19719664964932
RMTI,2023-06-02,2023-24,30,filled,4.2,86.132986289,-21.19719664964932
RMTI,2023-06-02,2023-24,45,filled,4.2,86.132986289,-21.19719664964932
RMTI,2023-06-02,2023-24,60,filled,4.2,86.132986289,-21.19719664964932
RMTI,2023-06-02,2023-24,90,skipped_guard,,86.132986289,0.0
RMTI,2023-06-05,2023-24,0,unfilled_no_tstar,,,0.0
RMTI,2023-06-05,2023-24,1,unfilled_no_tstar,,,0.0
RMTI,2023-06-05,2023-24,2,unfilled_no_tstar,,,0.0
RMTI,2023-06-05,2023-24,3,unfilled_no_tstar,,,0.0
RMTI,2023-06-05,2023-24,5,unfilled_no_tstar,,,0.0
RMTI,2023-06-05,2023-24,10,unfilled_no_tstar,,,0.0
RMTI,2023-06-05,2023-24,15,unfilled_no_tstar,,,0.0
RMTI,2023-06-05,2023-24,20,unfilled_no_tstar,,,0.0
RMTI,2023-06-05,2023-24,30,unfilled_no_tstar,,,0.0
RMTI,2023-06-05,2023-24,45,unfilled_no_tstar,,,0.0
RMTI,2023-06-05,2023-24,60,unfilled_no_tstar,,,0.0
RMTI,2023-06-05,2023-24,90,unfilled_no_tstar,,,0.0
KC,2023-06-12,2023-24,0,filled,5.62,163.219554535,138.44595809240943
KC,2023-06-12,2023-24,1,filled,5.62,163.219554535,138.44595809240943
KC,2023-06-12,2023-24,2,filled,5.62,163.219554535,138.44595809240943
KC,2023-06-12,2023-24,3,filled,5.62,163.219554535,138.44595809240943
KC,2023-06-12,2023-24,5,filled,5.62,163.219554535,138.44595809240943
KC,2023-06-12,2023-24,10,filled,5.62,163.219554535,138.44595809240943
KC,2023-06-12,2023-24,15,filled,5.62,163.219554535,138.44595809240943
KC,2023-06-12,2023-24,20,filled,5.62,163.219554535,138.44595809240943
KC,2023-06-12,2023-24,30,filled,5.62,163.219554535,138.44595809240943
KC,2023-06-12,2023-24,45,filled,5.62,163.219554535,138.44595809240943
KC,2023-06-12,2023-24,60,filled,5.62,163.219554535,138.44595809240943
KC,2023-06-12,2023-24,90,filled,5.62,163.219554535,138.44595809240943
KC,2023-06-13,2023-24,0,filled,6.38,1.544762643,187.04191504690354
KC,2023-06-13,2023-24,1,filled,6.38,1.544762643,187.04191504690354
KC,2023-06-13,2023-24,2,filled,6.38,1.544762643,187.04191504690354
KC,2023-06-13,2023-24,3,filled,6.37,1.544762643,187.04258171365356
KC,2023-06-13,2023-24,5,skipped_guard,,1.544762643,0.0
KC,2023-06-13,2023-24,10,skipped_guard,,1.544762643,0.0
KC,2023-06-13,2023-24,15,skipped_guard,,1.544762643,0.0
KC,2023-06-13,2023-24,20,skipped_guard,,1.544762643,0.0
KC,2023-06-13,2023-24,30,skipped_guard,,1.544762643,0.0
KC,2023-06-13,2023-24,45,skipped_guard,,1.544762643,0.0
KC,2023-06-13,2023-24,60,skipped_guard,,1.544762643,0.0
KC,2023-06-13,2023-24,90,skipped_guard,,1.544762643,0.0
VERA,2023-06-20,2023-24,0,unfilled_no_tstar,,,0.0
VERA,2023-06-20,2023-24,1,unfilled_no_tstar,,,0.0
VERA,2023-06-20,2023-24,2,unfilled_no_tstar,,,0.0
VERA,2023-06-20,2023-24,3,unfilled_no_tstar,,,0.0
VERA,2023-06-20,2023-24,5,unfilled_no_tstar,,,0.0
VERA,2023-06-20,2023-24,10,unfilled_no_tstar,,,0.0
VERA,2023-06-20,2023-24,15,unfilled_no_tstar,,,0.0
VERA,2023-06-20,2023-24,20,unfilled_no_tstar,,,0.0
VERA,2023-06-20,2023-24,30,unfilled_no_tstar,,,0.0
VERA,2023-06-20,2023-24,45,unfilled_no_tstar,,,0.0
VERA,2023-06-20,2023-24,60,unfilled_no_tstar,,,0.0
VERA,2023-06-20,2023-24,90,unfilled_no_tstar,,,0.0
BDTX,2023-06-30,2023-24,0,unfilled_no_tstar,,,0.0
BDTX,2023-06-30,2023-24,1,unfilled_no_tstar,,,0.0
BDTX,2023-06-30,2023-24,2,unfilled_no_tstar,,,0.0
BDTX,2023-06-30,2023-24,3,unfilled_no_tstar,,,0.0
BDTX,2023-06-30,2023-24,5,unfilled_no_tstar,,,0.0
BDTX,2023-06-30,2023-24,10,unfilled_no_tstar,,,0.0
BDTX,2023-06-30,2023-24,15,unfilled_no_tstar,,,0.0
BDTX,2023-06-30,2023-24,20,unfilled_no_tstar,,,0.0
BDTX,2023-06-30,2023-24,30,unfilled_no_tstar,,,0.0
BDTX,2023-06-30,2023-24,45,unfilled_no_tstar,,,0.0
BDTX,2023-06-30,2023-24,60,unfilled_no_tstar,,,0.0
BDTX,2023-06-30,2023-24,90,unfilled_no_tstar,,,0.0
MVIS,2023-06-30,2023-24,0,unfilled_no_tstar,,,0.0
