symbol,date,entry_time_et,entry_price,stop_loss,target,shares,exit_time_et,exit_price,exit_reason,pnl,pnl_pct,partial_taken,partial_price,partial_shares,partial_pnl
NCI,2026-03-05,14:06:00,9.81,9.47,10.28,10000,14:07:00,9.44,stop,-3682.10,-3.75,False,,0,0.00
RBNE,2026-03-05,14:01:00,3.13,3.02,3.41,10000,14:11:00,3.25,trail_stop,1139.69,3.64,False,,0,0.00
STEM,2026-03-05,10:09:00,13.00,12.75,13.59,8463,10:26:00,13.43,trail_stop,3618.99,3.29,False,,0,0.00
ANNA,2026-03-06,11:29:00,4.41,4.32,4.64,10000,11:35:00,4.31,stop,-1073.70,-2.43,False,,0,0.00
CRE,2026-03-06,11:20:00,4.05,3.99,4.20,10000,11:22:00,3.98,stop,-760.20,-1.88,False,,0,0.00
GCO,2026-03-06,10:36:00,28.63,27.58,30.23,3125,15:17:00,27.50,stop,-3535.13,-3.95,False,,0,0.00
GGR,2026-03-06,11:03:00,4.49,4.44,4.62,10000,11:14:00,4.43,stop,-678.10,-1.51,False,,0,0.00
IBG,2026-03-06,09:59:00,4.67,4.48,5.14,10000,10:04:00,4.47,stop,-2049.15,-4.38,False,,0,0.00
QCLS,2026-03-06,10:20:00,3.95,3.79,4.35,10000,10:55:00,4.58,exhaust+trail_stop,6637.79,16.79,True,4.66,5000,3531.25
TPET,2026-03-06,11:13:00,2.03,1.97,2.18,10000,11:15:00,1.96,stop,-679.40,-3.34,False,,0,0.00
AGH,2026-03-09,10:46:00,4.97,4.85,5.27,10000,10:51:00,5.13,trail_stop,1546.25,3.11,False,,0,0.00
ATRA,2026-03-09,10:49:00,6.22,6.09,6.52,10000,10:51:00,6.07,stop,-1444.80,-2.32,False,,0,0.00
DTCK,2026-03-09,10:12:00,2.20,2.11,2.42,10000,10:18:00,2.48,trail_stop,2801.31,12.72,False,,0,0.00
EDSA,2026-03-09,10:42:00,7.11,6.94,7.51,10000,10:58:00,6.92,stop,-1879.20,-2.64,False,,0,0.00
OPTX,2026-03-09,09:46:00,7.00,6.60,7.68,10000,09:55:00,6.58,stop,-4120.04,-5.89,False,,0,0.00
ACXP,2026-03-11,11:05:00,4.88,4.68,5.37,10000,11:08:00,4.67,stop,-2141.34,-4.38,False,,0,0.00
ANNA,2026-03-11,14:39:00,3.50,3.43,3.68,10000,14:51:00,3.42,stop,-837.90,-2.39,False,,0,0.00
QTTB,2026-03-11,10:57:00,7.09,6.87,7.62,9523,11:03:00,6.85,stop,-2311.18,-3.42,False,,0,0.00
DBGI,2026-03-12,10:26:00,3.82,3.75,3.96,10000,10:32:00,3.74,stop,-850.70,-2.22,False,,0,0.00
EMAT,2026-03-12,10:11:00,8.48,8.22,9.11,7917,10:30:00,8.19,stop,-2262.06,-3.37,False,,0,0.00
GRCE,2026-03-12,11:06:00,4.45,4.36,4.68,10000,11:07:00,4.35,stop,-1075.30,-2.41,False,,0,0.00
MCRP,2026-03-12,14:16:00,4.15,4.10,4.27,10000,14:37:00,4.09,stop,-664.50,-1.60,False,,0,0.00
PLAG,2026-03-12,11:29:00,2.94,2.87,3.12,10000,11:41:00,2.86,stop,-815.50,-2.77,False,,0,0.00
POLA,2026-03-12,14:02:00,2.47,2.38,2.70,10000,14:06:00,2.37,stop,-996.10,-4.03,False,,0,0.00
SXTP,2026-03-12,11:12:00,2.78,2.70,2.98,10000,12:18:00,2.69,stop,-910.79,-3.27,False,,0,0.00
UGRO,2026-03-12,11:25:00,3.34,3.27,3.51,10000,11:35:00,3.26,stop,-795.61,-2.38,False,,0,0.00
BIAF,2026-03-13,09:42:00,2.18,2.09,2.40,10000,09:44:00,2.30,trail_stop,1215.08,5.57,False,,0,0.00
KIDZ,2026-03-13,09:47:00,3.03,2.94,3.26,10000,10:03:00,2.93,stop,-1018.50,-3.36,False,,0,0.00
PLYX,2026-03-13,10:34:00,5.48,5.27,5.98,10000,10:42:00,5.68,trail_stop,2019.76,3.69,False,,0,0.00
SHIM,2026-03-13,09:54:00,3.47,3.38,3.58,10000,09:55:00,3.37,stop,-1036.04,-2.98,False,,0,0.00
SVCO,2026-03-13,10:13:00,4.50,4.42,4.70,10000,10:14:00,4.41,stop,-977.60,-2.17,False,,0,0.00
ACXP,2026-03-16,11:02:00,5.31,5.09,5.84,10000,13:09:00,5.07,stop,-2325.64,-4.38,False,,0,0.00
ARTL,2026-03-16,10:51:00,4.30,4.24,4.45,10000,11:19:00,4.63,exhaust+trail_stop,3126.03,7.26,True,4.60,5000,1478.00
CYN,2026-03-16,10:42:00,2.79,2.75,2.89,10000,11:18:00,2.74,stop,-510.40,-1.83,False,,0,0.00
HBIO,2026-03-16,09:48:00,4.88,4.79,5.02,10000,10:16:00,5.18,exhaust+trail_stop,3275.51,6.71,True,5.24,5000,1780.60
SKYQ,2026-03-16,11:14:00,3.13,3.08,3.22,10000,11:23:00,3.23,trail_stop,990.14,3.16,False,,0,0.00
BIAF,2026-03-17,14:19:00,2.64,2.60,2.74,10000,14:20:00,2.59,stop,-504.40,-1.91,False,,0,0.00
BATL,2026-03-18,09:42:00,14.24,13.66,15.67,5269,09:46:00,13.62,stop,-3290.03,-4.38,False,,0,0.00
QCLS,2026-03-18,11:04:00,4.07,4.01,4.22,10000,11:13:00,4.24,trail_stop,1694.91,4.16,False,,0,0.00
SKYQ,2026-03-18,10:39:00,4.03,3.94,4.24,10000,11:46:00,4.25,trail_stop,2261.51,5.61,False,,0,0.00
ACXP,2026-03-19,10:29:00,6.61,6.39,7.13,10000,10:32:00,6.37,stop,-2357.70,-3.57,False,,0,0.00
DXST,2026-03-19,10:10:00,4.52,4.38,4.89,10000,10:15:00,4.36,stop,-1627.45,-3.60,False,,0,0.00
GOAI,2026-03-19,14:36:00,5.35,5.22,5.66,10000,15:17:00,5.20,stop,-1460.05,-2.73,False,,0,0.00
SER,2026-03-19,11:06:00,2.18,2.13,2.31,10000,11:12:00,2.12,stop,-585.70,-2.68,False,,0,0.00
SIF,2026-03-19,09:59:00,15.27,14.85,16.27,7498,12:23:00,15.73,trail_stop,3465.39,3.03,False,,0,0.00
AIRS,2026-03-20,10:39:00,3.08,3.02,3.23,10000,10:40:00,3.01,stop,-721.40,-2.34,False,,0,0.00
ANNA,2026-03-20,09:39:00,4.16,3.95,4.54,10000,10:15:00,5.13,exhaust+trail_stop,10096.11,24.25,True,5.22,5000,5279.20
BDMD,2026-03-20,11:21:00,2.18,2.12,2.33,10000,11:26:00,2.11,stop,-685.40,-3.14,False,,0,0.00
CODX,2026-03-20,11:24:00,2.64,2.57,2.82,10000,11:29:00,2.56,stop,-803.50,-3.04,False,,0,0.00
EDSA,2026-03-20,09:43:00,8.09,7.79,8.81,6896,09:48:00,8.56,trail_stop,3227.29,5.79,False,,0,0.00
SER,2026-03-20,10:44:00,2.80,2.75,2.93,10000,10:46:00,2.74,stop,-610.50,-2.18,False,,0,0.00
SLNG,2026-03-20,10:12:00,4.37,4.26,4.52,10000,10:16:00,4.57,trail_stop,2019.26,4.62,False,,0,0.00
