day,symbol,pb_status,rr_pb_p1be,rr_pb_v0,pb_entry_m,pb_r_pct
2026-02-10,PEPG,rmin_reject,,,,
2026-02-10,MTC,stop_above_entry,,,,
2026-02-10,BRLS,rmin_reject,,,,
2026-02-11,SIF,rmin_reject,,,,
2026-02-11,QVCGP,rmin_reject,,,,
2026-02-11,QBTZ,rmin_reject,,,,
2026-02-11,IONZ,rmin_reject,,,,
2026-02-11,DIOD,rmin_reject,,,,
2026-02-11,CTW,entered,0.49221907774984847,-1.0145618445003026,580.0,6.425973476219385
2026-02-11,AEHR,rmin_reject,,,,
2026-02-11,CCHH,rmin_reject,,,,
2026-02-11,SAGT,rmin_reject,,,,
2026-02-11,VRTL,rmin_reject,,,,
2026-02-11,OSCX,rmin_reject,,,,
2026-02-11,AXTI,rmin_reject,,,,
2026-02-11,OKLS,rmin_reject,,,,
2026-02-11,AVTR,rmin_reject,,,,
2026-02-11,DFSC,rmin_reject,,,,
2026-02-11,CURR,rmin_reject,,,,
2026-02-11,BWA,rmin_reject,,,,
2026-02-11,R,rmin_reject,,,,
2026-02-11,RELL,rmin_reject,,,,
2026-02-11,RGTZ,rmin_reject,,,,
2026-02-11,CISS,rmin_reject,,,,
2026-02-11,BMNZ,rmin_reject,,,,
2026-02-11,FLYE,rmin_reject,,,,
2026-02-11,RKLZ,rmin_reject,,,,
2026-02-11,NKTR,rmin_reject,,,,
2026-02-11,NVVE,rmin_reject,,,,
2026-02-11,GNRC,rmin_reject,,,,
2026-02-11,IREZ,rmin_reject,,,,
2026-02-11,SMST,rmin_reject,,,,
2026-02-11,PHIO,rmin_reject,,,,
2026-02-11,MSTZ,rmin_reject,,,,
2026-02-11,IVF,rmin_reject,,,,
2026-02-11,APLZ,entered,-1.0150375077424232,-1.0150375077424232,630.0,6.235382804241493
2026-02-11,NBIZ,rmin_reject,,,,
2026-02-11,CORD,rmin_reject,,,,
2026-02-11,SMCZ,rmin_reject,,,,
2026-02-11,UGRO,rmin_reject,,,,
2026-02-11,ASTN,rmin_reject,,,,
2026-02-12,PAYC,rmin_reject,,,,
2026-02-12,IPGP,rmin_reject,,,,
2026-02-12,FSLY,rmin_reject,,,,
2026-02-12,AMWL,rmin_reject,,,,
2026-02-12,NCI,entered,0.49138534092106617,0.4822706818421349,589.0,5.804060212002013
2026-02-12,IRDM,rmin_reject,,,,
2026-02-12,FLX,rmin_reject,,,,
2026-02-12,VRTL,rmin_reject,,,,
2026-02-12,LRHC,entered,-1.0082088214632818,-1.0082088214632818,588.0,10.859152867576483
2026-02-12,MCRP,rmin_reject,,,,
2026-02-12,ONEG,rmin_reject,,,,
2026-02-12,RWT,rmin_reject,,,,
2026-02-12,HOOZ,rmin_reject,,,,
2026-02-12,VRME,rmin_reject,,,,
2026-02-12,UHG,rmin_reject,,,,
2026-02-12,ZEPP,rmin_reject,,,,
2026-02-12,PHOE,rmin_reject,,,,
2026-02-12,INSP,rmin_reject,,,,
2026-02-12,GOAI,rmin_reject,,,,
2026-02-12,AGH,rmin_reject,,,,
2026-02-12,SLVM,rmin_reject,,,,
2026-02-12,NRXS,rmin_reject,,,,
2026-02-12,MBOT,rmin_reject,,,,
2026-02-12,NEBX,rmin_reject,,,,
2026-02-12,NBIL,rmin_reject,,,,
2026-02-12,SSII,rmin_reject,,,,
2026-02-12,SUPX,rmin_reject,,,,
2026-02-12,NBIG,rmin_reject,,,,
2026-02-12,JLHL,rmin_reject,,,,
2026-02-12,JZXN,rmin_reject,,,,
2026-02-12,PEPG,rmin_reject,,,,
2026-02-12,VVPR,rmin_reject,,,,
2026-02-12,LPTH,rmin_reject,,,,
2026-02-12,MENS,rmin_reject,,,,
2026-02-12,ATEX,rmin_reject,,,,
2026-02-13,CRSR,rmin_reject,,,,
2026-02-13,RAIN,rmin_reject,,,,
2026-02-13,IBRX,rmin_reject,,,,
2026-02-13,QVCGA,rmin_reject,,,,
2026-02-13,WEN,rmin_reject,,,,
2026-02-13,CONI,rmin_reject,,,,
2026-02-13,VVPR,rmin_reject,,,,
2026-02-13,EMAT,rmin_reject,,,,
2026-02-13,PHIO,rmin_reject,,,,
2026-02-13,APLZ,rmin_reject,,,,
2026-02-13,SIF,rmin_reject,,,,
2026-02-13,IONZ,rmin_reject,,,,
2026-02-13,DDC,timeout,,,,
2026-02-13,SUNE,rmin_reject,,,,
2026-02-13,RUBI,faded_to_stop,,,,
2026-02-13,ATOM,rmin_reject,,,,
2026-02-13,RGC,rmin_reject,,,,
2026-02-13,RCEL,rmin_reject,,,,
2026-02-13,CPS,rmin_reject,,,,
2026-02-13,FRGT,rmin_reject,,,,
2026-02-13,HYMC,rmin_reject,,,,
2026-02-13,NBIG,rmin_reject,,,,
2026-02-13,CNVS,rmin_reject,,,,
2026-02-13,ARAI,rmin_reject,,,,
2026-02-13,MBOT,rmin_reject,,,,
2026-02-13,NBIL,rmin_reject,,,,
2026-02-13,NEBX,rmin_reject,,,,
2026-02-13,DBGI,rmin_reject,,,,
2026-02-13,EVMN,rmin_reject,,,,
2026-02-13,FIGG,stop_above_entry,,,,
2026-02-13,SXT,rmin_reject,,,,
2026-02-13,FGL,entered,2.828416629569715,4.65683325913943,599.0,6.717302372327051
2026-02-13,MCRB,rmin_reject,,,,
2026-02-13,PHOE,rmin_reject,,,,
2026-02-13,AMWL,rmin_reject,,,,
2026-02-13,DKNX,rmin_reject,,,,
2026-02-13,SHPH,timeout,,,,
2026-02-13,CMRC,rmin_reject,,,,
2026-02-13,NXTT,rmin_reject,,,,
2026-02-13,JDZG,rmin_reject,,,,
2026-02-13,COHU,rmin_reject,,,,
2026-02-13,BEG,rmin_reject,,,,
2026-02-13,DLLL,rmin_reject,,,,
2026-02-13,UONE,entered,-1.2547292006916695,-1.2547292006916695,624.0,10.765023133976754
2026-02-13,NNNN,rmin_reject,,,,
2026-02-13,HSDT,rmin_reject,,,,
2026-02-13,HOOX,rmin_reject,,,,
2026-02-13,HOOG,rmin_reject,,,,
2026-02-13,HODU,rmin_reject,,,,
2026-02-13,PLU,rmin_reject,,,,
2026-02-13,HUTG,rmin_reject,,,,
2026-02-13,CRE,stop_above_entry,,,,
2026-02-13,CCUP,rmin_reject,,,,
2026-02-13,CRCA,rmin_reject,,,,
2026-02-13,BDSX,entered,0.4923666344527662,-1.1711524522831618,634.0,6.550190697748011
2026-02-13,CONL,rmin_reject,,,,
2026-02-13,OKLL,rmin_reject,,,,
2026-02-13,RIOX,rmin_reject,,,,
2026-02-13,ROBN,rmin_reject,,,,
2026-02-13,IREG,rmin_reject,,,,
2026-02-13,WULX,rmin_reject,,,,
2026-02-13,IRE,rmin_reject,,,,
2026-02-13,IREX,rmin_reject,,,,
2026-02-13,CIFG,rmin_reject,,,,
2026-02-13,CONX,rmin_reject,,,,
2026-02-13,MSTU,rmin_reject,,,,
2026-02-13,FCUV,rmin_reject,,,,
2026-02-13,MSTP,rmin_reject,,,,
2026-02-13,MNTS,rmin_reject,,,,
2026-02-13,CWVX,rmin_reject,,,,
2026-02-13,CRWU,rmin_reject,,,,
2026-02-13,CRIS,rmin_reject,,,,
2026-02-13,CRCG,rmin_reject,,,,
2026-02-13,COIG,rmin_reject,,,,
2026-02-13,MSTX,rmin_reject,,,,
2026-02-13,CLSX,rmin_reject,,,,
2026-02-13,BMNU,rmin_reject,,,,
2026-02-13,BEX,rmin_reject,,,,
2026-02-13,CIFU,rmin_reject,,,,
2026-02-17,SMJF,rmin_reject,,,,
2026-02-17,NCI,rmin_reject,,,,
2026-02-17,CMPS,rmin_reject,,,,
2026-02-17,DBGI,rmin_reject,,,,
2026-02-17,EMAT,rmin_reject,,,,
2026-02-17,EYPT,rmin_reject,,,,
2026-02-17,GXAI,entered,-1.0189255906900214,-1.0189255906900214,579.0,5.018671795265078
2026-02-17,IRON,rmin_reject,,,,
2026-02-17,JDZG,faded_to_stop,,,,
2026-02-17,WAY,rmin_reject,,,,
2026-02-17,MLEC,rmin_reject,,,,
2026-02-17,VVPR,rmin_reject,,,,
2026-02-17,WETH,timeout,,,,
2026-02-17,DHX,rmin_reject,,,,
2026-02-17,GHRS,rmin_reject,,,,
2026-02-17,GMM,entered,0.49616068847368716,0.49182137694737343,589.0,13.023168257465354
2026-02-17,SUNE,entered,0.4926580519868545,-1.0136838960262917,590.0,6.81018169979856
2026-02-17,BDRX,rmin_reject,,,,
2026-02-17,CNVS,rmin_reject,,,,
2026-02-17,GLXG,rmin_reject,,,,
2026-02-17,PHOE,rmin_reject,,,,
2026-02-17,LFS,rmin_reject,,,,
2026-02-17,HCTI,rmin_reject,,,,
2026-02-17,CODI,rmin_reject,,,,
2026-02-17,EGG,rmin_reject,,,,
2026-02-17,ONEG,entered,-1.0080536187233122,-1.0080536187233122,612.0,11.045307192195851
2026-02-17,YMT,rmin_reject,,,,
2026-02-17,CBUS,rmin_reject,,,,
2026-02-17,LITX,rmin_reject,,,,
2026-02-17,QBTZ,rmin_reject,,,,
2026-02-18,FJET,entered,1.579071411736985,0.4803524628800391,579.0,5.222603793557575
2026-02-18,NAK,entered,0.4901074329644662,-1.0187851340710687,582.0,5.0542998415277065
2026-02-18,OLB,rmin_reject,,,,
2026-02-18,SMJF,rmin_reject,,,,
2026-02-18,GKOS,rmin_reject,,,,
2026-02-18,JFB,rmin_reject,,,,
2026-02-18,IBRX,rmin_reject,,,,
2026-02-18,ATOM,entered,-1.0075993764614182,-1.0075993764614182,588.0,11.628750113296464
2026-02-18,RIME,entered,0.4932863096741598,0.4860726193483207,584.0,7.447468914012665
2026-02-18,SLDB,rmin_reject,,,,
2026-02-18,INV,rmin_reject,,,,
2026-02-18,REPL,rmin_reject,,,,
2026-02-18,MDCX,rmin_reject,,,,
2026-02-18,DINO,rmin_reject,,,,
2026-02-18,SNSE,rmin_reject,,,,
2026-02-18,PSIG,timeout,,,,
2026-02-18,MGLD,rmin_reject,,,,
2026-02-18,LPCN,rmin_reject,,,,
2026-02-18,TEMT,rmin_reject,,,,
2026-02-18,PTN,stop_above_entry,,,,
2026-02-18,CNK,rmin_reject,,,,
2026-02-18,CVNX,rmin_reject,,,,
2026-02-18,BUUU,rmin_reject,,,,
2026-02-18,QVCGA,rmin_reject,,,,
2026-02-18,LUNL,rmin_reject,,,,
2026-02-18,WBUY,rmin_reject,,,,
2026-02-18,FLUX,rmin_reject,,,,
2026-02-18,BEX,rmin_reject,,,,
2026-02-18,SAH,rmin_reject,,,,
2026-02-18,SHPU,rmin_reject,,,,
2026-02-18,CGTL,entered,-1.011549566891242,-1.011549566891242,602.0,7.968402484853118
2026-02-18,PLU,rmin_reject,,,,
2026-02-18,PHOE,entered,0.49372521655437884,-1.011549566891241,610.0,7.968402484853128
2026-02-18,RGTIW,rmin_reject,,,,
2026-02-18,RCAX,rmin_reject,,,,
2026-02-18,FLYT,rmin_reject,,,,
2026-02-18,CZR,rmin_reject,,,,
2026-02-18,RGTX,rmin_reject,,,,
2026-02-18,RKLX,rmin_reject,,,,
2026-02-18,KTUP,rmin_reject,,,,
2026-02-18,APLX,rmin_reject,,,,
2026-02-18,BAIG,rmin_reject,,,,
2026-02-18,IREG,rmin_reject,,,,
2026-02-18,IRE,rmin_reject,,,,
2026-02-18,APPX,rmin_reject,,,,
2026-02-18,IREX,rmin_reject,,,,
2026-02-18,QBTX,rmin_reject,,,,
2026-02-18,QPUX,rmin_reject,,,,
2026-02-18,RGTU,rmin_reject,,,,
2026-02-18,CDIO,rmin_reject,,,,
2026-02-18,OPEX,rmin_reject,,,,
2026-02-18,PSNL,rmin_reject,,,,
2026-02-18,RDWU,rmin_reject,,,,
2026-02-18,GRAL,rmin_reject,,,,
2026-02-18,BENF,rmin_reject,,,,
2026-02-18,RBLU,rmin_reject,,,,
2026-02-18,OEC,rmin_reject,,,,
2026-02-18,KLRS,rmin_reject,,,,
2026-02-18,BHM,stop_above_entry,,,,
2026-02-18,CAPR,rmin_reject,,,,
2026-02-18,ALZN,timeout,,,,
2026-02-18,CIFU,rmin_reject,,,,
2026-02-18,BOF,rmin_reject,,,,
2026-02-18,CIFG,rmin_reject,,,,
2026-02-18,VVPR,rmin_reject,,,,
2026-02-18,AMCI,rmin_reject,,,,
2026-02-18,FGL,rmin_reject,,,,
2026-02-18,BZAI,rmin_reject,,,,
2026-02-18,LESL,stop_above_entry,,,,
2026-02-18,MENS,rmin_reject,,,,
2026-02-18,MULL,rmin_reject,,,,
2026-02-18,RDZN,rmin_reject,,,,
2026-02-18,MUU,rmin_reject,,,,
2026-02-18,LABX,rmin_reject,,,,
2026-02-18,OPTX,rmin_reject,,,,
2026-02-18,ONDG,stop_above_entry,,,,
2026-02-18,ONDU,rmin_reject,,,,
2026-02-18,INBS,timeout,,,,
2026-02-18,LUNR,rmin_reject,,,,
2026-02-18,VRCA,rmin_reject,,,,
2026-02-18,CNTB,rmin_reject,,,,
2026-02-18,HYMC,rmin_reject,,,,
2026-02-18,AMBR,rmin_reject,,,,
2026-02-18,BRAI,timeout,,,,
2026-02-18,SUGP,rmin_reject,,,,
2026-02-18,SAGT,rmin_reject,,,,
2026-02-18,NVVE,rmin_reject,,,,
2026-02-19,BDMD,rmin_reject,,,,
2026-02-19,BOXL,entered,-1.010742313135212,-1.010742313135212,582.0,8.51620961291948
2026-02-19,MLEC,entered,0.49446609821245097,0.4884321964249044,579.0,9.035216366235352
2026-02-19,AGIG,rmin_reject,,,,
2026-02-19,ATOM,rmin_reject,,,,
2026-02-19,BATL,entered,0.5930106401202975,0.49169165540476273,593.0,12.806811838323634
2026-02-19,COKE,rmin_reject,,,,
2026-02-19,FLUX,rmin_reject,,,,
2026-02-19,ONDG,rmin_reject,,,,
2026-02-19,ONDU,rmin_reject,,,,
2026-02-19,RBNE,faded_to_stop,,,,
2026-02-19,VHUB,faded_to_stop,,,,
2026-02-19,ONDL,rmin_reject,,,,
2026-02-19,RIME,entered,-1.0103059581320453,-1.0103059581320453,591.0,8.844893889759279
2026-02-19,ELAB,entered,-1.0153303866166854,-1.0153303866166854,593.0,6.123553737413184
2026-02-19,RCAX,entered,-1.1436289366187902,-1.1436289366187902,597.0,7.697613324001661
2026-02-19,UPBD,rmin_reject,,,,
2026-02-19,TALK,rmin_reject,,,,
2026-02-19,MVO,rmin_reject,,,,
2026-02-19,LILA,rmin_reject,,,,
2026-02-19,GXAI,rmin_reject,,,,
2026-02-19,NEBX,rmin_reject,,,,
2026-02-19,PRG,rmin_reject,,,,
2026-02-19,NBIG,rmin_reject,,,,
2026-02-19,NBIL,rmin_reject,,,,
2026-02-19,AHMA,entered,-1.0098113669769726,-1.0098113669769726,601.0,9.2495241548083
2026-02-19,CYH,rmin_reject,,,,
2026-02-19,CONX,stop_above_entry,,,,
2026-02-19,LGHL,entered,-1.0092098885118763,-1.0092098885118763,609.0,9.794426245074282
2026-02-19,BON,rmin_reject,,,,
2026-02-19,INTS,rmin_reject,,,,
2026-02-19,SNSE,rmin_reject,,,,
2026-02-19,SPPL,rmin_reject,,,,
2026-02-19,MPT,rmin_reject,,,,
2026-02-19,SMWB,rmin_reject,,,,
2026-02-19,WKSP,rmin_reject,,,,
2026-02-19,NAMM,rmin_reject,,,,
2026-02-19,LILAK,rmin_reject,,,,
2026-02-19,DFLI,rmin_reject,,,,
2026-02-19,FJET,entered,0.4937653735529728,0.13504005324585924,631.0,8.01972667084787
2026-02-19,RGTX,rmin_reject,,,,
2026-02-19,SNXX,rmin_reject,,,,
2026-02-19,KOD,rmin_reject,,,,
2026-02-19,FBGL,stop_above_entry,,,,
2026-02-19,NCI,rmin_reject,,,,
2026-02-19,DFNS,rmin_reject,,,,
2026-02-19,OSS,rmin_reject,,,,
2026-02-20,JAKK,rmin_reject,,,,
2026-02-20,VICR,rmin_reject,,,,
2026-02-20,RIME,rmin_reject,,,,
2026-02-20,RNG,rmin_reject,,,,
2026-02-20,RXT,entered,-1.0189724519996952,-1.0189724519996952,580.0,5.006896499314135
2026-02-20,RMNI,rmin_reject,,,,
2026-02-20,FEED,rmin_reject,,,,
2026-02-20,FIGG,rmin_reject,,,,
2026-02-20,FNKO,rmin_reject,,,,
2026-02-20,WDCX,rmin_reject,,,,
2026-02-20,OIS,rmin_reject,,,,
2026-02-20,RYI,rmin_reject,,,,
2026-02-20,YIBO,rmin_reject,,,,
2026-02-20,GRAL,rmin_reject,,,,
2026-02-20,AXTI,rmin_reject,,,,
2026-02-20,RCAX,rmin_reject,,,,
2026-02-20,KOS,rmin_reject,,,,
2026-02-20,FIG,rmin_reject,,,,
2026-02-20,FLX,rmin_reject,,,,
2026-02-20,SNXX,rmin_reject,,,,
2026-02-20,BKKT,rmin_reject,,,,
2026-02-20,SMWB,rmin_reject,,,,
2026-02-20,ACH,rmin_reject,,,,
2026-02-20,FIVN,rmin_reject,,,,
2026-02-20,FJET,rmin_reject,,,,
2026-02-20,MCRP,rmin_reject,,,,
2026-02-20,SEDG,rmin_reject,,,,
2026-02-20,SLGB,rmin_reject,,,,
2026-02-20,NCI,entered,0.4936658182957253,0.48683163659145035,611.0,7.893679457641231
2026-02-20,SATL,rmin_reject,,,,
2026-02-20,THRY,rmin_reject,,,,
2026-02-20,VIA,rmin_reject,,,,
2026-02-20,W,rmin_reject,,,,
2026-02-20,RIOX,rmin_reject,,,,
2026-02-20,RH,rmin_reject,,,,
2026-02-20,LGN,rmin_reject,,,,
2026-02-20,HYMC,rmin_reject,,,,
2026-02-20,AEHR,rmin_reject,,,,
2026-02-20,CRE,entered,0.49550907409301786,0.49051814818603595,606.0,11.133561549583144
2026-02-20,AMPL,rmin_reject,,,,
2026-02-20,FLUX,rmin_reject,,,,
2026-02-20,LNKS,rmin_reject,,,,
2026-02-20,MRAL,rmin_reject,,,,
2026-02-20,OCUL,rmin_reject,,,,
2026-02-20,SOUX,stop_above_entry,,,,
2026-02-20,AAOI,rmin_reject,,,,
2026-02-20,COHX,rmin_reject,,,,
2026-02-20,CORD,rmin_reject,,,,
2026-02-20,EDHL,rmin_reject,,,,
2026-02-20,SNBR,rmin_reject,,,,
2026-02-20,STI,entered,-1.423758420708676,-1.423758420708676,611.0,7.065869098210747
2026-02-20,BJDX,rmin_reject,,,,
2026-02-20,TROO,rmin_reject,,,,
2026-02-20,VIVS,rmin_reject,,,,
2026-02-20,CONX,rmin_reject,,,,
2026-02-20,SHPU,stop_above_entry,,,,
2026-02-20,CONL,rmin_reject,,,,
2026-02-20,MRTN,rmin_reject,,,,
2026-02-20,FRGT,rmin_reject,,,,
2026-02-20,PHOE,entered,-1.4090702731117537,-1.4090702731117537,630.0,8.229945272663274
2026-02-20,CGTL,timeout,,,,
2026-02-20,IQST,rmin_reject,,,,
2026-02-20,ATOM,rmin_reject,,,,
2026-02-20,PDDL,rmin_reject,,,,
2026-02-20,BAND,rmin_reject,,,,
2026-02-20,RLYB,rmin_reject,,,,
2026-02-20,FSLY,rmin_reject,,,,
2026-02-20,CVRX,rmin_reject,,,,
2026-02-23,KNRX,rmin_reject,,,,
2026-02-23,BDMD,rmin_reject,,,,
2026-02-23,CGTL,stop_above_entry,,,,
2026-02-23,CRWG,rmin_reject,,,,
2026-02-23,CRWU,rmin_reject,,,,
2026-02-23,CWVX,rmin_reject,,,,
2026-02-23,LRHC,rmin_reject,,,,
2026-02-23,PLYX,rmin_reject,,,,
2026-02-23,EMAT,rmin_reject,,,,
2026-02-23,VNDA,rmin_reject,,,,
2026-02-23,MENS,rmin_reject,,,,
2026-02-23,NAMM,rmin_reject,,,,
2026-02-23,RLYB,rmin_reject,,,,
2026-02-23,SLND,timeout,,,,
2026-02-23,AURE,rmin_reject,,,,
2026-02-23,YIBO,rmin_reject,,,,
2026-02-23,RIOX,rmin_reject,,,,
2026-02-23,FBIO,rmin_reject,,,,
2026-02-23,DHX,rmin_reject,,,,
2026-02-23,CLSX,rmin_reject,,,,
2026-02-23,ALUR,rmin_reject,,,,
2026-02-23,ONDG,rmin_reject,,,,
2026-02-23,CIFG,rmin_reject,,,,
2026-02-23,NCI,rmin_reject,,,,
2026-02-23,CIFU,rmin_reject,,,,
2026-02-23,IREX,rmin_reject,,,,
2026-02-23,LUNL,rmin_reject,,,,
2026-02-23,MRNA,rmin_reject,,,,
2026-02-23,ONDL,rmin_reject,,,,
2026-02-23,RGTU,rmin_reject,,,,
2026-02-23,RGTX,rmin_reject,,,,
2026-02-23,WKSP,rmin_reject,,,,
2026-02-23,IREG,stop_above_entry,,,,
2026-02-23,RCAX,rmin_reject,,,,
2026-02-23,ONDU,stop_above_entry,,,,
2026-02-23,IRE,rmin_reject,,,,
2026-02-23,AEHR,rmin_reject,,,,
2026-02-23,NEWP,rmin_reject,,,,
2026-02-23,NVTX,rmin_reject,,,,
2026-02-23,IBRX,rmin_reject,,,,
2026-02-23,VVPR,entered,0.4909532801837717,0.4814065603675412,606.0,5.526865097591113
2026-02-23,GNPX,rmin_reject,,,,
2026-02-23,BENF,rmin_reject,,,,
2026-02-23,BATL,rmin_reject,,,,
2026-02-23,BOF,rmin_reject,,,,
2026-02-23,OBAI,rmin_reject,,,,
2026-02-23,KMRK,timeout,,,,
2026-02-23,LEE,entered,-1.0466212989493782,-1.0466212989493782,628.0,5.494044183239744
2026-02-23,CVRX,rmin_reject,,,,
2026-02-23,USAX,rmin_reject,,,,
2026-02-23,USGG,rmin_reject,,,,
2026-02-23,CRMX,rmin_reject,,,,
2026-02-23,XGN,rmin_reject,,,,
2026-02-23,SPAI,rmin_reject,,,,
2026-02-24,BBBY,rmin_reject,,,,
2026-02-24,CCCC,rmin_reject,,,,
2026-02-24,CRMX,entered,0.48650282030620645,0.4835560398505609,579.0,6.271967507615379
2026-02-24,TBHC,stop_above_entry,,,,
2026-02-24,PAY,rmin_reject,,,,
2026-02-24,LRMR,rmin_reject,,,,
2026-02-24,FIGG,rmin_reject,,,,
2026-02-24,UCTT,rmin_reject,,,,
2026-02-24,INO,rmin_reject,,,,
2026-02-24,EDIT,rmin_reject,,,,
2026-02-24,FLX,rmin_reject,,,,
2026-02-24,ESTA,rmin_reject,,,,
2026-02-24,TRNR,rmin_reject,,,,
2026-02-24,GITS,rmin_reject,,,,
2026-02-24,DOCN,rmin_reject,,,,
2026-02-24,WULX,rmin_reject,,,,
2026-02-24,AXGN,rmin_reject,,,,
2026-02-24,CRBU,rmin_reject,,,,
2026-02-24,CRMG,rmin_reject,,,,
2026-02-24,NUAIW,entered,-1.0189921022940946,-1.0189921022940946,596.0,5.001975206456104
2026-02-24,LFWD,rmin_reject,,,,
2026-02-24,IOVA,rmin_reject,,,,
2026-02-24,NCI,faded_to_stop,,,,
2026-02-24,EVTV,rmin_reject,,,,
2026-02-24,ENLV,entered,-0.5167925798489038,-0.5167925798489038,593.0,10.83659590334686
2026-02-24,PRIM,rmin_reject,,,,
2026-02-24,RCEL,rmin_reject,,,,
2026-02-24,BNAI,rmin_reject,,,,
2026-02-24,FRGT,rmin_reject,,,,
2026-02-24,AXTI,rmin_reject,,,,
2026-02-24,RBLU,rmin_reject,,,,
2026-02-24,BRLS,entered,0.47136207721761403,0.4200701978302486,589.0,6.867310157439764
2026-02-24,TNDM,rmin_reject,,,,
2026-02-24,LUNL,rmin_reject,,,,
2026-02-24,SEG,timeout,,,,
2026-02-24,CLSX,entered,-1.059713804360743,-1.059713804360743,596.0,5.315733752897088
2026-02-24,BEG,rmin_reject,,,,
2026-02-24,PVLA,rmin_reject,,,,
2026-02-24,ELDN,rmin_reject,,,,
2026-02-24,BEX,rmin_reject,,,,
2026-02-24,USAR,rmin_reject,,,,
2026-02-24,UONE,rmin_reject,,,,
2026-02-24,MENS,rmin_reject,,,,
2026-02-24,HUTG,timeout,,,,
2026-02-24,GANX,rmin_reject,,,,
2026-02-24,CWVX,rmin_reject,,,,
2026-02-24,CRWU,rmin_reject,,,,
2026-02-24,CRWG,rmin_reject,,,,
2026-02-24,CRML,rmin_reject,,,,
2026-02-24,ELAN,rmin_reject,,,,
2026-02-24,PRLD,rmin_reject,,,,
2026-02-24,PLU,rmin_reject,,,,
2026-02-24,ZETX,stop_above_entry,,,,
2026-02-24,RGEN,rmin_reject,,,,
2026-02-24,IBIO,rmin_reject,,,,
2026-02-24,TCRX,rmin_reject,,,,
2026-02-24,SOUX,rmin_reject,,,,
2026-02-24,LWLG,rmin_reject,,,,
2026-02-24,LGHL,rmin_reject,,,,
2026-02-24,HURA,rmin_reject,,,,
2026-02-24,QBTX,rmin_reject,,,,
2026-02-24,FIG,rmin_reject,,,,
2026-02-24,SMWB,rmin_reject,,,,
2026-02-24,SEGG,rmin_reject,,,,
2026-02-24,RCAX,rmin_reject,,,,
2026-02-24,MPG,stop_above_entry,,,,
2026-02-24,WULF,rmin_reject,,,,
2026-02-24,VNET,rmin_reject,,,,
2026-02-24,TRI,rmin_reject,,,,
2026-02-24,SUNE,rmin_reject,,,,
2026-02-24,FNKO,rmin_reject,,,,
2026-02-24,ASTX,rmin_reject,,,,
2026-02-24,SAVA,rmin_reject,,,,
2026-02-24,PRME,rmin_reject,,,,
2026-02-24,CVKD,stop_above_entry,,,,
2026-02-24,SPRB,rmin_reject,,,,
2026-02-24,CABA,rmin_reject,,,,
2026-02-24,EDSA,entered,-1.006899694070169,-1.006899694070169,611.0,12.65871806069393
2026-02-24,MBOT,rmin_reject,,,,
2026-02-24,DGXX,rmin_reject,,,,
2026-02-24,GRAL,rmin_reject,,,,
2026-02-24,ARMU,rmin_reject,,,,
2026-02-24,ARMG,rmin_reject,,,,
2026-02-24,BLZE,rmin_reject,,,,
2026-02-24,ARTL,faded_to_stop,,,,
2026-02-24,IREX,rmin_reject,,,,
2026-02-24,IRE,rmin_reject,,,,
2026-02-24,PALI,rmin_reject,,,,
2026-02-24,SMU,rmin_reject,,,,
2026-02-24,IREG,rmin_reject,,,,
2026-02-24,SBLX,rmin_reject,,,,
2026-02-24,MAIA,rmin_reject,,,,
2026-02-24,LVO,rmin_reject,,,,
2026-02-24,OMEX,rmin_reject,,,,
2026-02-24,VUZI,rmin_reject,,,,
2026-02-24,ENVB,rmin_reject,,,,
2026-02-24,ANY,rmin_reject,,,,
2026-02-24,CBIO,rmin_reject,,,,
2026-02-24,GLSI,rmin_reject,,,,
2026-02-24,CIFG,stop_above_entry,,,,
2026-02-24,AMBR,rmin_reject,,,,
2026-02-24,SUIG,rmin_reject,,,,
2026-02-24,FRMI,rmin_reject,,,,
2026-02-24,ELTX,rmin_reject,,,,
2026-02-24,BTQ,rmin_reject,,,,
2026-02-24,ADVB,rmin_reject,,,,
2026-02-24,EOSU,rmin_reject,,,,
2026-02-24,CIFU,stop_above_entry,,,,
2026-02-24,AMCI,stop_above_entry,,,,
2026-02-24,RGTX,rmin_reject,,,,
2026-02-24,RIOX,stop_above_entry,,,,
2026-02-25,CLDX,rmin_reject,,,,
2026-02-25,EVH,rmin_reject,,,,
2026-02-25,LRMR,rmin_reject,,,,
2026-02-25,NVTX,entered,0.49068144240039063,2.2223557533577254,580.0,5.365637274388624
2026-02-25,RYAM,rmin_reject,,,,
2026-02-25,SGML,rmin_reject,,,,
2026-02-25,SMX,entered,0.4947215907642909,-0.477560590229109,583.0,9.472550870391238
2026-02-25,EEIQ,rmin_reject,,,,
2026-02-25,PCVX,rmin_reject,,,,
2026-02-25,ANPA,rmin_reject,,,,
2026-02-25,CCC,rmin_reject,,,,
2026-02-25,NCI,rmin_reject,,,,
2026-02-25,BESS,rmin_reject,,,,
2026-02-25,LCDL,rmin_reject,,,,
2026-02-25,SMJF,rmin_reject,,,,
2026-02-25,PLAB,entered,-1.0166757239344775,-1.0166757239344775,591.0,5.657476908481589
2026-02-25,TCRT,rmin_reject,,,,
2026-02-25,LITX,rmin_reject,,,,
2026-02-25,FGRU,rmin_reject,,,,
2026-02-25,LAND,rmin_reject,,,,
