day,symbol,entry_m,exit_m,entry,stop,target,exit_price,why,R,raw_rr,cost_R,net_R,split,half,wk
2026-06-26,TTAN,616,704,67.34,66.3801,69.25980000000001,69.25980000000001,target,0.9599000000000046,2.0,0.6186838023218411,1.381316197678159,TEST,,2026-06-20/2026-06-26
2026-06-26,VKTX,683,820,38.23,37.615,39.45999999999999,37.615,stop,0.6149999999999949,-1.0,0.09588913317302275,-1.0958891331730227,TEST,,2026-06-20/2026-06-26
2026-06-26,VRTS,629,862,144.55,142.005,149.64000000000004,141.96,stop,2.545000000000016,-1.017681728880152,0.5136746561886056,-1.5313563850687577,TEST,,2026-06-20/2026-06-26
2026-06-26,WHR,613,902,39.58,39.07,40.599999999999994,39.07,stop,0.509999999999998,-1.0,0.19388661551577055,-1.1938866155157706,TEST,,2026-06-20/2026-06-26
2026-06-26,WS,673,955,37.955,37.5,38.864999999999995,38.3,eod,0.4549999999999983,0.7582417582417585,0.29779099437148154,0.460450763870277,TEST,,2026-06-20/2026-06-26
2026-06-26,YSWY,830,955,20.65,20.28,21.389999999999993,21.0,eod,0.36999999999999744,0.9459459459459564,0.5270180180180237,0.41892792792793265,TEST,,2026-06-20/2026-06-26
2026-06-26,LABU,586,622,269.6401,265.49,277.94030000000004,277.94030000000004,target,4.150100000000009,2.0,0.2375442705545974,1.7624557294454026,TEST,,2026-06-20/2026-06-26
2026-06-26,SOLT,598,701,29.7175,29.065,31.0225,31.0225,target,0.6524999999999999,2.0,0.20627439565588893,1.793725604344111,TEST,,2026-06-20/2026-06-26
2026-06-26,GDXU,602,878,94.09,91.875,98.52000000000001,91.875,stop,2.2150000000000034,-1.0,0.20497390365568907,-1.204973903655689,TEST,,2026-06-20/2026-06-26
2026-06-26,JNUG,615,842,129.82,127.5,134.45999999999998,127.5,stop,2.319999999999993,-1.0,0.12872500523467909,-1.1287250052346791,TEST,,2026-06-20/2026-06-26
2026-06-26,SPCM,683,866,21.4484,20.92,22.505199999999995,20.89,stop,0.5283999999999978,-1.0567751703255133,0.0908416993375494,-1.1476168696630626,TEST,,2026-06-20/2026-06-26
2026-06-26,BULZ,691,847,36.42,35.96,37.34,35.96,stop,0.46000000000000085,-1.0,0.11162932417755586,-1.1116293241775559,TEST,,2026-06-20/2026-06-26
2026-06-26,WEBL,699,872,21.57,21.35,22.009999999999998,21.35,stop,0.21999999999999886,-1.0,0.21466702595376294,-1.2146670259537629,TEST,,2026-06-20/2026-06-26
2026-06-29,AAOX,580,592,28.955,28.1203,30.624399999999994,28.1203,stop,0.834699999999998,-1.0,0.19643507340918687,-1.1964350734091869,TEST,,2026-06-27/2026-07-03
2026-06-29,ACMR,657,678,118.34,116.0,123.02000000000001,116.0,stop,2.3400000000000034,-1.0,0.1667217391304352,-1.1667217391304352,TEST,,2026-06-27/2026-07-03
2026-06-29,ADEA,698,708,33.02,32.53,34.00000000000001,32.53,stop,0.490000000000002,-1.0,0.13884770027413862,-1.1388477002741386,TEST,,2026-06-27/2026-07-03
2026-06-29,AEVA,580,607,22.59,21.685,24.400000000000002,21.685,stop,0.9050000000000011,-1.0,0.11461703615637422,-1.1146170361563743,TEST,,2026-06-27/2026-07-03
2026-06-29,ALAB,676,684,425.94,418.3327,441.1546,418.3327,stop,7.607300000000009,-1.0,0.14936174430760776,-1.1493617443076078,TEST,,2026-06-27/2026-07-03
2026-06-29,ALGM,630,697,61.0,59.01,64.98,64.98,target,1.990000000000002,2.0,0.07969371628786102,1.920306283712139,TEST,,2026-06-27/2026-07-03
2026-06-29,AMAU,586,615,29.7,28.77,31.56,28.77,stop,0.9299999999999997,-1.0,0.15574122174795316,-1.1557412217479532,TEST,,2026-06-27/2026-07-03
2026-06-29,AMAT,633,735,671.335,653.78,706.4450000000002,706.4450000000002,target,17.555000000000064,2.0,0.06508699542127361,1.9349130045787264,TEST,,2026-06-27/2026-07-03
2026-06-29,AMDL,797,955,70.83,69.99,72.51,71.39,eod,0.8400000000000034,0.6666666666666666,0.16606741854636517,0.5005992481203014,TEST,,2026-06-27/2026-07-03
2026-06-29,AMUU,802,955,249.24,243.29,261.14000000000004,251.18,eod,5.950000000000017,0.3260504201680659,0.18156634561093524,0.14448407455713067,TEST,,2026-06-27/2026-07-03
2026-06-29,ARQQ,697,766,26.61,25.83,28.17,28.17,target,0.7800000000000011,2.0,0.19424558404558318,1.8057544159544168,TEST,,2026-06-27/2026-07-03
2026-06-29,ASMU,704,761,36.96,36.58,37.720000000000006,37.720000000000006,target,0.38000000000000256,2.0,0.21599699248120066,1.7840030075187994,TEST,,2026-06-27/2026-07-03
2026-06-29,ASTX,630,731,22.41,21.5,24.23,24.23,target,0.9100000000000001,2.0,0.07616077805058274,1.9238392219494171,TEST,,2026-06-27/2026-07-03
2026-06-29,AXON,625,736,513.99,506.92,528.13,506.92,stop,7.069999999999993,-1.0,0.12918552529922978,-1.1291855252992298,TEST,,2026-06-27/2026-07-03
2026-06-29,BEG,812,906,72.66,70.2,77.57999999999998,69.36,stop,2.4599999999999937,-1.3414634146341486,0.15340151649184947,-1.494864931125998,TEST,,2026-06-27/2026-07-03
2026-06-29,BEX,812,898,51.52,49.92,54.720000000000006,49.85,stop,1.6000000000000014,-1.0437500000000002,0.11834153985507165,-1.1620915398550717,TEST,,2026-06-27/2026-07-03
2026-06-29,BKSY,745,955,27.73,27.06,29.070000000000004,28.47,eod,0.6700000000000017,1.1044776119402933,0.20529007138221783,0.8991875405580754,TEST,,2026-06-27/2026-07-03
2026-06-29,BOT,646,702,33.945,32.71,36.415,32.71,stop,1.2349999999999994,-1.0,0.2546259720418625,-1.2546259720418624,TEST,,2026-06-27/2026-07-03
2026-06-29,COAG,612,631,34.77,33.825,36.660000000000004,36.660000000000004,target,0.9450000000000003,2.0,1.0831262356433093,0.9168737643566907,TEST,,2026-06-27/2026-07-03
2026-06-29,CONI,607,634,63.1783,61.77,65.9949,61.5,stop,1.408299999999997,-1.191720514095011,0.26246281449228553,-1.4541833285872965,TEST,,2026-06-27/2026-07-03
2026-06-29,CRWD,593,613,750.485,737.9018,775.6514000000001,737.9018,stop,12.583200000000033,-1.0,0.07174716597903304,-1.071747165979033,TEST,,2026-06-27/2026-07-03
2026-06-29,DK,581,592,52.115,51.145,54.055,51.145,stop,0.9699999999999989,-1.0,0.36553559358061477,-1.3655355935806148,TEST,,2026-06-27/2026-07-03
2026-06-29,FCEL,722,750,30.5,29.63,32.24,29.63,stop,0.870000000000001,-1.0,0.06121052189310016,-1.0612105218931,TEST,,2026-06-27/2026-07-03
2026-06-29,FLY,580,583,27.94,27.57,28.680000000000003,27.57,stop,0.370000000000001,-1.0,0.26283198198197927,-1.2628319819819793,TEST,,2026-06-27/2026-07-03
2026-06-29,GEVX,589,599,25.295,25.04,25.805000000000007,25.04,stop,0.25500000000000256,-1.0,0.6035209638084017,-1.6035209638084016,TEST,,2026-06-27/2026-07-03
2026-06-29,GLWG,660,701,38.88,37.6001,41.43980000000001,41.43980000000001,target,1.279900000000005,2.0,0.14457927248023872,1.8554207275197614,TEST,,2026-06-27/2026-07-03
2026-06-29,GLW,674,717,238.57,235.0,245.70999999999998,245.70999999999998,target,3.569999999999993,2.0,0.11636956115779655,1.8836304388422034,TEST,,2026-06-27/2026-07-03
2026-06-29,GGLL,640,646,109.99,108.75,112.46999999999998,108.75,stop,1.2399999999999949,-1.0,0.13306861140539966,-1.1330686114053996,TEST,,2026-06-27/2026-07-03
2026-06-29,GRPN,600,750,23.785,23.24,24.875000000000004,23.24,stop,0.5450000000000017,-1.0,0.16796024464831766,-1.1679602446483177,TEST,,2026-06-27/2026-07-03
2026-06-29,LINT,811,955,227.3,222.01,237.88000000000005,227.08,eod,5.2900000000000205,-0.04158790170132288,0.14282487524153056,-0.18441277694285343,TEST,,2026-06-27/2026-07-03
2026-06-29,IONL,578,594,26.3,25.69,27.52,25.69,stop,0.6099999999999994,-1.0,0.21789434861962953,-1.2178943486196294,TEST,,2026-06-27/2026-07-03
2026-06-29,IONX,578,595,49.47,48.34,51.72999999999999,48.11,stop,1.1299999999999955,-1.2035398230088539,0.22993260626938988,-1.4334724292782437,TEST,,2026-06-27/2026-07-03
2026-06-29,KARD,650,692,25.405,24.72,26.775000000000006,24.72,stop,0.6850000000000023,-1.0,0.2946615792966142,-1.2946615792966143,TEST,,2026-06-27/2026-07-03
2026-06-29,KLAC,590,601,261.65,258.8,267.3499999999999,258.8,stop,2.849999999999966,-1.0,0.10684703702200775,-1.1068470370220078,TEST,,2026-06-27/2026-07-03
2026-06-29,KLIC,695,955,128.815,127.18,132.08499999999998,129.7,eod,1.634999999999991,0.5412844036697222,0.39820051297228387,0.14308389069743832,TEST,,2026-06-27/2026-07-03
2026-06-29,KOD,707,725,37.235,36.7,38.30499999999999,36.7,stop,0.5349999999999966,-1.0,0.5189610146862488,-1.5189610146862487,TEST,,2026-06-27/2026-07-03
2026-06-29,LITU,728,862,20.18,19.75,21.04,21.04,target,0.4299999999999997,2.0,0.18433583293782616,1.8156641670621738,TEST,,2026-06-27/2026-07-03
2026-06-29,LITX,742,765,32.3,31.87,33.15999999999999,33.15999999999999,target,0.42999999999999616,2.0,0.2535820368885313,1.7464179631114687,TEST,,2026-06-27/2026-07-03
2026-06-29,LRCX,658,955,403.5626,394.7801,421.1275999999999,409.92,eod,8.78249999999997,0.7238713350412823,0.07752908589402252,0.6463422491472598,TEST,,2026-06-27/2026-07-03
2026-06-29,MAMA,773,809,20.88,20.58,21.48,20.58,stop,0.3000000000000007,-1.0,0.1587755311355343,-1.1587755311355343,TEST,,2026-06-27/2026-07-03
2026-06-29,MNPR,715,955,93.81,92.51,96.41,94.74,eod,1.2999999999999972,0.7153846153846113,1.0178188811188817,-0.30243426573427046,TEST,,2026-06-27/2026-07-03
2026-06-29,MSTR,782,792,90.075,88.85,92.52500000000002,92.52500000000002,target,1.2250000000000085,2.0,0.06058092867809101,1.939419071321909,TEST,,2026-06-27/2026-07-03
2026-06-29,MXL,587,600,105.44,101.5967,113.1266,101.5967,stop,3.8432999999999993,-1.0,0.09881182951722803,-1.098811829517228,TEST,,2026-06-27/2026-07-03
2026-06-29,NVCT,603,604,28.88,28.53,29.579999999999995,27.97,stop,0.34999999999999787,-2.600000000000016,1.6821921722113642,-4.2821921722113805,TEST,,2026-06-27/2026-07-03
2026-06-29,OC,811,955,149.66,145.57,157.84,154.84,eod,4.090000000000003,1.2665036674816632,0.14790443183706262,1.1185992356446006,TEST,,2026-06-27/2026-07-03
2026-06-29,OMDA,629,955,21.57,21.2,22.310000000000002,21.66,eod,0.370000000000001,0.2432432432432422,0.25569079989079907,-0.012447556647556868,TEST,,2026-06-27/2026-07-03
2026-06-29,ORCS,615,693,30.95,30.36,32.129999999999995,30.36,stop,0.5899999999999999,-1.0,0.14148371037515087,-1.141483710375151,TEST,,2026-06-27/2026-07-03
2026-06-29,OUST,773,824,52.6439,52.0301,53.87150000000001,52.0301,stop,0.6138000000000048,-1.0,0.12275935747315218,-1.1227593574731523,TEST,,2026-06-27/2026-07-03
2026-06-29,PALU,583,955,45.445,43.47,49.395,49.16,eod,1.9750000000000014,1.8810126582278448,0.19241689225555617,1.6885957659722886,TEST,,2026-06-27/2026-07-03
2026-06-29,PENG,682,795,65.575,64.72,67.28500000000001,67.28500000000001,target,0.855000000000004,2.0,0.3969809536005449,1.6030190463994551,TEST,,2026-06-27/2026-07-03
2026-06-29,PL,583,610,29.9,29.52,30.659999999999997,29.52,stop,0.379999999999999,-1.0,0.1316401826484022,-1.1316401826484022,TEST,,2026-06-27/2026-07-03
2026-06-29,PTRN,600,950,24.545,24.285,25.065000000000005,24.285,stop,0.26000000000000156,-1.0,0.31417803790412085,-1.3141780379041208,TEST,,2026-06-27/2026-07-03
2026-06-29,RBLX,580,648,53.02,52.01,55.04000000000001,55.04000000000001,target,1.0100000000000051,2.0,0.08788591859185915,1.9121140814081408,TEST,,2026-06-27/2026-07-03
2026-06-29,RBRK,654,665,77.71,76.8,79.52999999999999,76.8,stop,0.9099999999999966,-1.0,0.23510492116578935,-1.2351049211657894,TEST,,2026-06-27/2026-07-03
2026-06-29,RDTL,593,595,20.98,20.6115,21.717000000000002,20.6115,stop,0.36850000000000094,-1.0,0.524912910782409,-1.524912910782409,TEST,,2026-06-27/2026-07-03
2026-06-29,RKLX,749,756,39.6337,39.09,40.721099999999986,39.09,stop,0.5436999999999941,-1.0,0.18369205573918573,-1.1836920557391857,TEST,,2026-06-27/2026-07-03
2026-06-29,RKLB,773,793,95.935,94.89,98.025,98.025,target,1.0450000000000017,2.0,0.08767802987429325,1.9123219701257068,TEST,,2026-06-27/2026-07-03
2026-06-29,RVI,582,603,35.8515,35.235,37.084500000000006,35.235,stop,0.616500000000002,-1.0,0.8701371001171465,-1.8701371001171465,TEST,,2026-06-27/2026-07-03
2026-06-29,SIMO,651,672,319.065,313.35,330.49499999999995,330.49499999999995,target,5.714999999999975,2.0,0.639849063311535,1.360150936688465,TEST,,2026-06-27/2026-07-03
2026-06-29,STXL,731,834,47.2238,46.1,49.47139999999999,49.47139999999999,target,1.1237999999999957,2.0,0.21075924107666125,1.7892407589233388,TEST,,2026-06-27/2026-07-03
2026-06-29,STX,739,955,963.6,948.82,993.16,973.81,eod,14.779999999999973,0.6907983761840285,0.13479138659523357,0.5560069895887949,TEST,,2026-06-27/2026-07-03
2026-06-29,TSAT,776,955,45.795,45.255,46.875,46.16,eod,0.5399999999999991,0.6759259259259175,0.8425680457052849,-0.16664211977936738,TEST,,2026-06-27/2026-07-03
2026-06-29,TSLR,586,721,21.28,20.74,22.360000000000007,22.360000000000007,target,0.5400000000000027,2.0,0.04079361697284221,1.9592063830271578,TEST,,2026-06-27/2026-07-03
2026-06-29,TSMX,724,955,93.475,92.3244,95.77619999999999,94.75,eod,1.1505999999999972,1.1081175039110107,0.17375476075332336,0.9343627431576873,TEST,,2026-06-27/2026-07-03
2026-06-29,VICR,663,679,349.28,341.99,363.8599999999999,341.99,stop,7.289999999999964,-1.0,0.24211039358446956,-1.2421103935844695,TEST,,2026-06-27/2026-07-03
2026-06-29,VSAT,579,913,71.405,68.91,76.39500000000001,76.39500000000001,target,2.4950000000000045,2.0,0.17992297638755655,1.8200770236124435,TEST,,2026-06-27/2026-07-03
2026-06-29,WDCX,658,719,39.6632,38.49,42.009600000000006,42.009600000000006,target,1.1732000000000014,2.0,0.11336182957853601,1.886638170421464,TEST,,2026-06-27/2026-07-03
2026-06-29,SNK,612,638,21.57,21.2,22.310000000000002,21.2,stop,0.370000000000001,-1.0,0.0921036519633738,-1.0921036519633738,TEST,,2026-06-27/2026-07-03
2026-06-29,BERZ,616,633,26.64,25.89,28.14,25.87,stop,0.75,-1.0266666666666662,0.0627672721543916,-1.0894339388210579,TEST,,2026-06-27/2026-07-03
2026-06-29,BWET,628,744,162.0525,158.65,168.85750000000002,158.65,stop,3.4025000000000034,-1.0,0.1746188096987511,-1.174618809698751,TEST,,2026-06-27/2026-07-03
2026-06-29,GOOX,640,647,78.36,77.25,80.58,77.2,stop,1.1099999999999994,-1.0450450450450426,0.1637414645414652,-1.2087865095865078,TEST,,2026-06-27/2026-07-03
2026-06-29,UCTT,690,955,124.58,121.45,130.83999999999997,129.76,eod,3.1299999999999955,1.6549520766773163,0.19925679086123987,1.4556952858160763,TEST,,2026-06-27/2026-07-03
2026-06-29,SOXL,722,793,228.195,224.85,234.885,234.885,target,3.344999999999999,2.0,0.07869541256764108,1.9213045874323589,TEST,,2026-06-27/2026-07-03
2026-06-30,AAOX,628,635,33.19,32.485,34.599999999999994,32.485,stop,0.7049999999999983,-1.0,0.26780596136876134,-1.2678059613687613,TEST,,2026-06-27/2026-07-03
2026-06-30,AEHR,625,638,100.4,99.0058,103.18840000000003,99.0058,stop,1.394200000000012,-1.0,0.39232910084505845,-1.3923291008450585,TEST,,2026-06-27/2026-07-03
2026-06-30,AEVA,586,630,27.085,25.9802,29.294600000000003,29.294600000000003,target,1.104800000000001,2.0,0.17686907336899405,1.823130926631006,TEST,,2026-06-27/2026-07-03
2026-06-30,AIP,597,757,49.59,49.01,50.750000000000014,49.01,stop,0.5800000000000054,-1.0,0.3673333333333371,-1.367333333333337,TEST,,2026-06-27/2026-07-03
2026-06-30,ALAB,583,633,478.99,468.89,499.19000000000005,499.19000000000005,target,10.100000000000023,2.0,0.24475452900513844,1.7552454709948615,TEST,,2026-06-27/2026-07-03
2026-06-30,LABX,587,592,217.0,214.0,223.0,223.0,target,3.0,2.0,0.8327845117845134,1.1672154882154866,TEST,,2026-06-27/2026-07-03
2026-06-30,ALGM,832,955,69.63,68.0,72.88999999999999,70.85,eod,1.6299999999999955,0.748466257668713,0.09563601084320088,0.6528302468255122,TEST,,2026-06-27/2026-07-03
2026-06-30,AMAT,662,741,736.6568,728.841,752.2883999999999,728.841,stop,7.815799999999967,-1.0,0.09847655894620852,-1.0984765589462084,TEST,,2026-06-27/2026-07-03
2026-06-30,AMBA,599,618,71.81,70.3075,74.815,74.815,target,1.5024999999999977,2.0,0.1934211797541716,1.8065788202458284,TEST,,2026-06-27/2026-07-03
2026-06-30,AMD,706,955,573.065,567.14,584.9150000000002,582.05,eod,5.925000000000068,1.5164556962024973,0.08405699851270954,1.4323986976897878,TEST,,2026-06-27/2026-07-03
2026-06-30,AMDY,712,955,58.64,58.01,59.900000000000006,59.0401,eod,0.6300000000000026,0.6350793650793655,0.17765816760701025,0.4574211974723552,TEST,,2026-06-27/2026-07-03
2026-06-30,AMKL,619,640,25.2,24.89,25.819999999999997,24.85,stop,0.3099999999999987,-1.129032258064514,0.5720309278350526,-1.7010631858995666,TEST,,2026-06-27/2026-07-03
2026-06-30,ANEL,603,955,21.25,20.8,22.15,21.625,eod,0.4499999999999993,0.8333333333333347,0.23776900584795263,0.5955643274853821,TEST,,2026-06-27/2026-07-03
2026-06-30,APLX,624,633,22.485,22.1,23.254999999999995,23.254999999999995,target,0.384999999999998,2.0,0.25892673533363253,1.7410732646663676,TEST,,2026-06-27/2026-07-03
2026-06-30,APLD,633,648,39.5101,39.07,40.3903,39.07,stop,0.44010000000000105,-1.0,0.10623439184062006,-1.1062343918406201,TEST,,2026-06-27/2026-07-03
2026-06-30,APPX,605,653,39.375,38.38,41.364999999999995,38.38,stop,0.9949999999999974,-1.0,0.2139146911025717,-1.2139146911025718,TEST,,2026-06-27/2026-07-03
2026-06-30,ARMG,605,643,40.4,39.525,42.15,39.525,stop,0.875,-1.0,0.18860870748299305,-1.188608707482993,TEST,,2026-06-27/2026-07-03
2026-06-30,ARQQ,629,635,30.01,29.5,31.030000000000005,29.5,stop,0.5100000000000016,-1.0,0.2699671568627447,-1.2699671568627446,TEST,,2026-06-27/2026-07-03
2026-06-30,ASTS,592,654,86.49,84.375,90.71999999999998,84.375,stop,2.114999999999995,-1.0,0.07761095045234964,-1.0776109504523497,TEST,,2026-06-27/2026-07-03
2026-06-30,ASTX,609,638,26.225,25.74,27.195000000000007,25.74,stop,0.485000000000003,-1.0,0.19561201517848023,-1.1956120151784801,TEST,,2026-06-27/2026-07-03
2026-06-30,ASYS,620,642,21.895,21.61,22.465,21.6,stop,0.28500000000000014,-1.0350877192982386,0.46661303258145276,-1.5017007518796914,TEST,,2026-06-27/2026-07-03
2026-06-30,AVLN,689,741,32.84,32.455,33.610000000000014,32.455,stop,0.3850000000000051,-1.0,0.8131402597402415,-1.8131402597402415,TEST,,2026-06-27/2026-07-03
2026-06-30,AXON,593,617,548.66,537.0,571.9799999999999,537.0,stop,11.659999999999968,-1.0,0.10106620926243616,-1.1010662092624361,TEST,,2026-06-27/2026-07-03
2026-06-30,BEX,589,754,55.55,54.02,58.609999999999985,58.609999999999985,target,1.529999999999994,2.0,0.2088678113041427,1.7911321886958573,TEST,,2026-06-27/2026-07-03
2026-06-30,BE,600,842,294.88,288.0149,308.61019999999996,308.61019999999996,target,6.865099999999984,2.0,0.05870591596072473,1.9412940840392752,TEST,,2026-06-27/2026-07-03
2026-06-30,BETR,614,646,28.27,27.3612,30.0876,27.3612,stop,0.9087999999999994,-1.0,0.6724540492957727,-1.6724540492957727,TEST,,2026-06-27/2026-07-03
2026-06-30,BMNZ,659,669,32.87,32.54,33.529999999999994,32.4671,stop,0.3299999999999983,-1.2209090909090832,0.32490413150371594,-1.5458132224127992,TEST,,2026-06-27/2026-07-03
2026-06-30,BOT,835,848,37.15,36.69,38.07,38.07,target,0.46000000000000085,2.0,0.4403130434782561,1.559686956521744,TEST,,2026-06-27/2026-07-03
2026-06-30,CRDO,593,623,261.235,255.99,271.725,271.725,target,5.2450000000000045,2.0,0.16183991238549608,1.838160087614504,TEST,,2026-06-27/2026-07-03
2026-06-30,DELL,620,680,430.93,426.5,439.79,426.5,stop,4.430000000000007,-1.0,0.26403888894512406,-1.264038888945124,TEST,,2026-06-27/2026-07-03
2026-06-30,DFTX,627,677,49.03,48.3,50.49000000000001,48.3,stop,0.730000000000004,-1.0,0.1558242661448127,-1.1558242661448128,TEST,,2026-06-27/2026-07-03
2026-06-30,DMRA,594,696,26.07,25.31,27.590000000000003,25.11,stop,0.7600000000000016,-1.2631578947368407,0.7584076923076907,-2.0215655870445315,TEST,,2026-06-27/2026-07-03
2026-06-30,FCEL,603,614,35.53,34.94,36.71000000000001,36.71000000000001,target,0.5900000000000034,2.0,0.11443925601472714,1.8855607439852728,TEST,,2026-06-27/2026-07-03
2026-06-30,FEIM,618,955,66.245,64.85,69.03500000000003,66.27,eod,1.3950000000000102,0.017921146953398776,0.6259280764635539,-0.6080069295101551,TEST,,2026-06-27/2026-07-03
2026-06-30,FIGR,583,697,28.55,27.88,29.890000000000004,29.890000000000004,target,0.6700000000000017,2.0,0.2562507462686565,1.7437492537313435,TEST,,2026-06-27/2026-07-03
2026-06-30,FN,608,872,557.63,552.01,568.87,568.87,target,5.6200000000000045,2.0,0.3936184062345123,1.6063815937654877,TEST,,2026-06-27/2026-07-03
2026-06-30,FPS,631,955,55.3799,54.46,57.219699999999996,55.975,eod,0.9198999999999984,0.6469181432764466,0.20846249688670174,0.4384556463897449,TEST,,2026-06-27/2026-07-03
2026-06-30,GLW,591,707,265.02,258.32,278.41999999999996,258.32,stop,6.699999999999989,-1.0,0.07424239352778142,-1.0742423935277814,TEST,,2026-06-27/2026-07-03
2026-06-30,GLWG,601,617,50.56,49.49,52.7,49.49,stop,1.0700000000000003,-1.0,0.20257780537219752,-1.2025778053721976,TEST,,2026-06-27/2026-07-03
2026-06-30,GPCR,683,831,54.7,54.13,55.84,54.13,stop,0.5700000000000003,-1.0,0.4376220551378433,-1.4376220551378434,TEST,,2026-06-27/2026-07-03
2026-06-30,HIMZ,600,645,46.3222,45.461,48.04460000000001,45.461,stop,0.8612000000000037,-1.0,0.4405975532404517,-1.4405975532404516,TEST,,2026-06-27/2026-07-03
2026-06-30,IMOS,618,623,63.87,63.17,65.26999999999998,62.85,stop,0.6999999999999957,-1.4571428571428604,2.0476342857142997,-3.50477714285716,TEST,,2026-06-27/2026-07-03
2026-06-30,INIO,680,733,40.23,39.695,41.29999999999999,39.695,stop,0.5349999999999966,-1.0,0.18688785046728923,-1.1868878504672893,TEST,,2026-06-27/2026-07-03
2026-06-30,INTC,668,800,139.09,137.65,141.97,141.97,target,1.4399999999999977,2.0,0.05857934409608419,1.9414206559039158,TEST,,2026-06-27/2026-07-03
2026-06-30,IONL,599,601,27.97,27.54,28.83,27.54,stop,0.4299999999999997,-1.0,0.3239233799553081,-1.323923379955308,TEST,,2026-06-27/2026-07-03
2026-06-30,IPX,623,665,29.01,28.665,29.700000000000006,28.665,stop,0.3450000000000024,-1.0,0.7268135834043729,-1.7268135834043727,TEST,,2026-06-27/2026-07-03
2026-06-30,KLAC,593,925,294.98,289.56,305.82000000000005,305.82000000000005,target,5.420000000000016,2.0,0.058753556925375094,1.941246443074625,TEST,,2026-06-27/2026-07-03
2026-06-30,KLAG,751,897,73.68,72.31,76.42000000000002,76.42000000000002,target,1.3700000000000045,2.0,0.2893311214333091,1.710668878566691,TEST,,2026-06-27/2026-07-03
2026-06-30,LRCU,823,838,112.65,111.47,115.01000000000002,111.04,stop,1.1800000000000068,-1.3644067796610087,0.5285915254237288,-1.8929983050847374,TEST,,2026-06-27/2026-07-03
2026-06-30,MDA,614,672,40.055,39.595,40.975,40.975,target,0.46000000000000085,2.0,0.19137816736793206,1.808621832632068,TEST,,2026-06-27/2026-07-03
2026-06-30,MVLL,586,615,53.0262,51.37,56.338600000000014,56.338600000000014,target,1.6562000000000054,2.0,0.12773568123672824,1.8722643187632717,TEST,,2026-06-27/2026-07-03
2026-06-30,MRVU,595,610,215.0001,211.751,221.4983,221.4983,target,3.2490999999999985,2.0,0.3469731437694498,1.6530268562305501,TEST,,2026-06-27/2026-07-03
2026-06-30,MRVL,619,753,295.86,292.25,303.08000000000004,292.25,stop,3.6100000000000136,-1.0,0.08781017920660186,-1.087810179206602,TEST,,2026-06-27/2026-07-03
2026-06-30,SMST,658,673,84.1925,82.415,87.74749999999997,82.14,stop,1.7774999999999892,-1.1547116736990195,0.20741905790204127,-1.3621307316010607,TEST,,2026-06-27/2026-07-03
2026-06-30,MXL,669,766,115.4273,112.98,120.3219,120.3219,target,2.4472999999999985,2.0,0.07565082769664905,1.924349172303351,TEST,,2026-06-27/2026-07-03
2026-06-30,NBIS,585,618,272.49,266.82,283.83000000000004,283.83000000000004,target,5.670000000000016,2.0,0.12771276605159407,1.872287233948406,TEST,,2026-06-27/2026-07-03
2026-06-30,NVTX,600,656,49.15,47.805,51.839999999999996,47.805,stop,1.3449999999999989,-1.0,0.2812253850238983,-1.2812253850238984,TEST,,2026-06-27/2026-07-03
2026-06-30,ON,604,955,93.66,92.1,96.78,94.86,eod,1.5600000000000023,0.7692307692307699,0.06766625743333914,0.7015645117974308,TEST,,2026-06-27/2026-07-03
2026-06-30,ONTO,591,631,372.3,367.5201,381.8598,381.8598,target,4.779899999999998,2.0,0.597498582638029,1.402501417361971,TEST,,2026-06-27/2026-07-03
2026-06-30,OUST,586,617,57.35,55.5,61.050000000000004,61.050000000000004,target,1.8500000000000014,2.0,0.12282903730176505,1.877170962698235,TEST,,2026-06-27/2026-07-03
2026-06-30,PALU,581,617,50.96,50.091,52.698,50.07,stop,0.8689999999999998,-1.0241657077100124,0.43642353582460286,-1.4605892435346153,TEST,,2026-06-27/2026-07-03
2026-06-30,PENG,596,659,71.555,70.35,73.96500000000003,70.35,stop,1.2050000000000125,-1.0,0.2161529737206059,-1.2161529737206058,TEST,,2026-06-27/2026-07-03
2026-06-30,PL,584,955,32.065,31.16,33.87499999999999,33.07,eod,0.9049999999999976,1.1104972375690665,0.0700914885098888,1.0404057490591776,TEST,,2026-06-27/2026-07-03
2026-06-30,POEL,612,648,20.38,19.83,21.48,19.83,stop,0.5500000000000007,-1.0,0.2206718102213028,-1.2206718102213028,TEST,,2026-06-27/2026-07-03
2026-06-30,PSIX,609,955,38.7,38.06,39.980000000000004,38.8442,eod,0.6400000000000006,0.2253124999999965,0.2853932767857171,-0.060080776785720574,TEST,,2026-06-27/2026-07-03
2026-06-30,QLYS,596,653,136.8,135.075,140.25000000000006,140.25000000000006,target,1.7250000000000227,2.0,0.7887369798971391,1.211263020102861,TEST,,2026-06-27/2026-07-03
2026-06-30,QUIK,615,651,20.22,19.835,20.989999999999995,19.82,stop,0.384999999999998,-1.0389610389610406,0.4158468136514671,-1.4548078526125077,TEST,,2026-06-27/2026-07-03
2026-06-30,RAPP,709,755,42.28,41.61,43.620000000000005,43.620000000000005,target,0.6700000000000017,2.0,0.7395721393034826,1.2604278606965174,TEST,,2026-06-27/2026-07-03
