day,symbol,entry_m,price,r_pct,pb,hb,lb,n_q,spread
2025-03-04,CVI,577,17.56,1.651480637813207,$10-20,09:35-10:00,$5-50M/d,111,0.08000000000000185
2025-01-21,VSAT,578,10.5905,11.335630990038242,$10-20,09:35-10:00,$5-50M/d,600,0.05000000000000071
2025-07-01,TSL,585,11.55,1.5584415584415712,$10-20,09:35-10:00,$5-50M/d,331,0.030000000000001137
2025-04-24,AVGX,583,16.02,1.2484394506866372,$10-20,09:35-10:00,$5-50M/d,600,0.030000000000001137
2025-04-02,BCAX,585,12.99,2.617397998460353,$10-20,09:35-10:00,$5-50M/d,68,0.9050000000000002
2025-07-11,CLBR,582,16.9093,4.194733075881334,$10-20,09:35-10:00,$5-50M/d,4,0.05999999999999872
2025-06-18,NRIX,580,11.47,1.6564952048823127,$10-20,09:35-10:00,$5-50M/d,12,0.17999999999999972
2025-04-04,GRND,591,18.02,1.1653718091010037,$10-20,09:35-10:00,$5-50M/d,54,0.040000000000000924
2025-02-28,ARQT,586,12.89,1.0861132660977546,$10-20,09:35-10:00,$5-50M/d,31,0.07000000000000028
2025-04-07,UPWK,588,11.42,2.4080560420315265,$10-20,09:35-10:00,$5-50M/d,156,0.049999999999998934
2025-01-15,NRIX,588,19.78,2.881698685540952,$10-20,09:35-10:00,$5-50M/d,41,0.19000000000000128
2025-06-13,QNTM,595,19.395,1.0054137664346496,$10-20,09:35-10:00,$5-50M/d,9,0.2799999999999976
2025-03-28,SILJ,594,12.74,1.1773940345368945,$10-20,09:35-10:00,$5-50M/d,231,0.019999999999999574
2025-04-22,HIBL,582,18.305,1.4263862332695931,$10-20,09:35-10:00,$5-50M/d,390,0.05999999999999872
2025-03-28,DCTH,590,13.51,2.6276831976313875,$10-20,09:35-10:00,$5-50M/d,47,0.09999999999999964
2025-04-07,GNK,577,11.73,2.642796248934361,$10-20,09:35-10:00,$5-50M/d,55,0.05000000000000071
2025-01-27,ETON,582,16.55,1.6773413897280944,$10-20,09:35-10:00,$5-50M/d,26,0.17499999999999893
2025-04-23,EH,583,16.3898,1.5851322163784918,$10-20,09:35-10:00,$5-50M/d,66,0.0400000000000027
2025-04-29,SMCL,585,12.59,2.5019857029388364,$10-20,09:35-10:00,$5-50M/d,600,0.03999999999999915
2025-06-12,TAC,582,11.35,1.0572687224669537,$10-20,09:35-10:00,$5-50M/d,600,0.019999999999999574
2025-04-09,JKS,580,14.54,1.5130674002750957,$10-20,09:35-10:00,$5-50M/d,36,0.11999999999999922
2025-04-07,MLKN,599,16.71,1.2351885098743396,$10-20,09:35-10:00,$5-50M/d,78,0.05999999999999872
2025-02-04,ORIC,581,10.47,1.6236867239732562,$10-20,09:35-10:00,$5-50M/d,13,0.08999999999999986
2025-05-12,SMCL,577,10.53,1.7094017094017069,$10-20,09:35-10:00,$5-50M/d,600,0.02999999999999936
2025-05-16,LLYX,580,14.799,1.344009730387189,$10-20,09:35-10:00,$5-50M/d,244,0.05000000000000071
2025-01-30,GRRR,577,14.16,2.754237288135597,$10-20,09:35-10:00,$5-50M/d,20,0.11000000000000121
2025-02-25,SONO,582,13.04,1.6096625766871115,$10-20,09:35-10:00,$5-50M/d,171,0.009999999999999787
2025-06-30,AXGN,589,10.76,1.8587360594795477,$10-20,09:35-10:00,$5-50M/d,117,0.030000000000001137
2025-06-03,BBNX,586,18.67,1.928227102303176,$10-20,09:35-10:00,$5-50M/d,29,0.35999999999999943
2025-01-27,VRDN,592,19.0796,2.0419715298014527,$10-20,09:35-10:00,$5-50M/d,8,0.0799999999999983
2025-04-24,KN,586,15.17,1.8457481872115975,$10-20,09:35-10:00,$5-50M/d,32,0.08499999999999996
2025-03-05,DV,580,14.79,3.110209601081806,$10-20,09:35-10:00,$5-50M/d,266,0.019999999999999574
2025-04-03,REZI,582,17.59,1.3644115974985698,$10-20,09:35-10:00,$5-50M/d,87,0.08999999999999986
2025-04-14,DRIP,583,13.48,1.48367952522256,$10-20,09:35-10:00,$5-50M/d,600,0.019999999999999574
2025-05-08,VECO,596,19.63,1.1716760061130944,$10-20,09:35-10:00,$5-50M/d,21,0.10999999999999943
2025-06-27,MNRO,592,14.205,1.0207673354452629,$10-20,09:35-10:00,$5-50M/d,0,
2025-06-23,CCCMU,598,13.0001,2.7776709409927647,$10-20,09:35-10:00,$5-50M/d,4,0.1899999999999995
2025-03-13,SCHL,581,19.51,1.947719118400833,$10-20,09:35-10:00,$5-50M/d,24,0.23999999999999844
2025-04-14,INR,589,15.97,2.3794614902943065,$10-20,09:35-10:00,$5-50M/d,5,0.40000000000000036
2025-06-16,AAOI,578,16.5621,2.36745340264821,$10-20,09:35-10:00,>$50M/d,288,0.03999999999999915
2025-04-16,ASAN,578,15.59,1.2187299550994195,$10-20,09:35-10:00,>$50M/d,51,0.08000000000000007
2025-04-11,SOFI,588,10.535,1.139060275272909,$10-20,09:35-10:00,>$50M/d,600,0.009999999999999787
2025-02-25,TZA,593,13.93,1.2562814070351682,$10-20,09:35-10:00,>$50M/d,600,0.009999999999999787
2025-03-10,PR,576,12.83,1.091192517537027,$10-20,09:35-10:00,>$50M/d,600,0.009999999999999787
2025-04-11,SVIX,584,10.3106,2.7214711074040454,$10-20,09:35-10:00,>$50M/d,600,0.010000000000001563
2025-08-04,YMM,577,10.598,1.2077750518965853,$10-20,09:35-10:00,>$50M/d,600,0.009999999999999787
2025-03-25,LX,595,10.8,2.824074074074088,$10-20,09:35-10:00,>$50M/d,224,0.009999999999999787
2025-05-16,ACHR,577,13.34,3.2233883058470747,$10-20,09:35-10:00,>$50M/d,600,0.009999999999999787
2025-05-21,ACHR,597,11.2625,1.6204217536070966,$10-20,09:35-10:00,>$50M/d,600,0.009999999999999787
2025-03-05,HUN,576,17.22,5.342624854819967,$10-20,09:35-10:00,>$50M/d,600,0.03999999999999915
2025-06-18,TSLL,586,12.32,3.7337662337662407,$10-20,09:35-10:00,>$50M/d,600,0.009999999999999787
2025-02-19,VG,584,17.345,1.3548573075814323,$10-20,09:35-10:00,>$50M/d,34,0.08999999999999986
2025-04-07,AVTR,580,14.82,1.0121457489878567,$10-20,09:35-10:00,>$50M/d,340,0.05000000000000071
2025-02-11,CORZ,589,12.79,1.9546520719311968,$10-20,09:35-10:00,>$50M/d,439,0.009999999999999787
2025-02-03,TAL,582,12.43,2.735317779565566,$10-20,09:35-10:00,>$50M/d,390,0.009999999999999787
2025-04-08,VSCO,599,18.075,1.1341632088519962,$10-20,09:35-10:00,>$50M/d,71,0.08000000000000185
2025-04-09,FHN,579,16.42,1.339829476248492,$10-20,09:35-10:00,>$50M/d,463,0.05000000000000071
2025-05-19,CORZ,581,10.43,1.437200383509114,$10-20,09:35-10:00,>$50M/d,228,0.019999999999999574
2025-03-11,MSTY,578,19.01,2.5086796422935325,$10-20,09:35-10:00,>$50M/d,600,0.029999999999997584
2025-06-16,QBTS,577,15.97,2.8177833437695745,$10-20,09:35-10:00,>$50M/d,600,0.010000000000001563
2025-03-11,CONL,578,17.28,3.530092592592589,$10-20,09:35-10:00,>$50M/d,600,0.05000000000000071
2025-04-10,ALHC,592,18.795,2.048417132216023,$10-20,09:35-10:00,>$50M/d,123,0.0799999999999983
2025-06-03,HUT,597,15.8,2.46835443037975,$10-20,09:35-10:00,>$50M/d,594,0.019999999999999574
2025-05-28,GLXY,577,19.77,4.9064238745574045,$10-20,09:35-10:00,>$50M/d,83,0.05999999999999872
2025-03-05,RKLB,581,19.245,2.468173551571844,$10-20,09:35-10:00,>$50M/d,600,0.019999999999999574
2025-06-30,HUT,589,18.185,1.0173219686554782,$10-20,09:35-10:00,>$50M/d,598,0.019999999999999574
2025-06-16,GLXY,582,19.34,1.6546018614270956,$10-20,09:35-10:00,>$50M/d,102,0.05000000000000071
2025-06-06,VG,576,14.27,2.661527680448489,$10-20,09:35-10:00,>$50M/d,173,0.03999999999999915
2025-02-12,SERV,596,18.855,2.201007690267829,$10-20,09:35-10:00,>$50M/d,77,0.010000000000001563
2025-02-10,TDOC,584,14.72,2.1739130434782625,$10-20,09:35-10:00,>$50M/d,600,0.02999999999999936
2025-04-28,BZ,580,14.55,1.924398625429561,$10-20,09:35-10:00,>$50M/d,181,0.019999999999999574
2025-04-23,IVZ,578,14.17,1.1644318983768465,$10-20,09:35-10:00,>$50M/d,600,0.03999999999999915
2025-07-02,RKT,593,14.675,1.5332197614991578,$10-20,09:35-10:00,>$50M/d,184,0.009999999999999787
2025-05-14,QXO,584,15.725,1.6852146263910894,$10-20,09:35-10:00,>$50M/d,231,0.0600000000000005
2025-07-25,USAR,595,12.2093,1.4243240808236466,$10-20,09:35-10:00,>$50M/d,15,0.009999999999999787
2025-04-02,HSAI,579,17.76,1.6047297297297305,$10-20,09:35-10:00,>$50M/d,317,0.0400000000000027
2025-07-14,RDW,580,16.8869,3.712345072215736,$10-20,09:35-10:00,>$50M/d,135,0.060000000000002274
2025-02-18,RXRX,577,11.74,2.896081771720612,$10-20,09:35-10:00,>$50M/d,600,0.009999999999999787
2025-07-25,NTLA,600,13.015,2.0361121782558627,$10-20,09:35-10:00,>$50M/d,289,0.009999999999999787
2025-01-31,NGNE,615,15.855,1.9236833806370213,$10-20,10:00-11:00,<$5M/d,26,0.41000000000000014
2025-04-14,CRESY,610,11.675,5.781584582441119,$10-20,10:00-11:00,<$5M/d,2,0.20999999999999908
2025-01-14,BERZ,606,14.0096,1.567496573777992,$10-20,10:00-11:00,<$5M/d,600,0.02000000000000135
2025-08-04,BCAX,603,10.63,2.0696142991533453,$10-20,10:00-11:00,<$5M/d,47,0.13000000000000078
2025-04-02,JFIN,652,13.795,4.168176875679589,$10-20,10:00-11:00,<$5M/d,13,0.22000000000000064
2025-03-21,TITN,627,16.9,5.266272189349095,$10-20,10:00-11:00,<$5M/d,0,
2025-01-15,THRY,623,14.66,2.7285129604365648,$10-20,10:00-11:00,<$5M/d,40,0.049999999999998934
2025-07-11,XRPT,604,18.129,1.4209277952451873,$10-20,10:00-11:00,<$5M/d,374,0.10999999999999943
2025-04-09,NBXG,610,10.98,1.286885245901649,$10-20,10:00-11:00,<$5M/d,5,0.14999999999999858
2025-04-09,LINC,607,16.27,1.3091579594345482,$10-20,10:00-11:00,<$5M/d,37,0.3099999999999987
2025-04-03,TEN,611,16.81,1.844140392623431,$10-20,10:00-11:00,<$5M/d,12,0.120000000000001
2025-04-15,OM,623,11.39,4.565408252853391,$10-20,10:00-11:00,<$5M/d,0,
2025-07-02,LFVN,613,13.52,2.9585798816568074,$10-20,10:00-11:00,<$5M/d,19,0.17999999999999972
2025-04-09,LINC,632,16.41,3.778184034125539,$10-20,10:00-11:00,<$5M/d,26,0.08999999999999986
2025-01-30,BERZ,632,12.17,3.204601479046841,$10-20,10:00-11:00,<$5M/d,600,0.019999999999999574
2025-04-23,ORKA,647,10.9788,3.450286005756549,$10-20,10:00-11:00,<$5M/d,23,0.05000000000000071
2025-02-28,FNGB,625,18.8172,1.3136917288438208,$10-20,10:00-11:00,<$5M/d,600,0.030000000000001137
2025-02-04,KREF,612,10.695,4.057971014492763,$10-20,10:00-11:00,<$5M/d,49,0.030000000000001137
2025-05-08,JAKK,624,19.365,4.002065582235986,$10-20,10:00-11:00,<$5M/d,19,0.240000000000002
2025-01-23,SOUNW,643,10.11,2.7695351137487574,$10-20,10:00-11:00,<$5M/d,0,
2025-03-20,TTGT,635,14.63,2.5290498974709568,$10-20,10:00-11:00,<$5M/d,18,0.28999999999999915
2025-07-25,SCLX,606,11.1,1.531531531531531,$10-20,10:00-11:00,<$5M/d,27,0.13000000000000078
2025-05-08,FTK,604,10.4268,1.9833505965396805,$10-20,10:00-11:00,<$5M/d,92,0.06999999999999851
2025-03-05,TZOO,633,15.09,2.9821073558648066,$10-20,10:00-11:00,<$5M/d,9,0.1399999999999988
2025-08-06,CARL,622,12.305,1.0158472165786268,$10-20,10:00-11:00,<$5M/d,0,
2025-02-11,VIRC,651,11.81,2.963590177815408,$10-20,10:00-11:00,<$5M/d,23,0.06999999999999851
2025-02-27,HNRG,618,10.06,1.9940357852882669,$10-20,10:00-11:00,<$5M/d,7,0.02999999999999936
2025-03-14,ZUMZ,660,14.285,1.5750787539376945,$10-20,10:00-11:00,<$5M/d,58,0.04999999999999982
2025-08-05,MCRB,660,15.09,2.551358515573226,$10-20,10:00-11:00,<$5M/d,11,0.5099999999999998
2025-05-16,SUNS,650,10.64,1.503759398496242,$10-20,10:00-11:00,<$5M/d,0,
2025-01-17,TXO,622,19.1,2.539267015706822,$10-20,10:00-11:00,<$5M/d,2,0.10000000000000142
2025-05-07,ATHR,657,10.745,2.000930665425778,$10-20,10:00-11:00,<$5M/d,0,
2025-04-28,SOHU,650,10.41,5.0912584053794365,$10-20,10:00-11:00,<$5M/d,5,0.049999999999998934
2025-08-05,METCB,618,13.86,2.2366522366522275,$10-20,10:00-11:00,<$5M/d,2,0.3100000000000005
2025-05-02,DMRC,621,13.5,1.4074074074074037,$10-20,10:00-11:00,<$5M/d,4,0.20499999999999918
2025-05-12,CEPU,635,12.23,3.4341782502044143,$10-20,10:00-11:00,<$5M/d,26,0.08999999999999986
2025-06-17,JILL,620,14.155,1.41292829388908,$10-20,10:00-11:00,<$5M/d,8,0.08999999999999986
2025-02-24,SBGI,626,14.69,1.293396868618104,$10-20,10:00-11:00,<$5M/d,15,0.120000000000001
2025-06-06,DSP,619,13.99,1.6440314510364578,$10-20,10:00-11:00,<$5M/d,19,0.049999999999998934
2025-04-02,CDTX,613,18.7,1.5508021390374287,$10-20,10:00-11:00,<$5M/d,29,0.17999999999999972
2025-06-18,ALMU,642,13.0532,3.8549934115772353,$10-20,10:00-11:00,$5-50M/d,3,0.16999999999999993
2025-08-06,MBC,618,12.35,6.558704453441299,$10-20,10:00-11:00,$5-50M/d,245,0.02000000000000135
2025-04-30,PPTA,653,14.17,1.1291460832745246,$10-20,10:00-11:00,$5-50M/d,35,0.05999999999999872
2025-07-30,UNHG,622,13.0136,4.638224626544539,$10-20,10:00-11:00,$5-50M/d,354,0.009999999999999787
2025-07-02,METC,610,11.53,2.2549869904596687,$10-20,10:00-11:00,$5-50M/d,75,0.049999999999998934
2025-08-05,BLCO,604,14.0,1.7857142857142856,$10-20,10:00-11:00,$5-50M/d,10,0.03999999999999915
2025-04-10,CMPO,641,10.45,1.052631578947363,$10-20,10:00-11:00,$5-50M/d,21,0.030000000000001137
2025-05-01,CAPR,609,12.69,3.073286052009447,$10-20,10:00-11:00,$5-50M/d,46,0.03500000000000014
2025-07-21,CLMT,615,16.68,3.477218225419654,$10-20,10:00-11:00,$5-50M/d,20,0.054999999999999716
2025-05-08,HIBS,659,16.27,1.3521819299323838,$10-20,10:00-11:00,$5-50M/d,600,0.04999999999999716
2025-08-06,NOMD,630,16.12,1.3027295285359852,$10-20,10:00-11:00,$5-50M/d,112,0.03999999999999915
2025-04-10,PDFS,660,18.045,1.8004987531172238,$10-20,10:00-11:00,$5-50M/d,84,0.030000000000001137
2025-04-01,CTRI,660,16.405,1.4324900944833856,$10-20,10:00-11:00,$5-50M/d,7,0.03999999999999915
2025-07-22,STOK,606,14.445,7.857390100380752,$10-20,10:00-11:00,$5-50M/d,128,0.08999999999999986
2025-05-01,VTLE,607,14.79,4.732927653820145,$10-20,10:00-11:00,$5-50M/d,100,0.05999999999999872
2025-07-16,RIOX,614,18.49,1.7847485127095637,$10-20,10:00-11:00,$5-50M/d,417,0.05000000000000071
2025-04-08,KAR,601,18.49,1.1352082206598029,$10-20,10:00-11:00,$5-50M/d,81,0.05000000000000071
2025-01-17,DNTH,635,19.64,3.564154786150709,$10-20,10:00-11:00,$5-50M/d,20,0.28000000000000114
2025-04-30,LQDA,626,13.85,3.2490974729241824,$10-20,10:00-11:00,$5-50M/d,17,0.03999999999999915
2025-02-05,MXL,628,18.4893,2.862736826164318,$10-20,10:00-11:00,$5-50M/d,87,0.05999999999999872
2025-03-12,CVI,615,17.96,2.449888641425397,$10-20,10:00-11:00,$5-50M/d,70,0.03999999999999915
2025-07-23,TVTX,637,15.85,1.041009463722392,$10-20,10:00-11:00,$5-50M/d,31,0.040000000000000924
2025-07-18,BBNX,637,13.71,1.7505470459518613,$10-20,10:00-11:00,$5-50M/d,2,0.11999999999999922
2025-07-31,MNRO,647,13.27,7.6488319517709025,$10-20,10:00-11:00,$5-50M/d,26,0.03999999999999915
2025-02-03,ETHT,621,11.94,10.301507537688432,$10-20,10:00-11:00,$5-50M/d,450,0.030000000000001137
2025-06-02,MNRO,615,15.365,2.6358607224210826,$10-20,10:00-11:00,$5-50M/d,34,0.08000000000000007
2025-03-28,HE,601,11.4168,2.8624483217714283,$10-20,10:00-11:00,$5-50M/d,25,0.02999999999999936
2025-05-06,SPNT,613,19.4215,1.526658600005158,$10-20,10:00-11:00,$5-50M/d,3,0.06999999999999673
2025-07-08,ARWR,610,17.27,2.3161551823972126,$10-20,10:00-11:00,$5-50M/d,4,0.05000000000000071
2025-02-03,PARR,624,16.63,2.4654239326518352,$10-20,10:00-11:00,$5-50M/d,153,0.03999999999999915
2025-05-13,MUU,615,14.939,5.01372247138363,$10-20,10:00-11:00,$5-50M/d,532,0.02999999999999936
2025-06-03,SKE,655,13.8899,1.0072066753540398,$10-20,10:00-11:00,$5-50M/d,19,0.030000000000001137
2025-05-08,RXO,608,13.51,3.774981495188748,$10-20,10:00-11:00,$5-50M/d,75,0.0600000000000005
2025-02-11,CSAI,618,12.3585,27.013796172674677,$10-20,10:00-11:00,$5-50M/d,92,0.39000000000000057
2025-05-05,JKS,603,17.895,2.5543447890472226,$10-20,10:00-11:00,$5-50M/d,17,0.13000000000000256
2025-04-07,MAGN,608,14.5,5.482758620689655,$10-20,10:00-11:00,$5-50M/d,71,0.07000000000000028
2025-06-18,VRDN,609,14.975,3.005008347245404,$10-20,10:00-11:00,$5-50M/d,29,0.05999999999999872
2025-05-08,CMCO,602,15.68,1.7219387755102016,$10-20,10:00-11:00,$5-50M/d,86,0.16999999999999993
2025-07-08,ODP,627,19.13,1.2023000522739176,$10-20,10:00-11:00,$5-50M/d,31,0.10000000000000142
2025-07-30,BBNX,638,16.245,1.538935056940608,$10-20,10:00-11:00,$5-50M/d,13,0.1999999999999993
2025-04-01,RKLB,644,17.76,2.027027027027044,$10-20,10:00-11:00,>$50M/d,600,0.019999999999999574
2025-01-15,CLSK,602,11.12,2.607913669064741,$10-20,10:00-11:00,>$50M/d,600,0.009999999999999787
2025-07-01,VFC,601,11.9,2.815126050420175,$10-20,10:00-11:00,>$50M/d,430,0.009999999999999787
2025-05-27,ACHR,605,11.4033,1.6512763849061232,$10-20,10:00-11:00,>$50M/d,600,0.009999999999999787
2025-02-06,HIMX,606,10.03,3.389830508474575,$10-20,10:00-11:00,>$50M/d,226,0.019999999999999574
2025-03-31,TSLT,602,12.22,2.945990180032743,$10-20,10:00-11:00,>$50M/d,600,0.009999999999999787
2025-02-06,KC,621,17.1,1.1695906432748704,$10-20,10:00-11:00,>$50M/d,504,0.019999999999999574
2025-01-29,RIOT,601,11.25,4.177777777777783,$10-20,10:00-11:00,>$50M/d,600,0.009999999999999787
2025-04-11,HST,608,13.58,3.0927835051546384,$10-20,10:00-11:00,>$50M/d,585,0.019999999999999574
2025-07-11,CYN,615,10.36,2.4739382239382195,$10-20,10:00-11:00,>$50M/d,95,0.049999999999998934
2025-01-17,MSTU,604,12.94,5.40726429675425,$10-20,10:00-11:00,>$50M/d,600,0.009999999999999787
2025-06-10,VG,610,16.665,2.6102610261026027,$10-20,10:00-11:00,>$50M/d,282,0.029999999999997584
2025-04-16,BTU,603,12.6585,3.93806533159537,$10-20,10:00-11:00,>$50M/d,64,0.030000000000001137
2025-04-23,TSLR,630,13.38,1.718983557548583,$10-20,10:00-11:00,>$50M/d,600,0.009999999999999787
2025-07-10,PENN,609,18.5994,1.5021989956665216,$10-20,10:00-11:00,>$50M/d,600,0.010000000000001563
2025-07-23,CYCC,629,12.085,1.1998345055854476,$10-20,10:00-11:00,>$50M/d,5,0.21000000000000085
2025-04-23,SMR,637,16.5788,4.275339590320179,$10-20,10:00-11:00,>$50M/d,318,0.020000000000003126
2025-04-21,VSCO,611,16.0,1.500000000000001,$10-20,10:00-11:00,>$50M/d,85,0.030000000000001137
2025-04-10,TME,637,12.705,1.3774104683195647,$10-20,10:00-11:00,>$50M/d,586,0.009999999999999787
2025-01-14,IREN,609,11.39,2.897278314310799,$10-20,10:00-11:00,>$50M/d,451,0.009999999999999787
2025-07-23,FLNC,606,10.065,1.043219076005948,$10-20,10:00-11:00,>$50M/d,444,0.009999999999999787
2025-02-27,MBLY,621,16.685,3.8657476775546873,$10-20,10:00-11:00,>$50M/d,600,0.030000000000001137
2025-08-01,METC,614,18.615,2.363685200107428,$10-20,10:00-11:00,>$50M/d,144,0.129999999999999
2025-04-14,MARA,612,12.945,2.7037466203167217,$10-20,10:00-11:00,>$50M/d,600,0.009999999999999787
2025-02-28,MBLY,615,16.06,4.5765877957658745,$10-20,10:00-11:00,>$50M/d,262,0.030000000000001137
2025-02-28,LUNR,609,14.35,1.916376306620212,$10-20,10:00-11:00,>$50M/d,600,0.009999999999999787
2025-02-26,VIPS,608,15.5,2.3225806451612865,$10-20,10:00-11:00,>$50M/d,287,0.009999999999999787
2025-02-10,LUNR,608,19.5415,5.329682982370848,$10-20,10:00-11:00,>$50M/d,600,0.029999999999997584
2025-03-31,ZETA,609,13.33,1.0502625656414146,$10-20,10:00-11:00,>$50M/d,214,0.019999999999999574
2025-04-02,PENN,607,16.315,2.3597916028195005,$10-20,10:00-11:00,>$50M/d,189,0.010000000000001563
2025-03-13,MSTY,631,19.28,1.6078838174273975,$10-20,10:00-11:00,>$50M/d,600,0.019999999999999574
2025-02-28,ZETA,601,16.495,1.9702940284934785,$10-20,10:00-11:00,>$50M/d,172,0.03999999999999915
2025-03-06,HUT,618,14.41,1.5961138098542709,$10-20,10:00-11:00,>$50M/d,600,0.040000000000000924
2025-03-06,VG,609,11.51,4.344048653344918,$10-20,10:00-11:00,>$50M/d,600,0.019999999999999574
2025-06-04,SATS,624,16.23,2.834257547751084,$10-20,10:00-11:00,>$50M/d,173,0.019999999999999574
2025-06-03,BE,603,18.8056,2.2046624409750293,$10-20,10:00-11:00,>$50M/d,228,0.030000000000001137
2025-02-28,WBD,603,11.085,1.1727559765448874,$10-20,10:00-11:00,>$50M/d,600,0.009999999999999787
2025-04-10,HMY,614,15.595,2.308432189804432,$10-20,10:00-11:00,>$50M/d,600,0.009999999999999787
2025-01-22,GRRR,631,16.225,1.3867488443759717,$10-20,10:00-11:00,>$50M/d,31,0.10000000000000142
2025-04-09,RKLB,602,18.19,1.869158878504672,$10-20,10:00-11:00,>$50M/d,600,0.019999999999999574
2025-05-05,RDTL,738,19.29,1.5033696215655736,$10-20,11:00-13:00,<$5M/d,60,0.07000000000000028
2025-04-08,TZOO,703,12.155,3.1674208144796365,$10-20,11:00-13:00,<$5M/d,0,
2025-05-06,SOFX,665,10.4825,1.067493441450039,$10-20,11:00-13:00,<$5M/d,22,0.05999999999999872
2025-07-14,LIND,727,12.995,7.195075028857244,$10-20,11:00-13:00,<$5M/d,1,0.02999999999999936
2025-04-02,EVCM,692,10.26,1.0721247563352772,$10-20,11:00-13:00,<$5M/d,6,0.02999999999999936
2025-01-27,HIBS,667,17.46,1.6151202749140896,$10-20,11:00-13:00,<$5M/d,330,0.019999999999999574
2025-05-30,AVO,671,11.0583,1.974082815622648,$10-20,11:00-13:00,<$5M/d,123,0.040000000000000924
2025-04-22,CNL,737,10.91,1.1457378551787352,$10-20,11:00-13:00,<$5M/d,38,0.09999999999999964
2025-01-10,ATRA,779,15.81,1.84629981024668,$10-20,11:00-13:00,<$5M/d,0,
2025-07-01,ORKA,709,11.46,1.3089005235602125,$10-20,11:00-13:00,<$5M/d,8,0.10999999999999943
2025-06-24,IRS,737,14.4,4.027777777777778,$10-20,11:00-13:00,<$5M/d,7,0.17999999999999972
2025-01-24,PLSE,665,18.49,6.165494862087599,$10-20,11:00-13:00,<$5M/d,10,0.2799999999999976
2025-05-15,LOMA,684,12.17,2.793755135579292,$10-20,11:00-13:00,<$5M/d,3,0.10000000000000142
2025-04-25,JFIN,743,11.48,2.9616724738675946,$10-20,11:00-13:00,<$5M/d,1,0.15000000000000036
2025-02-26,NPCE,740,13.9,3.453237410071945,$10-20,11:00-13:00,<$5M/d,6,0.129999999999999
2025-02-27,TZOO,681,15.78,3.358681875792138,$10-20,11:00-13:00,<$5M/d,1,0.1399999999999988
2025-06-04,SION,664,15.54,2.831402831402829,$10-20,11:00-13:00,<$5M/d,10,0.20999999999999996
2025-05-13,NPCE,678,13.6099,2.941241302287303,$10-20,11:00-13:00,<$5M/d,13,0.14000000000000057
2025-01-27,BERZ,778,12.98,2.6040061633282043,$10-20,11:00-13:00,<$5M/d,288,0.009999999999999787
2025-07-10,STRZ,762,16.555,2.0072485653881005,$10-20,11:00-13:00,<$5M/d,3,0.3100000000000023
2025-02-26,SNBR,670,15.49,1.4202711426726962,$10-20,11:00-13:00,<$5M/d,17,0.049999999999998934
2025-07-23,SSTK,710,19.48,2.053388090349087,$10-20,11:00-13:00,<$5M/d,48,0.08000000000000185
2025-04-30,PKST,679,11.62,1.721170395869185,$10-20,11:00-13:00,<$5M/d,6,0.1999999999999993
2025-04-30,MBX,717,10.175,1.572481572481574,$10-20,11:00-13:00,<$5M/d,22,0.2400000000000002
2025-07-23,BNTC,682,11.69,1.325919589392638,$10-20,11:00-13:00,<$5M/d,0,
2025-05-07,GHRS,764,10.375,2.168674698795177,$10-20,11:00-13:00,<$5M/d,22,0.27999999999999936
2025-02-05,CLPT,729,18.648,2.000214500214506,$10-20,11:00-13:00,<$5M/d,0,
2025-04-21,MOV,722,13.31,1.1269722013523693,$10-20,11:00-13:00,<$5M/d,29,0.08000000000000007
2025-05-21,PHH,758,14.4,10.138888888888896,$10-20,11:00-13:00,<$5M/d,0,
2025-08-01,MULL,737,15.515,2.674830808894624,$10-20,11:00-13:00,<$5M/d,84,0.040000000000000924
2025-07-22,LFVN,769,12.5,3.760000000000005,$10-20,11:00-13:00,<$5M/d,12,0.02999999999999936
2025-05-20,KRRO,684,15.51,3.546099290780135,$10-20,11:00-13:00,<$5M/d,12,0.3850000000000007
2025-04-23,BERZ,713,13.56,1.8436578171091444,$10-20,11:00-13:00,<$5M/d,600,0.019999999999999574
2025-07-15,OPRX,679,12.775,1.6829745596868877,$10-20,11:00-13:00,<$5M/d,41,0.08000000000000007
2025-02-18,DAO,778,11.29,1.0708591674047732,$10-20,11:00-13:00,<$5M/d,9,0.09999999999999964
2025-06-30,MED,668,13.98,3.290414878397717,$10-20,11:00-13:00,<$5M/d,5,0.07000000000000028
2025-04-01,KINS,721,16.48,1.1371359223300983,$10-20,11:00-13:00,<$5M/d,5,0.0799999999999983
