symbol,bar_date,open,high,close,volume,prev_close,nbars,covered
TZUP,2025-05-07,5.77,7.12,6.18,731680,5.65,0,False
TZUP,2025-05-13,6.59,9.2,7.21,837022,6.535,0,False
TZUP,2025-05-16,8.59,9.54,8.67,384715,8.26,0,False
TZUP,2025-05-21,8.02,9.74,8.83,702364,8.06,0,False
TZUP,2025-05-22,8.77,9.65,9.47,328185,8.83,0,False
TZUP,2025-07-02,6.84,8.25,8.1,343243,7.05,0,False
TZUP,2025-07-03,7.995,9.99,9.28,257585,8.1,0,False
TZUP,2025-07-07,9.28,11.9499,10.2,378688,9.28,0,False
TZUP,2025-07-08,10.27,13.44,12.36,523625,10.2,0,False
TZUP,2025-07-10,9.77,11.39,10.77,990151,9.5,0,False
TZUP,2025-07-16,12.34,13.59,12.97,465974,11.82,0,False
TZUP,2025-07-18,12.62,14.75,14.32,610054,12.59,0,False
TZUP,2025-07-24,12.92,14.42,14.15,390780,13.0,0,False
TZUP,2025-08-06,12.82,14.19,13.49,572678,13.05,0,False
TZUP,2025-08-07,13.71,16.27,15.37,577201,13.49,0,False
TZUP,2025-08-12,9.55,10.5,10.21,1834487,9.45,0,False
TZUP,2025-08-20,5.002,5.64,5.26,1595561,5.01,0,False
TZUP,2025-08-21,5.25,6.39,5.91,1317219,5.26,0,False
TZUP,2025-08-29,5.0,5.57,5.45,369643,5.09,0,False
TZUP,2025-09-09,5.12,5.61,5.52,403378,5.12,0,False
TZUP,2025-09-12,5.65,6.23,5.98,444077,5.58,0,False
TZUP,2025-09-24,4.53,5.3,4.87,779648,4.55,0,False
TZUP,2025-09-25,4.71,5.2,5.16,400700,4.87,0,False
TZUP,2025-09-26,5.39,5.9421,5.34,1079650,5.16,0,False
TZUP,2025-11-21,3.825,4.3,3.78,965930,3.63,0,False
TZUP,2025-12-04,4.33,5.0,4.56,681268,4.26,0,False
TZUP,2025-12-09,4.11,5.18,5.0,876033,4.11,0,False
UBX,2025-01-23,2.19,3.1,2.57,2080064,2.09,0,False
UMAL,2026-07-01,14.97,18.855,16.4101,170090,15.61,0,False
UMAL,2026-08-06,14.97,17.4996,14.8545,180096,16.8,0,False
USARW,2025-04-22,1.98,2.2748,1.58,906798,1.975,0,False
USARW,2025-06-04,2.045,2.9499,2.49,1118326,2.0,0,False
USARW,2025-08-01,4.05,4.51,4.51,675031,4.01,0,False
USARW,2025-08-05,4.55,5.47,5.1,366978,4.66,0,False
USARW,2025-08-07,4.81,5.7396,5.68,682324,4.75,0,False
USARW,2025-08-12,6.27,8.55,8.0,2792549,6.15,0,False
USARW,2025-08-14,6.59,7.4087,6.51,4559872,6.6,0,False
USARW,2025-08-21,4.33,5.37,5.24,469044,4.38,0,False
USARW,2025-09-18,6.0,6.67,6.56,394091,5.95,0,False
USARW,2025-09-23,6.15,7.59,7.42,965951,6.18,0,False
USARW,2025-09-25,6.32,8.32,7.75,542249,6.64,0,False
USARW,2025-10-02,8.0,12.07,11.475,2269479,7.72,0,False
USARW,2025-10-17,14.16,18.49,16.14,479806,17.12,0,False
USARW,2025-11-04,4.99,5.8485,5.01,519254,5.43,0,False
USARW,2025-11-05,5.04,6.01,5.61,443974,5.01,0,False
USARW,2025-11-07,3.25,6.11,6.02,718033,4.57,0,False
USARW,2025-11-11,5.99,6.7,6.39,325172,5.765,0,False
USARW,2025-11-20,2.84,3.23,1.2,1409568,2.97,0,False
USM,2025-05-06,58.19,63.45,63.09,498450,58.33,0,False
VAPE,2025-07-30,37.45,42.5,35.49,493827,40.98,0,False
VAPE,2025-08-01,23.98,28.6451,21.3,477265,27.02,0,False
VAPE,2025-08-04,20.5,24.5,17.43,681288,21.3,0,False
VBTX,2025-01-29,24.58,26.82,26.75,1000231,26.94,0,False
VBTX,2025-04-09,20.85,23.07,22.64,470570,21.23,0,False
VCX,2026-03-20,105.0,137.0,117.7,610599,,0,False
VELL,2026-06-16,24.05,30.715,27.98,139648,24.0,0,False
VELL,2026-06-17,28.64,33.81,28.65,75564,27.98,0,False
VERB,2025-05-30,6.61,8.49,8.09,270942,6.5,0,False
VERB,2025-07-28,9.0,11.87,11.0364,199394,8.715,0,False
VERB,2025-08-06,19.82,23.54,19.65,914988,19.02,0,False
VERB,2025-08-12,15.81,17.63,16.94,193960,15.89,0,False
VERB,2025-08-14,16.47,18.93,18.15,337192,17.2,0,False
VERB,2025-08-15,18.15,22.91,22.45,614399,18.15,0,False
VERO,2025-04-15,3.77,4.59,3.93,896863,3.75,0,False
VERO,2025-07-01,2.32,2.76,2.62,6377904,2.37,0,False
VERO,2025-10-08,2.34,2.79,2.69,2383937,2.37,0,False
VERO,2026-01-21,2.05,2.35,1.89,11882229,4.45,0,False
VERV,2025-01-02,5.62,6.145,6.01,1062628,,0,False
VERV,2025-01-16,5.52,6.135,6.1,1735387,5.49,0,False
VERV,2025-01-21,6.25,6.9,6.57,2125323,6.14,0,False
VERV,2025-01-22,6.62,8.0,7.8,4666230,6.57,0,False
VERV,2025-01-23,7.73,8.7,7.99,3876102,7.8,0,False
VERV,2025-01-29,7.25,7.98,7.7,1038704,7.25,0,False
VERV,2025-02-14,7.82,8.87,8.58,1408477,7.71,0,False
VERV,2025-04-09,2.89,3.53,3.41,4095282,2.97,0,False
VERV,2025-04-21,4.5,5.5,4.78,5619840,4.59,0,False
VERV,2025-04-22,4.805,5.31,5.25,4026383,4.78,0,False
VERV,2025-05-08,4.17,4.57,4.48,3227546,4.22,0,False
VERV,2025-05-29,4.22,4.63,4.6,5245040,4.24,0,False
VERV,2025-06-02,4.54,5.1,4.795,3499800,4.45,0,False
VERV,2025-06-04,4.87,5.43,5.29,3474130,4.84,0,False
VERV,2025-06-05,5.3,6.18,5.73,6957124,5.29,0,False
VERV,2025-06-06,5.85,6.58,6.195,4675637,5.73,0,False
VHUB,2026-02-02,13.0,15.34,8.08,9852659,,0,False
VIAG,2026-07-08,9.75,11.96,11.88,368711,,0,False
VIGL,2025-01-24,2.258,2.6,2.2,3466039,2.35,0,False
VIGL,2025-01-27,2.07,2.37,2.26,995881,2.2,0,False
VIGL,2025-02-05,2.55,2.84,2.73,715416,2.52,0,False
VLCN,2025-07-21,16.6,18.3764,16.74,1131632,17.11,0,False
VMEO,2025-04-07,4.5,5.0,4.73,1896931,4.75,0,False
VMEO,2025-04-09,4.54,5.22,5.08,2017495,4.63,0,False
VRA,2026-01-05,2.6,2.88,2.85,695421,2.58,0,False
VRAR,2025-01-02,2.87,3.14,2.79,2590185,,0,False
VRAR,2025-01-06,2.75,3.07,2.76,1433781,2.79,0,False
VRME,2025-01-02,2.0,2.25,1.75,32177091,,0,False
VRN,2025-04-07,5.15,5.695,5.52,23310206,5.53,0,False
VRN,2025-04-09,4.925,5.95,5.88,39220453,5.16,0,False
VRNA,2025-01-07,46.33,51.8,49.55,4243026,44.81,0,False
VRNA,2025-01-16,50.5,55.4219,53.64,2174259,50.31,0,False
VRNA,2025-02-03,55.66,60.8103,58.98,2252324,57.3,0,False
VRNA,2025-03-17,61.145,67.12,66.56,1375774,61.39,0,False
VRNA,2025-04-07,49.4,55.45,54.3,2929972,53.9,0,False
VRNA,2025-04-09,52.77,58.42,57.91,3107583,54.17,0,False
VRNA,2025-05-12,61.62,68.36,67.53,1430432,63.32,0,False
VRNT,2025-04-07,14.63,16.05,15.26,1216142,15.2,0,False
VRNT,2025-04-09,14.16,16.47,16.07,1430902,14.55,0,False
VRNT,2025-06-26,18.01,19.715,19.39,3782366,18.09,0,False
VRNT,2025-07-01,19.99,22.84,18.59,7253766,19.67,0,False
VRNT,2025-07-02,19.51,21.7144,21.44,11828770,18.59,0,False
VSNTV,2025-12-16,46.01,51.01,47.45,105741,,0,False
VTLE,2025-04-07,13.09,15.45,14.14,2837588,13.95,0,False
VTLE,2025-04-09,12.52,16.01,15.68,3602418,13.0,0,False
VTLE,2025-05-08,14.14,15.855,15.64,1776782,13.92,0,False
VTLE,2025-06-03,15.37,17.33,17.22,2060838,15.28,0,False
VTLE,2025-07-08,16.85,19.05,18.87,1852307,16.75,0,False
VTLE,2025-08-22,14.54,15.97,15.79,2370479,14.35,0,False
VTLE,2025-09-24,17.39,19.039,18.37,1955354,17.13,0,False
VTYX,2025-01-03,2.14,2.56,2.49,2969276,2.14,0,False
VTYX,2025-06-05,2.0,2.28,2.25,3920641,1.99,0,False
VTYX,2025-06-06,2.23,2.47,2.46,3522010,2.25,0,False
VTYX,2025-06-18,2.2,2.42,2.37,1826200,2.2,0,False
VTYX,2025-07-09,2.1,2.41,2.4,1516587,2.08,0,False
VTYX,2025-07-10,2.44,2.8799,2.84,3144390,2.4,0,False
VTYX,2025-07-15,2.81,3.17,3.03,2436146,2.81,0,False
VTYX,2025-08-08,2.41,2.88,2.81,1896213,2.36,0,False
VTYX,2025-09-22,2.3,2.96,2.83,2216016,2.3,0,False
VTYX,2025-10-15,3.65,4.115,3.96,2486083,3.65,0,False
VTYX,2025-10-22,3.71,4.12,3.86,23044075,3.76,0,False
VTYX,2025-10-28,6.44,7.5,7.38,6338391,6.44,0,False
VTYX,2025-10-30,7.27,8.52,8.42,5668994,7.37,0,False
VTYX,2025-10-31,8.42,9.5,8.53,5419960,8.42,0,False
VTYX,2025-11-24,9.39,10.2799,9.95,1780954,9.43,0,False
VTYX,2025-12-05,8.03,9.0,8.72,3039998,8.0,0,False
VTYX,2025-12-19,7.8,8.92,8.74,2839926,7.74,0,False
VTYX,2026-01-06,7.9,25.0,10.05,7916415,7.82,0,False
WBA,2025-02-18,9.7,11.18,11.06,45351296,9.7,0,False
WBA,2025-02-24,10.1,11.11,10.82,31360908,10.16,0,False
WDCX,2026-01-28,31.34,34.31,34.3,466472,,0,False
WINT,2025-02-27,3.48,4.29,3.44,470989,3.47,0,False
WINT,2025-03-04,2.37,2.6489,2.25,9330484,2.91,0,False
WLCOU,2026-06-22,21.29,24.0,22.77,922401,,0,False
WLGS,2025-01-16,2.93,4.7899,3.97,1014545,2.83,0,False
WLGS,2025-01-21,5.1,6.65,6.65,502889,5.14,0,False
WLGS,2025-01-22,6.5,7.28,6.6,289089,6.65,0,False
WLGS,2025-02-06,7.6,8.452,8.08,344842,7.6,0,False
WLGS,2025-02-07,8.05,8.93,8.5,406274,8.08,0,False
WLGS,2025-02-10,8.5,9.66,8.6,1057747,8.5,0,False
WLGS,2025-02-27,5.1,5.8001,5.7,1323193,5.34,0,False
WLGS,2025-02-28,5.15,6.13,6.01,647399,5.7,0,False
WLGS,2025-03-05,4.98,5.63,4.91,1071866,5.01,0,False
WLGS,2025-03-07,3.62,4.52,3.8,1768724,3.67,0,False
WLGS,2025-03-10,3.56,4.57,4.42,694137,3.8,0,False
WLGS,2025-03-11,4.0,4.49,4.1,906749,4.42,0,False
WLGS,2025-03-14,3.9,4.38,4.08,618704,4.04,0,False
WLGS,2025-03-18,4.0,4.76,4.76,425416,4.06,0,False
WLGS,2025-03-19,4.71,5.8499,5.48,2688172,4.76,0,False
WNS,2025-01-23,51.94,61.01,60.7,1497473,49.5,0,False
WNS,2025-04-01,61.35,70.31,66.59,2565863,61.49,0,False
WNS,2025-04-09,59.12,66.37,65.95,1007999,59.31,0,False
WNS,2025-04-10,64.9,72.11,64.68,1766303,65.95,0,False
WOW,2025-03-18,4.44,4.85,4.82,765755,4.25,0,False
WOW,2025-03-21,4.81,5.33,5.13,1670505,4.86,0,False
WOW,2025-04-07,4.29,4.68,4.33,790038,4.49,0,False
WOW,2025-08-11,3.21,3.6496,3.38,2678563,3.19,0,False
WSHP,2025-11-17,51.0,59.999,39.51,302384,,0,False
WYFL,2026-06-16,21.25,31.16,29.3,97552,20.7,0,False
WYFL,2026-06-23,41.57,46.4395,42.95,123972,43.2,0,False
WYFL,2026-07-02,25.09,28.86,19.575,261655,24.33,0,False
WYFL,2026-07-06,20.6,25.55,24.5,217545,19.575,0,False
WYFL,2026-07-07,22.42,25.08,21.95,145729,24.5,0,False
WYFL,2026-07-08,20.0,26.74,26.21,222063,21.95,0,False
WYFL,2026-07-13,26.374,28.91,24.8017,143668,28.43,0,False
WYFL,2026-07-28,8.36,9.62,9.45,228317,9.22,0,False
X,2025-04-07,37.52,44.74,44.5,24537785,38.29,0,False
X,2025-05-23,44.25,54.0,52.01,54155188,42.9,0,False
XAGE,2025-05-29,3.06,4.3,3.74,1174842,2.96,0,False
XE,2026-04-27,32.02,35.98,35.98,28463921,,0,False
XNDX,2026-05-13,22.03,26.0,24.24,216594,22.01,0,False
XNDX,2026-05-20,15.39,21.78,20.405,743433,14.6,0,False
XNDX,2026-05-22,22.39,26.34,23.5,522215,21.36,0,False
XNDX,2026-06-02,24.785,29.63,28.08,501979,25.52,0,False
XNDX,2026-06-11,12.53,14.56,14.32,267953,13.0,0,False
XNDX,2026-06-17,15.96,18.94,16.65,297654,16.24,0,False
XNDX,2026-06-23,13.09,15.15,13.47,226394,14.21,0,False
XNDX,2026-06-30,10.55,12.9099,12.76,365939,10.77,0,False
XNDX,2026-07-01,12.27,13.68,12.2,190333,12.76,0,False
XPON,2025-01-02,3.67,4.4,2.0,28942031,,0,False
XSHP,2026-06-18,16.0,19.0,14.56,2778991,,0,False
XTKG,2025-09-15,2.08,2.43,1.8,1317157,2.1,0,False
YDDL,2025-10-10,8.15,8.89,6.56,9496200,,0,False
YMAB,2025-01-27,6.21,6.85,6.15,337643,6.25,0,False
YMAB,2025-03-04,4.38,5.15,4.96,657492,5.19,0,False
YMAB,2025-03-06,4.77,5.345,5.25,380389,4.85,0,False
YMAB,2025-06-24,4.78,5.33,5.13,529410,4.72,0,False
YORKU,2025-08-04,10.99,12.0292,11.5,435554,10.97,0,False
YOSH,2025-02-07,5.0053,7.23,6.59,322809,4.91,0,False
YOSH,2025-02-13,13.2,15.87,11.6,268047,13.45,0,False
YOSH,2025-03-05,9.28,11.65,9.85,205000,8.89,0,False
YOSH,2025-03-06,10.34,11.8937,11.41,266420,9.85,0,False
YOSH,2025-03-14,18.0,20.28,20.19,188647,18.0,0,False
YOSH,2025-03-17,20.6,22.5,20.38,135707,20.19,0,False
ZCAR,2025-01-13,1.97,2.25,2.12,1349987,1.98,0,False
ZCAR,2025-04-16,3.27,4.5,4.16,915423,3.32,0,False
ZCAR,2025-05-02,8.885,9.74,7.62,1611053,10.3,0,False
ZEUS,2025-04-07,26.9,29.39,29.0,152531,28.93,0,False
ZEUS,2025-04-09,27.74,32.0,30.65,126498,28.11,0,False
ZEUS,2025-10-31,34.23,38.1,37.0,245614,35.42,0,False
ZI,2025-04-07,7.21,8.17,7.76,9635034,7.53,0,False
ZI,2025-04-09,7.25,8.835,8.56,14423492,7.41,0,False
ZJZZT,2025-05-05,22.5,25.6985,25.1092,589715,25.1958,0,False
ZK,2025-02-27,25.13,28.255,26.25,1167384,25.16,0,False
ZK,2025-02-28,24.38,27.0,26.85,834514,26.25,0,False
ZYXI,2025-03-12,4.7,5.1381,3.41,4054380,7.0,0,False
