day,symbol,entry_m,rr_booked,rr_walk
2026-04-24,JBIO,577,-1.0173815426997257,-1.0173815426997257
2026-04-24,CRDU,581,-1.067913793103448,-1.067913793103448
2026-04-24,SMZ,583,2.0,2.0
2026-04-24,AMDL,589,-1.0377808188192683,-1.0377808188192683
2026-04-24,MXL,599,-1.0148153034300798,-1.0148153034300798
2026-04-24,HIMZ,636,2.0,2.0
2026-04-24,SMCI,641,-1.0783561643835644,-1.0783561643835644
2026-04-24,NVDL,642,2.0,2.0
2026-04-24,CRMX,697,-1.0445289855072468,-1.0445289855072468
2026-04-24,XNDU,745,-1.0201502430402118,-1.0201502430402118
2026-04-27,LEU,577,-0.0448113207547164,-0.04481132075471647
2026-04-27,OKLO,577,-1.0185829015544048,-1.0185829015544048
2026-04-27,CRMX,578,-1.0113771918023224,-1.0113771918023224
2026-04-27,WULX,578,-1.0183604060913698,-1.0183604060913698
2026-04-27,MANE,583,2.0,2.0
2026-04-27,JBIO,595,-0.3183673469387765,-0.31836734693877655
2026-04-27,USAR,596,0.8686131386861365,0.8686131386861365
2026-04-27,MP,598,1.1147206828460337,1.1147206828460337
2026-04-28,AMDL,577,-0.0131578947368441,-0.013157894736844136
2026-04-28,AMUU,577,0.1204188481675397,0.12041884816753971
2026-04-28,ANAB,577,-1.012766990291261,-1.012766990291261
2026-04-28,CRDU,577,-1.0106275203310722,-1.0106275203310722
2026-04-28,PII,644,1.3764478764478802,1.3764478764478802
2026-04-29,ESI,577,-0.2433862433862425,-0.2433862433862425
2026-04-29,MXL,577,2.0,2.0
2026-04-29,PLTZ,577,2.0,2.0
2026-04-29,OKLS,583,2.0,2.0
2026-04-29,INTC,623,2.0,2.0
2026-04-29,ABBV,660,0.6152623211446728,0.6152623211446728
2026-04-29,AMDL,840,2.0000000000000107,2.0000000000000107
2026-04-30,BAND,577,-1.013692946058092,-1.013692946058092
2026-04-30,FTAI,577,0.0177133655394528,0.017713365539452856
2026-04-30,SFM,577,0.4880269046956764,0.4880269046956764
2026-04-30,PBF,578,-1.0164409448818912,-1.0164409448818912
2026-04-30,AMSC,731,2.0,2.0
2026-05-01,ELIL,577,-0.4601769911504425,-0.4601769911504425
2026-05-01,LITE,577,-0.3485597409238102,-0.3485597409238102
2026-05-01,WOLF,577,2.0000000000000018,2.0000000000000018
2026-05-01,AAOI,578,2.0,2.0
2026-05-01,IRMD,714,0.5489361702127605,0.5489361702127605
2026-05-01,AMDL,824,-1.098540416328746,-1.098540416328746
2026-05-04,CWVX,577,0.0527622377622377,0.05276223776223778
2026-05-04,IRE,577,0.7491749174917476,0.7491749174917476
2026-05-04,IREX,577,0.8281249999999973,0.8281249999999973
2026-05-04,NBIL,577,1.1330275229357811,1.1330275229357811
2026-05-05,VOYG,577,-1.010163187855787,-1.010163187855787
2026-05-05,DD,578,0.2311557788944689,0.23115577889446898
2026-05-05,DOCN,578,0.8146607252222761,0.8146607252222761
2026-05-05,SNDU,578,2.0,2.0
2026-05-05,SNDK,600,2.0,2.0
2026-05-05,ALMU,630,2.0,2.0
2026-05-05,STRL,676,1.7225052442313518,1.7225052442313518
2026-05-05,PENG,740,-1.084578313253012,-1.084578313253012
2026-05-05,GME,763,-1.070750000000002,-1.0707500000000019
2026-05-06,APLX,577,-1.016845481049563,-1.016845481049563
2026-05-06,DVA,577,0.819222462203026,0.819222462203026
2026-05-06,HUT,577,0.0122699386503068,0.012269938650306803
2026-05-06,IPGP,577,0.465517241379311,0.46551724137931105
2026-05-06,TDC,599,1.3034188034188003,1.3034188034188003
2026-05-07,ACMR,577,-0.179507545671167,-0.17950754567116703
2026-05-07,AXTX,577,-1.0096478873239436,-1.0096478873239436
2026-05-07,GOLD,577,-0.6562962962962973,-0.6562962962962973
2026-05-07,HLI,577,-0.0985027580772261,-0.09850275807722618
2026-05-07,APPX,586,2.0,2.0
2026-05-07,CELH,697,-1.077244444444441,-1.0772444444444407
2026-05-07,GDXD,793,2.0,2.0
2026-05-07,BNO,809,-1.072602739726024,-1.072602739726024
2026-05-08,CCSI,577,1.999999999999998,1.999999999999998
2026-05-08,LASR,577,-1.0091920289855072,-1.0091920289855072
2026-05-08,MULL,577,2.0,2.0
2026-05-08,RKLB,577,2.0,2.0
2026-05-08,SMCI,620,-1.0933801675222885,-1.0933801675222885
2026-05-08,VCX,639,2.0,2.0
2026-05-08,QCOM,689,-1.083709433962269,-1.083709433962269
2026-05-08,FROG,733,0.7149321266968448,0.7149321266968448
2026-05-08,AMN,764,2.0,2.0
2026-05-08,LIFE,775,-1.074591651542651,-1.074591651542651
2026-05-11,CTGO,577,-1.0424578845622754,-1.0424578845622754
2026-05-11,GDXU,577,-0.0975630007888068,-0.09756300078880688
2026-05-11,PS,577,1.440588853838065,1.4405888538380647
2026-05-11,NBIL,578,-0.0800000000000011,-0.08000000000000114
2026-05-11,AXTI,646,-1.0368393939393954,-1.0368393939393954
2026-05-11,TTMI,658,-1.0593223443223403,-1.0593223443223403
2026-05-11,TSLR,682,2.0,2.0
2026-05-11,ENPH,710,2.0,2.0
2026-05-11,ADEA,731,0.959731543624162,0.9597315436241619
2026-05-12,AAOI,577,-1.0167567064949543,-1.0167567064949545
2026-05-12,AAOX,577,-1.0084582781456952,-1.0084582781456952
2026-05-12,CLSX,577,-1.0101654929577455,-1.0101654929577457
2026-05-12,FLYT,577,0.6369294605809129,0.6369294605809129
2026-05-12,WOLF,615,-1.0144631268436584,-1.0144631268436584
2026-05-12,RVI,632,-1.0218141592920365,-1.0218141592920365
2026-05-12,CONI,676,2.0,2.0
2026-05-12,GDXD,680,-1.0416024909185264,-1.0416024909185264
2026-05-12,QURE,769,-0.0632183908045974,-0.06321839080459743
2026-05-12,HALO,805,-1.0922784810126644,-1.0922784810126644
2026-05-12,ONON,836,0.2125000000000028,0.21250000000000288
2026-05-13,DT,577,-0.2083333333333338,-0.20833333333333384
2026-05-13,QUIK,583,-1.0117906976744184,-1.0117906976744184
2026-05-13,MRVL,585,-0.2024390243902437,-0.20243902439024378
2026-05-13,BIDU,595,0.539534883720934,0.539534883720934
2026-05-13,AOSL,741,-1.0516149068322993,-1.0516149068322993
2026-05-14,AEVA,577,-1.027598639455784,-1.027598639455784
2026-05-14,AVGG,577,0.8826530612244878,0.8826530612244878
2026-05-14,AVGX,577,0.8656716417910479,0.8656716417910479
2026-05-14,AVL,577,0.8960629921259847,0.8960629921259847
2026-05-14,IONX,587,-1.0277112068965517,-1.0277112068965517
2026-05-14,TSMX,606,2.0,2.0
2026-05-14,RGTX,641,2.0,2.0
2026-05-14,ASTS,683,2.0,2.0
2026-05-14,CRCL,759,-1.0465364963503654,-1.0465364963503654
2026-05-14,BITX,781,-0.5774647887323989,-0.5774647887323989
2026-05-15,ALMU,577,-1.0129040348964005,-1.0129040348964005
2026-05-15,WOLF,578,-1.0240458015267184,-1.0240458015267184
2026-05-15,SWMR,580,-1.1046605404786451,-1.1046605404786451
2026-05-15,GLOB,581,-0.2549019607843134,-0.25490196078431343
2026-05-15,AVEX,582,0.6896551724137968,0.6896551724137968
2026-05-15,APPX,590,0.2321814254859613,0.23218142548596138
2026-05-15,DXYZ,608,-1.0335306859205753,-1.0335306859205753
2026-05-15,HIMS,621,-1.0909259259259312,-1.0909259259259312
2026-05-15,DXCM,639,-1.0955384615384631,-1.0955384615384631
2026-05-15,BOT,683,1.999999999999997,1.999999999999997
2026-05-18,PLU,577,-1.351036363636364,-1.351036363636364
2026-05-18,RBLX,580,1.649350649350659,1.649350649350659
2026-05-18,SMZ,583,0.548780487804877,0.548780487804877
2026-05-18,OSCR,590,1.402877697841723,1.402877697841723
2026-05-18,WGS,590,-1.024329226163057,-1.024329226163057
2026-05-19,AXTI,577,0.1094993786833006,0.10949937868330065
2026-05-19,MUU,577,-1.0106086086086088,-1.0106086086086088
2026-05-19,ACMR,578,-0.371794871794872,-0.371794871794872
2026-05-19,CRDO,578,1.1843917368018382,1.1843917368018382
2026-05-19,SNDK,749,-1.0714133333333302,-1.0714133333333302
2026-05-20,ARM,577,1.1677210977914645,1.1677210977914645
2026-05-20,ASTX,587,-1.0243450704225368,-1.0243450704225368
2026-05-20,ROIV,590,1.0233918128655006,1.0233918128655006
2026-05-20,BOT,603,2.0,2.0
2026-05-20,INTW,603,-1.0208812541694476,-1.0208812541694476
2026-05-20,ENPH,652,2.0,2.0
2026-05-20,BE,661,2.0,2.0
2026-05-20,COGT,765,-1.083025316455697,-1.0830253164556973
2026-05-20,OILD,834,-1.2172606184798769,-1.2172606184798769
2026-05-21,RGTI,577,1.223938223938223,1.223938223938223
2026-05-21,SEDG,577,1.3966101694915232,1.3966101694915232
2026-05-21,SNXX,577,2.0,2.0
2026-05-21,ARMG,578,2.0,2.0
2026-05-21,AXTI,598,2.0,2.0
2026-05-21,FSLR,752,-1.0508300518134683,-1.0508300518134683
2026-05-21,QCOM,829,-1.0845538215286092,-1.0845538215286092
2026-05-22,CRDO,577,1.3663133097762052,1.3663133097762052
2026-05-22,CRDU,577,1.4847826086956537,1.4847826086956537
2026-05-22,FUTU,577,0.5679692125518043,0.5679692125518043
2026-05-22,IONL,577,2.0,2.0
2026-05-26,FLY,577,0.5178970917225947,0.5178970917225947
2026-05-26,FLYT,577,0.5924006908462868,0.5924006908462868
2026-05-26,LUNL,577,-1.0071109387121804,-1.0071109387121804
2026-05-26,XE,577,-0.3087248322147636,-0.3087248322147636
2026-05-27,VICR,597,-1.09289049951969,-1.09289049951969
2026-05-27,CBIO,599,-1.037157894736844,-1.037157894736844
2026-05-27,CELH,602,-1.050347495244134,-1.050347495244134
2026-05-27,IRE,602,-1.0167272727272718,-1.0167272727272718
2026-05-27,CRSP,615,-1.0920512820512769,-1.0920512820512769
2026-05-27,TTD,622,-1.0755081967213067,-1.0755081967213067
2026-05-27,HIMS,640,-1.0860386309725576,-1.0860386309725576
2026-05-27,COHU,653,-1.0800746268656678,-1.0800746268656678
2026-05-27,SQM,668,2.0,2.0
2026-05-27,SWMR,674,0.3940844951057242,0.3940844951057242
2026-05-27,LUNR,725,-1.0752666666666697,-1.0752666666666697
2026-05-27,IREN,745,2.0,2.0
2026-05-28,ASTX,577,-1.0184770889487875,-1.0184770889487875
2026-05-28,BURL,577,0.0796887577139798,0.07968875771397985
2026-05-28,FSLR,577,0.7612506099163009,0.7612506099163009
2026-05-28,LUNL,577,0.6991869918699182,0.6991869918699182
2026-05-28,BAIG,602,2.0,2.0
2026-05-29,CRWL,577,1.8244274809160328,1.8244274809160328
2026-05-29,LITZ,577,-0.5535714285714289,-0.5535714285714289
2026-05-29,HUBG,579,0.1298342541436459,0.12983425414364594
2026-05-29,PANW,589,2.0,2.0
