symbol,tradable,shortable,easy_to_borrow,exchange
CGGG,True,False,False,AssetExchange.ARCA
HNGE,True,True,True,AssetExchange.NYSE
RENX,True,False,False,AssetExchange.NASDAQ
MRP,True,True,True,AssetExchange.NYSE
PAMT,True,True,True,AssetExchange.NASDAQ
PEN,True,True,True,AssetExchange.NYSE
PRIM,True,True,True,AssetExchange.NYSE
NX,True,True,True,AssetExchange.NYSE
REPL,True,True,True,AssetExchange.NASDAQ
REFR,True,False,False,AssetExchange.NASDAQ
REFA,True,False,False,AssetExchange.ARCA
RECT,True,False,False,AssetExchange.NASDAQ
IMF,True,False,False,AssetExchange.BATS
CHWY,True,True,True,AssetExchange.NYSE
DKL,True,True,True,AssetExchange.NYSE
RCG,True,True,True,AssetExchange.AMEX
W,True,True,True,AssetExchange.NYSE
RYAM,True,True,True,AssetExchange.NYSE
IMCC,True,False,False,AssetExchange.NASDAQ
TCRT,True,True,True,AssetExchange.NASDAQ
RECI,True,False,False,AssetExchange.ARCA
IT,True,True,True,AssetExchange.NYSE
IMAY,True,False,False,AssetExchange.ARCA
IMAR,True,False,False,AssetExchange.ARCA
AIZ,True,True,True,AssetExchange.NYSE
IMA,True,False,False,AssetExchange.NASDAQ
ILTB,True,False,False,AssetExchange.ARCA
ILOW,True,False,False,AssetExchange.ARCA
ILLUW,True,False,False,AssetExchange.NASDAQ
ILLUU,True,False,False,AssetExchange.NASDAQ
REBN,True,False,False,AssetExchange.NASDAQ
RANK,True,False,False,AssetExchange.ARCA
KF,True,True,True,AssetExchange.NYSE
IAG,True,True,True,AssetExchange.NYSE
RANGU,True,False,False,AssetExchange.NASDAQ
BNTGY,True,True,True,AssetExchange.OTC
RANGR,True,False,False,AssetExchange.NASDAQ
GF,True,True,True,AssetExchange.NYSE
CERT,True,True,True,AssetExchange.NASDAQ
RAND,True,False,False,AssetExchange.NASDAQ
RAC,True,False,False,AssetExchange.NYSE
RAAY,True,False,False,AssetExchange.ARCA
CLOV,True,True,True,AssetExchange.NASDAQ
RAAX,True,False,False,AssetExchange.ARCA
HAE,True,True,True,AssetExchange.NYSE
TRYIY,True,True,True,AssetExchange.OTC
RAA,True,False,False,AssetExchange.NASDAQ
QVMS,True,False,False,AssetExchange.ARCA
NNGRY,True,False,False,AssetExchange.OTC
ILLU,True,False,False,AssetExchange.NASDAQ
ELMD,True,True,True,AssetExchange.AMEX
ILLRW,True,False,False,AssetExchange.NASDAQ
ILIT,True,False,False,AssetExchange.NASDAQ
BIIB,True,True,True,AssetExchange.NASDAQ
PTAIY,True,False,False,AssetExchange.OTC
LRN,True,True,True,AssetExchange.NYSE
ILDR,True,False,False,AssetExchange.ARCA
OFG,True,True,True,AssetExchange.NYSE
CBU,True,True,True,AssetExchange.NYSE
IJUN,True,False,False,AssetExchange.ARCA
CRON,True,True,True,AssetExchange.NASDAQ
EME,True,True,True,AssetExchange.NYSE
EWY,True,True,True,AssetExchange.ARCA
IJUL,True,False,False,AssetExchange.ARCA
LZ,True,True,True,AssetExchange.NASDAQ
ORKA,True,True,True,AssetExchange.NASDAQ
IJJ,True,False,False,AssetExchange.ARCA
IIPR.PRA,True,False,False,AssetExchange.NYSE
VSEC,True,True,True,AssetExchange.NASDAQ
JBLG,True,True,True,AssetExchange.BATS
HCC,True,True,True,AssetExchange.NYSE
SYK,True,True,True,AssetExchange.NYSE
APG,True,True,True,AssetExchange.NYSE
QRED.RT,True,False,False,AssetExchange.NYSE
IGRO,True,True,True,AssetExchange.BATS
JMKE,True,True,True,AssetExchange.NYSE
KN,True,True,True,AssetExchange.NYSE
WRB,True,True,True,AssetExchange.NYSE
QQQP,True,False,False,AssetExchange.NASDAQ
QQQH,True,False,False,AssetExchange.NASDAQ
ONL,True,True,True,AssetExchange.NYSE
PBF,True,True,True,AssetExchange.NYSE
QQQG,True,False,False,AssetExchange.NASDAQ
CXW,True,True,True,AssetExchange.NYSE
INFQ,True,True,True,AssetExchange.NYSE
QQQE,True,False,False,AssetExchange.NASDAQ
ATI,True,True,True,AssetExchange.NYSE
QQQA,True,False,False,AssetExchange.NASDAQ
WHD,True,True,True,AssetExchange.NYSE
NNN,True,True,True,AssetExchange.NYSE
EXI,True,True,True,AssetExchange.ARCA
TFIN,True,True,True,AssetExchange.NYSE
QNXT,True,False,False,AssetExchange.NASDAQ
BHVN,True,True,True,AssetExchange.NYSE
ATR,True,True,True,AssetExchange.NYSE
MO,True,True,True,AssetExchange.NYSE
QNTU,True,False,False,AssetExchange.BATS
QNTM,True,False,False,AssetExchange.NASDAQ
QLVD,True,False,False,AssetExchange.ARCA
QLV,True,False,False,AssetExchange.ARCA
SN,True,True,True,AssetExchange.NYSE
RYN,True,True,True,AssetExchange.NYSE
STEN,True,True,True,AssetExchange.BATS
QID,True,False,False,AssetExchange.ARCA
QALT,True,True,True,AssetExchange.NASDAQ
QH,True,False,False,AssetExchange.NASDAQ
GAM,True,True,True,AssetExchange.NYSE
IIGD,True,False,False,AssetExchange.ARCA
CBZ,True,True,True,AssetExchange.NYSE
ATKR,True,True,True,AssetExchange.NYSE
QGRD,True,False,False,AssetExchange.NASDAQ
QBIF,True,False,False,AssetExchange.BATS
PZLV,True,False,False,AssetExchange.ARCA
XZO,True,True,True,AssetExchange.NYSE
ATO,True,True,True,AssetExchange.NYSE
DFSV,True,True,True,AssetExchange.ARCA
NUMG,True,True,True,AssetExchange.BATS
PZA,True,False,False,AssetExchange.ARCA
EQWL,True,True,True,AssetExchange.ARCA
FSCO,True,True,True,AssetExchange.NYSE
IDCC,True,True,True,AssetExchange.NASDAQ
PYZ,True,False,False,AssetExchange.NASDAQ
IHY,True,False,False,AssetExchange.ARCA
PCB,True,True,True,AssetExchange.NASDAQ
SPGP,True,True,True,AssetExchange.ARCA
IHI,True,False,False,AssetExchange.ARCA
PYPY,True,False,False,AssetExchange.ARCA
KZIA,True,False,False,AssetExchange.NASDAQ
SWKS,True,True,True,AssetExchange.NASDAQ
PWCM,True,False,False,AssetExchange.NASDAQ
PWB,True,False,False,AssetExchange.ARCA
PVI,True,False,False,AssetExchange.ARCA
PQXX,True,False,False,AssetExchange.BATS
PQXV,True,False,False,AssetExchange.BATS
PQX,True,False,False,AssetExchange.BATS
NTDOY,True,True,True,AssetExchange.OTC
PNFP.PRC,True,False,False,AssetExchange.NYSE
NGVT,True,True,True,AssetExchange.NYSE
PKB,True,False,False,AssetExchange.ARCA
NUIF,True,False,False,AssetExchange.NASDAQ
NUIB,True,False,False,AssetExchange.NASDAQ
CFND,True,True,True,AssetExchange.NYSE
GLOB,True,True,True,AssetExchange.NYSE
NUHY,True,False,False,AssetExchange.ARCA
ENB,True,True,True,AssetExchange.NYSE
NUGO,True,False,False,AssetExchange.ARCA
ARW,True,True,True,AssetExchange.NYSE
RDACU,True,False,False,AssetExchange.NASDAQ
SUSA,True,False,False,AssetExchange.ARCA
ASUR,True,True,True,AssetExchange.NASDAQ
NOCT,True,False,False,AssetExchange.BATS
IHF,True,False,False,AssetExchange.ARCA
IH,True,False,False,AssetExchange.NYSE
NOA,True,False,False,AssetExchange.NYSE
CNA,True,True,True,AssetExchange.NYSE
MGA,True,True,True,AssetExchange.NYSE
NEWTH,True,False,False,AssetExchange.NASDAQ
PSN,True,True,True,AssetExchange.NYSE
FDVV,True,True,True,AssetExchange.ARCA
GFL,True,True,True,AssetExchange.NYSE
NEGG,True,False,False,AssetExchange.NASDAQ
GROY,True,True,True,AssetExchange.AMEX
NEE.PRV,True,False,False,AssetExchange.NYSE
HAYW,True,True,True,AssetExchange.NYSE
HUBS,True,True,True,AssetExchange.NYSE
NDEC,True,False,False,AssetExchange.BATS
NDAA,True,False,False,AssetExchange.NASDAQ
KLTR,True,True,True,AssetExchange.NASDAQ
NCZ.PRA,True,False,False,AssetExchange.NYSE
NBRG,True,False,False,AssetExchange.NASDAQ
VLVLY,True,False,False,AssetExchange.OTC
MDGL,True,True,True,AssetExchange.NASDAQ
PAYS,True,True,True,AssetExchange.NASDAQ
PEP,True,True,True,AssetExchange.NASDAQ
PRLB,True,True,True,AssetExchange.NYSE
TD,True,True,True,AssetExchange.NYSE
TRX,True,True,True,AssetExchange.AMEX
NBIZ,True,False,False,AssetExchange.BATS
IGOV,True,False,False,AssetExchange.NASDAQ
NAII,True,False,False,AssetExchange.NASDAQ
WNC,True,True,True,AssetExchange.NYSE
APTV,True,True,True,AssetExchange.NYSE
BCO,True,True,True,AssetExchange.NYSE
MDA,True,True,True,AssetExchange.NYSE
NBP,True,True,True,AssetExchange.NASDAQ
MTR,True,False,False,AssetExchange.NYSE
MTNB,True,False,False,AssetExchange.AMEX
MSTW,True,False,False,AssetExchange.BATS
MSTU,True,False,False,AssetExchange.BATS
MSTQ,True,False,False,AssetExchange.BATS
VZLA,True,True,True,AssetExchange.AMEX
BC,True,True,True,AssetExchange.NYSE
MOG.A,True,True,True,AssetExchange.NYSE
DRI,True,True,True,AssetExchange.NYSE
DT,True,True,True,AssetExchange.NYSE
MSN,True,False,False,AssetExchange.AMEX
MSLE,True,False,False,AssetExchange.NASDAQ
MSIX,True,False,False,AssetExchange.BATS
SEER,True,True,True,AssetExchange.NASDAQ
ULS,True,True,True,AssetExchange.NYSE
MSD,True,False,False,AssetExchange.NYSE
MSBIP,True,False,False,AssetExchange.NASDAQ
USNA,True,True,True,AssetExchange.NYSE
XPEL,True,True,True,AssetExchange.NASDAQ
CRC,True,True,True,AssetExchange.NYSE
AXON,True,True,True,AssetExchange.NASDAQ
COPX,True,True,True,AssetExchange.ARCA
IPAC,True,True,True,AssetExchange.ARCA
MS.PRA,True,False,False,AssetExchange.NYSE
SCHY,True,True,True,AssetExchange.ARCA
IGI,True,False,False,AssetExchange.NYSE
IGHG,True,False,False,AssetExchange.BATS
MRLN,True,False,False,AssetExchange.NASDAQ
MRGR,True,False,False,AssetExchange.BATS
TDOC,True,True,True,AssetExchange.NYSE
TTAM,True,True,True,AssetExchange.NYSE
VDE,True,True,True,AssetExchange.ARCA
MREO,True,False,False,AssetExchange.NASDAQ
RHLD,True,True,True,AssetExchange.NYSE
MRCP,True,False,False,AssetExchange.BATS
SCL,True,True,True,AssetExchange.NYSE
BALL,True,True,True,AssetExchange.NYSE
MRCOU,True,False,False,AssetExchange.NASDAQ
CVS,True,True,True,AssetExchange.NYSE
WPP,True,True,True,AssetExchange.NYSE
BDC,True,True,True,AssetExchange.NYSE
HAS,True,True,True,AssetExchange.NASDAQ
NFLP,True,True,True,AssetExchange.BATS
PED,True,True,True,AssetExchange.AMEX
SUN,True,True,True,AssetExchange.NYSE
MRAX,True,False,False,AssetExchange.BATS
FN,True,True,True,AssetExchange.NYSE
JXN,True,True,True,AssetExchange.NYSE
SNDR,True,True,True,AssetExchange.NYSE
SUI,True,True,True,AssetExchange.NYSE
KIM,True,True,True,AssetExchange.NYSE
MRAL,True,False,False,AssetExchange.NASDAQ
MPWX,True,False,False,AssetExchange.BATS
STEM,True,True,True,AssetExchange.NYSE
TREE,True,True,True,AssetExchange.NASDAQ
VIK,True,True,True,AssetExchange.NYSE
DX,True,True,True,AssetExchange.NYSE
MPWC,True,False,False,AssetExchange.BATS
IGGY,True,False,False,AssetExchange.ARCA
SCWO,True,True,True,AssetExchange.NASDAQ
IGD,True,False,False,AssetExchange.NYSE
PACK,True,True,True,AssetExchange.NYSE
IGCB,True,False,False,AssetExchange.NYSE
MPRO,True,False,False,AssetExchange.BATS
MPIM,True,False,False,AssetExchange.ARCA
SMOM,True,True,True,AssetExchange.NASDAQ
MPDY,True,False,False,AssetExchange.ARCA
UYLD,True,True,True,AssetExchange.NASDAQ
EAGL,True,True,True,AssetExchange.ARCA
RBB,True,True,True,AssetExchange.NASDAQ
CHCO,True,True,True,AssetExchange.NASDAQ
GMRS,True,True,True,AssetExchange.NYSE
DWLD,True,True,True,AssetExchange.BATS
MPDB,True,False,False,AssetExchange.BATS
MPA,True,False,False,AssetExchange.NYSE
MOVE,True,False,False,AssetExchange.NASDAQ
SOMN,True,True,True,AssetExchange.NYSE
NTRA,True,True,True,AssetExchange.NASDAQ
GBLI,True,True,True,AssetExchange.NASDAQ
MOTO,True,False,False,AssetExchange.ARCA
AMTB,True,True,True,AssetExchange.NYSE
EQT,True,True,True,AssetExchange.NYSE
DCRE,True,True,True,AssetExchange.ARCA
IBDZ,True,True,True,AssetExchange.ARCA
PLNT,True,True,True,AssetExchange.NYSE
GVA,True,True,True,AssetExchange.NYSE
BJRI,True,True,True,AssetExchange.NASDAQ
BLCV,True,True,True,AssetExchange.ARCA
MOLN,True,False,False,AssetExchange.NASDAQ
AVBH,True,True,True,AssetExchange.NASDAQ
PSMT,True,True,True,AssetExchange.NASDAQ
MODL,True,False,False,AssetExchange.NASDAQ
BSRR,True,True,True,AssetExchange.NASDAQ
BSVN,True,True,True,AssetExchange.NASDAQ
NNI,True,True,True,AssetExchange.NYSE
BH,True,True,True,AssetExchange.NYSE
MOBXW,True,False,False,AssetExchange.NASDAQ
ESBG,True,True,True,AssetExchange.ARCA
MOBI,True,False,False,AssetExchange.NASDAQ
MOBBW,True,False,False,AssetExchange.NASDAQ
BFEB,True,True,True,AssetExchange.BATS
ASBH,True,True,True,AssetExchange.NYSE
IGBH,True,False,False,AssetExchange.ARCA
MSOL,True,True,True,AssetExchange.ARCA
IFLN,True,False,False,AssetExchange.ARCA
MNYWW,True,False,False,AssetExchange.NASDAQ
INT,True,True,True,AssetExchange.BATS
FTNJ,True,True,True,AssetExchange.ARCA
LSBK,True,True,True,AssetExchange.NASDAQ
DLR.PRK,True,True,True,AssetExchange.NYSE
RNAQ,True,True,True,AssetExchange.NASDAQ
EPR,True,True,True,AssetExchange.NYSE
MNY,True,False,False,AssetExchange.NASDAQ
EVI,True,True,True,AssetExchange.AMEX
MMM,True,True,True,AssetExchange.NYSE
MNVR,True,False,False,AssetExchange.BATS
CVSA,True,True,True,AssetExchange.NYSE
TBI,True,True,True,AssetExchange.NYSE
MNTS,True,False,False,AssetExchange.NASDAQ
IEZ,True,False,False,AssetExchange.ARCA
PD,True,True,True,AssetExchange.NYSE
HYFI,True,True,True,AssetExchange.ARCA
IEO,True,False,False,AssetExchange.BATS
IEAGU,True,False,False,AssetExchange.NASDAQ
GCO,True,True,True,AssetExchange.NYSE
IEAG,True,False,False,AssetExchange.NASDAQ
ABBV,True,True,True,AssetExchange.NYSE
ASIX,True,True,True,AssetExchange.NYSE
UL,True,True,True,AssetExchange.NYSE
MMSD,True,False,False,AssetExchange.ARCA
AGIQ,True,True,True,AssetExchange.ARCA
MLPR,True,False,False,AssetExchange.ARCA
MLPD,True,False,False,AssetExchange.ARCA
AES,True,True,True,AssetExchange.NYSE
MLPB,True,False,False,AssetExchange.ARCA
MLECW,True,False,False,AssetExchange.NASDAQ
MLEC,True,False,False,AssetExchange.NASDAQ
MLDR,True,False,False,AssetExchange.ARCA
JBS,True,True,True,AssetExchange.NYSE
IFNNY,True,True,True,AssetExchange.OTC
MLCC,True,False,False,AssetExchange.BATS
MLAAW,True,False,False,AssetExchange.NASDAQ
CSR,True,True,True,AssetExchange.NYSE
DBD,True,True,True,AssetExchange.NYSE
MLAA,True,False,False,AssetExchange.NASDAQ
DXC,True,True,True,AssetExchange.NYSE
MKTN,True,False,False,AssetExchange.ARCA
ZIG,True,True,True,AssetExchange.ARCA
BVN,True,True,True,AssetExchange.NYSE
TKLF,True,True,True,AssetExchange.NASDAQ
CNNE,True,True,True,AssetExchange.NYSE
GO,True,True,True,AssetExchange.NASDAQ
MITN,True,False,False,AssetExchange.NYSE
IDYN,True,False,False,AssetExchange.ARCA
MILN,True,False,False,AssetExchange.NASDAQ
GPRK,True,True,True,AssetExchange.NYSE
MILK,True,False,False,AssetExchange.BATS
IQV,True,True,True,AssetExchange.NYSE
JOUT,True,True,True,AssetExchange.NASDAQ
NDAQ,True,True,True,AssetExchange.NASDAQ
NIC,True,True,True,AssetExchange.NYSE
MIG,True,False,False,AssetExchange.BATS
TPB,True,True,True,AssetExchange.NYSE
UHT,True,True,True,AssetExchange.NYSE
VCRB,True,True,True,AssetExchange.NASDAQ
IP,True,True,True,AssetExchange.NYSE
LIF,True,True,True,AssetExchange.NASDAQ
VEEV,True,True,True,AssetExchange.NYSE
MIDE,True,False,False,AssetExchange.ARCA
IDVZ,True,False,False,AssetExchange.BATS
AWRE,True,True,True,AssetExchange.NASDAQ
EFG,True,True,True,AssetExchange.BATS
CMBT,True,True,True,AssetExchange.NYSE
RIG,True,True,True,AssetExchange.NYSE
IDVY,True,False,False,AssetExchange.NASDAQ
DY,True,True,True,AssetExchange.NYSE
IDUB,True,False,False,AssetExchange.BATS
WY,True,True,True,AssetExchange.NYSE
SCMWY,True,True,True,AssetExchange.OTC
ILCV,True,True,True,AssetExchange.ARCA
HUYA,True,True,True,AssetExchange.NYSE
TAYD,True,True,True,AssetExchange.NASDAQ
RELX,True,True,True,AssetExchange.NYSE
IDMY,True,False,False,AssetExchange.BATS
PSQ,True,True,True,AssetExchange.ARCA
NPO,True,True,True,AssetExchange.NYSE
MID,True,False,False,AssetExchange.ARCA
MGOV,True,False,False,AssetExchange.ARCA
MGMT,True,False,False,AssetExchange.ARCA
COUR,True,True,True,AssetExchange.NYSE
ZLNDY,True,False,False,AssetExchange.OTC
MGLD,True,False,False,AssetExchange.AMEX
BILZ,True,True,True,AssetExchange.ARCA
FSSL,True,True,True,AssetExchange.NYSE
JOE,True,True,True,AssetExchange.NYSE
MGIH,True,False,False,AssetExchange.NASDAQ
MFVL,True,False,False,AssetExchange.NASDAQ
SMWB,True,True,True,AssetExchange.NYSE
ALEC,True,True,True,AssetExchange.NASDAQ
ANF,True,True,True,AssetExchange.NYSE
CMG,True,True,True,AssetExchange.NYSE
HLT,True,True,True,AssetExchange.NYSE
IBIT,True,True,True,AssetExchange.NASDAQ
MATV,True,True,True,AssetExchange.NYSE
WST,True,True,True,AssetExchange.NYSE
MFIG,True,False,False,AssetExchange.NASDAQ
XRN,True,True,True,AssetExchange.NYSE
INTT,True,True,True,AssetExchange.AMEX
MFICL,True,False,False,AssetExchange.NASDAQ
STWD,True,True,True,AssetExchange.NYSE
ASSX,True,False,False,AssetExchange.BATS
METCI,True,False,False,AssetExchange.NASDAQ
GAU,True,True,True,AssetExchange.AMEX
MEME,True,False,False,AssetExchange.ARCA
MEMA,True,False,False,AssetExchange.NASDAQ
IDJL,True,False,False,AssetExchange.BATS
ASX,True,True,True,AssetExchange.NYSE
IDHQ,True,False,False,AssetExchange.ARCA
IDGT,True,False,False,AssetExchange.ARCA
MEM,True,False,False,AssetExchange.ARCA
DTM,True,True,True,AssetExchange.NYSE
SFTBY,True,True,True,AssetExchange.OTC
MEIB,True,False,False,AssetExchange.BATS
V,True,True,True,AssetExchange.NYSE
MEGX,True,False,False,AssetExchange.BATS
BDORY,True,True,True,AssetExchange.OTC
MEDS,True,False,False,AssetExchange.NASDAQ
MEAR,True,False,False,AssetExchange.BATS
MDYV,True,False,False,AssetExchange.ARCA
MDXH,True,False,False,AssetExchange.NASDAQ
MDST,True,False,False,AssetExchange.NYSE
ICLO,True,False,False,AssetExchange.BATS
CICHY,True,True,True,AssetExchange.OTC
IBTR,True,False,False,AssetExchange.NASDAQ
IBTQ,True,False,False,AssetExchange.NASDAQ
IBTP,True,False,False,AssetExchange.NASDAQ
MDPL,True,False,False,AssetExchange.BATS
NABL,True,True,True,AssetExchange.NYSE
MDBH,True,False,False,AssetExchange.NASDAQ
CKHUY,True,True,True,AssetExchange.OTC
WSO,True,True,True,AssetExchange.NYSE
CKX,True,True,True,AssetExchange.AMEX
MDAIW,True,False,False,AssetExchange.NASDAQ
MCOW,True,False,False,AssetExchange.BATS
MCHG,True,False,False,AssetExchange.BATS
MNTN,True,True,True,AssetExchange.NYSE
SNOW,True,True,True,AssetExchange.NYSE
CATO,True,True,True,AssetExchange.NYSE
MPTI,True,True,True,AssetExchange.AMEX
ECVT,True,True,True,AssetExchange.NYSE
MCH,True,False,False,AssetExchange.ARCA
BVFL,True,True,True,AssetExchange.NASDAQ
MCGAW,True,False,False,AssetExchange.NASDAQ
CABO,True,True,True,AssetExchange.NYSE
MCGAU,True,False,False,AssetExchange.NASDAQ
AWK,True,True,True,AssetExchange.NYSE
MCGA,True,False,False,AssetExchange.NASDAQ
DXLG,True,False,False,AssetExchange.NASDAQ
IBTM,True,False,False,AssetExchange.NASDAQ
ARMA,True,False,False,AssetExchange.BATS
MCDS,True,False,False,AssetExchange.NASDAQ
BITB,True,True,True,AssetExchange.ARCA
MCAHU,True,False,False,AssetExchange.NASDAQ
AIA,True,True,True,AssetExchange.NASDAQ
DG,True,True,True,AssetExchange.NYSE
MCAHR,True,False,False,AssetExchange.NASDAQ
RWX,True,True,True,AssetExchange.ARCA
GLQ,True,True,True,AssetExchange.AMEX
MCAH,True,False,False,AssetExchange.NASDAQ
FMC,True,True,True,AssetExchange.NYSE
AIR,True,True,True,AssetExchange.NYSE
RLI,True,True,True,AssetExchange.NYSE
ALLW,True,True,True,AssetExchange.NASDAQ
CCK,True,True,True,AssetExchange.NYSE
MBNKO,True,False,False,AssetExchange.NASDAQ
MBINM,True,False,False,AssetExchange.NASDAQ
IBTK,True,False,False,AssetExchange.NASDAQ
GOLD,True,True,True,AssetExchange.NYSE
IBMW,True,False,False,AssetExchange.BATS
MBINL,True,False,False,AssetExchange.NASDAQ
PANG,True,False,False,AssetExchange.NASDAQ
HPE,True,True,True,AssetExchange.NYSE
MAYM,True,False,False,AssetExchange.BATS
MAYC,True,False,False,AssetExchange.BATS
IYF,True,True,True,AssetExchange.ARCA
IBMV,True,False,False,AssetExchange.BATS
PONY,True,True,True,AssetExchange.NASDAQ
IBMU,True,False,False,AssetExchange.BATS
RGCO,True,True,True,AssetExchange.NASDAQ
TPG,True,True,True,AssetExchange.NASDAQ
TU,True,True,True,AssetExchange.NYSE
VGT,True,True,True,AssetExchange.ARCA
WMT,True,True,True,AssetExchange.NASDAQ
IBMT,True,False,False,AssetExchange.BATS
MAXJ,True,False,False,AssetExchange.BATS
YMM,True,True,True,AssetExchange.NYSE
MAVF,True,False,False,AssetExchange.ARCA
GRAL,True,True,True,AssetExchange.NASDAQ
SRV,True,True,True,AssetExchange.NYSE
UMH,True,True,True,AssetExchange.NYSE
BE,True,True,True,AssetExchange.NYSE
MAUG,True,False,False,AssetExchange.BATS
MARPS,True,False,False,AssetExchange.NASDAQ
BAESY,True,True,True,AssetExchange.OTC
ADYEY,True,True,True,AssetExchange.OTC
KDDIY,True,True,True,AssetExchange.OTC
EJPRY,True,True,True,AssetExchange.OTC
MARO,True,False,False,AssetExchange.ARCA
KCDMY,True,True,True,AssetExchange.OTC
LKNCY,True,True,True,AssetExchange.OTC
ACGBY,True,True,True,AssetExchange.OTC
DSNKY,True,True,True,AssetExchange.OTC
MARM,True,False,False,AssetExchange.BATS
OVCHY,True,True,True,AssetExchange.OTC
DWAHY,True,True,True,AssetExchange.OTC
EDPFY,True,True,True,AssetExchange.OTC
CLPS,True,False,False,AssetExchange.NASDAQ
IBMQ,True,False,False,AssetExchange.BATS
NSRGY,True,True,True,AssetExchange.OTC
IBMP,True,False,False,AssetExchange.BATS
IBLC,True,False,False,AssetExchange.ARCA
MAGA,True,False,False,AssetExchange.ARCA
TTNDY,True,True,True,AssetExchange.OTC
TCEHY,True,True,True,AssetExchange.OTC
