symbol,day,ts,n_quotes,q_ts,nbb,nbo,spread,err
ANPA,2026-01-22,2026-01-22T19:28:00+00:00,81,2026-01-22T19:27:40.103055+00:00,60.0,65.0,5.0,
ANPA,2026-01-22,2026-01-22T19:51:00+00:00,37,2026-01-22T19:50:37.465045+00:00,56.0,64.0,8.0,
ANPA,2026-01-22,2026-01-22T19:53:00+00:00,20,2026-01-22T19:52:58.636352+00:00,56.0,65.0,9.0,
ANPA,2026-02-13,2026-02-13T20:24:00+00:00,0,,,,,no_quote_at_or_before_cover
ANPA,2026-02-13,2026-02-13T20:47:00+00:00,55,2026-02-13T20:42:49.419517+00:00,31.35,35.45,4.100000000000001,
ANPA,2026-02-13,2026-02-13T20:49:00+00:00,56,2026-02-13T20:48:19.420012+00:00,32.0,35.01,3.009999999999998,
ANPA,2026-02-13,2026-02-13T21:00:00+00:00,7,,,,,no_quote_at_or_before_cover
ANPA,2026-02-17,2026-02-17T15:42:00+00:00,62,2026-02-17T15:37:29.495532+00:00,20.0,23.23,3.2300000000000004,
ANPA,2026-02-17,2026-02-17T16:05:00+00:00,13,2026-02-17T16:00:45.053540+00:00,23.81,25.51,1.7000000000000028,
ANPA,2026-02-17,2026-02-17T16:16:00+00:00,0,,,,,no_quote_at_or_before_cover
ANPA,2026-02-17,2026-02-17T16:24:00+00:00,30,2026-02-17T16:23:49.832728+00:00,25.5,28.45,2.9499999999999993,
ANPA,2026-02-17,2026-02-17T17:01:00+00:00,12,2026-02-17T17:00:18.274711+00:00,25.51,28.0,2.4899999999999984,
ANPA,2026-02-24,2026-02-24T15:20:00+00:00,759,2026-02-24T15:19:57.694558+00:00,12.75,12.95,0.1999999999999993,
ANPA,2026-02-24,2026-02-24T15:21:00+00:00,716,2026-02-24T15:20:58.587484+00:00,13.01,13.28,0.2699999999999996,
ANPA,2026-02-24,2026-02-24T15:45:00+00:00,316,2026-02-24T15:44:58.822311+00:00,12.85,13.12,0.2699999999999996,
ANPA,2026-02-24,2026-02-24T15:46:00+00:00,445,2026-02-24T15:45:58.443272+00:00,12.31,12.64,0.33000000000000007,
APP,2025-02-26,2025-02-26T14:54:00+00:00,4804,2025-02-26T14:53:59.935177+00:00,312.11,312.99,0.8799999999999955,
APP,2025-02-26,2025-02-26T14:57:00+00:00,3857,2025-02-26T14:56:59.833142+00:00,306.61,307.78,1.169999999999959,
APP,2025-02-26,2025-02-26T14:58:00+00:00,3656,2025-02-26T14:57:59.697541+00:00,310.75,311.0,0.25,
APP,2025-02-26,2025-02-26T15:19:00+00:00,3815,2025-02-26T15:18:59.854703+00:00,299.5,299.9,0.39999999999997726,
APP,2025-02-26,2025-02-26T15:22:00+00:00,3282,2025-02-26T15:21:59.543332+00:00,308.8,309.56,0.7599999999999909,
APP,2025-02-26,2025-02-26T15:23:00+00:00,3209,2025-02-26T15:22:59.321207+00:00,311.09,311.62,0.5300000000000296,
AQMS,2025-10-13,2025-10-13T15:44:00+00:00,4841,2025-10-13T15:43:59.962343+00:00,11.33,11.62,0.28999999999999915,
AQMS,2025-10-13,2025-10-13T16:09:00+00:00,5132,2025-10-13T16:08:59.658332+00:00,9.83,9.95,0.11999999999999922,
AQMS,2025-10-14,2025-10-14T15:25:00+00:00,3852,2025-10-14T15:24:59.258309+00:00,20.16,20.5,0.33999999999999986,
AQMS,2025-10-14,2025-10-14T15:50:00+00:00,1611,2025-10-14T15:49:59.943341+00:00,21.5,21.7,0.1999999999999993,
AQMS,2025-10-14,2025-10-14T18:44:00+00:00,2451,2025-10-14T18:43:57.976033+00:00,26.27,26.5,0.23000000000000043,
AQMS,2025-10-14,2025-10-14T19:09:00+00:00,2388,2025-10-14T19:08:59.793378+00:00,31.0,31.34,0.33999999999999986,
AQMS,2025-10-14,2025-10-14T19:11:00+00:00,2790,2025-10-14T19:10:59.872153+00:00,32.9,33.66,0.759999999999998,
AQMS,2025-10-14,2025-10-14T19:34:00+00:00,3272,2025-10-14T19:33:59.916924+00:00,35.61,36.0,0.39000000000000057,
AQMS,2025-10-14,2025-10-14T19:36:00+00:00,3333,2025-10-14T19:35:59.571389+00:00,34.71,35.0,0.28999999999999915,
ARAI,2025-05-28,2025-05-28T14:31:00+00:00,246,2025-05-28T14:26:40.057644+00:00,7.92,8.0,0.08000000000000007,
ARAI,2025-05-28,2025-05-28T14:32:00+00:00,278,2025-05-28T14:31:59.818749+00:00,8.05,8.06,0.009999999999999787,
ARAI,2025-05-28,2025-05-28T14:38:00+00:00,114,2025-05-28T14:37:59.133157+00:00,6.92,7.07,0.15000000000000036,
ARAI,2025-05-28,2025-05-28T14:54:00+00:00,142,2025-05-28T14:53:59.332077+00:00,6.11,6.17,0.05999999999999961,
ARAI,2025-05-28,2025-05-28T14:55:00+00:00,120,2025-05-28T14:54:39.831558+00:00,6.17,6.22,0.04999999999999982,
ARAI,2025-05-28,2025-05-28T14:57:00+00:00,172,2025-05-28T14:56:49.449046+00:00,6.4,6.48,0.08000000000000007,
ARAI,2025-05-28,2025-05-28T15:03:00+00:00,166,2025-05-28T15:02:58.353292+00:00,6.24,6.37,0.1299999999999999,
ARAI,2025-06-10,2025-06-10T14:25:00+00:00,523,2025-06-10T14:20:16.253608+00:00,12.35,12.36,0.009999999999999787,
ARAI,2025-06-10,2025-06-10T14:32:00+00:00,4985,2025-06-10T14:31:59.944061+00:00,13.13,13.21,0.08000000000000007,
ARAI,2025-06-10,2025-06-10T14:33:00+00:00,5299,2025-06-10T14:32:59.972923+00:00,12.0,12.06,0.0600000000000005,
ARAI,2025-06-10,2025-06-10T14:48:00+00:00,1824,2025-06-10T14:47:59.579669+00:00,12.26,12.31,0.05000000000000071,
ARAI,2025-06-10,2025-06-10T14:49:00+00:00,1653,2025-06-10T14:48:59.402850+00:00,12.07,12.16,0.08999999999999986,
ARAI,2025-06-10,2025-06-10T14:57:00+00:00,1795,2025-06-10T14:56:58.964850+00:00,13.13,13.19,0.05999999999999872,
ARAI,2025-06-10,2025-06-10T14:58:00+00:00,2039,2025-06-10T14:57:59.493035+00:00,13.07,13.18,0.10999999999999943,
AREB,2025-04-03,2025-04-03T15:51:00+00:00,891,2025-04-03T15:50:56.280706+00:00,4.18,4.24,0.0600000000000005,
AREB,2025-04-03,2025-04-03T16:16:00+00:00,309,2025-04-03T16:15:59.304634+00:00,4.21,4.23,0.020000000000000462,
AREB,2025-04-07,2025-04-07T15:44:00+00:00,680,2025-04-07T15:43:57.965918+00:00,11.8,11.96,0.16000000000000014,
AREB,2025-04-07,2025-04-07T16:09:00+00:00,121,2025-04-07T16:08:43.853405+00:00,11.6,12.07,0.47000000000000064,
AREB,2025-04-09,2025-04-09T13:47:00+00:00,184,2025-04-09T13:46:55.281141+00:00,8.51,9.1,0.5899999999999999,
AREB,2025-04-09,2025-04-09T14:12:00+00:00,166,2025-04-09T14:11:47.291945+00:00,7.6,7.77,0.16999999999999993,
AREB,2025-04-10,2025-04-10T13:59:00+00:00,1478,2025-04-10T13:58:59.125165+00:00,9.17,9.18,0.009999999999999787,
AREB,2025-04-10,2025-04-10T14:22:00+00:00,1337,2025-04-10T14:17:36.191883+00:00,9.98,10.47,0.4900000000000002,
AREB,2025-04-10,2025-04-10T14:24:00+00:00,1512,2025-04-10T14:23:59.949320+00:00,10.9,11.02,0.11999999999999922,
AREB,2025-04-10,2025-04-10T14:29:00+00:00,3476,2025-04-10T14:28:59.621070+00:00,10.81,10.92,0.10999999999999943,
AREB,2025-04-10,2025-04-10T14:30:00+00:00,3938,2025-04-10T14:29:59.880180+00:00,11.02,11.19,0.16999999999999993,
AREB,2025-04-10,2025-04-10T14:44:00+00:00,1598,2025-04-10T14:43:59.984099+00:00,9.57,9.69,0.11999999999999922,
AREB,2025-04-10,2025-04-10T14:45:00+00:00,2102,2025-04-10T14:44:58.425739+00:00,9.6,9.66,0.0600000000000005,
AREB,2025-04-10,2025-04-10T14:49:00+00:00,2583,2025-04-10T14:48:56.783285+00:00,9.2,9.27,0.07000000000000028,
AREB,2025-04-10,2025-04-10T14:54:00+00:00,1141,2025-04-10T14:53:58.615116+00:00,9.1,9.17,0.07000000000000028,
AREB,2025-04-10,2025-04-10T14:55:00+00:00,996,2025-04-10T14:54:59.317437+00:00,8.9,9.0,0.09999999999999964,
AREB,2025-04-10,2025-04-10T15:14:00+00:00,723,2025-04-10T15:13:55.474635+00:00,8.58,8.66,0.08000000000000007,
AREB,2025-04-21,2025-04-21T14:05:00+00:00,4936,2025-04-21T14:04:59.810832+00:00,2.62,2.67,0.04999999999999982,
AREB,2025-04-21,2025-04-21T14:09:00+00:00,2825,2025-04-21T14:08:59.286744+00:00,2.89,2.92,0.029999999999999805,
AREB,2025-04-21,2025-04-21T14:30:00+00:00,501,2025-04-21T14:29:59.885129+00:00,2.31,2.35,0.040000000000000036,
AREB,2025-04-21,2025-04-21T14:34:00+00:00,723,2025-04-21T14:33:55.428477+00:00,2.2,2.22,0.020000000000000018,
AREB,2025-10-08,2025-10-08T14:44:00+00:00,0,,,,,no_quote_at_or_before_cover
AREB,2025-10-08,2025-10-08T15:11:00+00:00,0,,,,,no_quote_at_or_before_cover
AREB,2025-10-08,2025-10-08T15:30:00+00:00,2016,2025-10-08T15:29:58.383699+00:00,9.09,9.21,0.120000000000001,
AREB,2025-10-08,2025-10-08T15:31:00+00:00,1622,2025-10-08T15:30:59.674046+00:00,8.85,9.09,0.2400000000000002,
AREB,2025-10-08,2025-10-08T15:32:00+00:00,1490,2025-10-08T15:31:59.880062+00:00,8.54,8.61,0.07000000000000028,
ASBP,2026-06-12,2026-06-12T18:24:00+00:00,384,2026-06-12T18:23:50.448720+00:00,5.55,5.66,0.11000000000000032,
ASBP,2026-06-12,2026-06-12T18:25:00+00:00,270,2026-06-12T18:24:55.418724+00:00,5.58,5.63,0.04999999999999982,
ASBP,2026-06-12,2026-06-12T18:49:00+00:00,30,2026-06-12T18:48:48.798869+00:00,5.74,5.77,0.02999999999999936,
ASBP,2026-06-12,2026-06-12T18:50:00+00:00,39,2026-06-12T18:49:10.707080+00:00,5.65,5.77,0.11999999999999922,
ASPC,2025-12-18,2025-12-18T19:31:00+00:00,227,2025-12-18T19:30:39.103786+00:00,12.8,13.25,0.4499999999999993,
ASPC,2025-12-18,2025-12-18T19:32:00+00:00,135,2025-12-18T19:31:59.372991+00:00,12.61,13.83,1.2200000000000006,
ASPC,2025-12-18,2025-12-18T19:56:00+00:00,65,2025-12-18T19:55:39.490680+00:00,12.9,13.4,0.5,
ASPC,2025-12-18,2025-12-18T19:57:00+00:00,46,2025-12-18T19:56:58.487770+00:00,12.9,13.4,0.5,
ASPC,2025-12-18,2025-12-18T20:54:00+00:00,2,2025-12-18T20:51:00.421189+00:00,11.7,12.0,0.3000000000000007,
ASPC,2025-12-23,2025-12-23T16:34:00+00:00,0,,,,,no_quote_at_or_before_cover
ASPC,2025-12-23,2025-12-23T16:56:00+00:00,0,,,,,no_quote_at_or_before_cover
ASPC,2025-12-23,2025-12-23T17:03:00+00:00,253,2025-12-23T17:02:58.509693+00:00,20.3,21.39,1.0899999999999999,
ASPC,2025-12-23,2025-12-23T17:28:00+00:00,149,2025-12-23T17:27:59.127210+00:00,16.07,16.28,0.21000000000000085,
ASPC,2025-12-24,2025-12-24T14:57:00+00:00,69,2025-12-24T14:52:44.954525+00:00,22.69,24.01,1.3200000000000003,
ASPC,2025-12-24,2025-12-24T15:20:00+00:00,12,2025-12-24T15:19:59.572050+00:00,17.5,18.0,0.5,
ASPC,2025-12-24,2025-12-24T15:22:00+00:00,83,2025-12-24T15:21:51.265519+00:00,16.5,18.83,2.3299999999999983,
ASPC,2025-12-24,2025-12-24T15:27:00+00:00,62,2025-12-24T15:26:55.400038+00:00,16.87,17.3,0.4299999999999997,
ASPC,2025-12-24,2025-12-24T15:51:00+00:00,79,2025-12-24T15:50:56.963636+00:00,14.7,15.3,0.6000000000000014,
ASPC,2025-12-26,2025-12-26T15:05:00+00:00,284,2025-12-26T15:00:52.238205+00:00,28.89,28.9,0.00999999999999801,
ASPC,2025-12-26,2025-12-26T15:06:00+00:00,54,2025-12-26T15:05:59.737858+00:00,30.0,30.71,0.7100000000000009,
ASPC,2025-12-26,2025-12-26T15:12:00+00:00,689,2025-12-26T15:11:58.326829+00:00,26.58,27.39,0.8100000000000023,
ASPC,2025-12-26,2025-12-26T15:28:00+00:00,457,2025-12-26T15:27:52.151138+00:00,26.0,26.53,0.5300000000000011,
ASPC,2025-12-26,2025-12-26T15:29:00+00:00,389,2025-12-26T15:28:58.875435+00:00,26.03,26.47,0.4399999999999977,
ASPC,2025-12-26,2025-12-26T15:30:00+00:00,358,2025-12-26T15:29:56.952907+00:00,25.77,26.24,0.46999999999999886,
ASPC,2025-12-26,2025-12-26T15:31:00+00:00,411,2025-12-26T15:30:55.708027+00:00,27.08,27.65,0.5700000000000003,
ASPC,2025-12-26,2025-12-26T15:37:00+00:00,742,2025-12-26T15:36:58.515224+00:00,27.03,28.0,0.9699999999999989,
ASPC,2025-12-26,2025-12-26T15:53:00+00:00,286,2025-12-26T15:52:55.832391+00:00,27.4,27.6,0.20000000000000284,
ASPC,2025-12-26,2025-12-26T15:54:00+00:00,385,2025-12-26T15:53:58.846824+00:00,28.15,28.48,0.33000000000000185,
ASPC,2025-12-26,2025-12-26T15:55:00+00:00,477,2025-12-26T15:54:59.694451+00:00,28.59,29.0,0.41000000000000014,
ASPC,2025-12-26,2025-12-26T16:19:00+00:00,576,2025-12-26T16:18:58.798084+00:00,30.1,30.92,0.8200000000000003,
ASPC,2025-12-26,2025-12-26T16:44:00+00:00,260,2025-12-26T16:43:57.474217+00:00,29.8,30.77,0.9699999999999989,
ASPC,2025-12-26,2025-12-26T17:37:00+00:00,1351,2025-12-26T17:36:59.711715+00:00,41.91,42.3,0.39000000000000057,
ASPC,2025-12-26,2025-12-26T17:38:00+00:00,1037,2025-12-26T17:37:59.917067+00:00,41.5,42.09,0.5900000000000034,
ASPC,2025-12-26,2025-12-26T18:05:00+00:00,0,,,,,no_quote_at_or_before_cover
ASPC,2025-12-26,2025-12-26T19:26:00+00:00,462,2025-12-26T19:25:59.913478+00:00,22.9,23.0,0.10000000000000142,
ASPC,2025-12-26,2025-12-26T19:27:00+00:00,515,2025-12-26T19:26:57.436522+00:00,22.4,23.0,0.6000000000000014,
ASPC,2025-12-26,2025-12-26T19:52:00+00:00,50,2025-12-26T19:47:13.918808+00:00,22.01,24.0,1.9899999999999984,
ASPC,2026-01-02,2026-01-02T17:52:00+00:00,15,2026-01-02T17:51:28.240795+00:00,21.0,21.8,0.8000000000000007,
ASPC,2026-01-02,2026-01-02T18:15:00+00:00,19,2026-01-02T18:14:21.852503+00:00,21.3,22.15,0.8499999999999979,
ASPC,2026-01-02,2026-01-02T18:16:00+00:00,52,2026-01-02T18:15:39.452186+00:00,21.3,23.0,1.6999999999999993,
ASPC,2026-01-27,2026-01-27T15:34:00+00:00,0,,,,,no_quote_at_or_before_cover
ASPC,2026-01-27,2026-01-27T15:51:00+00:00,113,2026-01-27T15:50:58.720420+00:00,17.0,17.2,0.1999999999999993,
ASST,2025-05-21,2025-05-21T14:03:00+00:00,12581,2025-05-21T14:02:59.915953+00:00,8.88,8.9,0.019999999999999574,
ASST,2025-05-21,2025-05-21T14:04:00+00:00,12204,2025-05-21T14:03:59.632646+00:00,9.11,9.14,0.030000000000001137,
ASST,2025-05-21,2025-05-21T14:28:00+00:00,918,2025-05-21T14:27:59.819314+00:00,8.85,8.9,0.05000000000000071,
ASST,2025-05-21,2025-05-21T14:29:00+00:00,796,2025-05-21T14:28:58.823671+00:00,8.9,8.95,0.049999999999998934,
ASST,2025-09-10,2025-09-10T14:10:00+00:00,9512,2025-09-10T14:09:59.334717+00:00,11.91,11.95,0.03999999999999915,
ASST,2025-09-10,2025-09-10T14:15:00+00:00,1772,2025-09-10T14:10:39.888878+00:00,10.23,11.55,1.3200000000000003,
ASST,2025-09-10,2025-09-10T14:28:00+00:00,0,,,,,no_quote_at_or_before_cover
ASST,2025-09-10,2025-09-10T14:35:00+00:00,887,2025-09-10T14:30:34.756915+00:00,7.53,8.61,1.0799999999999992,
ASST,2025-09-10,2025-09-10T14:36:00+00:00,1026,2025-09-10T14:35:59.631741+00:00,8.41,8.46,0.05000000000000071,
ASST,2025-09-10,2025-09-10T14:47:00+00:00,2147,2025-09-10T14:46:58.860318+00:00,8.17,8.22,0.05000000000000071,
ASST,2025-09-10,2025-09-10T15:00:00+00:00,2784,2025-09-10T14:59:57.459841+00:00,9.04,9.16,0.120000000000001,
ASTC,2026-04-01,2026-04-01T14:16:00+00:00,197,2026-04-01T14:15:56.874590+00:00,4.65,4.7,0.04999999999999982,
ASTC,2026-04-01,2026-04-01T14:41:00+00:00,142,2026-04-01T14:40:55.820945+00:00,4.45,4.48,0.03000000000000025,
ASTC,2026-05-28,2026-05-28T18:01:00+00:00,3308,2026-05-28T18:00:59.789608+00:00,25.98,26.25,0.2699999999999996,
ASTC,2026-05-28,2026-05-28T18:26:00+00:00,4458,2026-05-28T18:25:59.983707+00:00,31.67,31.7,0.029999999999997584,
ASTC,2026-05-29,2026-05-29T13:55:00+00:00,977,2026-05-29T13:50:34.345858+00:00,42.61,51.34,8.730000000000004,
ASTC,2026-05-29,2026-05-29T13:56:00+00:00,1456,2026-05-29T13:55:59.912899+00:00,45.82,46.12,0.29999999999999716,
ASTC,2026-05-29,2026-05-29T14:10:00+00:00,3200,2026-05-29T14:09:59.659149+00:00,43.25,43.91,0.6599999999999966,
ASTC,2026-05-29,2026-05-29T14:11:00+00:00,2943,2026-05-29T14:10:58.937418+00:00,43.01,43.4,0.39000000000000057,
ASTC,2026-05-29,2026-05-29T14:17:00+00:00,666,2026-05-29T14:12:52.444538+00:00,39.37,39.45,0.0800000000000054,
ASTC,2026-05-29,2026-05-29T14:18:00+00:00,164,2026-05-29T14:17:59.379823+00:00,39.12,39.98,0.8599999999999994,
ASTC,2026-05-29,2026-05-29T14:20:00+00:00,1781,2026-05-29T14:19:59.845268+00:00,42.56,43.31,0.75,
ASTC,2026-05-29,2026-05-29T14:21:00+00:00,2111,2026-05-29T14:20:59.475090+00:00,42.33,42.74,0.4100000000000037,
ASTC,2026-05-29,2026-05-29T14:24:00+00:00,1775,2026-05-29T14:23:59.998247+00:00,41.18,41.61,0.4299999999999997,
ASTC,2026-05-29,2026-05-29T14:25:00+00:00,1238,2026-05-29T14:24:59.509069+00:00,41.2,41.31,0.10999999999999943,
ASTC,2026-05-29,2026-05-29T14:35:00+00:00,1570,2026-05-29T14:34:58.298485+00:00,44.2,44.76,0.5599999999999952,
ASTC,2026-05-29,2026-05-29T14:36:00+00:00,1357,2026-05-29T14:35:59.588180+00:00,44.26,44.47,0.21000000000000085,
ASTC,2026-05-29,2026-05-29T14:38:00+00:00,1712,2026-05-29T14:37:59.200757+00:00,43.1,43.83,0.7299999999999969,
ASTC,2026-05-29,2026-05-29T14:49:00+00:00,2882,2026-05-29T14:48:59.887298+00:00,46.01,46.75,0.740000000000002,
ASTC,2026-05-29,2026-05-29T14:50:00+00:00,3253,2026-05-29T14:49:59.632953+00:00,47.46,48.0,0.5399999999999991,
ASTC,2026-05-29,2026-05-29T14:52:00+00:00,1810,2026-05-29T14:51:59.708445+00:00,46.54,46.95,0.4100000000000037,
ASTC,2026-05-29,2026-05-29T15:17:00+00:00,2096,2026-05-29T15:16:59.253163+00:00,44.14,44.39,0.25,
ASTC,2026-05-29,2026-05-29T15:42:00+00:00,4332,2026-05-29T15:41:59.232912+00:00,56.2,56.75,0.5499999999999972,
ASTC,2026-05-29,2026-05-29T15:46:00+00:00,7339,2026-05-29T15:45:59.748959+00:00,59.28,59.76,0.4799999999999969,
ASTC,2026-05-29,2026-05-29T16:07:00+00:00,2706,2026-05-29T16:06:59.559240+00:00,59.83,60.39,0.5600000000000023,
ASTC,2026-05-29,2026-05-29T16:11:00+00:00,2709,2026-05-29T16:10:59.912874+00:00,59.1,59.82,0.7199999999999989,
ASTC,2026-06-01,2026-06-01T13:50:00+00:00,1423,2026-06-01T13:49:57.121562+00:00,39.16,39.59,0.4300000000000068,
ASTC,2026-06-01,2026-06-01T13:53:00+00:00,1103,2026-06-01T13:52:59.758811+00:00,38.5,39.0,0.5,
ASTC,2026-06-01,2026-06-01T14:15:00+00:00,404,2026-06-01T14:14:57.057894+00:00,36.5,36.7,0.20000000000000284,
ASTC,2026-06-01,2026-06-01T14:18:00+00:00,574,2026-06-01T14:17:58.917747+00:00,37.57,37.93,0.35999999999999943,
ASTC,2026-06-02,2026-06-02T13:53:00+00:00,527,2026-06-02T13:52:59.744667+00:00,32.06,32.6,0.5399999999999991,
ASTC,2026-06-02,2026-06-02T13:56:00+00:00,287,2026-06-02T13:55:57.427942+00:00,31.76,32.19,0.42999999999999616,
ASTC,2026-06-02,2026-06-02T14:18:00+00:00,449,2026-06-02T14:17:59.671286+00:00,33.0,33.34,0.3400000000000034,
ASTC,2026-06-02,2026-06-02T14:21:00+00:00,351,2026-06-02T14:20:45.190535+00:00,33.3,33.95,0.6500000000000057,
ASTC,2026-06-02,2026-06-02T15:58:00+00:00,1991,2026-06-02T15:57:55.387861+00:00,46.82,47.0,0.17999999999999972,
ASTC,2026-06-02,2026-06-02T16:23:00+00:00,517,2026-06-02T16:22:59.031549+00:00,46.74,46.8,0.05999999999999517,
ASTC,2026-06-03,2026-06-03T13:59:00+00:00,1170,2026-06-03T13:58:58.802229+00:00,47.7,48.15,0.44999999999999574,
ASTC,2026-06-03,2026-06-03T14:24:00+00:00,475,2026-06-03T14:23:59.926779+00:00,47.0,47.26,0.259999999999998,
ATCX,2026-01-21,2026-01-21T19:39:00+00:00,193,2026-01-21T19:38:56.664001+00:00,9.75,9.85,0.09999999999999964,
ATCX,2026-01-21,2026-01-21T19:40:00+00:00,203,2026-01-21T19:39:58.042954+00:00,9.6,9.75,0.15000000000000036,
ATCX,2026-01-21,2026-01-21T20:04:00+00:00,16,2026-01-21T20:03:26.261530+00:00,9.29,9.35,0.0600000000000005,
ATCX,2026-01-21,2026-01-21T20:05:00+00:00,19,2026-01-21T20:04:56.386752+00:00,9.29,9.35,0.0600000000000005,
AUUD,2026-04-24,2026-04-24T14:46:00+00:00,1039,2026-04-24T14:45:59.430179+00:00,2.04,2.05,0.009999999999999787,
AUUD,2026-04-24,2026-04-24T14:47:00+00:00,918,2026-04-24T14:46:58.229367+00:00,2.03,2.04,0.010000000000000231,
AUUD,2026-04-24,2026-04-24T15:11:00+00:00,1225,2026-04-24T15:10:58.392765+00:00,1.9,1.91,0.010000000000000009,
AUUD,2026-04-24,2026-04-24T15:12:00+00:00,1280,2026-04-24T15:11:59.677617+00:00,1.91,1.92,0.010000000000000009,
AVXL,2025-11-14,2025-11-14T14:51:00+00:00,6115,2025-11-14T14:50:57.018731+00:00,3.61,3.64,0.03000000000000025,
AVXL,2025-11-14,2025-11-14T14:52:00+00:00,4429,2025-11-14T14:51:56.397583+00:00,3.72,3.75,0.029999999999999805,
AVXL,2025-11-14,2025-11-14T15:16:00+00:00,1328,2025-11-14T15:15:59.722110+00:00,3.67,3.68,0.010000000000000231,
AVXL,2025-11-14,2025-11-14T15:17:00+00:00,1382,2025-11-14T15:16:59.919031+00:00,3.68,3.69,0.009999999999999787,
BANL,2026-08-14,2026-08-14T15:08:00+00:00,0,,,,,no_quote_at_or_before_cover
BANL,2026-08-14,2026-08-14T15:28:00+00:00,73,2026-08-14T15:27:59.978164+00:00,9.05,9.06,0.009999999999999787,
BANL,2026-08-18,2026-08-18T14:05:00+00:00,59,2026-08-18T14:04:59.525043+00:00,12.17,12.18,0.009999999999999787,
BANL,2026-08-18,2026-08-18T14:30:00+00:00,82,2026-08-18T14:29:32.644141+00:00,11.2,11.62,0.41999999999999993,
BANL,2026-08-18,2026-08-18T19:55:00+00:00,114,2026-08-18T19:54:24.617545+00:00,13.45,13.69,0.2400000000000002,
BANL,2026-09-04,2026-09-04T15:57:00+00:00,53,2026-09-04T15:52:37.961529+00:00,9.0,9.36,0.35999999999999943,
BANL,2026-09-04,2026-09-04T16:16:00+00:00,104,2026-09-04T16:15:57.188449+00:00,9.8,10.41,0.6099999999999994,
BANL,2026-09-04,2026-09-04T16:18:00+00:00,173,2026-09-04T16:17:54.132542+00:00,8.7,9.13,0.4300000000000015,
BANL,2026-09-04,2026-09-04T16:19:00+00:00,179,2026-09-04T16:18:54.086248+00:00,8.7,9.13,0.4300000000000015,
BANL,2026-09-04,2026-09-04T16:41:00+00:00,117,2026-09-04T16:40:01.392104+00:00,9.45,9.85,0.40000000000000036,
BANL,2026-09-04,2026-09-04T19:55:00+00:00,9,2026-09-04T19:54:08.817512+00:00,9.11,9.31,0.20000000000000107,
BBGI,2025-12-11,2025-12-11T16:22:00+00:00,601,2025-12-11T16:21:56.361424+00:00,11.0,11.07,0.07000000000000028,
BBGI,2025-12-11,2025-12-11T16:47:00+00:00,97,2025-12-11T16:46:44.700520+00:00,10.6,10.73,0.13000000000000078,
BBGI,2025-12-12,2025-12-12T15:17:00+00:00,177,2025-12-12T15:16:53.983263+00:00,7.45,7.46,0.009999999999999787,
BBGI,2025-12-12,2025-12-12T15:42:00+00:00,34,2025-12-12T15:41:41.427270+00:00,7.13,7.33,0.20000000000000018,
BBGI,2025-12-12,2025-12-12T19:58:00+00:00,26,2025-12-12T19:55:49.489204+00:00,7.16,7.42,0.2599999999999998,
BBGI,2026-04-09,2026-04-09T17:19:00+00:00,361,2026-04-09T17:18:57.686401+00:00,6.71,6.77,0.05999999999999961,
BBGI,2026-04-09,2026-04-09T17:44:00+00:00,827,2026-04-09T17:43:59.503827+00:00,7.09,7.3,0.20999999999999996,
BBGI,2026-04-09,2026-04-09T20:00:00+00:00,14,,,,,no_quote_at_or_before_cover
BCTX,2025-02-03,2025-02-03T14:48:00+00:00,1969,2025-02-03T14:47:59.222782+00:00,6.12,6.13,0.009999999999999787,
BCTX,2025-02-03,2025-02-03T15:10:00+00:00,839,2025-02-03T15:09:58.490188+00:00,5.86,5.88,0.019999999999999574,
BCTX,2025-02-03,2025-02-03T15:11:00+00:00,606,2025-02-03T15:10:49.579346+00:00,5.75,5.79,0.040000000000000036,
BCTX,2025-02-03,2025-02-03T15:12:00+00:00,504,2025-02-03T15:11:45.765224+00:00,5.71,5.79,0.08000000000000007,
BCTX,2025-02-03,2025-02-03T15:13:00+00:00,532,2025-02-03T15:12:57.508347+00:00,5.8,5.89,0.08999999999999986,
BCTX,2025-02-03,2025-02-03T15:35:00+00:00,191,2025-02-03T15:34:57.492802+00:00,5.27,5.3,0.03000000000000025,
BCTX,2025-02-03,2025-02-03T15:36:00+00:00,164,2025-02-03T15:35:49.631455+00:00,5.27,5.28,0.010000000000000675,
BCTX,2025-02-03,2025-02-03T15:37:00+00:00,148,2025-02-03T15:36:59.998911+00:00,5.29,5.3,0.009999999999999787,
BDMD,2025-01-17,2025-01-17T15:40:00+00:00,88,2025-01-17T15:39:59.969321+00:00,7.36,7.66,0.2999999999999998,
BDMD,2025-01-17,2025-01-17T15:53:00+00:00,141,2025-01-17T15:48:54.567615+00:00,7.9,8.09,0.1899999999999995,
BDMD,2025-01-17,2025-01-17T16:03:00+00:00,120,2025-01-17T15:58:00.683737+00:00,8.95,8.96,0.010000000000001563,
BDMD,2025-01-17,2025-01-17T16:05:00+00:00,1621,2025-01-17T16:04:59.793065+00:00,9.56,9.76,0.1999999999999993,
BDMD,2025-01-17,2025-01-17T16:10:00+00:00,3094,2025-01-17T16:09:59.794325+00:00,10.21,10.22,0.009999999999999787,
BDMD,2025-01-17,2025-01-17T16:12:00+00:00,2882,2025-01-17T16:11:59.352235+00:00,9.61,9.86,0.25,
