day,symbol,split,wk,pdh,n_cross,status,b0_net_R,fill,stop,level,fill_min,exit_m,exit_price,why,R,raw_R,cost_R,net_R
2025-12-01,APPX,TRAIN,2025-11-29/2025-12-05,31.43,1,nofill,1.9999999999999927,,,,,,,,,,,
2025-12-01,ARWR,TRAIN,2025-11-29/2025-12-05,56.67,0,not_armed,,,,,,,,,,,,
2025-12-01,NEBX,TRAIN,2025-11-29/2025-12-05,40.59,0,not_armed,,,,,,,,,,,,
2025-12-01,RDTL,TRAIN,2025-11-29/2025-12-05,46.18,1,nofill,2.0,,,,,,,,,,,
2025-12-01,RVNL,TRAIN,2025-11-29/2025-12-05,44.95,0,not_armed,,,,,,,,,,,,
2025-12-01,URBN,TRAIN,2025-11-29/2025-12-05,77.7855,0,not_armed,,,,,,,,,,,,
2025-12-02,IONL,TRAIN,2025-11-29/2025-12-05,42.3,1,nofill,-1.055214723926378,,,,,,,,,,,
2025-12-02,IONX,TRAIN,2025-11-29/2025-12-05,57.5,0,not_armed,,,,,,,,,,,,
2025-12-02,KOD,TRAIN,2025-11-29/2025-12-05,23.0,0,not_armed,,,,,,,,,,,,
2025-12-03,BBNX,TRAIN,2025-11-29/2025-12-05,30.06,1,nofill,2.0,,,,,,,,,,,
2025-12-03,M,TRAIN,2025-11-29/2025-12-05,23.15,0,not_armed,,,,,,,,,,,,
2025-12-03,NEGG,TRAIN,2025-11-29/2025-12-05,74.94,0,not_armed,,,,,,,,,,,,
2025-12-03,NVTX,TRAIN,2025-11-29/2025-12-05,36.0,0,not_armed,,,,,,,,,,,,
2025-12-03,OKLL,TRAIN,2025-11-29/2025-12-05,33.6485,0,not_armed,,,,,,,,,,,,
2025-12-03,OKLO,TRAIN,2025-11-29/2025-12-05,96.5,0,not_armed,,,,,,,,,,,,
2025-12-03,PLTG,TRAIN,2025-11-29/2025-12-05,30.6932,0,not_armed,,,,,,,,,,,,
2025-12-03,PLTU,TRAIN,2025-11-29/2025-12-05,87.6,0,not_armed,,,,,,,,,,,,
2025-12-03,PRAX,TRAIN,2025-11-29/2025-12-05,190.4,0,not_armed,,,,,,,,,,,,
2025-12-03,PTIR,TRAIN,2025-11-29/2025-12-05,27.995,0,not_armed,,,,,,,,,,,,
2025-12-03,RGTX,TRAIN,2025-11-29/2025-12-05,69.4799,0,not_armed,,,,,,,,,,,,
2025-12-03,RVNL,TRAIN,2025-11-29/2025-12-05,48.14,0,not_armed,,,,,,,,,,,,
2025-12-03,SEZL,TRAIN,2025-11-29/2025-12-05,63.07,0,not_armed,,,,,,,,,,,,
2025-12-03,UPST,TRAIN,2025-11-29/2025-12-05,44.9699,0,not_armed,,,,,,,,,,,,
2025-12-03,VERA,TRAIN,2025-11-29/2025-12-05,39.81,1,fill,2.0,39.82,39.415,39.81,781.1032579908667,807.0,40.63,target,0.40500000000000114,2.0,0.3410518518518572,1.6589481481481427
2025-12-03,VIA,TRAIN,2025-11-29/2025-12-05,34.65,0,not_armed,,,,,,,,,,,,
2025-12-04,CIFU,TRAIN,2025-11-29/2025-12-05,38.6,1,nofill,2.0,,,,,,,,,,,
2025-12-04,IMAX,TRAIN,2025-11-29/2025-12-05,35.76,0,not_armed,,,,,,,,,,,,
2025-12-04,MNPR,TRAIN,2025-11-29/2025-12-05,79.65,0,not_armed,,,,,,,,,,,,
2025-12-04,PTCT,TRAIN,2025-11-29/2025-12-05,78.655,0,not_armed,,,,,,,,,,,,
2025-12-05,GLTO,TRAIN,2025-11-29/2025-12-05,23.7379,0,not_armed,,,,,,,,,,,,
2025-12-08,CRCD,TRAIN,2025-12-06/2025-12-12,34.83,1,fill,-0.44444444444444114,34.84,34.12,34.83,601.604627312,955.0,34.52,eod,0.720000000000006,-0.44444444444444114,0.0790333333333386,-0.5234777777777797
2025-12-08,GLTO,TRAIN,2025-12-06/2025-12-12,27.85,0,not_armed,,,,,,,,,,,,
2025-12-08,HTFL,TRAIN,2025-12-06/2025-12-12,29.535,0,not_armed,,,,,,,,,,,,
2025-12-08,RDTL,TRAIN,2025-12-06/2025-12-12,54.44,0,not_armed,,,,,,,,,,,,
2025-12-09,AUGO,TRAIN,2025-12-06/2025-12-12,43.3299,0,not_armed,,,,,,,,,,,,
2025-12-09,CIFU,TRAIN,2025-12-06/2025-12-12,44.65,1,nofill,-1.0757575757575772,,,,,,,,,,,
2025-12-09,COHR,TRAIN,2025-12-06/2025-12-12,190.85,1,fill,1.3076923076922968,190.92,188.65,190.85,655.2531197046667,955.0,193.75,eod,2.269999999999982,1.2466960352423062,0.20209251101321196,1.0446035242290943
2025-12-09,CRCL,TRAIN,2025-12-06/2025-12-12,87.41,0,not_armed,,,,,,,,,,,,
2025-12-09,DJCO,TRAIN,2025-12-06/2025-12-12,481.19,0,not_armed,,,,,,,,,,,,
2025-12-09,GDXU,TRAIN,2025-12-06/2025-12-12,208.11,1,nofill,1.3718905472636747,,,,,,,,,,,
2025-12-09,GLTO,TRAIN,2025-12-06/2025-12-12,28.0,0,not_armed,,,,,,,,,,,,
2025-12-09,HOOG,TRAIN,2025-12-06/2025-12-12,93.075,1,nofill,-1.0702224437659602,,,,,,,,,,,
2025-12-09,IDR,TRAIN,2025-12-06/2025-12-12,40.4899,0,not_armed,,,,,,,,,,,,
2025-12-09,NUGT,TRAIN,2025-12-06/2025-12-12,165.64,1,fill,1.2185792349726636,165.67,163.82,165.64,662.2925920577667,955.0,167.88,eod,1.8499999999999943,1.1945945945946026,0.19112216216215905,1.0034724324324436
2025-12-09,QUBX,TRAIN,2025-12-06/2025-12-12,38.98,0,not_armed,,,,,,,,,,,,
2025-12-09,ROBN,TRAIN,2025-12-06/2025-12-12,86.9,0,not_armed,,,,,,,,,,,,
2025-12-09,TSLL,TRAIN,2025-12-06/2025-12-12,20.14,0,not_armed,,,,,,,,,,,,
2025-12-09,TSLR,TRAIN,2025-12-06/2025-12-12,32.55,0,not_armed,,,,,,,,,,,,
2025-12-09,TSLT,TRAIN,2025-12-06/2025-12-12,27.26,0,not_armed,,,,,,,,,,,,
2025-12-09,UPSX,TRAIN,2025-12-06/2025-12-12,60.31,0,not_armed,,,,,,,,,,,,
2025-12-09,VIA,TRAIN,2025-12-06/2025-12-12,32.36,1,fill,-1.0204081632653021,32.38,31.88,32.36,664.1989840381667,669.0,31.87,stop,0.5000000000000036,-1.0199999999999958,0.1527479999999995,-1.1727479999999952
2025-12-10,DRUG,TRAIN,2025-12-06/2025-12-12,81.92,0,not_armed,,,,,,,,,,,,
2025-12-10,GLTO,TRAIN,2025-12-06/2025-12-12,28.39,0,not_armed,,,,,,,,,,,,
2025-12-10,MNPR,TRAIN,2025-12-06/2025-12-12,78.95,0,not_armed,,,,,,,,,,,,
2025-12-10,NUTX,TRAIN,2025-12-06/2025-12-12,179.9,0,not_armed,,,,,,,,,,,,
2025-12-10,SEDG,TRAIN,2025-12-06/2025-12-12,32.15,0,not_armed,,,,,,,,,,,,
2025-12-10,SOFX,TRAIN,2025-12-06/2025-12-12,35.9699,0,not_armed,,,,,,,,,,,,
2025-12-10,STOK,TRAIN,2025-12-06/2025-12-12,33.34,1,fill,2.0,33.38,32.5,33.34,620.4446260674333,696.0,35.14000000000001,target,0.8800000000000026,2.0,0.4966227272727255,1.5033772727272745
2025-12-10,TFIN,TRAIN,2025-12-06/2025-12-12,61.5,0,not_armed,,,,,,,,,,,,
2025-12-11,APPX,TRAIN,2025-12-06/2025-12-12,44.535,0,not_armed,,,,,,,,,,,,
2025-12-11,ARQQ,TRAIN,2025-12-06/2025-12-12,29.88,0,not_armed,,,,,,,,,,,,
2025-12-11,ASTX,TRAIN,2025-12-06/2025-12-12,55.59,0,not_armed,,,,,,,,,,,,
2025-12-11,BE,TRAIN,2025-12-06/2025-12-12,107.5,0,not_armed,,,,,,,,,,,,
2025-12-11,CTEV,TRAIN,2025-12-06/2025-12-12,37.36,0,not_armed,,,,,,,,,,,,
2025-12-11,LEU,TRAIN,2025-12-06/2025-12-12,270.5,1,fill,-1.0,270.72,265.2272,270.5,621.0096716927,639.0,265.2272,stop,5.492800000000045,-1.0,0.2426896009321327,-1.2426896009321327
2025-12-11,RIGL,TRAIN,2025-12-06/2025-12-12,43.45,0,not_armed,,,,,,,,,,,,
2025-12-12,CORD,TRAIN,2025-12-06/2025-12-12,40.53,0,not_armed,,,,,,,,,,,,
2025-12-12,CRCD,TRAIN,2025-12-06/2025-12-12,34.1786,0,not_armed,,,,,,,,,,,,
2025-12-12,GLTO,TRAIN,2025-12-06/2025-12-12,29.1,0,not_armed,,,,,,,,,,,,
2025-12-12,RAPT,TRAIN,2025-12-06/2025-12-12,37.5,0,not_armed,,,,,,,,,,,,
2025-12-12,SMCZ,TRAIN,2025-12-06/2025-12-12,49.0,0,not_armed,,,,,,,,,,,,
2025-12-12,SPRB,TRAIN,2025-12-06/2025-12-12,91.18,0,not_armed,,,,,,,,,,,,
2025-12-12,UVXY,TRAIN,2025-12-06/2025-12-12,45.115,1,fill,-1.0,45.13,44.52,45.115,698.3005621736166,703.0,44.52,stop,0.6099999999999994,-1.0,0.03099016393443465,-1.0309901639344345
2025-12-16,INBX,TRAIN,2025-12-13/2025-12-19,81.515,0,not_armed,,,,,,,,,,,,
2025-12-16,LMB,TRAIN,2025-12-13/2025-12-19,83.34,0,not_armed,,,,,,,,,,,,
2025-12-16,LMND,TRAIN,2025-12-13/2025-12-19,80.34,1,fill,-1.0,80.46,78.94,80.34,590.8564730371334,620.0,78.94,stop,1.519999999999996,-1.0,0.3393342105263167,-1.3393342105263166
2025-12-16,PTIR,TRAIN,2025-12-13/2025-12-19,31.785,0,not_armed,,,,,,,,,,,,
2025-12-16,RYM,TRAIN,2025-12-13/2025-12-19,27.54,0,not_armed,,,,,,,,,,,,
2025-12-16,VIA,TRAIN,2025-12-13/2025-12-19,30.5,0,not_armed,,,,,,,,,,,,
2025-12-17,GLTO,TRAIN,2025-12-13/2025-12-19,32.55,0,not_armed,,,,,,,,,,,,
2025-12-17,SMST,TRAIN,2025-12-13/2025-12-19,84.01,0,not_armed,,,,,,,,,,,,
2025-12-18,BETA,TRAIN,2025-12-13/2025-12-19,29.87,0,not_armed,,,,,,,,,,,,
2025-12-18,BMNZ,TRAIN,2025-12-13/2025-12-19,21.9169,1,nofill,-1.0,,,,,,,,,,,
2025-12-18,FBRX,TRAIN,2025-12-13/2025-12-19,26.24,0,not_armed,,,,,,,,,,,,
2025-12-18,QURE,TRAIN,2025-12-13/2025-12-19,25.71,1,nofill,-1.0,,,,,,,,,,,
2025-12-18,RGTZ,TRAIN,2025-12-13/2025-12-19,24.465,1,fill,-1.0,24.48,24.14,24.465,734.4458932859,741.0,24.14,stop,0.33999999999999986,-1.0,0.04361176470588697,-1.043611764705887
2025-12-18,SETH,TRAIN,2025-12-13/2025-12-19,44.77,0,not_armed,,,,,,,,,,,,
2025-12-18,ZEPP,TRAIN,2025-12-13/2025-12-19,29.02,0,not_armed,,,,,,,,,,,,
2025-12-19,BLLN,TRAIN,2025-12-13/2025-12-19,99.97,0,not_armed,,,,,,,,,,,,
2025-12-19,CLS,TRAIN,2025-12-13/2025-12-19,291.9043,0,not_armed,,,,,,,,,,,,
2025-12-19,FEIM,TRAIN,2025-12-13/2025-12-19,47.29,0,not_armed,,,,,,,,,,,,
2025-12-19,GDXU,TRAIN,2025-12-13/2025-12-19,255.997,1,fill,2.0,256.02,251.35,255.997,579.9340067678334,729.0,265.35999999999996,target,4.6699999999999875,2.0,0.0756042826552428,1.9243957173447572
2025-12-19,IONL,TRAIN,2025-12-13/2025-12-19,39.64,0,not_armed,,,,,,,,,,,,
2025-12-19,KOD,TRAIN,2025-12-13/2025-12-19,27.8315,0,not_armed,,,,,,,,,,,,
2025-12-19,MULL,TRAIN,2025-12-13/2025-12-19,77.0,0,not_armed,,,,,,,,,,,,
2025-12-19,ORKA,TRAIN,2025-12-13/2025-12-19,30.09,0,not_armed,,,,,,,,,,,,
2025-12-19,ZBIO,TRAIN,2025-12-13/2025-12-19,37.93,0,not_armed,,,,,,,,,,,,
2025-12-22,GLTO,TRAIN,2025-12-20/2025-12-26,29.0495,0,not_armed,,,,,,,,,,,,
2025-12-22,INBX,TRAIN,2025-12-20/2025-12-26,91.2,0,not_armed,,,,,,,,,,,,
2025-12-22,NEGG,TRAIN,2025-12-20/2025-12-26,58.0,1,nofill,-1.2227722772277245,,,,,,,,,,,
2025-12-22,ZBIO,TRAIN,2025-12-20/2025-12-26,37.97,0,not_armed,,,,,,,,,,,,
2025-12-22,ZEPP,TRAIN,2025-12-20/2025-12-26,29.37,0,not_armed,,,,,,,,,,,,
2025-12-23,ASTS,TRAIN,2025-12-20/2025-12-26,87.03,0,not_armed,,,,,,,,,,,,
2025-12-23,ASTX,TRAIN,2025-12-20/2025-12-26,59.99,0,not_armed,,,,,,,,,,,,
2025-12-23,FLNC,TRAIN,2025-12-20/2025-12-26,20.95,0,not_armed,,,,,,,,,,,,
2025-12-23,HUT,TRAIN,2025-12-20/2025-12-26,52.63,1,fill,0.052325581395346724,52.65,50.92,52.63,586.5578222526167,955.0,52.73,eod,1.7299999999999969,0.046242774566473084,0.06389942196531885,-0.017656647398845766
2025-12-23,MVLL,TRAIN,2025-12-20/2025-12-26,22.82,0,not_armed,,,,,,,,,,,,
2025-12-23,RGC,TRAIN,2025-12-20/2025-12-26,24.7,1,nofill,-1.0,,,,,,,,,,,
2025-12-23,RKLB,TRAIN,2025-12-20/2025-12-26,78.45,0,not_armed,,,,,,,,,,,,
2025-12-23,USAU,TRAIN,2025-12-20/2025-12-26,20.66,0,not_armed,,,,,,,,,,,,
2025-12-23,ZEPP,TRAIN,2025-12-20/2025-12-26,29.64,0,not_armed,,,,,,,,,,,,
2025-12-26,CRCD,TRAIN,2025-12-20/2025-12-26,33.71,0,not_armed,,,,,,,,,,,,
2025-12-26,SMST,TRAIN,2025-12-20/2025-12-26,89.5,0,not_armed,,,,,,,,,,,,
2025-12-29,BMNR,TRAIN,2025-12-27/2026-01-02,29.5,0,not_armed,,,,,,,,,,,,
2025-12-29,FLNC,TRAIN,2025-12-27/2026-01-02,20.585,1,fill,-1.0,20.6,20.12,20.585,581.6773299918667,587.0,20.12,stop,0.4800000000000004,-1.0,0.3833833333333324,-1.3833833333333323
2025-12-29,LEU,TRAIN,2025-12-27/2026-01-02,260.39,0,not_armed,,,,,,,,,,,,
2025-12-29,MULL,TRAIN,2025-12-27/2026-01-02,93.89,0,not_armed,,,,,,,,,,,,
2025-12-29,MUU,TRAIN,2025-12-27/2026-01-02,104.8,0,not_armed,,,,,,,,,,,,
2025-12-30,ANDG,TRAIN,2025-12-27/2026-01-02,25.78,0,not_armed,,,,,,,,,,,,
2025-12-30,CRMT,TRAIN,2025-12-27/2026-01-02,26.31,0,not_armed,,,,,,,,,,,,
2026-01-02,BLLN,VAL,2025-12-27/2026-01-02,89.37,0,not_armed,,,,,,,,,,,,
2026-01-02,IONZ,VAL,2025-12-27/2026-01-02,22.88,0,not_armed,,,,,,,,,,,,
2026-01-02,RGTZ,VAL,2025-12-27/2026-01-02,22.35,0,not_armed,,,,,,,,,,,,
2026-01-02,RYM,VAL,2025-12-27/2026-01-02,22.76,0,not_armed,,,,,,,,,,,,
2026-01-05,FEIM,VAL,2026-01-03/2026-01-09,54.0,0,not_armed,,,,,,,,,,,,
2026-01-05,GLOB,VAL,2026-01-03/2026-01-09,67.56,0,not_armed,,,,,,,,,,,,
2026-01-05,LINC,VAL,2026-01-03/2026-01-09,24.6891,1,fill,-0.2511184594436888,24.72,24.185,24.6891,677.0208617864834,955.0,24.57,eod,0.5350000000000001,-0.2803738317756982,0.4017084112149481,-0.6820822429906463
2026-01-05,NP,VAL,2026-01-03/2026-01-09,29.575,0,not_armed,,,,,,,,,,,,
2026-01-05,NUTX,VAL,2026-01-03/2026-01-09,167.8146,0,not_armed,,,,,,,,,,,,
2026-01-05,RVLV,VAL,2026-01-03/2026-01-09,31.16,0,not_armed,,,,,,,,,,,,
2026-01-06,CBRL,VAL,2026-01-03/2026-01-09,27.9245,1,fill,-1.0,27.95,27.64,27.9245,588.89624417705,595.0,27.64,stop,0.3099999999999987,-1.0,0.1146064516128959,-1.114606451612896
2026-01-06,IONL,VAL,2026-01-03/2026-01-09,40.9,0,not_armed,,,,,,,,,,,,
2026-01-06,SMST,VAL,2026-01-03/2026-01-09,82.2694,0,not_armed,,,,,,,,,,,,
2026-01-07,AMKR,VAL,2026-01-03/2026-01-09,53.07,1,fill,-1.0,53.06,52.3,53.07,625.14441324605,643.0,52.3,stop,0.7600000000000051,-1.0,0.0269210526315855,-1.0269210526315855
2026-01-07,AVGU,VAL,2026-01-03/2026-01-09,35.0,0,not_armed,,,,,,,,,,,,
2026-01-07,CDNL,VAL,2026-01-03/2026-01-09,23.1,1,nofill,-1.0,,,,,,,,,,,
2026-01-07,CRDO,VAL,2026-01-03/2026-01-09,140.16,1,fill,0.6121212121212323,140.18,138.52,140.16,783.2877453615,955.0,141.18,eod,1.6599999999999966,0.6024096385542181,0.11339518072288975,0.4890144578313284
2026-01-07,LITE,VAL,2026-01-03/2026-01-09,399.7199,0,not_armed,,,,,,,,,,,,
2026-01-07,MRNA,VAL,2026-01-03/2026-01-09,36.26,0,not_armed,,,,,,,,,,,,
2026-01-07,PSNY,VAL,2026-01-03/2026-01-09,21.74,0,not_armed,,,,,,,,,,,,
2026-01-07,RAPP,VAL,2026-01-03/2026-01-09,28.995,1,nofill,2.0,,,,,,,,,,,
2026-01-07,SION,VAL,2026-01-03/2026-01-09,41.65,0,not_armed,,,,,,,,,,,,
2026-01-07,TERN,VAL,2026-01-03/2026-01-09,39.97,0,not_armed,,,,,,,,,,,,
2026-01-07,ZYME,VAL,2026-01-03/2026-01-09,25.32,0,not_armed,,,,,,,,,,,,
2026-01-08,BBY,VAL,2026-01-03/2026-01-09,72.83,0,not_armed,,,,,,,,,,,,
2026-01-08,BCC,VAL,2026-01-03/2026-01-09,77.8799,0,not_armed,,,,,,,,,,,,
2026-01-08,BLDR,VAL,2026-01-03/2026-01-09,112.46,0,not_armed,,,,,,,,,,,,
2026-01-08,CCS,VAL,2026-01-03/2026-01-09,60.93,0,not_armed,,,,,,,,,,,,
2026-01-08,CE,VAL,2026-01-03/2026-01-09,44.83,1,fill,-1.0,44.88,44.28,44.83,812.5384115503,934.0,44.28,stop,0.6000000000000014,-1.0,0.1647600000000053,-1.1647600000000053
2026-01-08,CSL,VAL,2026-01-03/2026-01-09,342.55,0,not_armed,,,,,,,,,,,,
2026-01-08,CTRN,VAL,2026-01-03/2026-01-09,46.7,0,not_armed,,,,,,,,,,,,
2026-01-08,DHI,VAL,2026-01-03/2026-01-09,145.82,0,not_armed,,,,,,,,,,,,
2026-01-08,FND,VAL,2026-01-03/2026-01-09,68.0,0,not_armed,,,,,,,,,,,,
2026-01-08,GDXU,VAL,2026-01-03/2026-01-09,286.8824,0,not_armed,,,,,,,,,,,,
2026-01-08,HTFL,VAL,2026-01-03/2026-01-09,33.72,0,not_armed,,,,,,,,,,,,
2026-01-08,IMNM,VAL,2026-01-03/2026-01-09,20.76,0,not_armed,,,,,,,,,,,,
2026-01-08,IONL,VAL,2026-01-03/2026-01-09,43.42,1,nofill,-1.0,,,,,,,,,,,
2026-01-08,IONX,VAL,2026-01-03/2026-01-09,28.61,0,not_armed,,,,,,,,,,,,
2026-01-08,IREN,VAL,2026-01-03/2026-01-09,46.6327,0,not_armed,,,,,,,,,,,,
2026-01-08,JHX,VAL,2026-01-03/2026-01-09,21.75,0,not_armed,,,,,,,,,,,,
2026-01-08,JNUG,VAL,2026-01-03/2026-01-09,229.499,0,not_armed,,,,,,,,,,,,
2026-01-08,KRUS,VAL,2026-01-03/2026-01-09,59.495,0,not_armed,,,,,,,,,,,,
2026-01-08,KSS,VAL,2026-01-03/2026-01-09,22.16,0,not_armed,,,,,,,,,,,,
2026-01-08,LB,VAL,2026-01-03/2026-01-09,47.46,0,not_armed,,,,,,,,,,,,
2026-01-08,LNN,VAL,2026-01-03/2026-01-09,124.1,0,not_armed,,,,,,,,,,,,
2026-01-08,MHK,VAL,2026-01-03/2026-01-09,112.13,0,not_armed,,,,,,,,,,,,
2026-01-08,MSTR,VAL,2026-01-03/2026-01-09,170.16,0,not_armed,,,,,,,,,,,,
2026-01-08,NBIS,VAL,2026-01-03/2026-01-09,102.35,1,fill,-1.0,102.36,100.5,102.35,632.0806447133833,637.0,100.5,stop,1.8599999999999994,-1.0,0.053817204301074374,-1.0538172043010743
2026-01-08,NNE,VAL,2026-01-03/2026-01-09,32.65,0,not_armed,,,,,,,,,,,,
2026-01-08,NVTX,VAL,2026-01-03/2026-01-09,41.75,0,not_armed,,,,,,,,,,,,
2026-01-08,PHM,VAL,2026-01-03/2026-01-09,123.15,0,not_armed,,,,,,,,,,,,
2026-01-08,RH,VAL,2026-01-03/2026-01-09,217.61,0,not_armed,,,,,,,,,,,,
2026-01-08,ROCK,VAL,2026-01-03/2026-01-09,51.175,1,nofill,0.13875598086124,,,,,,,,,,,
2026-01-08,SLNO,VAL,2026-01-03/2026-01-09,46.77,0,not_armed,,,,,,,,,,,,
2026-01-08,TGLS,VAL,2026-01-03/2026-01-09,50.94,0,not_armed,,,,,,,,,,,,
2026-01-08,TPH,VAL,2026-01-03/2026-01-09,32.45,0,not_armed,,,,,,,,,,,,
2026-01-08,WHR,VAL,2026-01-03/2026-01-09,80.619,0,not_armed,,,,,,,,,,,,
2026-01-08,WLK,VAL,2026-01-03/2026-01-09,78.63,0,not_armed,,,,,,,,,,,,
2026-01-08,WW,VAL,2026-01-03/2026-01-09,34.9,0,not_armed,,,,,,,,,,,,
2026-01-09,ASTX,VAL,2026-01-03/2026-01-09,64.5457,0,not_armed,,,,,,,,,,,,
2026-01-09,AXTI,VAL,2026-01-03/2026-01-09,25.98,0,not_armed,,,,,,,,,,,,
2026-01-09,CORD,VAL,2026-01-03/2026-01-09,33.98,1,fill,-1.306666666666672,34.0,33.24,33.98,604.1266681465333,627.0,33.01,stop,0.759999999999998,-1.3026315789473744,0.07447631578947013,-1.3771078947368445
2026-01-09,INTW,VAL,2026-01-03/2026-01-09,58.82,0,not_armed,,,,,,,,,,,,
2026-01-09,MULL,VAL,2026-01-03/2026-01-09,127.47,0,not_armed,,,,,,,,,,,,
2026-01-09,RHLD,VAL,2026-01-03/2026-01-09,210.99,0,not_armed,,,,,,,,,,,,
2026-01-09,TTMI,VAL,2026-01-03/2026-01-09,71.84,0,not_armed,,,,,,,,,,,,
2026-01-09,VSAT,VAL,2026-01-03/2026-01-09,40.85,0,not_armed,,,,,,,,,,,,
2026-01-12,APLX,VAL,2026-01-10/2026-01-16,116.8672,0,not_armed,,,,,,,,,,,,
2026-01-12,BE,VAL,2026-01-10/2026-01-16,136.8,0,not_armed,,,,,,,,,,,,
2026-01-12,BEX,VAL,2026-01-10/2026-01-16,22.16,0,not_armed,,,,,,,,,,,,
2026-01-12,CWVX,VAL,2026-01-10/2026-01-16,27.84,0,not_armed,,,,,,,,,,,,
2026-01-12,EYE,VAL,2026-01-10/2026-01-16,27.38,0,not_armed,,,,,,,,,,,,
2026-01-12,GLSI,VAL,2026-01-10/2026-01-16,26.74,0,not_armed,,,,,,,,,,,,
2026-01-12,HOOG,VAL,2026-01-10/2026-01-16,58.6,0,not_armed,,,,,,,,,,,,
2026-01-12,HOOX,VAL,2026-01-10/2026-01-16,22.25,0,not_armed,,,,,,,,,,,,
2026-01-12,INBX,VAL,2026-01-10/2026-01-16,76.44,0,not_armed,,,,,,,,,,,,
2026-01-12,IREN,VAL,2026-01-10/2026-01-16,50.1,1,fill,0.4939759036144633,50.12,49.28,50.1,669.0681552616834,955.0,50.52,eod,0.8399999999999963,0.47619047619048505,0.03583809523809066,0.4403523809523944
2026-01-12,MJ,VAL,2026-01-10/2026-01-16,31.4599,0,not_armed,,,,,,,,,,,,
2026-01-12,NBIS,VAL,2026-01-10/2026-01-16,104.97,0,not_armed,,,,,,,,,,,,
2026-01-12,NVTX,VAL,2026-01-10/2026-01-16,42.0627,1,nofill,-1.0,,,,,,,,,,,
2026-01-12,RKLX,VAL,2026-01-10/2026-01-16,62.2764,0,not_armed,,,,,,,,,,,,
2026-01-12,ROBN,VAL,2026-01-10/2026-01-16,58.69,0,not_armed,,,,,,,,,,,,
2026-01-12,SMLR,VAL,2026-01-10/2026-01-16,21.0,1,nofill,2.0,,,,,,,,,,,
2026-01-12,THH,VAL,2026-01-10/2026-01-16,30.29,0,not_armed,,,,,,,,,,,,
2026-01-12,VST,VAL,2026-01-10/2026-01-16,174.7399,1,fill,-0.7476556902084174,174.8,171.54,174.7399,612.9376246936833,955.0,172.35,eod,3.2600000000000193,-0.7515337423312891,0.05965337423313615,-0.8111871165644252
2026-01-12,WGMI,VAL,2026-01-10/2026-01-16,47.4,0,not_armed,,,,,,,,,,,,
2026-01-13,LQDA,VAL,2026-01-10/2026-01-16,39.16,0,not_armed,,,,,,,,,,,,
2026-01-13,TREE,VAL,2026-01-10/2026-01-16,62.5,0,not_armed,,,,,,,,,,,,
2026-01-13,VERA,VAL,2026-01-10/2026-01-16,48.805,0,not_armed,,,,,,,,,,,,
2026-01-14,AEHR,VAL,2026-01-10/2026-01-16,28.41,0,not_armed,,,,,,,,,,,,
2026-01-14,AMDG,VAL,2026-01-10/2026-01-16,28.2376,0,not_armed,,,,,,,,,,,,
2026-01-14,AMUU,VAL,2026-01-10/2026-01-16,58.46,1,fill,-1.1274465590331029,58.53,57.3613,58.46,625.0974092630333,648.0,57.22,stop,1.1687000000000012,-1.1209035680670838,0.07824420296055291,-1.1991477710276368
2026-01-14,CGON,VAL,2026-01-10/2026-01-16,54.5,0,not_armed,,,,,,,,,,,,
2026-01-14,GPCR,VAL,2026-01-10/2026-01-16,83.22,1,nofill,0.31871345029239717,,,,,,,,,,,
2026-01-14,MP,VAL,2026-01-10/2026-01-16,68.44,0,not_armed,,,,,,,,,,,,
2026-01-14,NNE,VAL,2026-01-10/2026-01-16,34.2499,0,not_armed,,,,,,,,,,,,
2026-01-14,RKLX,VAL,2026-01-10/2026-01-16,64.24,1,nofill,-1.0,,,,,,,,,,,
2026-01-14,SYRE,VAL,2026-01-10/2026-01-16,33.705,0,not_armed,,,,,,,,,,,,
2026-01-14,VOYG,VAL,2026-01-10/2026-01-16,33.1,0,not_armed,,,,,,,,,,,,
2026-01-15,ALMU,VAL,2026-01-10/2026-01-16,22.6635,1,nofill,-1.0236127508854818,,,,,,,,,,,
2026-01-15,ANF,VAL,2026-01-10/2026-01-16,106.55,0,not_armed,,,,,,,,,,,,
2026-01-15,FIGR,VAL,2026-01-10/2026-01-16,59.94,1,fill,2.0,59.88,59.3001,59.94,622.00283177665,625.0,61.03980000000001,target,0.5799000000000021,2.0,0.1934953612691861,1.806504638730814
2026-01-15,HL,VAL,2026-01-10/2026-01-16,25.35,0,not_armed,,,,,,,,,,,,
2026-01-15,MDB,VAL,2026-01-10/2026-01-16,410.36,1,nofill,-1.0,,,,,,,,,,,
2026-01-15,RHLD,VAL,2026-01-10/2026-01-16,220.0,0,not_armed,,,,,,,,,,,,
2026-01-15,RKLX,VAL,2026-01-10/2026-01-16,67.5178,0,not_armed,,,,,,,,,,,,
2026-01-16,APLD,VAL,2026-01-10/2026-01-16,37.06,1,fill,-1.0,37.07,36.68,37.06,710.6076019509,712.0,36.68,stop,0.39000000000000057,-1.0,0.044451282051276894,-1.0444512820512768
2026-01-16,APLX,VAL,2026-01-10/2026-01-16,109.64,0,not_armed,,,,,,,,,,,,
2026-01-16,IONQ,VAL,2026-01-10/2026-01-16,51.5799,0,not_armed,,,,,,,,,,,,
2026-01-16,MDB,VAL,2026-01-10/2026-01-16,410.74,0,not_armed,,,,,,,,,,,,
