instrument_id,d0,d1,symbol
15820,2024-07-01,2025-01-01,TGAAU
15821,2024-07-01,2025-01-01,TGAAW
15823,2024-07-01,2025-01-01,TGB
15830,2024-07-01,2025-01-01,TGI
15832,2024-07-01,2025-01-01,TGL
18057,2024-07-01,2025-01-01,TGLR
15833,2024-07-01,2025-01-01,TGLS
15835,2024-07-01,2025-01-01,TGNA
15842,2024-07-01,2025-01-01,TGRT
15843,2024-07-01,2025-01-01,TGRW
15844,2024-07-01,2025-01-01,TGS
15845,2024-07-01,2025-01-01,TGT
15846,2024-07-01,2025-01-01,TGTX
15850,2024-07-01,2025-01-01,TH
18243,2024-07-01,2025-01-01,THAR
15857,2024-07-01,2025-01-01,THC
15864,2024-07-01,2025-01-01,THCH
15866,2024-07-01,2025-01-01,THCP
15867,2024-07-01,2025-01-01,THCPU
15868,2024-07-01,2025-01-01,THCPW
15870,2024-07-01,2025-01-01,THD
15871,2024-07-01,2025-01-01,THFF
15872,2024-07-01,2025-01-01,THG
19609,2024-09-24,2025-01-01,THIR
15874,2024-07-01,2025-01-01,THLV
15875,2024-07-01,2025-01-01,THM
15880,2024-07-01,2025-01-01,THNQ
19113,2024-07-01,2025-01-01,THNR
15881,2024-07-01,2025-01-01,THO
15883,2024-07-01,2025-01-01,THQ
15884,2024-07-01,2025-01-01,THR
15885,2024-07-01,2025-01-01,THRD
15886,2024-07-01,2025-01-01,THRM
19724,2024-10-10,2025-01-01,THRO
15889,2024-07-01,2025-01-01,THRY
15890,2024-07-01,2025-01-01,THS
18472,2024-07-01,2025-01-01,THTA
15892,2024-07-01,2025-01-01,THTX
15893,2024-07-01,2025-01-01,THW
15895,2024-07-01,2025-01-01,THY
15896,2024-07-01,2025-01-01,THYF
15905,2024-07-01,2025-01-01,TIGO
15907,2024-07-01,2025-01-01,TIGR
15909,2024-07-01,2025-01-01,TIL
15910,2024-07-01,2025-01-01,TILE
15911,2024-07-01,2025-01-01,TILL
15912,2024-07-01,2025-01-01,TILT
15913,2024-07-01,2025-01-01,TIMB
15915,2024-07-01,2025-01-01,TIME
15916,2024-07-01,2025-01-01,TINT
15920,2024-07-01,2025-01-01,TINY
15925,2024-07-01,2025-01-01,TIP
15928,2024-07-01,2025-01-01,TIPT
15929,2024-07-01,2025-01-01,TIPX
15930,2024-07-01,2025-01-01,TIPZ
15931,2024-07-01,2025-01-01,TIRX
15934,2024-07-01,2025-01-01,TISI
15935,2024-07-01,2025-01-01,TITN
15936,2024-07-01,2025-01-01,TIVC
15938,2024-07-01,2025-01-01,TIXT
15939,2024-07-01,2025-01-01,TJUL
15940,2024-07-01,2025-01-01,TJX
15941,2024-07-01,2025-01-01,TK
15943,2024-07-01,2025-01-01,TKC
15948,2024-07-01,2025-01-01,TKLF
15949,2024-07-01,2025-01-01,TKNO
18168,2024-07-01,2025-01-01,TKO
15950,2024-07-01,2025-01-01,TKR
15954,2024-07-01,2025-01-01,TLF
15959,2024-07-01,2025-01-01,TLGY
15960,2024-07-01,2025-01-01,TLGYU
15961,2024-07-01,2025-01-01,TLGYW
15962,2024-07-01,2025-01-01,TLH
15964,2024-07-01,2025-01-01,TLIS
15965,2024-07-01,2025-01-01,TLK
19295,2024-07-10,2025-01-01,TLN
18654,2024-07-01,2025-01-01,TLPH
15972,2024-07-01,2025-01-01,TLRY
15973,2024-07-01,2025-01-01,TLS
15974,2024-07-01,2025-01-01,TLSA
18068,2024-07-01,2025-01-01,TLSI
18067,2024-07-01,2025-01-01,TLSIW
15975,2024-07-01,2025-01-01,TLT
15976,2024-07-01,2025-01-01,TLTD
15977,2024-07-01,2025-01-01,TLTE
19998,2024-12-11,2025-01-01,TLTI
19704,2024-10-01,2025-01-01,TLTM
19813,2024-10-29,2025-01-01,TLTP
19706,2024-10-01,2025-01-01,TLTQ
15978,2024-07-01,2025-01-01,TLTW
19864,2024-11-13,2025-01-01,TLX
15979,2024-07-01,2025-01-01,TLYS
15980,2024-07-01,2025-01-01,TM
15984,2024-07-01,2025-01-01,TMAT
15986,2024-07-01,2025-01-01,TMC
15987,2024-07-01,2025-01-01,TMCI
15988,2024-07-01,2025-01-01,TMCWW
15993,2024-07-01,2025-01-01,TMDV
15994,2024-07-01,2025-01-01,TMDX
15995,2024-07-01,2025-01-01,TME
18275,2024-07-01,2025-01-01,TMET
15996,2024-07-01,2025-01-01,TMF
15997,2024-07-01,2025-01-01,TMFC
15998,2024-07-01,2025-01-01,TMFE
15999,2024-07-01,2025-01-01,TMFG
16000,2024-07-01,2025-01-01,TMFM
16001,2024-07-01,2025-01-01,TMFS
16002,2024-07-01,2025-01-01,TMFX
16003,2024-07-01,2025-01-01,TMHC
16009,2024-07-01,2025-01-01,TMO
16010,2024-07-01,2025-01-01,TMP
16016,2024-07-01,2025-01-01,TMQ
16017,2024-07-01,2025-01-01,TMSL
16021,2024-07-01,2025-01-01,TMTC
16022,2024-07-01,2025-01-01,TMTCR
16023,2024-07-01,2025-01-01,TMTCU
16027,2024-07-01,2025-01-01,TMUS
16029,2024-07-01,2025-01-01,TMV
16031,2024-07-01,2025-01-01,TNA
16033,2024-07-01,2025-01-01,TNC
16034,2024-07-01,2025-01-01,TNDM
16035,2024-07-01,2025-01-01,TNET
19346,2024-07-24,2025-01-01,TNFA
16036,2024-07-01,2025-01-01,TNGX
16037,2024-07-01,2025-01-01,TNK
16038,2024-07-01,2025-01-01,TNL
19977,2024-12-06,2025-01-01,TNMG
16039,2024-07-01,2025-01-01,TNON
16040,2024-07-01,2025-01-01,TNONW
16050,2024-07-01,2025-01-01,TNXP
16051,2024-07-01,2025-01-01,TNYA
19449,2024-08-20,2025-01-01,TOAK
19061,2024-07-01,2025-01-01,TOGA
16056,2024-07-01,2025-01-01,TOI
16057,2024-07-01,2025-01-01,TOIIW
16058,2024-07-01,2025-01-01,TOK
16059,2024-07-01,2025-01-01,TOKE
16060,2024-07-01,2025-01-01,TOL
16061,2024-07-01,2025-01-01,TOLL
16062,2024-07-01,2025-01-01,TOLZ
16063,2024-07-01,2025-01-01,TOMZ
16068,2024-07-01,2025-01-01,TOON
16069,2024-07-01,2025-01-01,TOP
16070,2024-07-01,2025-01-01,TOPS
19788,2024-10-24,2025-01-01,TOPT
16072,2024-07-01,2025-01-01,TORO
16074,2024-07-01,2025-01-01,TOST
16080,2024-07-01,2025-01-01,TOTL
16081,2024-07-01,2025-01-01,TOTR
16082,2024-07-01,2025-01-01,TOUR
16083,2024-07-01,2025-01-01,TOUS
16084,2024-07-01,2025-01-01,TOVX
16085,2024-07-01,2025-01-01,TOWN
19272,2024-07-02,2025-01-01,TOYO
16088,2024-07-01,2025-01-01,TPB
16092,2024-07-01,2025-01-01,TPC
16094,2024-07-01,2025-01-01,TPCS
16095,2024-07-01,2025-01-01,TPET
16096,2024-07-01,2025-01-01,TPG
18854,2024-07-01,2025-01-01,TPGXL
16107,2024-07-01,2025-01-01,TPH
16108,2024-07-01,2025-01-01,TPHD
16109,2024-07-01,2025-01-01,TPHE
16110,2024-07-01,2025-01-01,TPHS
16111,2024-07-01,2025-01-01,TPIC
16112,2024-07-01,2025-01-01,TPIF
16114,2024-07-01,2025-01-01,TPL
16115,2024-07-01,2025-01-01,TPLC
16116,2024-07-01,2025-01-01,TPLE
16117,2024-07-01,2025-01-01,TPMN
16119,2024-07-01,2025-01-01,TPOR
16120,2024-07-01,2025-01-01,TPR
16122,2024-07-01,2025-01-01,TPSC
16123,2024-07-01,2025-01-01,TPST
16124,2024-07-01,2025-01-01,TPTA
16126,2024-07-01,2025-01-01,TPVG
16128,2024-07-01,2025-01-01,TPX
16129,2024-07-01,2025-01-01,TPYP
16130,2024-07-01,2025-01-01,TPZ
16131,2024-07-01,2025-01-01,TQQQ
16132,2024-07-01,2025-01-01,TR
18418,2024-07-01,2025-01-01,TRAK
18973,2024-07-01,2025-01-01,TRAW
16136,2024-07-01,2025-01-01,TRC
16143,2024-07-01,2025-01-01,TRDA
16149,2024-07-01,2025-01-01,TREE
18717,2024-07-01,2025-01-01,TRES
16150,2024-07-01,2025-01-01,TREX
16151,2024-07-01,2025-01-01,TRFK
16152,2024-07-01,2025-01-01,TRFM
16153,2024-07-01,2025-01-01,TRGP
16155,2024-07-01,2025-01-01,TRI
16156,2024-07-01,2025-01-01,TRIB
16158,2024-07-01,2025-01-01,TRIN
19329,2024-07-22,2025-01-01,TRINI
16159,2024-07-01,2025-01-01,TRINL
18956,2024-07-01,2025-01-01,TRINZ
16160,2024-07-01,2025-01-01,TRIP
16161,2024-07-01,2025-01-01,TRIS
16163,2024-07-01,2025-01-01,TRIS+
16162,2024-07-01,2025-01-01,TRIS=
16169,2024-07-01,2025-01-01,TRMB
16170,2024-07-01,2025-01-01,TRMD
16171,2024-07-01,2025-01-01,TRMK
18377,2024-07-01,2025-01-01,TRML
16174,2024-07-01,2025-01-01,TRN
16177,2024-07-01,2025-01-01,TRND
16181,2024-07-01,2025-01-01,TRNO
16182,2024-07-01,2025-01-01,TRNR
16183,2024-07-01,2025-01-01,TRNS
16185,2024-07-01,2025-01-01,TRON
16186,2024-07-01,2025-01-01,TRONU
16187,2024-07-01,2025-01-01,TRONW
16188,2024-07-01,2025-01-01,TROO
16190,2024-07-01,2025-01-01,TROW
16191,2024-07-01,2025-01-01,TROX
16192,2024-07-01,2025-01-01,TRP
16196,2024-07-01,2025-01-01,TRS
19023,2024-07-01,2025-01-01,TRSG
16197,2024-07-01,2025-01-01,TRST
19727,2024-10-09,2025-01-01,TRSY
16198,2024-07-01,2025-01-01,TRT
16199,2024-07-01,2025-01-01,TRTL
16201,2024-07-01,2025-01-01,TRTL+
16200,2024-07-01,2025-01-01,TRTL=
16203,2024-07-01,2025-01-01,TRTN-A
16204,2024-07-01,2025-01-01,TRTN-B
16205,2024-07-01,2025-01-01,TRTN-C
16206,2024-07-01,2025-01-01,TRTN-D
16207,2024-07-01,2025-01-01,TRTN-E
16208,2024-07-01,2025-01-01,TRTX
16209,2024-07-01,2025-01-01,TRTX-C
16210,2024-07-01,2025-01-01,TRTY
16211,2024-07-01,2025-01-01,TRU
16212,2024-07-01,2025-01-01,TRUE
18747,2024-07-01,2025-01-01,TRUG
16213,2024-07-01,2025-01-01,TRUP
16214,2024-07-01,2025-01-01,TRV
16215,2024-07-01,2025-01-01,TRVG
16216,2024-07-01,2025-01-01,TRVI
16217,2024-07-01,2025-01-01,TRVN
16219,2024-07-01,2025-01-01,TRX
16222,2024-07-01,2025-01-01,TS
16223,2024-07-01,2025-01-01,TSAT
16224,2024-07-01,2025-01-01,TSBK
16225,2024-07-01,2025-01-01,TSBX
16229,2024-07-01,2025-01-01,TSCO
18106,2024-07-01,2025-01-01,TSDD
16230,2024-07-01,2025-01-01,TSE
16231,2024-07-01,2025-01-01,TSEC
16232,2024-07-01,2025-01-01,TSEM
19618,2024-09-23,2025-01-01,TSEP
16234,2024-07-01,2025-01-01,TSHA
16235,2024-07-01,2025-01-01,TSI
16243,2024-07-01,2025-01-01,TSL
16244,2024-07-01,2025-01-01,TSLA
20014,2024-12-13,2025-01-01,TSLG
16246,2024-07-01,2025-01-01,TSLH
16248,2024-07-01,2025-01-01,TSLL
18391,2024-07-01,2025-01-01,TSLP
16249,2024-07-01,2025-01-01,TSLQ
18107,2024-07-01,2025-01-01,TSLR
16250,2024-07-01,2025-01-01,TSLS
18356,2024-07-01,2025-01-01,TSLT
19483,2024-09-03,2025-01-01,TSLW
16251,2024-07-01,2025-01-01,TSLX
16252,2024-07-01,2025-01-01,TSLY
18358,2024-07-01,2025-01-01,TSLZ
16253,2024-07-01,2025-01-01,TSM
16254,2024-07-01,2025-01-01,TSME
19861,2024-11-12,2025-01-01,TSMU
19708,2024-10-03,2025-01-01,TSMX
19453,2024-08-21,2025-01-01,TSMY
19709,2024-10-03,2025-01-01,TSMZ
16255,2024-07-01,2025-01-01,TSN
16258,2024-07-01,2025-01-01,TSPA
19432,2024-08-15,2025-01-01,TSPY
16262,2024-07-01,2025-01-01,TSQ
19870,2024-11-14,2025-01-01,TSSI
16268,2024-07-01,2025-01-01,TSVT
20042,2024-12-18,2025-01-01,TSYY
16270,2024-07-01,2025-01-01,TT
16271,2024-07-01,2025-01-01,TTAC
16272,2024-07-01,2025-01-01,TTAI
20006,2024-12-12,2025-01-01,TTAN
16273,2024-07-01,2025-01-01,TTC
16276,2024-07-01,2025-01-01,TTD
16277,2024-07-01,2025-01-01,TTE
16278,2024-07-01,2025-01-01,TTEC
16279,2024-07-01,2025-01-01,TTEK
19798,2024-10-24,2025-01-01,TTEQ
16281,2024-07-01,2025-01-01,TTGT
16282,2024-07-01,2025-01-01,TTI
16284,2024-07-01,2025-01-01,TTMI
16285,2024-07-01,2025-01-01,TTNP
16286,2024-07-01,2025-01-01,TTOO
16287,2024-07-01,2025-01-01,TTP
16290,2024-07-01,2025-01-01,TTSH
16291,2024-07-01,2025-01-01,TTT
16293,2024-07-01,2025-01-01,TTWO
16294,2024-07-01,2025-01-01,TU
16295,2024-07-01,2025-01-01,TUA
16299,2024-07-01,2025-01-01,TUG
16303,2024-07-01,2025-01-01,TUGN
16305,2024-07-01,2025-01-01,TUP
16306,2024-07-01,2025-01-01,TUR
18236,2024-07-01,2025-01-01,TURB
16307,2024-07-01,2025-01-01,TURN
16309,2024-07-01,2025-01-01,TUSI
16310,2024-07-01,2025-01-01,TUSK
16311,2024-07-01,2025-01-01,TUYA
16313,2024-07-01,2025-01-01,TV
16317,2024-07-01,2025-01-01,TVAL
16318,2024-07-01,2025-01-01,TVC
16319,2024-07-01,2025-01-01,TVE
18796,2024-07-01,2025-01-01,TVGN
18797,2024-07-01,2025-01-01,TVGNW
16323,2024-07-01,2025-01-01,TVTX
16325,2024-07-01,2025-01-01,TW
19321,2024-07-18,2025-01-01,TWFG
19009,2024-07-01,2025-01-01,TWG
16335,2024-07-01,2025-01-01,TWI
16336,2024-07-01,2025-01-01,TWIN
16337,2024-07-01,2025-01-01,TWIO
16338,2024-07-01,2025-01-01,TWKS
16339,2024-07-01,2025-01-01,TWLO
16344,2024-07-01,2025-01-01,TWM
16346,2024-07-01,2025-01-01,TWN
16358,2024-07-01,2025-01-01,TWO
16360,2024-07-01,2025-01-01,TWO-A
16361,2024-07-01,2025-01-01,TWO-B
16362,2024-07-01,2025-01-01,TWO-C
16365,2024-07-01,2025-01-01,TWOU
16366,2024-07-01,2025-01-01,TWST
16369,2024-07-01,2025-01-01,TX
16371,2024-07-01,2025-01-01,TXG
16372,2024-07-01,2025-01-01,TXMD
16373,2024-07-01,2025-01-01,TXN
19400,2024-08-05,2025-01-01,TXNM
16374,2024-07-01,2025-01-01,TXO
16375,2024-07-01,2025-01-01,TXRH
16376,2024-07-01,2025-01-01,TXS
18606,2024-07-01,2025-01-01,TXSS
16377,2024-07-01,2025-01-01,TXT
16378,2024-07-01,2025-01-01,TY
16379,2024-07-01,2025-01-01,TY-
16380,2024-07-01,2025-01-01,TYA
16382,2024-07-01,2025-01-01,TYD
16385,2024-07-01,2025-01-01,TYG
16386,2024-07-01,2025-01-01,TYGO
16389,2024-07-01,2025-01-01,TYL
18650,2024-07-01,2025-01-01,TYLD
16390,2024-07-01,2025-01-01,TYLG
16394,2024-07-01,2025-01-01,TYO
16396,2024-07-01,2025-01-01,TYRA
16397,2024-07-01,2025-01-01,TZA
16401,2024-07-01,2025-01-01,TZOO
19814,2024-10-29,2025-01-01,TZUP
16405,2024-07-01,2025-01-01,U
16406,2024-07-01,2025-01-01,UA
16407,2024-07-01,2025-01-01,UAA
16408,2024-07-01,2025-01-01,UAE
16410,2024-07-01,2025-01-01,UAL
16411,2024-07-01,2025-01-01,UAMY
16412,2024-07-01,2025-01-01,UAN
16413,2024-07-01,2025-01-01,UAPR
16415,2024-07-01,2025-01-01,UAUG
16417,2024-07-01,2025-01-01,UAVS
16421,2024-07-01,2025-01-01,UBCP
16422,2024-07-01,2025-01-01,UBER
16423,2024-07-01,2025-01-01,UBFO
16428,2024-07-01,2025-01-01,UBND
16432,2024-07-01,2025-01-01,UBOT
16438,2024-07-01,2025-01-01,UBR
19494,2024-09-04,2025-01-01,UBRL
16440,2024-07-01,2025-01-01,UBS
16442,2024-07-01,2025-01-01,UBSI
16443,2024-07-01,2025-01-01,UBT
16444,2024-07-01,2025-01-01,UBX
18928,2024-07-01,2025-01-01,UBXG
16445,2024-07-01,2025-01-01,UCAR
19404,2024-08-06,2025-01-01,UCB
19405,2024-08-06,2025-01-01,UCB-I
16447,2024-07-01,2025-01-01,UCBI
16448,2024-07-01,2025-01-01,UCBIO
16449,2024-07-01,2025-01-01,UCC
16453,2024-07-01,2025-01-01,UCIB
16454,2024-07-01,2025-01-01,UCL
16455,2024-07-01,2025-01-01,UCO
16457,2024-07-01,2025-01-01,UCON
16458,2024-07-01,2025-01-01,UCRD
16459,2024-07-01,2025-01-01,UCTT
16460,2024-07-01,2025-01-01,UCYB
16462,2024-07-01,2025-01-01,UDEC
16463,2024-07-01,2025-01-01,UDI
16464,2024-07-01,2025-01-01,UDIV
16465,2024-07-01,2025-01-01,UDMY
16466,2024-07-01,2025-01-01,UDN
16467,2024-07-01,2025-01-01,UDOW
16468,2024-07-01,2025-01-01,UDR
16469,2024-07-01,2025-01-01,UE
16470,2024-07-01,2025-01-01,UEC
16471,2024-07-01,2025-01-01,UEIC
16474,2024-07-01,2025-01-01,UEVM
16476,2024-07-01,2025-01-01,UFCS
16477,2024-07-01,2025-01-01,UFEB
16478,2024-07-01,2025-01-01,UFI
16479,2024-07-01,2025-01-01,UFIV
16480,2024-07-01,2025-01-01,UFO
16481,2024-07-01,2025-01-01,UFPI
16482,2024-07-01,2025-01-01,UFPT
16484,2024-07-01,2025-01-01,UG
16485,2024-07-01,2025-01-01,UGA
16489,2024-07-01,2025-01-01,UGE
16490,2024-07-01,2025-01-01,UGI
16492,2024-07-01,2025-01-01,UGL
16494,2024-07-01,2025-01-01,UGP
16495,2024-07-01,2025-01-01,UGRO
16496,2024-07-01,2025-01-01,UHAL
16498,2024-07-01,2025-01-01,UHAL.B
16500,2024-07-01,2025-01-01,UHG
16501,2024-07-01,2025-01-01,UHGWW
16503,2024-07-01,2025-01-01,UHS
16504,2024-07-01,2025-01-01,UHT
16505,2024-07-01,2025-01-01,UI
16507,2024-07-01,2025-01-01,UIS
16508,2024-07-01,2025-01-01,UITB
16509,2024-07-01,2025-01-01,UIVM
16510,2024-07-01,2025-01-01,UJAN
16511,2024-07-01,2025-01-01,UJB
16513,2024-07-01,2025-01-01,UJUL
16514,2024-07-01,2025-01-01,UJUN
16515,2024-07-01,2025-01-01,UK
16516,2024-07-01,2025-01-01,UKOMW
16518,2024-07-01,2025-01-01,UL
16519,2024-07-01,2025-01-01,ULBI
16521,2024-07-01,2025-01-01,ULCC
16522,2024-07-01,2025-01-01,ULE
16523,2024-07-01,2025-01-01,ULH
19003,2024-07-01,2025-01-01,ULS
16524,2024-07-01,2025-01-01,ULST
16525,2024-07-01,2025-01-01,ULTA
18842,2024-07-01,2025-01-01,ULTY
16528,2024-07-01,2025-01-01,ULVM
18357,2024-07-01,2025-01-01,ULY
18791,2024-07-01,2025-01-01,UMAC
16529,2024-07-01,2025-01-01,UMAR
16530,2024-07-01,2025-01-01,UMAY
16531,2024-07-01,2025-01-01,UMBF
16532,2024-07-01,2025-01-01,UMC
16533,2024-07-01,2025-01-01,UMDD
16534,2024-07-01,2025-01-01,UMH
16537,2024-07-01,2025-01-01,UMH-D
16538,2024-07-01,2025-01-01,UMI
16539,2024-07-01,2025-01-01,UMMA
16544,2024-07-01,2025-01-01,UNB
16545,2024-07-01,2025-01-01,UNCY
16546,2024-07-01,2025-01-01,UNF
16547,2024-07-01,2025-01-01,UNFI
16548,2024-07-01,2025-01-01,UNG
16549,2024-07-01,2025-01-01,UNH
16550,2024-07-01,2025-01-01,UNIT
16551,2024-07-01,2025-01-01,UNIY
16552,2024-07-01,2025-01-01,UNL
16553,2024-07-01,2025-01-01,UNM
16554,2024-07-01,2025-01-01,UNMA
16555,2024-07-01,2025-01-01,UNOV
16556,2024-07-01,2025-01-01,UNP
16558,2024-07-01,2025-01-01,UNTY
16560,2024-07-01,2025-01-01,UOCT
19943,2024-12-03,2025-01-01,UOKA
16561,2024-07-01,2025-01-01,UONE
16562,2024-07-01,2025-01-01,UONEK
16563,2024-07-01,2025-01-01,UP
16565,2024-07-01,2025-01-01,UPAR
19744,2024-10-11,2025-01-01,UPB
16566,2024-07-01,2025-01-01,UPBD
16567,2024-07-01,2025-01-01,UPC
18924,2024-07-01,2025-01-01,UPGD
16568,2024-07-01,2025-01-01,UPGR
16572,2024-07-01,2025-01-01,UPLD
16573,2024-07-01,2025-01-01,UPRO
16574,2024-07-01,2025-01-01,UPS
19907,2024-11-21,2025-01-01,UPSD
16575,2024-07-01,2025-01-01,UPST
16579,2024-07-01,2025-01-01,UPV
16580,2024-07-01,2025-01-01,UPW
16582,2024-07-01,2025-01-01,UPWK
16583,2024-07-01,2025-01-01,UPXI
16585,2024-07-01,2025-01-01,URA
19231,2024-07-01,2025-01-01,URAA
19616,2024-09-24,2025-01-01,URAN
19127,2024-07-01,2025-01-01,URAX
16586,2024-07-01,2025-01-01,URBN
16587,2024-07-01,2025-01-01,URE
16588,2024-07-01,2025-01-01,URG
16589,2024-07-01,2025-01-01,URGN
16590,2024-07-01,2025-01-01,URI
16591,2024-07-01,2025-01-01,URNJ
16592,2024-07-01,2025-01-01,URNM
16594,2024-07-01,2025-01-01,UROY
16596,2024-07-01,2025-01-01,URTH
16597,2024-07-01,2025-01-01,URTY
16598,2024-07-01,2025-01-01,USA
16599,2024-07-01,2025-01-01,USAC
19897,2024-11-20,2025-01-01,USAF
16601,2024-07-01,2025-01-01,USAI
16603,2024-07-01,2025-01-01,USAP
16604,2024-07-01,2025-01-01,USAS
16607,2024-07-01,2025-01-01,USAU
16608,2024-07-01,2025-01-01,USB
16609,2024-07-01,2025-01-01,USB-A
16611,2024-07-01,2025-01-01,USB-H
16614,2024-07-01,2025-01-01,USB-P
16615,2024-07-01,2025-01-01,USB-Q
16616,2024-07-01,2025-01-01,USB-R
16617,2024-07-01,2025-01-01,USB-S
16610,2024-07-01,2025-01-01,USBF
16618,2024-07-01,2025-01-01,USCA
16619,2024-07-01,2025-01-01,USCB
18554,2024-07-01,2025-01-01,USCF
16620,2024-07-01,2025-01-01,USCI
16621,2024-07-01,2025-01-01,USCL
16626,2024-07-01,2025-01-01,USD
16628,2024-07-01,2025-01-01,USDU
18840,2024-07-01,2025-01-01,USDX
16630,2024-07-01,2025-01-01,USE
16631,2024-07-01,2025-01-01,USEA
16632,2024-07-01,2025-01-01,USEG
16633,2024-07-01,2025-01-01,USEP
16636,2024-07-01,2025-01-01,USFD
16637,2024-07-01,2025-01-01,USFI
16638,2024-07-01,2025-01-01,USFR
16639,2024-07-01,2025-01-01,USG
16640,2024-07-01,2025-01-01,USGO
16641,2024-07-01,2025-01-01,USGOW
16643,2024-07-01,2025-01-01,USHY
16645,2024-07-01,2025-01-01,USIG
18881,2024-07-01,2025-01-01,USIN
16646,2024-07-01,2025-01-01,USIO
16647,2024-07-01,2025-01-01,USL
16649,2024-07-01,2025-01-01,USLM
16651,2024-07-01,2025-01-01,USM
16652,2024-07-01,2025-01-01,USMC
16653,2024-07-01,2025-01-01,USMF
16654,2024-07-01,2025-01-01,USML
16655,2024-07-01,2025-01-01,USMV
16656,2024-07-01,2025-01-01,USNA
16657,2024-07-01,2025-01-01,USNZ
16658,2024-07-01,2025-01-01,USO
16660,2024-07-01,2025-01-01,USOI
19076,2024-07-01,2025-01-01,USOY
16662,2024-07-01,2025-01-01,USPH
16663,2024-07-01,2025-01-01,USPX
18555,2024-07-01,2025-01-01,USRD
16664,2024-07-01,2025-01-01,USRT
18144,2024-07-01,2025-01-01,USSE
16665,2024-07-01,2025-01-01,USSG
18882,2024-07-01,2025-01-01,USSH
16666,2024-07-01,2025-01-01,UST
16667,2024-07-01,2025-01-01,USTB
16669,2024-07-01,2025-01-01,USVM
16670,2024-07-01,2025-01-01,USVN
16675,2024-07-01,2025-01-01,USXF
16679,2024-07-01,2025-01-01,UTEN
16680,2024-07-01,2025-01-01,UTES
16681,2024-07-01,2025-01-01,UTF
16682,2024-07-01,2025-01-01,UTG
16683,2024-07-01,2025-01-01,UTHR
16684,2024-07-01,2025-01-01,UTHY
16685,2024-07-01,2025-01-01,UTI
16686,2024-07-01,2025-01-01,UTL
16688,2024-07-01,2025-01-01,UTMD
16690,2024-07-01,2025-01-01,UTRE
16691,2024-07-01,2025-01-01,UTRN
16693,2024-07-01,2025-01-01,UTSI
16694,2024-07-01,2025-01-01,UTSL
16695,2024-07-01,2025-01-01,UTWO
16696,2024-07-01,2025-01-01,UTWY
16699,2024-07-01,2025-01-01,UTZ
16701,2024-07-01,2025-01-01,UUP
16702,2024-07-01,2025-01-01,UUU
16703,2024-07-01,2025-01-01,UUUU
16706,2024-07-01,2025-01-01,UVE
16707,2024-07-01,2025-01-01,UVIX
16708,2024-07-01,2025-01-01,UVSP
16709,2024-07-01,2025-01-01,UVV
16710,2024-07-01,2025-01-01,UVXY
16711,2024-07-01,2025-01-01,UWM
16712,2024-07-01,2025-01-01,UWMC
16713,2024-07-01,2025-01-01,UWMC+
16716,2024-07-01,2025-01-01,UXI
16717,2024-07-01,2025-01-01,UXIN
19767,2024-10-21,2025-01-01,UXOC
16718,2024-07-01,2025-01-01,UYG
16719,2024-07-01,2025-01-01,UYLD
16720,2024-07-01,2025-01-01,UYM
16724,2024-07-01,2025-01-01,UZD
16725,2024-07-01,2025-01-01,UZE
16726,2024-07-01,2025-01-01,UZF
16727,2024-07-01,2025-01-01,V
16728,2024-07-01,2025-01-01,VABK
16729,2024-07-01,2025-01-01,VABS
16730,2024-07-01,2025-01-01,VAC
19662,2024-09-30,2025-01-01,VACH
19414,2024-08-09,2025-01-01,VACHU
19663,2024-09-30,2025-01-01,VACHW
16735,2024-07-01,2025-01-01,VAL
16736,2024-07-01,2025-01-01,VAL+
16737,2024-07-01,2025-01-01,VALE
16738,2024-07-01,2025-01-01,VALN
16739,2024-07-01,2025-01-01,VALQ
16741,2024-07-01,2025-01-01,VALU
16744,2024-07-01,2025-01-01,VAMO
16745,2024-07-01,2025-01-01,VANI
16750,2024-07-01,2025-01-01,VATE
16751,2024-07-01,2025-01-01,VAW
16753,2024-07-01,2025-01-01,VB
16755,2024-07-01,2025-01-01,VBF
16756,2024-07-01,2025-01-01,VBFC
16757,2024-07-01,2025-01-01,VBIV
16758,2024-07-01,2025-01-01,VBK
16760,2024-07-01,2025-01-01,VBND
16761,2024-07-01,2025-01-01,VBNK
16765,2024-07-01,2025-01-01,VBR
16766,2024-07-01,2025-01-01,VBTX
16767,2024-07-01,2025-01-01,VC
16768,2024-07-01,2025-01-01,VCAR
16769,2024-07-01,2025-01-01,VCEB
16770,2024-07-01,2025-01-01,VCEL
19808,2024-10-28,2025-01-01,VCIC
19495,2024-09-04,2025-01-01,VCICU
19809,2024-10-28,2025-01-01,VCICW
16773,2024-07-01,2025-01-01,VCIG
16774,2024-07-01,2025-01-01,VCIT
16778,2024-07-01,2025-01-01,VCLN
16780,2024-07-01,2025-01-01,VCLT
16781,2024-07-01,2025-01-01,VCNX
16783,2024-07-01,2025-01-01,VCR
18567,2024-07-01,2025-01-01,VCRB
19904,2024-11-21,2025-01-01,VCRM
16785,2024-07-01,2025-01-01,VCSA
16786,2024-07-01,2025-01-01,VCSH
16787,2024-07-01,2025-01-01,VCTR
16788,2024-07-01,2025-01-01,VCV
16795,2024-07-01,2025-01-01,VCXB
16796,2024-07-01,2025-01-01,VCXB=
16798,2024-07-01,2025-01-01,VCYT
16799,2024-07-01,2025-01-01,VDC
