symbol,ts,open,high,low,close,volume,trade_count,vwap,arrival
AGG,2026-09-15 17:15:00+00:00,95.845,95.85,95.845,95.845,4757.0,32.0,95.847893,1789492560.1521976
AAP,2026-09-15 17:15:00+00:00,44.03,44.09,44.03,44.0452,2314.0,98.0,44.045325,1789492560.1522145
ASST,2026-09-15 17:15:00+00:00,27.63,27.64,27.595,27.6,6700.0,95.0,27.615778,1789492560.1522317
ATMU,2026-09-15 17:15:00+00:00,44.37,44.37,44.37,44.37,201.0,8.0,44.37,1789492560.1540132
AMSC,2026-09-15 17:15:00+00:00,27.63,27.63,27.63,27.63,258.0,8.0,27.63,1789492560.154042
ARKB,2026-09-15 17:15:00+00:00,25.26,25.26,25.26,25.26,1431.0,11.0,25.26,1789492560.1540635
ASB,2026-09-15 17:15:00+00:00,30.26,30.26,30.245,30.245,1404.0,44.0,30.255588,1789492560.1540825
ALMR,2026-09-15 17:15:00+00:00,29.44,29.62,29.44,29.54,1883.0,43.0,29.548075,1789492560.1541002
ASC,2026-09-15 17:15:00+00:00,18.595,18.595,18.595,18.595,1266.0,35.0,18.595,1789492560.154119
AMCR,2026-09-15 17:15:00+00:00,42.51,42.51,42.495,42.495,2506.0,62.0,42.50245,1789492560.1541374
AMD,2026-09-15 17:15:00+00:00,502.07,502.15,501.91,501.98,19538.0,259.0,502.035473,1789492560.154163
AMLX,2026-09-15 17:15:00+00:00,32.96,32.96,32.955,32.955,560.0,17.0,32.956667,1789492560.1541808
AFRM,2026-09-15 17:15:00+00:00,72.36,72.36,72.28,72.28,1955.0,57.0,72.315208,1789492560.1541994
ALRS,2026-09-15 17:15:00+00:00,33.18,33.18,33.18,33.18,452.0,14.0,33.18,1789492560.1542177
ADP,2026-09-15 17:15:00+00:00,277.41,277.485,277.41,277.46,1372.0,74.0,277.450138,1789492560.1542356
AMKR,2026-09-15 17:15:00+00:00,45.89,45.89,45.885,45.885,1708.0,43.0,45.886667,1789492560.1542535
ARX,2026-09-15 17:15:00+00:00,19.835,19.835,19.835,19.835,475.0,14.0,19.835,1789492560.1542716
AAT,2026-09-15 17:15:00+00:00,21.6,21.6,21.6,21.6,301.0,16.0,21.6,1789492560.1567132
AMBA,2026-09-15 17:15:00+00:00,65.55,65.69,65.55,65.625,1006.0,36.0,65.643789,1789492560.1567395
ASTS,2026-09-15 17:15:00+00:00,59.73,59.77,59.72,59.77,11670.0,107.0,59.735189,1789492560.1567752
ATI,2026-09-15 17:15:00+00:00,186.26,186.52,186.26,186.3,4694.0,118.0,186.348466,1789492560.1567943
ARE,2026-09-15 17:15:00+00:00,53.03,53.03,53.03,53.03,583.0,33.0,53.03,1789492560.1568134
ANF,2026-09-15 17:15:00+00:00,137.56,137.56,137.56,137.56,378.0,35.0,137.56,1789492560.1568308
ALGN,2026-09-15 17:15:00+00:00,148.04,148.04,148.04,148.04,490.0,43.0,148.04,1789492560.1568468
ASMB,2026-09-15 17:15:00+00:00,27.02,27.12,26.98,26.98,8155.0,133.0,27.034669,1789492560.1568642
AMAL,2026-09-15 17:15:00+00:00,47.22,47.22,47.22,47.22,722.0,20.0,47.22,1789492560.15688
AXTI,2026-09-15 17:15:00+00:00,57.65,57.65,57.61,57.61,3164.0,61.0,57.633752,1789492560.1568956
AVGX,2026-09-15 17:15:00+00:00,35.15,35.17,35.15,35.17,1381.0,5.0,35.154615,1789492560.1569135
AEHR,2026-09-15 17:15:00+00:00,81.47,81.58,81.43,81.58,14715.0,89.0,81.473059,1789492560.156931
APAM,2026-09-15 17:15:00+00:00,36.92,36.92,36.92,36.92,1250.0,33.0,36.92,1789492560.1569476
BAI,2026-09-15 17:15:00+00:00,42.485,42.49,42.485,42.485,2193.0,13.0,42.485489,1789492560.1587903
ATO,2026-09-15 17:15:00+00:00,162.84,162.86,162.8006,162.86,3936.0,105.0,162.854113,1789492560.158818
ASML,2026-09-15 17:15:00+00:00,1591.415,1591.92,1590.99,1591.625,188.0,59.0,1591.438585,1789492560.1588385
AUGO,2026-09-15 17:15:00+00:00,84.81,84.81,84.81,84.81,304.0,20.0,84.81,1789492560.1588566
ABVX,2026-09-15 17:15:00+00:00,107.89,107.9683,107.83,107.885,1228.0,23.0,107.890413,1789492560.1588736
ARMK,2026-09-15 17:15:00+00:00,58.63,58.63,58.52,58.54,8437.0,153.0,58.587953,1789492560.1588905
ALLY,2026-09-15 17:15:00+00:00,40.96,40.97,40.93,40.93,3537.0,90.0,40.950639,1789492560.1589074
AON,2026-09-15 17:15:00+00:00,308.88,308.95,308.69,308.93,1699.0,68.0,308.85246,1789492560.1589391
BA,2026-09-15 17:15:00+00:00,211.16,211.31,211.03,211.1,2988.0,95.0,211.139245,1789492560.158957
ADSK,2026-09-15 17:15:00+00:00,229.55,229.73,229.54,229.64,3219.0,114.0,229.637667,1789492560.1637297
AGQ,2026-09-15 17:15:00+00:00,74.53,74.56,74.46,74.46,5142.0,32.0,74.543588,1789492560.163758
AGIO,2026-09-15 17:15:00+00:00,33.09,33.11,33.09,33.11,1377.0,37.0,33.094286,1789492560.1637933
AXSM,2026-09-15 17:15:00+00:00,208.8248,208.8248,208.8248,208.8248,240.0,14.0,208.8248,1789492560.1638153
AKTS,2026-09-15 17:15:00+00:00,22.51,22.51,22.47,22.47,956.0,33.0,22.4925,1789492560.1638339
ATAT,2026-09-15 17:15:00+00:00,31.365,31.365,31.365,31.365,625.0,15.0,31.365,1789492560.1638525
ADC,2026-09-15 17:15:00+00:00,70.16,70.16,70.14,70.14,1542.0,44.0,70.144,1789492560.1638708
AA,2026-09-15 17:15:00+00:00,46.36,46.38,46.35,46.35,2966.0,74.0,46.363529,1789492560.1640427
ADM,2026-09-15 17:15:00+00:00,86.9,86.96,86.84,86.93,5405.0,129.0,86.901594,1789492560.164065
AAXJ,2026-09-15 17:15:00+00:00,113.84,113.84,113.82,113.82,1239.0,17.0,113.826354,1789492560.164084
AIG,2026-09-15 17:15:00+00:00,75.53,75.55,75.53,75.55,1715.0,60.0,75.53875,1789492560.1641026
ADIG,2026-09-15 17:15:00+00:00,20.555,20.555,20.555,20.555,321.0,6.0,20.555,1789492560.1641207
AFL,2026-09-15 17:15:00+00:00,117.18,117.18,117.15,117.169,1911.0,66.0,117.164468,1789492560.1641395
AAPL,2026-09-15 17:15:00+00:00,329.815,329.88,329.79,329.85,19331.0,680.0,329.847621,1789492560.1644142
AUB,2026-09-15 17:15:00+00:00,39.94,39.94,39.935,39.935,1067.0,36.0,39.938333,1789492560.1644378
BAH,2026-09-15 17:15:00+00:00,80.69,80.69,80.6662,80.685,1135.0,28.0,80.6827,1789492560.1644573
ASGI,2026-09-15 17:15:00+00:00,20.45,20.45,20.42,20.42,3064.0,8.0,20.44704,1789492560.164476
AMZU,2026-09-15 17:15:00+00:00,34.3813,34.3813,34.3813,34.3813,321.0,7.0,34.3813,1789492560.1680493
ASO,2026-09-15 17:15:00+00:00,51.715,51.74,51.69,51.695,3953.0,91.0,51.717475,1789492560.1680775
AZTA,2026-09-15 17:15:00+00:00,33.22,33.22,33.22,33.22,403.0,9.0,33.22,1789492560.168099
ALGM,2026-09-15 17:15:00+00:00,33.4,33.4,33.36,33.36,1510.0,32.0,33.373571,1789492560.1681185
ADI,2026-09-15 17:15:00+00:00,360.13,360.38,360.13,360.245,2550.0,86.0,360.222715,1789492560.1681402
AMSF,2026-09-15 17:15:00+00:00,24.82,24.82,24.8,24.82,1665.0,46.0,24.815435,1789492560.168159
AOA,2026-09-15 17:15:00+00:00,97.34,97.34,97.34,97.34,102.0,2.0,97.34,1789492560.168177
ADEA,2026-09-15 17:15:00+00:00,24.86,24.86,24.85,24.85,294.0,11.0,24.855,1789492560.1681945
BAC.PRN,2026-09-15 17:15:00+00:00,18.42,18.42,18.42,18.42,1191.0,9.0,18.42,1789492560.2548654
APD,2026-09-15 17:15:00+00:00,289.405,289.405,289.22,289.22,439.0,39.0,289.301875,1789492560.2548935
AIQ,2026-09-15 17:15:00+00:00,63.21,63.21,63.206,63.206,804.0,17.0,63.207948,1789492560.2549126
AMAT,2026-09-15 17:15:00+00:00,417.86,418.035,417.84,418.0,7030.0,211.0,417.941611,1789492560.2549293
AMGN,2026-09-15 17:15:00+00:00,379.05,379.09,378.93,378.93,1891.0,98.0,379.02492,1789492560.2549465
AM,2026-09-15 17:15:00+00:00,21.31,21.315,21.31,21.31,1804.0,36.0,21.312069,1789492560.2549634
AMZN,2026-09-15 17:15:00+00:00,249.01,249.04,248.975,248.99,29734.0,529.0,249.007891,1789492560.2549796
AHR,2026-09-15 17:15:00+00:00,53.27,53.275,53.27,53.275,1833.0,52.0,53.270625,1789492560.254996
ARWR,2026-09-15 17:15:00+00:00,72.76,72.82,72.73,72.805,3472.0,58.0,72.801143,1789492560.2550128
ARW,2026-09-15 17:15:00+00:00,214.01,214.01,213.98,213.98,421.0,21.0,213.995,1789492560.25503
AMH,2026-09-15 17:15:00+00:00,31.8,31.81,31.795,31.805,4895.0,69.0,31.802013,1789492560.2550473
APEI,2026-09-15 17:15:00+00:00,44.67,44.67,44.67,44.67,149.0,9.0,44.67,1789492560.255064
ARGT,2026-09-15 17:15:00+00:00,94.71,94.81,94.71,94.81,507.0,10.0,94.76,1789492560.255083
APO,2026-09-15 17:15:00+00:00,127.42,127.51,127.42,127.42,2745.0,59.0,127.451438,1789492560.2551003
ARKY,2026-09-15 17:15:00+00:00,20.17,20.17,20.17,20.17,200.0,2.0,20.17,1789492560.2551174
AMDL,2026-09-15 17:15:00+00:00,54.345,54.36,54.345,54.36,316.0,8.0,54.3525,1789492560.2551389
ACWX,2026-09-15 17:15:00+00:00,75.905,75.905,75.895,75.895,1900.0,16.0,75.900594,1789492560.2551684
AVT,2026-09-15 17:15:00+00:00,92.31,92.34,92.31,92.33,1801.0,50.0,92.32375,1789492560.255316
APTV,2026-09-15 17:15:00+00:00,44.04,44.04,44.04,44.04,792.0,38.0,44.04,1789492560.2553327
AN,2026-09-15 17:15:00+00:00,203.8125,204.02,203.8125,203.95,6605.0,111.0,203.94381,1789492560.2553482
APP,2026-09-15 17:15:00+00:00,330.95,331.17,330.89,331.125,3504.0,114.0,331.112131,1789492560.2553644
ARQT,2026-09-15 17:15:00+00:00,23.535,23.56,23.535,23.55,2523.0,48.0,23.553548,1789492560.2553794
AAOI,2026-09-15 17:15:00+00:00,96.21,96.22,96.02,96.02,7473.0,207.0,96.086374,1789492560.2553942
AU,2026-09-15 17:15:00+00:00,100.03,100.03,99.96,99.975,1303.0,51.0,99.995625,1789492560.2554097
AVGU,2026-09-15 17:15:00+00:00,26.185,26.185,26.185,26.185,100.0,1.0,26.185,1789492560.255533
AORT,2026-09-15 17:15:00+00:00,25.685,25.685,25.685,25.685,1111.0,23.0,25.685,1789492560.255559
AGX,2026-09-15 17:15:00+00:00,386.54,386.54,386.54,386.54,257.0,47.0,386.54,1789492560.2555802
ACMR,2026-09-15 17:15:00+00:00,63.67,63.7,63.67,63.7,676.0,26.0,63.685748,1789492560.2556005
ALL,2026-09-15 17:15:00+00:00,256.13,256.13,256.13,256.13,383.0,32.0,256.13,1789492560.2556207
AYA,2026-09-15 17:15:00+00:00,26.24,26.24,26.22,26.22,2125.0,22.0,26.226355,1789492560.2556403
ACYN,2026-09-15 17:15:00+00:00,20.6876,20.69,20.6876,20.69,484.0,3.0,20.688802,1789492560.255659
ALRM,2026-09-15 17:15:00+00:00,55.36,55.38,55.36,55.37,1133.0,28.0,55.368889,1789492560.2556782
ADPT,2026-09-15 17:15:00+00:00,25.22,25.22,25.21,25.21,799.0,26.0,25.216667,1789492560.255697
ALLE,2026-09-15 17:15:00+00:00,154.025,154.03,154.025,154.0275,843.0,19.0,154.0262,1789492560.255716
ARLP,2026-09-15 17:15:00+00:00,26.23,26.23,26.23,26.23,481.0,9.0,26.23,1789492560.2557354
ABT,2026-09-15 17:15:00+00:00,102.315,102.32,102.29,102.32,9764.0,159.0,102.313299,1789492560.2557542
APG,2026-09-15 17:15:00+00:00,36.63,36.63,36.62,36.63,2746.0,62.0,36.628897,1789492560.2582827
AMTM,2026-09-15 17:15:00+00:00,19.97,19.97,19.97,19.97,758.0,27.0,19.97,1789492560.2583106
ARKK,2026-09-15 17:15:00+00:00,83.87,83.87,83.85,83.85,2819.0,38.0,83.862421,1789492560.2583334
APA,2026-09-15 17:15:00+00:00,46.97,46.975,46.905,46.95,7358.0,157.0,46.936838,1789492560.258372
AR,2026-09-15 17:15:00+00:00,39.18,39.18,39.15,39.16,2444.0,51.0,39.16476,1789492560.258394
AVAV,2026-09-15 17:15:00+00:00,157.5384,157.5384,157.21,157.21,2166.0,79.0,157.305596,1789492560.2584155
AVLV,2026-09-15 17:15:00+00:00,93.06,93.06,93.04,93.04,1037.0,13.0,93.046114,1789492560.2584352
AD,2026-09-15 17:15:00+00:00,38.095,38.095,38.095,38.095,206.0,8.0,38.095,1789492560.2584553
AGO,2026-09-15 17:15:00+00:00,70.9,70.9,70.89,70.89,1446.0,48.0,70.895,1789492560.2584755
ACN,2026-09-15 17:15:00+00:00,197.23,197.24,197.18,197.18,3169.0,83.0,197.221358,1789492560.2584953
AMRZ,2026-09-15 17:15:00+00:00,39.08,39.08,39.065,39.065,3056.0,60.0,39.069501,1789492560.2585216
AVBP,2026-09-15 17:15:00+00:00,28.1,28.1,28.1,28.1,179.0,14.0,28.1,1789492560.2585423
AMLP,2026-09-15 17:15:00+00:00,55.48,55.48,55.47,55.47,1409.0,15.0,55.47423,1789492560.2587223
ARTY,2026-09-15 17:15:00+00:00,72.13,72.13,72.12,72.12,305.0,9.0,72.125,1789492560.2587447
AVEM,2026-09-15 17:15:00+00:00,92.53,92.54,92.5199,92.5199,3793.0,17.0,92.536108,1789492560.2587655
AZO,2026-09-15 17:15:00+00:00,2899.17,2899.17,2897.1,2897.105,294.0,34.0,2897.554587,1789492560.2587855
B,2026-09-15 17:15:00+00:00,42.485,42.485,42.455,42.455,4494.0,92.0,42.465199,1789492560.2588089
ALKS,2026-09-15 17:15:00+00:00,44.83,44.83,44.825,44.825,434.0,20.0,44.8275,1789492560.2588294
AIP,2026-09-15 17:15:00+00:00,20.18,20.18,20.16,20.16,422.0,17.0,20.17,1789492560.258852
ANIP,2026-09-15 17:15:00+00:00,71.54,71.54,71.54,71.54,746.0,16.0,71.54,1789492560.2588713
ALAB,2026-09-15 17:15:00+00:00,257.535,257.545,257.535,257.545,973.0,46.0,257.542691,1789492560.2588913
BABA,2026-09-15 17:15:00+00:00,110.27,110.27,110.19,110.21,9776.0,190.0,110.21168,1789492560.2589133
ALH,2026-09-15 17:15:00+00:00,21.12,21.12,21.12,21.12,254.0,12.0,21.12,1789492560.2589333
AOR,2026-09-15 17:15:00+00:00,68.76,68.76,68.76,68.76,143.0,2.0,68.76,1789492560.2589529
ARKG,2026-09-15 17:15:00+00:00,47.68,47.68,47.64,47.64,2409.0,42.0,47.667654,1789492560.258972
AVNT,2026-09-15 17:15:00+00:00,40.91,40.91,40.91,40.91,153.0,13.0,40.91,1789492560.258991
ALK,2026-09-15 17:15:00+00:00,39.99,40.045,39.99,40.03,3404.0,81.0,40.009024,1789492560.2590106
ACM,2026-09-15 17:15:00+00:00,64.965,64.965,64.965,64.965,287.0,22.0,64.965,1789492560.2590299
AVDE,2026-09-15 17:15:00+00:00,91.805,91.81,91.79,91.8,1068.0,22.0,91.799387,1789492560.259049
AAMI,2026-09-15 17:15:00+00:00,86.095,86.095,85.98,86.085,3996.0,93.0,86.051492,1789492560.2590685
ATEN,2026-09-15 17:15:00+00:00,26.5,26.5,26.5,26.5,1122.0,53.0,26.5,1789492560.2590868
AMX,2026-09-15 17:15:00+00:00,23.14,23.14,23.14,23.14,479.0,11.0,23.14,1789492560.2591062
AMPH,2026-09-15 17:15:00+00:00,23.86,23.87,23.86,23.87,318.0,13.0,23.865,1789492560.2604108
ABG,2026-09-15 17:15:00+00:00,207.21,207.21,207.21,207.21,545.0,141.0,207.21,1789492560.2604375
AVGO,2026-09-15 17:15:00+00:00,338.14,338.25,338.14,338.19,26189.0,856.0,338.188831,1789492560.2604752
ATS,2026-09-15 17:15:00+00:00,19.33,19.33,19.32,19.32,422.0,9.0,19.326667,1789492560.2604966
AMT,2026-09-15 17:15:00+00:00,177.11,177.11,177.07,177.08,1515.0,31.0,177.079504,1789492560.260517
ATR,2026-09-15 17:15:00+00:00,124.07,124.07,124.07,124.07,148.0,16.0,124.07,1789492560.2605371
AMRC,2026-09-15 17:15:00+00:00,22.55,22.55,22.55,22.55,408.0,34.0,22.55,1789492560.2605562
ACGL,2026-09-15 17:15:00+00:00,96.75,96.75,96.72,96.725,3447.0,71.0,96.740394,1789492560.2607038
ACIW,2026-09-15 17:15:00+00:00,51.83,51.83,51.78,51.78,1447.0,55.0,51.815556,1789492560.260726
AGI,2026-09-15 17:15:00+00:00,35.15,35.15,35.13,35.13,6703.0,129.0,35.136853,1789492560.2607477
ARCC,2026-09-15 17:15:00+00:00,19.4,19.4,19.39,19.395,6966.0,52.0,19.395651,1789492560.2607684
AEM,2026-09-15 17:15:00+00:00,196.72,196.78,196.645,196.645,3150.0,70.0,196.72944,1789492560.2607887
AER,2026-09-15 17:15:00+00:00,138.0,138.0,137.99,137.99,29784.0,41.0,137.995519,1789492560.260809
AMRX,2026-09-15 17:15:00+00:00,16.89,16.89,16.855,16.855,7346.0,129.0,16.86225,1789492560.2608292
ADNT,2026-09-15 17:15:00+00:00,18.615,18.615,18.615,18.615,283.0,13.0,18.615,1789492560.260849
ARM,2026-09-15 17:15:00+00:00,242.125,242.125,241.87,242.025,4924.0,109.0,241.980542,1789492560.2608685
ALB.PRA,2026-09-15 17:15:00+00:00,47.6401,47.6401,47.6401,47.6401,101.0,1.0,47.6401,1789492560.2608922
ACA,2026-09-15 17:15:00+00:00,145.16,145.16,145.16,145.16,194.0,16.0,145.16,1789492560.260912
ABCB,2026-09-15 17:15:00+00:00,84.83,84.83,84.83,84.83,885.0,35.0,84.83,1789492560.2609298
AIPO,2026-09-15 17:15:00+00:00,27.25,27.25,27.245,27.245,1616.0,28.0,27.248393,1789492560.2609463
ALC,2026-09-15 17:15:00+00:00,67.84,67.845,67.84,67.84,996.0,22.0,67.842347,1789492560.261094
ABM,2026-09-15 17:15:00+00:00,49.85,49.85,49.85,49.85,529.0,20.0,49.85,1789492560.2611105
ATEX,2026-09-15 17:15:00+00:00,77.3,77.3,77.3,77.3,207.0,11.0,77.3,1789492560.261127
ABNB,2026-09-15 17:15:00+00:00,168.08,168.15,168.08,168.08,1703.0,55.0,168.116667,1789492560.2611423
ACHC,2026-09-15 17:15:00+00:00,27.68,27.68,27.68,27.68,730.0,17.0,27.68,1789492560.261158
ATRC,2026-09-15 17:15:00+00:00,56.7,56.7,56.63,56.63,2936.0,53.0,56.679806,1789492560.2611732
AXGN,2026-09-15 17:15:00+00:00,44.97,44.97,44.97,44.97,509.0,22.0,44.97,1789492560.26119
ANET,2026-09-15 17:15:00+00:00,191.1,191.1,191.03,191.03,1749.0,73.0,191.053333,1789492560.2612064
AZZ,2026-09-15 17:15:00+00:00,132.25,132.25,132.25,132.25,480.0,26.0,132.25,1789492560.2612228
AXON,2026-09-15 17:15:00+00:00,438.68,438.83,437.94,437.94,6388.0,201.0,438.484501,1789492560.2612386
AII,2026-09-15 17:15:00+00:00,26.045,26.045,26.045,26.045,108.0,3.0,26.045,1789492560.261254
APC,2026-09-15 17:15:00+00:00,18.865,18.865,18.865,18.865,114.0,5.0,18.865,1789492560.26127
ALSN,2026-09-15 17:15:00+00:00,123.26,123.26,123.26,123.26,225.0,16.0,123.26,1789492560.26129
BAC,2026-09-15 17:15:00+00:00,59.4,59.409,59.37,59.38,87407.0,571.0,59.396174,1789492560.2613065
ABBV,2026-09-15 17:15:00+00:00,263.13,263.24,263.13,263.18,5495.0,154.0,263.204581,1789492560.2613227
AOM,2026-09-15 17:15:00+00:00,49.04,49.04,49.04,49.04,908.0,5.0,49.04,1789492560.26134
ASX,2026-09-15 17:15:00+00:00,36.94,36.94,36.93,36.93,2113.0,51.0,36.938571,1789492560.2614667
APLD,2026-09-15 17:15:00+00:00,23.78,23.785,23.74,23.74,36995.0,382.0,23.760073,1789492560.2614841
ALGT,2026-09-15 17:15:00+00:00,78.5,78.5,78.5,78.5,944.0,50.0,78.5,1789492560.2615008
AKAM,2026-09-15 17:15:00+00:00,105.92,105.92,105.85,105.9,1949.0,68.0,105.871,1789492560.2615178
ASHR,2026-09-15 17:15:00+00:00,33.27,33.27,33.27,33.27,3791.0,18.0,33.27,1789492560.2615345
ADBE,2026-09-15 17:15:00+00:00,263.487,263.51,263.4101,263.42,3545.0,161.0,263.473155,1789492560.261551
ASND,2026-09-15 17:15:00+00:00,231.92,232.2,231.905,231.91,4183.0,52.0,232.0,1789492560.261567
AXP,2026-09-15 17:15:00+00:00,323.76,323.81,323.7001,323.809,2144.0,119.0,323.774883,1789492560.2615829
AZN,2026-09-15 17:15:00+00:00,163.87,163.87,163.74,163.81,1545.0,50.0,163.771782,1789492560.2615988
AVDV,2026-09-15 17:15:00+00:00,110.24,110.27,110.24,110.27,1248.0,22.0,110.256405,1789492560.2616143
AWK,2026-09-15 17:15:00+00:00,138.82,138.82,138.82,138.82,447.0,34.0,138.82,1789492560.2616308
BALL,2026-09-15 17:15:00+00:00,60.83,60.84,60.83,60.83,1448.0,47.0,60.834286,1789492560.2616467
AMG,2026-09-15 17:15:00+00:00,347.77,347.77,347.77,347.77,72.0,9.0,347.77,1789492560.261737
AMTB,2026-09-15 17:15:00+00:00,29.655,29.655,29.6125,29.6125,1221.0,26.0,29.647503,1789492560.2617545
BAC.PRM,2026-09-15 17:15:00+00:00,19.69,19.69,19.68,19.68,2232.0,12.0,19.683284,1789492560.2617724
AVGG,2026-09-15 17:15:00+00:00,20.51,20.51,20.51,20.51,100.0,1.0,20.51,1789492560.2617893
AGCO,2026-09-15 17:15:00+00:00,125.195,125.195,125.12,125.195,838.0,32.0,125.17625,1789492560.261806
APTV,2026-09-15 17:16:00+00:00,44.04,44.06,44.04,44.06,4262.0,138.0,44.055013,1789492620.0711248
AXSM,2026-09-15 17:16:00+00:00,208.685,208.97,208.685,208.815,1257.0,38.0,208.857543,1789492620.071174
ASST,2026-09-15 17:16:00+00:00,27.61,27.675,27.61,27.675,3872.0,62.0,27.645057,1789492620.0711977
AXGN,2026-09-15 17:16:00+00:00,44.9665,44.9665,44.965,44.965,1139.0,27.0,44.966049,1789492620.0712163
ACT,2026-09-15 17:16:00+00:00,48.725,48.75,48.68,48.68,8056.0,100.0,48.70024,1789492620.0714078
ATH.PRA,2026-09-15 17:16:00+00:00,23.57,23.57,23.551,23.551,1000.0,7.0,23.56662,1789492620.0714295
ADX,2026-09-15 17:16:00+00:00,25.48,25.48,25.48,25.48,165.0,2.0,25.48,1789492620.0714493
AGIO,2026-09-15 17:16:00+00:00,33.095,33.11,33.09,33.095,7022.0,55.0,33.100991,1789492620.0714679
AMDY,2026-09-15 17:16:00+00:00,44.43,44.43,44.43,44.43,113.0,3.0,44.43,1789492620.0714862
ALNY,2026-09-15 17:16:00+00:00,240.75,240.97,240.75,240.92,2286.0,59.0,240.883823,1789492620.071504
AKR,2026-09-15 17:16:00+00:00,19.755,19.755,19.74,19.74,2026.0,36.0,19.746761,1789492620.0715218
AOM,2026-09-15 17:16:00+00:00,49.0369,49.0369,49.0369,49.0369,2002.0,2.0,49.0369,1789492620.0715396
AFL,2026-09-15 17:16:00+00:00,117.17,117.185,117.16,117.185,2582.0,96.0,117.1695,1789492620.0715575
AUB,2026-09-15 17:16:00+00:00,39.92,39.92,39.915,39.915,595.0,22.0,39.918333,1789492620.0715756
AGG,2026-09-15 17:16:00+00:00,95.85,95.85,95.8441,95.845,11916.0,22.0,95.845839,1789492620.0715938
ARKB,2026-09-15 17:16:00+00:00,25.26,25.27,25.26,25.27,200.0,2.0,25.265,1789492620.071693
AAON,2026-09-15 17:16:00+00:00,74.77,74.77,74.72,74.72,1072.0,27.0,74.751098,1789492620.0717125
ALKS,2026-09-15 17:16:00+00:00,44.835,44.835,44.835,44.835,375.0,10.0,44.835,1789492620.0717301
ASX,2026-09-15 17:16:00+00:00,36.93,36.96,36.93,36.96,4656.0,84.0,36.946545,1789492620.0717483
ALGN,2026-09-15 17:16:00+00:00,147.84,147.84,147.84,147.84,481.0,29.0,147.84,1789492620.0717666
AMAT,2026-09-15 17:16:00+00:00,417.98,418.0,417.895,417.94,5467.0,233.0,417.964814,1789492620.071873
AGX,2026-09-15 17:16:00+00:00,386.35,386.9875,386.235,386.9875,2783.0,97.0,386.479296,1789492620.0718925
AIQ,2026-09-15 17:16:00+00:00,63.205,63.21,63.205,63.21,802.0,8.0,63.206446,1789492620.0719109
ATI,2026-09-15 17:16:00+00:00,186.17,186.17,186.14,186.17,1388.0,46.0,186.165516,1789492620.0719287
ARKG,2026-09-15 17:16:00+00:00,47.63,47.63,47.61,47.62,1916.0,35.0,47.617356,1789492620.0719457
AMLP,2026-09-15 17:16:00+00:00,55.47,55.47,55.47,55.47,329.0,7.0,55.47,1789492620.0719635
AOR,2026-09-15 17:16:00+00:00,68.755,68.755,68.755,68.755,121.0,1.0,68.755,1789492620.0719862
ACAD,2026-09-15 17:16:00+00:00,26.85,26.85,26.85,26.85,441.0,27.0,26.85,1789492620.0720043
AYA,2026-09-15 17:16:00+00:00,26.22,26.27,26.22,26.27,2270.0,34.0,26.248333,1789492620.0798523
AU,2026-09-15 17:16:00+00:00,99.94,99.98,99.93,99.96,1793.0,55.0,99.952523,1789492620.079882
AD,2026-09-15 17:16:00+00:00,38.12,38.12,38.11,38.11,910.0,36.0,38.116667,1789492620.0799024
AG,2026-09-15 17:16:00+00:00,18.4601,18.48,18.46,18.4799,13206.0,82.0,18.476457,1789492620.0799305
ATMU,2026-09-15 17:16:00+00:00,44.37,44.425,44.35,44.38,12275.0,174.0,44.380031,1789492620.0799499
AORT,2026-09-15 17:16:00+00:00,25.685,25.685,25.685,25.685,750.0,30.0,25.685,1789492620.0799682
AMZN,2026-09-15 17:16:00+00:00,248.985,248.985,248.8213,248.85,49113.0,830.0,248.879727,1789492620.08016
AEIS,2026-09-15 17:16:00+00:00,246.71,246.9175,246.67,246.915,978.0,52.0,246.825508,1789492620.0801818
AVIG,2026-09-15 17:16:00+00:00,39.95,39.95,39.9499,39.9499,350.0,4.0,39.94995,1789492620.0802014
ADEA,2026-09-15 17:16:00+00:00,24.85,24.85,24.85,24.85,203.0,14.0,24.85,1789492620.0802197
AKAM,2026-09-15 17:16:00+00:00,105.89,105.94,105.89,105.93,1485.0,47.0,105.925,1789492620.080314
AGCO,2026-09-15 17:16:00+00:00,125.195,125.195,125.195,125.195,358.0,24.0,125.195,1789492620.0803356
AVAV,2026-09-15 17:16:00+00:00,157.115,157.305,157.0272,157.23,7161.0,134.0,157.146469,1789492620.0803554
APEI,2026-09-15 17:16:00+00:00,44.67,44.67,44.67,44.67,160.0,5.0,44.67,1789492620.080519
APH,2026-09-15 17:16:00+00:00,77.45,77.46,77.44,77.45,7378.0,114.0,77.449734,1789492620.080544
ADI,2026-09-15 17:16:00+00:00,360.21,360.57,360.17,360.46,10119.0,249.0,360.402594,1789492620.0805635
AVL,2026-09-15 17:16:00+00:00,33.44,33.44,33.41,33.41,1035.0,25.0,33.423704,1789492620.0805867
AAT,2026-09-15 17:16:00+00:00,21.595,21.595,21.59,21.595,876.0,16.0,21.593927,1789492620.0806057
ANAB,2026-09-15 17:16:00+00:00,54.75,54.76,54.75,54.76,523.0,22.0,54.754444,1789492620.0806236
ASH,2026-09-15 17:16:00+00:00,69.755,69.755,69.755,69.755,222.0,7.0,69.755,1789492620.080993
