day,symbol,entry_m,level,entry,prev_close,open,adv20,adv20_20,adv20_5,nprev,rr
2025-02-07,SMCX,586,49.5,49.54,43.65,45.76,1624398.1,1624398.1,1624398.1,24.0,-1.0374537762943423
2025-02-07,SPIR,590,20.39,20.4184,18.45,18.82,522656.95,522656.95,522656.95,24.0,-1.0312718507981664
2025-02-07,TSLL,590,23.295,23.36,22.71,22.18,59302744.05,59302744.05,59302744.05,24.0,-1.0385932203389852
2025-02-07,VCTR,621,70.755,70.9672,65.64,65.64,285957.15,285957.15,285957.15,24.0,-0.2195202103187655
2025-02-10,AAOI,634,31.6799,31.78,29.61,30.12,2938540.75,2938540.75,2938540.75,25.0,-1.035113636363635
2025-02-10,ASTS,661,32.81,32.91,26.51,27.3948,11780382.95,11780382.95,11780382.95,25.0,-1.079268292682925
2025-02-10,BYRN,664,33.9428,34.0829,29.64,30.48,471780.35,471780.35,471780.35,25.0,-1.058502269553074
2025-02-10,CDNA,775,23.6,23.645,22.41,22.41,821728.2,821728.2,821728.2,25.0,2.0
2025-02-10,GRRR,622,21.33,21.42,18.57,20.22,2555299.1,2555299.1,2555299.1,25.0,-0.3559206023271739
2025-02-10,PLTU,642,58.73,58.65,54.78,55.92,996475.45,996475.45,996475.45,25.0,-1.081663847780128
2025-02-10,RDW,875,23.93,23.9195,20.93,21.32,2275923.25,2275923.25,2275923.25,25.0,-1.054691501746214
2025-02-10,RKLB,709,29.16,29.184,27.41,27.75,19881429.4,19881429.4,19881429.4,25.0,2.0
2025-02-10,SMCI,695,39.94,40.079,36.28,38.0,39422780.0,39422780.0,39422780.0,25.0,-1.0637584423978013
2025-02-10,SMCX,612,57.9757,57.54,50.01,54.74,1696341.0,1696341.0,1696341.0,25.0,2.0
2025-02-10,SMR,606,27.15,27.165,25.84,25.64,13328532.15,13328532.15,13328532.15,25.0,-1.0304046242774556
2025-02-10,SWTX,750,55.84,55.9,40.28,41.0,1757160.9,1757160.9,1757160.9,25.0,-1.062163841807907
2025-02-11,BHVN,786,42.905,42.915,38.25,40.8,825431.85,825431.85,825431.85,26.0,2.0
2025-02-11,GEO,778,28.2,28.19,27.56,26.85,3155591.95,3155591.95,3155591.95,26.0,-1.089935483870966
2025-02-11,GRRR,778,21.4755,21.53,21.27,20.4,2431372.85,2431372.85,2431372.85,26.0,-1.0528249999999983
2025-02-11,INSP,663,182.595,182.64,180.99,170.49,582839.05,582839.05,582839.05,26.0,-1.0611224489795907
2025-02-11,INTC,607,20.89,20.855,19.77,19.87,74433536.0,74433536.0,74433536.0,26.0,2.0
2025-02-11,SOC,673,24.75,24.74,23.14,23.34,1272806.15,1272806.15,1272806.15,26.0,-1.2161090909090884
2025-02-11,TSLQ,679,35.39,35.43,32.7,33.66,8052524.1,8052524.1,8052524.1,26.0,2.0
2025-02-12,CFLT,580,34.76,34.84,30.1,33.0,4883407.75,4883407.75,4883407.75,27.0,2.0
2025-02-12,CONL,716,39.42,39.63,38.44,37.51,4647169.85,4647169.85,4647169.85,27.0,2.0
2025-02-12,DSP,727,24.69,24.71,24.05,23.5,260833.6,260833.6,260833.6,27.0,2.0
2025-02-12,ELMD,772,33.32,33.24,29.2,31.63,103113.6,103113.6,103113.6,27.0,0.0281690140845014
2025-02-12,GNRC,639,150.57,150.49,141.74,142.39,814762.45,814762.45,814762.45,27.0,0.6488188976377937
2025-02-12,GRAL,622,34.01,34.19,33.15,32.33,1235727.6,1235727.6,1235727.6,27.0,2.0
2025-02-12,GRRR,722,23.5,23.49,20.77,19.61,2236957.7,2236957.7,2236957.7,27.0,-1.0469387755102035
2025-02-12,MAGN,881,22.44,22.47,21.57,21.31,527486.9,527486.9,527486.9,27.0,2.0
2025-02-12,NNE,614,32.73,32.675,32.2,31.0,8056095.15,8056095.15,8056095.15,27.0,2.0
2025-02-12,OKLO,593,50.59,50.595,50.08,47.78,24879416.5,24879416.5,24879416.5,27.0,2.0
2025-02-12,PLTU,582,57.26,57.36,56.29,53.64,1070657.8,1070657.8,1070657.8,27.0,2.0
2025-02-12,PTIR,581,268.25,266.66,265.29,253.65,678892.7,678892.7,678892.7,27.0,2.0
2025-02-12,RDW,581,23.25,23.195,21.93,21.84,2364699.75,2364699.75,2364699.75,27.0,-1.0535764705882382
2025-02-12,SMR,623,26.26,26.24,25.86,24.95,13735940.85,13735940.85,13735940.85,27.0,-1.0600374505699024
2025-02-12,TSLR,625,28.98,29.0,27.3,27.48,1328380.05,1328380.05,1328380.05,27.0,2.0
2025-02-12,TSLT,625,25.22,25.21,24.28,23.95,2704850.05,2704850.05,2704850.05,27.0,2.0
2025-02-13,AAOI,662,26.79,26.825,25.03,25.5,3028310.9,3028310.9,3028310.9,28.0,-1.0789076556449255
2025-02-13,ASND,598,145.0,144.675,126.14,138.75,448618.1,448618.1,448618.1,28.0,-0.8122205663189294
2025-02-13,ATEX,591,38.99,39.22,35.91,36.9,197972.25,197972.25,197972.25,28.0,1.8152173913043463
2025-02-13,CONL,616,45.75,45.81,40.69,43.5,4605245.5,4605245.5,4605245.5,28.0,2.0
2025-02-13,CSAI,665,28.5,28.1262,17.63,18.14,1696195.3333333333,,1696195.3333333333,9.0,-1.043915681890769
2025-02-13,EH,603,25.86,25.93,25.14,24.1,2217170.85,2217170.85,2217170.85,28.0,-1.067236842105261
2025-02-13,ESTA,620,32.15,32.15,30.16,30.61,464064.45,464064.45,464064.45,28.0,-1.0814358974358942
2025-02-13,GRAL,589,42.01,41.86,39.26,39.92,1293996.55,1293996.55,1293996.55,28.0,2.0
2025-02-13,GRRR,896,28.3,28.2496,24.2,25.725,2245749.85,2245749.85,2245749.85,28.0,2.0
2025-02-13,HOOD,580,65.57,65.515,55.91,62.09,22977683.55,22977683.55,22977683.55,28.0,-1.037425219941347
2025-02-13,LMND,615,34.4,34.29,32.36,32.71,1639585.4,1639585.4,1639585.4,28.0,2.0
2025-02-13,PLMR,586,123.83,122.89,108.99,114.55,145341.65,145341.65,145341.65,28.0,2.0
2025-02-13,PZZA,684,45.85,46.11,43.31,43.42,1638427.8,1638427.8,1638427.8,28.0,2.0
2025-02-13,RIOX,621,21.5437,21.4659,20.34,20.4,216464.25,216464.25,216464.25,26.0,-1.1069351420093254
2025-02-13,ROOT,604,126.81,127.19,118.32,120.0,367312.95,367312.95,367312.95,28.0,2.0
2025-02-13,SERV,603,21.08,21.0854,19.57,19.98,9585230.75,9585230.75,9585230.75,28.0,-1.040720221606646
2025-02-13,SEZL,744,324.5,325.0,305.32,306.02,133012.35,133012.35,133012.35,28.0,-1.2091928081557015
2025-02-13,SMCI,637,41.04,41.1599,39.68,39.01,57626537.85,57626537.85,57626537.85,28.0,2.0
2025-02-13,SMCL,631,21.77,21.79,21.29,20.32,273123.1,273123.1,273123.1,28.0,2.0
2025-02-13,SMCX,636,60.5981,60.47,57.02,55.27,2217344.75,2217344.75,2217344.75,28.0,2.0
2025-02-13,SMMT,820,20.77,20.78,19.57,19.74,2205331.35,2205331.35,2205331.35,28.0,2.0
2025-02-13,SOC,844,30.99,30.96,24.47,29.5,1368390.25,1368390.25,1368390.25,28.0,-1.087457142857141
2025-02-13,TEM,635,84.33,84.21,73.88,77.165,16418556.55,16418556.55,16418556.55,28.0,-0.0649717514124266
2025-02-13,TSLL,622,20.09,20.1,18.16,19.09,66075342.65,66075342.65,66075342.65,28.0,-1.0864293170943824
2025-02-13,TSLT,639,27.8603,27.94,24.91,26.48,2769442.9,2769442.9,2769442.9,28.0,-1.089129032258059
2025-02-13,WFRD,603,70.61,70.63,67.63,67.24,1444012.35,1444012.35,1444012.35,28.0,2.0
2025-02-14,ALGS,625,22.2873,22.3,21.01,21.13,263133.1,263133.1,263133.1,29.0,-1.0645882352941176
2025-02-14,ANAB,612,20.505,20.52,19.29,19.06,1425737.35,1425737.35,1425737.35,29.0,2.0
2025-02-14,APP,622,498.31,500.155,471.67,473.56,4987897.5,4987897.5,4987897.5,29.0,-1.058154937906562
2025-02-14,ASTS,917,31.9,31.94,30.05,30.18,14234575.15,14234575.15,14234575.15,29.0,0.3212290502793247
2025-02-14,BBIO,586,33.235,33.29,31.56,31.63,2368205.05,2368205.05,2368205.05,29.0,2.0
2025-02-14,CYTK,832,45.25,45.2122,41.62,41.54,1546765.35,1546765.35,1546765.35,29.0,-1.0652741131632977
2025-02-14,GRAL,591,52.99,52.75,52.58,50.3,1490740.8,1490740.8,1490740.8,29.0,-1.0711812500000075
2025-02-14,SMCI,586,45.9,45.995,42.28,42.94,61774107.35,61774107.35,61774107.35,29.0,1.3059316791532147
2025-02-14,SMCL,781,29.39,29.54,23.89,24.43,307639.95,307639.95,307639.95,29.0,-1.1263418803418763
2025-02-14,SMCX,601,76.8499,76.85,64.44,66.57,2389896.95,2389896.95,2389896.95,29.0,-1.0542877697841777
2025-02-14,SOFX,636,20.18,20.26,18.43,18.68,125291.68421052632,,125291.68421052632,19.0,2.0
2025-02-18,BKSY,672,20.2,20.105,16.83,17.5,1977781.55,1977781.55,1977781.55,30.0,-1.0512207792207775
2025-02-18,CRS,625,199.24,200.09,188.44,189.68,743060.95,743060.95,743060.95,30.0,1.0348583877995634
2025-02-18,FWRG,635,21.87,21.86,20.61,20.8,455162.25,455162.25,455162.25,30.0,2.0
2025-02-18,LUNR,604,21.8,21.7998,19.62,20.26,13119187.7,13119187.7,13119187.7,30.0,-1.0671669793621024
2025-02-18,MRNA,607,35.0,35.1,32.99,33.05,13063708.9,13063708.9,13063708.9,30.0,2.0
2025-02-18,MUU,666,22.335,22.38,20.09,21.24,357479.6,357479.6,357479.6,30.0,2.0
2025-02-18,NNE,580,34.7,34.4537,32.49,33.0,8223239.35,8223239.35,8223239.35,30.0,-1.0453274169692073
2025-02-18,SMCI,928,55.2799,55.34,47.91,51.0,67113868.45,67113868.45,67113868.45,30.0,0.7540983606557193
2025-02-18,SMCX,928,106.6573,106.63,81.69,92.6,2499144.6,2499144.6,2499144.6,30.0,0.9411764705882408
2025-02-18,TGS,609,27.19,27.21,27.27,25.84,360287.5,360287.5,360287.5,30.0,1.382352941176463
2025-02-18,WGS,907,107.9,107.4907,76.35,94.97,1110006.0,1110006.0,1110006.0,30.0,2.0
2025-02-18,ZETA,643,26.17,26.14,23.49,24.71,4807961.15,4807961.15,4807961.15,30.0,-1.044859649122804
2025-02-19,AAOI,716,29.99,30.04,26.43,26.56,3071720.1,3071720.1,3071720.1,31.0,-1.0335287356321847
2025-02-19,ACMR,586,25.65,25.72,24.08,24.0,1460940.0,1460940.0,1460940.0,31.0,2.0
2025-02-19,BKSY,691,21.5992,21.55,18.85,20.49,2098643.75,2098643.75,2098643.75,31.0,-1.0528749999999965
2025-02-19,CELH,785,25.96,25.9691,22.74,24.085,7953191.05,7953191.05,7953191.05,31.0,-1.0973305566073392
2025-02-19,GRAL,630,51.6985,51.62,47.13,47.869,1837019.2,1837019.2,1837019.2,31.0,2.0
2025-02-19,IONQ,706,35.66,35.6397,33.94,33.33,16891840.85,16891840.85,16891840.85,31.0,-1.0284616020500954
2025-02-19,KRYS,757,173.88,174.13,156.69,149.25,215059.55,215059.55,215059.55,31.0,0.6717562724014363
2025-02-19,MSB,604,27.87,27.85,26.45,26.5,117640.4,117640.4,117640.4,31.0,2.0
2025-02-19,OSW,765,21.47,21.48,22.84,20.42,636599.75,636599.75,636599.75,31.0,2.0
2025-02-19,SMCI,738,62.2,62.1094,55.8,59.04,74053992.4,74053992.4,74053992.4,31.0,1.9999999999999931
2025-02-19,SMCX,707,128.0,128.0,108.5,121.43,2680612.3,2680612.3,2680612.3,31.0,2.0
2025-02-19,SMCY,765,35.65,35.64,32.2,33.95,283090.75,283090.75,283090.75,31.0,2.0
2025-02-19,SUPN,598,34.93,34.72,39.75,32.72,372726.25,372726.25,372726.25,31.0,-1.037793296089386
2025-02-20,EWTX,684,28.07,28.1,26.67,26.73,951789.45,951789.45,951789.45,32.0,2.0
2025-02-20,MSB,731,31.78,31.8728,29.2,30.25,118858.75,118858.75,118858.75,32.0,-1.5549614112458705
2025-02-20,NBIS,749,43.69,43.72,44.83,40.04,15397949.75,15397949.75,15397949.75,32.0,2.0
2025-02-20,PLTU,921,48.9958,49.1,54.79,46.0,1282937.0,1282937.0,1282937.0,32.0,-1.0808469744957467
2025-02-20,PTIR,921,231.19,231.9062,258.71,216.22,709234.15,709234.15,709234.15,32.0,-1.0756328068204355
2025-02-20,SMCI,721,60.25,60.43,60.25,57.21,88948746.5,88948746.5,88948746.5,32.0,-1.0534463465177049
2025-02-20,SMCL,721,45.99,46.19,46.15,41.3,595352.85,595352.85,595352.85,32.0,2.0
2025-02-20,SMCX,714,123.5,123.87,125.63,112.5,3042223.8,3042223.8,3042223.8,32.0,2.0
2025-02-21,KOLD,870,21.1997,21.22,21.34,20.19,7204210.9,7204210.9,7204210.9,33.0,-1.0775925925925895
2025-02-21,SARK,625,32.9,32.97,31.89,31.31,265584.1,265584.1,265584.1,33.0,2.0
2025-02-21,TSDD,699,41.62,41.858,39.25,39.6323,964812.95,964812.95,964812.95,33.0,2.0
2025-02-21,TSLQ,698,33.12,33.19,31.26,31.44,8020451.75,8020451.75,8020451.75,33.0,2.0
2025-02-21,UNH,578,462.69,463.505,502.42,439.55,3888528.95,3888528.95,3888528.95,33.0,0.2327672327672333
2025-02-21,UVIX,760,27.92,27.93,26.47,26.48,7186162.5,7186162.5,7186162.5,33.0,2.0
2025-02-21,VKTX,781,35.57,35.395,31.63,31.83,4291852.7,4291852.7,4291852.7,33.0,-1.0547401574803124
2025-02-24,FDP,653,29.94,30.11,30.88,28.485,307252.15,307252.15,307252.15,34.0,-0.5757575757575718
2025-02-24,GRAL,714,43.88,43.8933,40.73,38.99,1893239.1,1893239.1,1893239.1,34.0,2.0
2025-02-24,HIMS,761,50.59,50.58,49.28,48.14,23343274.8,23343274.8,23343274.8,34.0,2.0
2025-02-24,MSTZ,588,20.93,20.93,20.4,19.86,13413838.55,13413838.55,13413838.55,34.0,2.0
2025-02-24,NVD,605,25.64,25.78,25.28,24.33,5180224.75,5180224.75,5180224.75,34.0,-1.0408697619047669
2025-02-24,SMCL,586,38.5,38.63,39.53,36.42,741814.6,741814.6,741814.6,34.0,-1.023295597484275
2025-02-24,TSDD,599,45.2299,45.34,43.11,42.92,981714.05,981714.05,981714.05,34.0,-1.0364710743801675
2025-02-24,TSLQ,599,35.93,36.0027,34.22,34.14,8168585.1,8168585.1,8168585.1,34.0,-1.035636511651575
2025-02-24,UVIX,599,30.56,30.565,30.11,29.09,7835250.9,7835250.9,7835250.9,34.0,2.0
2025-02-25,AS,588,28.1,28.12,28.6,26.4,3036828.9,3036828.9,3036828.9,35.0,-1.0552399999999975
2025-02-25,CECO,662,25.67,25.8,22.65,24.35,221676.05,221676.05,221676.05,35.0,-1.0563333333333325
2025-02-25,ECG,712,40.595,40.69,38.62,38.64,831769.0,831769.0,831769.0,35.0,2.0
2025-02-25,IART,588,22.96,22.96,22.05,21.5,547912.45,547912.45,547912.45,35.0,2.0
2025-02-25,NAIL,653,74.77,74.8501,68.76,69.735,640716.2,640716.2,640716.2,35.0,-1.0937349702569337
2025-02-25,TSDD,639,51.75,51.91,44.87,45.8,1026616.65,1026616.65,1026616.65,35.0,0.7177259420153077
2025-02-25,TSLQ,587,38.51,38.48,35.7,36.49,8452539.6,8452539.6,8452539.6,35.0,2.0
2025-02-25,UVIX,606,32.45,32.57,30.37,30.84,8155831.45,8155831.45,8155831.45,35.0,-1.0294392523364495
2025-02-25,UVXY,621,20.915,21.0088,19.57,19.85,21769400.6,21769400.6,21769400.6,35.0,-1.036935716865291
2025-02-26,AAOI,613,26.68,26.7,23.34,24.6,3588328.3,3588328.3,3588328.3,36.0,-1.0558085106383015
2025-02-26,ASTS,590,30.03,30.08,26.17,28.565,14535175.4,14535175.4,14535175.4,36.0,-1.0261015406793392
2025-02-26,BITU,612,40.6698,40.8,40.75,38.58,2695604.15,2695604.15,2695604.15,36.0,-1.0499999999999992
2025-02-26,CRWL,613,29.9953,30.04,27.62,28.39,139510.55,139510.55,139510.55,36.0,-1.058601425544217
2025-02-26,DOCN,656,43.5,43.625,40.83,41.41,1533208.15,1533208.15,1533208.15,36.0,-1.0908421052631516
2025-02-26,DXYZ,594,41.8199,41.832,37.03,38.95,746049.3,746049.3,746049.3,36.0,-1.0808387658227905
2025-02-26,GDXU,593,42.6289,42.5601,42.11,40.44,698626.5,698626.5,698626.5,36.0,2.0
2025-02-26,GRAL,614,46.57,46.49,43.11,44.27,1892215.55,1892215.55,1892215.55,36.0,-1.0361919999999998
2025-02-26,HIMS,592,43.25,43.3,39.86,40.24,29647927.8,29647927.8,29647927.8,36.0,-1.0406386190979904
2025-02-26,IMCR,592,29.5,29.57,29.21,28.0,172989.65,172989.65,172989.65,36.0,1.2112676056338003
2025-02-26,INOD,588,64.77,64.6145,58.11,60.06,2631502.45,2631502.45,2631502.45,36.0,-1.0608616562948765
2025-02-26,LNTH,668,95.94,95.98,80.05,81.0,926325.3,926325.3,926325.3,36.0,-1.0949800000000067
2025-02-26,MGPI,607,33.3599,33.49,32.59,31.48,377375.55,377375.55,377375.55,36.0,-1.023093525179856
2025-02-26,MSTX,594,23.37,23.4,23.06,21.99,7446379.6,7446379.6,7446379.6,36.0,2.0
2025-02-26,MSTY,701,20.398,20.4282,19.73,19.38,6197298.65,6197298.65,6197298.65,36.0,-1.067505030181092
2025-02-26,NRG,601,111.74,111.93,102.44,105.52,2595447.65,2595447.65,2595447.65,36.0,2.0
2025-02-26,NVCR,612,22.18,22.185,21.0,21.09,744122.0,744122.0,744122.0,36.0,-1.0914374999999954
2025-02-26,OKLO,614,36.3598,36.16,32.07,34.5,21089321.5,21089321.5,21089321.5,36.0,-1.0871951219512206
2025-02-26,TEM,619,63.12,63.1872,59.1,60.102,19197764.75,19197764.75,19197764.75,36.0,1.9999999999999944
2025-02-26,TSDD,630,55.05,54.99,52.46,52.23,1096834.7,1096834.7,1096834.7,36.0,-1.0315384615384615
2025-02-26,TSLQ,630,43.82,43.76,41.73,41.48,8839568.5,8839568.5,8839568.5,36.0,-1.0298169014084528
2025-02-27,AAOI,685,25.21,25.255,25.19,24.0,3714478.7,3714478.7,3714478.7,37.0,-1.0480388349514589
2025-02-27,ESTA,678,39.9088,39.83,36.06,38.0,512059.1,512059.1,512059.1,37.0,2.0
2025-02-27,GEO,662,25.88,26.03,25.78,24.215,2475600.55,2475600.55,2475600.55,37.0,2.0
2025-02-27,GPCR,844,20.96,21.07,19.88,19.96,775027.95,775027.95,775027.95,37.0,2.0
2025-02-27,GRRR,643,26.2479,26.165,22.61,23.7,3212134.6,3212134.6,3212134.6,37.0,-1.0355944055944046
2025-02-27,HIMS,668,45.3899,45.47,41.89,43.21,31517289.3,31517289.3,31517289.3,37.0,-1.044469999999997
2025-02-27,MEG,592,20.49,20.52,17.44,18.92,372268.35,372268.35,372268.35,37.0,2.0
2025-02-27,MSTZ,597,26.449,26.5662,24.94,24.29,13586510.8,13586510.8,13586510.8,37.0,-1.0251426884471553
2025-02-27,PENN,698,20.98,20.97,20.41,19.89,3688781.0,3688781.0,3688781.0,37.0,-1.086375000000002
2025-02-27,SARK,598,40.9294,40.9,39.98,38.72,370285.1,370285.1,370285.1,37.0,-1.0342434295562286
2025-02-27,SOXS,595,21.21,21.33,20.37,20.08,41881519.75,41881519.75,41881519.75,37.0,2.0
2025-02-27,SQQQ,602,31.61,31.551,30.39,29.78,56688749.2,56688749.2,56688749.2,37.0,-1.0523857868020312
2025-02-27,TECS,598,49.17,49.2,47.51,46.75,664541.15,664541.15,664541.15,37.0,-1.0433243243243262
2025-02-27,TSLQ,601,47.4299,47.71,44.98,44.98,9266113.85,9266113.85,9266113.85,37.0,-1.035419847328243
2025-02-27,UVIX,597,30.47,30.57,29.52,28.9,8499361.8,8499361.8,8499361.8,37.0,-1.0262946428571431
2025-02-28,ALKT,623,29.62,29.62,28.96,28.07,654568.95,654568.95,654568.95,38.0,2.0
2025-02-28,ASTS,612,26.76,26.7653,26.08,25.47,14625346.25,14625346.25,14625346.25,38.0,1.1017927055429677
2025-02-28,AVL,663,23.85,23.92,23.19,22.73,441043.2,441043.2,441043.2,38.0,-1.2695161290322523
2025-02-28,BITU,624,36.83,36.94,36.33,35.04,2918320.45,2918320.45,2918320.45,38.0,-1.0743877551020458
2025-02-28,BITX,623,38.9585,38.96,38.44,37.07,9184112.45,9184112.45,9184112.45,38.0,2.0
2025-02-28,CODI,614,21.1918,21.2445,20.12,20.15,190867.4,190867.4,190867.4,38.0,2.0
2025-02-28,CRDO,610,53.12,53.39,52.6,50.54,5305336.25,5305336.25,5305336.25,38.0,0.4715025906735734
2025-02-28,GDS,588,37.0,36.87,37.95,35.13,4567285.55,4567285.55,4567285.55,38.0,2.0
2025-02-28,GRRR,582,25.1,25.018,24.8,23.5,3357896.05,3357896.05,3357896.05,38.0,2.0
2025-02-28,GTLS,723,190.62,190.42,182.25,181.29,602054.35,602054.35,602054.35,38.0,-1.0923431372549
2025-02-28,HIMS,586,43.3358,43.5,41.34,40.43,33248018.55,33248018.55,33248018.55,38.0,0.9831932773109276
2025-02-28,INTC,619,24.24,24.1899,23.09,23.02,121558494.7,121558494.7,121558494.7,38.0,-1.081027466937943
2025-02-28,IONQ,616,25.28,25.24,24.91,24.04,15653383.5,15653383.5,15653383.5,38.0,-1.06911111111111
2025-02-28,LIF,603,43.87,43.92,40.58,41.52,224601.4,224601.4,224601.4,38.0,1.7941176470588227
2025-02-28,LMND,613,36.15,36.165,35.46,34.39,2784292.9,2784292.9,2784292.9,38.0,-1.0784835164835205
2025-02-28,MSTR,617,251.57,251.04,240.05,238.315,14930149.45,14930149.45,14930149.45,38.0,-1.0741616766467093
2025-02-28,MSTX,592,21.6499,21.7263,20.79,20.43,8130636.05,8130636.05,8130636.05,38.0,-1.027352211927442
2025-02-28,NBIS,605,32.59,32.6,32.05,30.87,16037838.35,16037838.35,16037838.35,38.0,-1.0364712643678156
2025-02-28,NNE,607,27.99,27.93,27.55,26.52,5422586.9,5422586.9,5422586.9,38.0,2.0
2025-02-28,NTAP,597,105.0,104.98,118.22,99.325,1654213.6,1654213.6,1654213.6,38.0,-1.0843495934959388
2025-02-28,OKLO,608,33.07,33.02,32.39,31.3352,19881605.55,19881605.55,19881605.55,38.0,-1.0352857142857177
2025-02-28,PLTU,610,28.88,28.92,30.49,26.99,2376139.1,2376139.1,2376139.1,38.0,-1.0347037037037057
2025-02-28,PTIR,589,134.7746,134.9954,143.92,127.49,913579.85,913579.85,913579.85,38.0,-1.0356974936117025
2025-02-28,RKLB,740,20.43,20.3987,19.83,16.36,19554934.9,19554934.9,19554934.9,38.0,-1.0967417345471944
2025-02-28,ROBN,619,20.5411,20.52,19.82,19.5,416467.1111111111,,416467.1111111111,18.0,2.0
2025-02-28,SMCI,617,42.33,42.4067,42.95,40.225,117035617.5,117035617.5,117035617.5,38.0,-1.0550416281221051
2025-02-28,SMCX,610,54.815,54.37,58.08,49.97,4108479.55,4108479.55,4108479.55,38.0,2.0
2025-02-28,SMCY,625,26.6,26.65,27.02,25.23,376106.65,376106.65,376106.65,38.0,-1.2363225360458183
2025-02-28,SMTC,614,36.48,36.665,35.06,34.725,3549371.05,3549371.05,3549371.05,38.0,2.0
2025-02-28,SOXL,628,22.89,22.8388,21.75,21.8,71918383.75,71918383.75,71918383.75,38.0,-1.0946398659966534
2025-02-28,TGS,620,25.73,25.74,24.82,24.42,349517.6,349517.6,349517.6,38.0,-1.072375142531355
2025-02-28,TPC,588,26.67,26.78,21.87,24.77,582146.7,582146.7,582146.7,38.0,2.0
2025-02-28,TSLR,616,20.43,20.46,19.63,19.2,1925408.15,1925408.15,1925408.15,38.0,-1.0278169014084484
2025-02-28,USD,626,52.0794,52.25,50.71,49.56,687303.2,687303.2,687303.2,38.0,-1.155219780219788
2025-02-28,WRD,625,20.01,20.0,19.83,18.99,3102450.9,3102450.9,3102450.9,38.0,-1.0424877147205922
2025-03-03,BITI,601,24.71,24.61,26.19,23.46,2068454.95,2068454.95,2068454.95,39.0,-1.08692425866381
2025-03-03,BOIL,680,85.05,85.5,78.24,80.7,2389365.5,2389365.5,2389365.5,39.0,2.0
2025-03-03,ERY,796,23.35,23.28,22.45,22.23,245683.7,245683.7,245683.7,39.0,2.0
2025-03-03,ETHD,596,38.3357,38.45,41.39,36.21,390009.6,390009.6,390009.6,39.0,2.0
2025-03-03,HIBS,779,20.2391,20.22,19.69,19.09,308794.45,308794.45,308794.45,39.0,2.0
2025-03-03,LMND,642,39.22,39.23,36.35,37.24,2839478.0,2839478.0,2839478.0,39.0,-1.0468414634146328
2025-03-03,MSTZ,647,24.21,24.33,25.65,18.04,13806991.95,13806991.95,13806991.95,39.0,-1.0432363636363613
2025-03-03,NVD,582,30.44,30.37,28.38,28.86,5124157.55,5124157.55,5124157.55,39.0,2.0
2025-03-03,NVDS,598,26.67,26.75,24.88,25.3,1890199.5,1890199.5,1890199.5,39.0,2.0
2025-03-03,SARK,598,41.26,41.49,41.11,39.11,409399.05,409399.05,409399.05,39.0,-1.1503799999999984
2025-03-03,SOXS,580,23.125,23.08,22.86,21.85,43819952.4,43819952.4,43819952.4,39.0,-1.0289740259740272
2025-03-03,SPHR,577,43.05,43.128,43.63,40.82,660369.1,660369.1,660369.1,39.0,-1.0234628474191714
2025-03-03,SRTY,809,21.33,21.38,20.48,20.31,4209579.85,4209579.85,4209579.85,39.0,-1.0919565217391245
2025-03-03,TECS,601,52.31,52.41,50.57,49.75,722830.4,722830.4,722830.4,39.0,-1.0766444444444458
2025-03-03,TSDD,775,55.89,56.0,55.35,52.74,1176920.85,1176920.85,1176920.85,39.0,2.0
2025-03-03,TSLQ,599,43.94,43.445,43.94,41.78,9645346.15,9645346.15,9645346.15,39.0,-1.0772792792792791
2025-03-03,UNG,702,21.8,21.87,20.34,20.69,7730098.1,7730098.1,7730098.1,39.0,-1.059749999999998
2025-03-03,UVIX,599,32.22,31.96,31.5,30.54,9020701.75,9020701.75,9020701.75,39.0,-1.0494260018933397
2025-03-03,UVXY,813,21.25,21.27,20.11,19.69,23225307.5,23225307.5,23225307.5,39.0,-1.0676129032258028
2025-03-03,VXX,893,47.5,47.43,45.83,44.51,6775277.3,6775277.3,6775277.3,39.0,2.0
2025-03-04,ACMR,660,25.28,25.35,24.31,24.0,1931585.15,1931585.15,1931585.15,40.0,2.0
2025-03-04,ALAB,741,68.458,68.45,67.68,64.88,6292436.4,6292436.4,6292436.4,40.0,2.0
2025-03-04,ASTS,727,28.2,28.185,25.62,24.52,14086896.15,14086896.15,14086896.15,40.0,2.0
2025-03-04,BE,927,23.12,23.14,23.42,21.99,5700425.8,5700425.8,5700425.8,40.0,-1.089745098039211
2025-03-04,BITU,757,36.81,36.84,37.83,34.95,3173080.15,3173080.15,3173080.15,40.0,2.0
2025-03-04,BITX,766,40.3,40.33,40.91,37.77,9509211.65,9509211.65,9509211.65,40.0,2.0
2025-03-04,BTCL,757,37.9185,38.045,39.06,36.01,166041.45,166041.45,166041.45,40.0,2.0
2025-03-04,CELH,820,26.31,26.3921,25.65,24.742,14438048.4,14438048.4,14438048.4,40.0,-1.086710535061482
