symbol,date,entry_time_et,entry_price,stop_loss,target,shares,exit_time_et,exit_price,exit_reason,pnl,pnl_pct,partial_taken,partial_price,partial_shares,partial_pnl,daily_range_pct,avg_volume_20d,qf_vwap_dist_pct,qf_gap_pct,qf_gap_fading,qf_spy_return_pct,qf_pole_bars,qf_pole_gain_pct,qf_fill_vwap_dist_pct,conviction_mult,macd_zone_mult,conv_pole_gain,conv_flag_tightness,conv_vol_ratio,conv_spy_regime,conv_retracement,conv_raw_score,spy_3d_range,conv_vwap_dist,conv_gap_fading,intraday_change_at_entry,bk_ratio_at_fill,spy_3d_at_fill,planned_entry,pole_gain_pct,retracement_pct,pullback_candles,avg_pole_volume,avg_flag_volume,pole_height,flag_low,flag_high,entry_bar_open,entry_bar_high,entry_bar_low,entry_bar_close,entry_bar_volume,entry_minutes_from_open,relative_volume,bars_held,patterns_detected_that_day,risk,R,era,entry_min,vol_ratio,flag_tight,stop_pct,bk_vol_ratio
ELTX,2026-06-15,10:39:00,4.02,3.84,4.42,2827,15:45:00,4.07,force_close,141.35,1.24,False,,0,0.0,32.6,141378,-1.05,-67.78,False,,3,7.18,-0.55,2.3,1.0,0.3,-0.3,0.0,0.3,0.0,2.3,1.744,0.0,0.0,32.6,1.235,1.744,,7.18,30.77,3.0,47484.0,34251.0,0.26,3.8,4.0,3.97,4.06,3.96,4.06,42298.0,69.0,59.87,308.0,1.0,508.8599999999992,0.2777777777777782,2026,69,1.386353683104143,0.7692307692307699,4.477611940298501,1.234942045487723
ARQQ,2026-06-16,09:49:00,19.81,19.05,21.46,12728,10:55:00,18.99,stop,-10380.96,-4.12,False,,0,0.0,20.76,887398,6.84,-3.01,False,,3,7.07,6.41,2.1,2.0,0.3,0.0,0.3,0.3,0.0,2.1,1.362,0.2,0.0,15.94,2.126,1.362,,7.07,48.45,2.0,19603.0,11240.0,1.3,19.06,19.71,19.61,19.75,19.59,19.7,23890.0,19.0,2.6,71.0,1.0,9673.279999999975,-1.0731582255450092,2026,19,1.7440391459074733,0.5000000000000017,3.8364462392730845,2.1254448398576513
ASBP,2026-06-16,09:57:00,6.14,5.87,6.75,20000,10:05:00,6.47,trail_stop,6511.86,5.3,False,,0,0.0,26.74,1056507,6.14,-6.02,False,,3,6.91,4.01,2.0,2.0,0.3,-0.3,0.3,0.3,0.2,2.0,1.362,0.2,0.0,15.07,6.795,1.362,,6.91,22.68,8.0,9582.0,4735.0,0.3761,5.74,6.11,6.07,6.5,5.84,6.49,32176.0,27.0,0.43,13.0,2.0,5399.999999999992,1.2059000000000017,2026,27,2.0236536430834215,0.9837809093326246,4.3973941368078115,6.795353748680042
CRE,2026-06-16,10:21:00,4.23,4.04,4.56,10899,10:29:00,4.41,trail_stop,1914.85,4.15,False,,0,0.0,95.87,544999,-1.14,40.32,True,,3,6.65,0.31,1.3,1.0,0.3,0.0,0.0,0.3,0.0,1.3,1.362,0.0,-0.3,42.23,0.588,1.362,,6.65,46.15,3.0,7699.0,4842.0,0.26,4.05,4.17,4.21,4.21,4.13,4.2,2845.0,51.0,42.04,10.0,1.0,2070.810000000004,0.9246864753405654,2026,51,1.5900454357703429,0.46153846153846195,4.491725768321522,0.5875671210243701
LSF,2026-06-16,09:43:00,4.9,4.64,5.39,2302,10:20:00,4.63,stop,-636.79,-5.64,False,,0,0.0,15.6,57573,7.28,4.44,False,,2,10.87,7.82,1.7,2.0,0.0,-0.3,0.3,0.3,0.2,1.7,1.362,0.2,0.0,17.12,1.272,1.362,,10.87,20.65,4.0,9912.0,1304.0,0.46,4.59,4.83,4.88,4.88,4.74,4.74,1659.0,13.0,4.51,27.0,3.0,598.5200000000016,-1.0639410546013472,2026,13,7.601226993865031,0.521739130434783,5.306122448979606,1.272239263803681
ARQQ,2026-06-17,10:34:00,23.29,22.82,24.16,7999,10:41:00,22.75,stop,-4273.95,-2.29,False,,0,0.0,23.54,984009,2.4,0.1,False,,3,4.31,2.89,1.4,1.0,0.0,0.0,0.0,0.0,0.2,1.4,0.892,0.2,0.0,22.62,0.309,0.892,,4.31,16.83,5.0,13846.0,12709.0,0.9499,22.83,23.17,23.11,23.24,23.08,23.15,3924.0,64.0,2.82,11.0,1.0,3759.529999999991,-1.1368309336539435,2026,64,1.0894641592572194,0.3579324139383129,2.0180334907685653,0.3087575733732001
CLPT,2026-06-17,10:01:00,18.35,17.65,19.23,6859,10:38:00,17.6,stop,-5194.09,-4.13,False,,0,0.0,12.24,534055,2.0,36.06,True,,3,4.17,3.94,1.2,1.0,0.0,0.0,0.3,0.0,0.0,1.2,0.892,0.2,-0.3,36.88,3.561,0.892,,4.17,47.21,4.0,17940.0,8240.0,0.7199,17.66,18.0,18.26,18.27,18.02,18.17,29344.0,31.0,12.89,39.0,2.0,4801.300000000019,-1.081809093370541,2026,31,2.1771844660194173,0.4722878177524654,3.814713896457781,3.5611650485436894
LPA,2026-06-18,09:45:00,4.24,4.12,4.44,12780,09:46:00,4.11,stop,-1704.33,-3.14,False,,0,0.0,25.14,639041,0.23,31.53,False,,3,5.53,1.22,1.6,1.0,0.3,0.0,0.3,0.0,0.0,1.6,1.048,0.0,0.0,39.79,0.846,1.048,,,,,,,,,,,,,,,,,,,1533.6000000000013,-1.1113262910798112,2026,15,,,2.8301886792452855,
CRMT,2026-06-22,10:32:00,3.08,2.99,3.25,15000,10:37:00,2.98,stop,-1414.05,-3.07,False,,0,0.0,22.99,1122143,-5.37,60.0,True,,2,5.92,-4.88,1.5,1.0,0.3,0.0,0.3,0.0,0.2,1.5,1.026,0.0,-0.3,56.67,0.36,1.026,,5.92,23.48,2.0,133501.0,63203.0,0.1699,3.0,3.06,3.06,3.08,3.04,3.08,22761.0,62.0,43.01,9.0,3.0,1349.999999999998,-1.047444444444446,2026,62,2.112257329557141,0.353148911124191,2.9220779220779174,0.36012531050741264
ARQQ,2026-06-23,09:39:00,24.38,22.99,26.65,6152,09:47:00,25.01,trail_stop,3927.78,2.62,False,,0,0.0,42.0,1338981,3.2,-1.73,False,,2,12.11,4.39,1.4,2.0,0.0,0.0,0.0,0.0,0.2,1.4,1.095,0.2,0.0,15.23,1.76,1.095,,12.11,23.53,5.0,22704.0,15231.0,2.55,23.0,23.9,24.25,24.97,24.25,24.58,26802.0,9.0,2.44,10.0,1.0,8551.280000000004,0.45932070988202917,2026,9,1.4906440811502857,0.3529411764705877,5.701394585726007,1.7597006105968092
ARQQ,2026-06-24,09:53:00,26.29,25.19,28.72,2886,15:45:00,28.54,force_close,6491.19,8.56,False,,0,0.0,19.5,1392855,1.95,-2.86,False,,2,3.08,2.41,0.7,2.0,0.0,-0.3,0.0,0.0,0.0,0.7,0.846,0.0,0.0,15.26,0.781,0.846,,3.08,44.56,4.0,16381.0,13712.0,0.763,25.2,26.16,26.03,26.44,25.87,26.11,10710.0,23.0,1.23,339.0,1.0,3174.599999999994,2.0447268947268986,2026,23,1.194647024504084,1.2581913499344703,4.184100418410034,0.7810676779463244
BOT,2026-06-24,10:13:00,27.79,27.08,29.21,7016,10:22:00,27.0,stop,-5539.06,-2.84,False,,0,0.0,19.91,766684,0.62,2.96,False,,2,3.15,1.13,1.0,2.0,0.0,-0.3,0.3,0.0,0.0,1.0,0.846,0.0,0.0,16.44,6.11,0.846,,,,,,,,,,,,,,,,,,,4981.360000000006,-1.1119573771018343,2026,43,,,2.5548758546239685,
MF,2026-06-26,10:17:00,7.95,7.49,8.72,10967,11:41:00,7.47,stop,-5286.31,-6.06,False,,0,0.0,41.8,2680369,2.94,0.84,False,,3,22.19,4.85,1.7,1.0,0.0,0.3,0.0,0.0,0.2,1.7,1.195,0.2,0.0,41.8,0.039,1.195,,22.19,7.25,5.0,11231.0,9151.0,1.38,7.5,7.8,7.91,7.91,7.91,7.91,360.0,47.0,0.33,41.0,3.0,5044.82,-1.0478689031521444,2026,47,1.227297563107857,0.21739130434782597,5.786163522012578,0.039339962845590645
MODD,2026-06-26,09:37:00,4.79,4.55,5.26,1018,09:46:00,4.98,trail_stop,193.13,3.96,False,,0,0.0,43.78,50915,5.6,2.91,False,,2,10.48,6.47,1.2,1.0,0.0,-0.3,0.3,0.0,0.0,1.2,1.195,0.2,0.0,15.95,0.352,1.195,,10.48,50.0,3.0,13194.0,3919.0,0.44,4.42,4.74,4.76,4.79,4.73,4.79,1379.0,7.0,17.47,7.0,1.0,244.32000000000022,0.7904796987557294,2026,7,3.366675172237816,0.727272727272728,5.0104384133611735,0.35187547843837713
SHPH,2026-06-26,10:27:00,4.89,4.68,5.38,10798,10:32:00,4.66,stop,-2517.83,-4.76,False,,0,0.0,63.56,2243900,-13.12,38.36,True,,2,3.73,-12.65,0.6,1.8,0.0,-0.3,0.0,0.0,0.2,0.6,1.195,0.0,-0.3,64.02,0.63,1.195,,3.73,29.41,6.0,32510.0,30864.0,0.17,4.68,4.87,4.81,4.89,4.81,4.83,19450.0,57.0,14.08,8.0,1.0,2267.5799999999995,-1.110359943199358,2026,57,1.0533307413167445,1.1176470588235317,4.294478527607361,0.6301840331778124
UBXG,2026-06-26,10:17:00,7.95,7.49,8.72,10967,11:41:00,7.47,stop,-5286.31,-6.06,False,,0,0.0,41.8,2680369,2.94,0.84,False,,3,22.19,4.85,1.7,1.0,0.0,0.3,0.0,0.0,0.2,1.7,1.195,0.2,0.0,41.8,0.039,1.195,,22.19,7.25,5.0,11231.0,9151.0,1.38,7.5,7.8,7.91,7.91,7.91,7.91,360.0,47.0,0.33,41.0,3.0,5044.82,-1.0478689031521444,2026,47,1.227297563107857,0.21739130434782597,5.786163522012578,0.039339962845590645
GVH,2026-07-01,10:36:00,5.83,5.57,6.41,12931,11:11:00,6.03,trail_stop,2590.82,3.44,False,,0,0.0,30.01,889014,8.83,2.71,False,,3,4.85,9.21,1.5,1.0,0.3,-0.3,0.0,0.3,0.0,1.5,1.68,0.2,0.0,20.08,1.198,1.68,,4.85,44.23,8.0,5571.0,5364.0,0.26,5.5,5.8,5.54,5.8,5.54,5.69,6425.0,66.0,1.76,36.0,6.0,3362.059999999997,0.7706049267413438,2026,66,1.0385906040268456,1.153846153846153,4.459691252144079,1.197800149142431
TC,2026-07-01,10:27:00,4.26,4.07,4.69,7646,10:30:00,4.06,stop,-1552.22,-4.76,False,,0,0.0,77.31,382315,-20.89,174.59,True,,2,12.3,-20.27,1.5,1.0,0.0,0.0,0.3,0.3,0.2,1.5,1.68,0.0,-0.3,234.86,1.385,1.68,,12.3,28.26,3.0,128125.0,50804.0,0.46,4.07,4.24,4.17,4.29,4.17,4.28,70374.0,57.0,171.15,6.0,2.0,1452.7399999999961,-1.0684774976940155,2026,57,2.5219470907802535,0.36956521739130416,4.4600938967136035,1.3852058893000552
CLRO,2026-07-02,10:33:00,3.77,3.66,3.99,457,10:36:00,4.06,trail_stop,132.09,7.67,False,,0,0.0,208.33,22870,3.08,11.8,False,,3,11.44,3.41,1.5,1.0,0.0,0.3,0.0,0.0,0.0,1.5,1.069,0.2,0.0,31.73,3.394,1.069,,11.44,33.33,2.0,19585.0,14234.0,0.39,3.67,3.75,3.71,3.85,3.7,3.84,48305.0,63.0,3871.56,5.0,1.0,50.269999999999946,2.6276109011338797,2026,63,1.3759308697484895,0.20512820512820532,2.917771883289121,3.393634958549951
WXM,2026-07-06,09:50:00,5.18,5.04,5.45,3057,09:53:00,5.53,exhaust+trail_stop,1187.4,7.5,False,,0,0.0,88.74,152858,2.09,15.15,False,,3,7.1,2.43,2.3,1.0,0.3,0.3,0.3,0.0,0.2,2.3,1.146,0.2,0.0,20.68,3.901,1.146,,7.1,1.52,2.0,2590.0,656.0,0.3351,5.05,5.15,5.13,5.16,5.13,5.16,2557.0,20.0,3.22,6.0,1.0,427.979999999999,2.774428711622045,2026,20,3.948170731707317,0.298418382572368,2.7027027027026964,3.8978658536585367
VEEE,2026-07-08,10:05:00,4.71,4.49,5.18,4042,10:18:00,4.98,trail_stop,1088.74,5.71,False,,0,0.0,42.18,112336,-0.88,4.09,False,,2,8.26,-0.17,1.3,1.8,0.3,-0.3,0.3,0.0,0.0,1.3,0.988,0.0,0.0,42.18,0.097,0.988,,,,,,,,,,,,,,,,,,,889.239999999999,1.2243488821915358,2026,35,,,4.670912951167723,
FGI,2026-07-09,11:00:00,4.4,4.2,4.84,550,11:21:00,4.19,stop,-115.34,-4.76,False,,0,0.0,23.66,27530,8.35,0.0,False,,2,6.57,8.35,1.2,1.0,0.3,-0.3,0.3,-0.5,0.2,1.2,0.779,0.2,0.0,23.38,1.459,0.779,,6.57,17.31,2.0,1692.0,765.0,0.26,4.17,4.38,4.35,4.38,4.35,4.38,1116.0,90.0,1.41,5.0,1.0,110.0000000000001,-1.0485454545454536,2026,90,2.211764705882353,0.8076923076923075,4.545454545454549,1.4588235294117646
UBXG,2026-07-10,09:50:00,4.86,4.65,5.35,18000,09:54:00,4.63,stop,-4171.31,-4.76,False,,0,0.0,71.34,2865638,6.86,-6.7,False,,2,8.98,7.11,1.5,1.8,0.3,-0.3,0.3,0.0,0.0,1.5,0.842,0.2,0.0,20.76,1.364,0.842,,,,,,,,,,,,,,,,,,,3779.9999999999995,-1.1035211640211642,2026,20,,,4.320987654320986,
MIMI,2026-07-13,09:53:00,3.2,3.09,3.42,15000,09:54:00,3.08,stop,-1727.55,-3.6,False,,0,0.0,29.59,2812524,3.16,33.02,False,,2,7.74,3.58,1.5,1.0,0.3,0.0,0.0,0.0,0.0,1.5,0.911,0.2,0.0,47.91,1.478,0.911,,,,,,,,,,,,,,,,,,,1650.0000000000048,-1.046999999999997,2026,23,,,3.4375000000000098,
QTTB,2026-07-13,10:23:00,18.73,18.01,20.29,2239,10:35:00,19.93,trail_stop,2701.89,6.44,False,,0,0.0,30.2,522235,0.62,71.9,True,,3,4.72,1.12,0.7,1.0,0.3,-0.3,0.0,0.0,0.0,0.7,0.911,0.0,-0.3,76.85,2.199,0.911,,4.72,45.78,5.0,44832.0,35813.0,0.83,18.02,18.64,18.48,18.85,18.48,18.6,78741.0,53.0,53.37,15.0,5.0,1612.0799999999974,1.6760272443054962,2026,53,1.2518359255019127,0.7469879518072301,3.8441003737319748,2.1986708737050793
CARL,2026-07-14,10:36:00,11.23,10.88,11.75,6322,10:43:00,10.85,stop,-2392.81,-3.37,False,,0,0.0,25.73,158078,-2.93,0.41,False,,2,4.89,-1.72,1.3,2.0,0.3,0.0,0.0,0.0,0.0,1.3,0.875,0.0,0.0,18.55,0.297,0.875,,,,,,,,,,,,,,,,,,,2212.6999999999975,-1.0813982916798492,2026,66,,,3.1166518254674944,
CNXU,2026-07-15,10:36:00,12.31,12.0,12.69,1870,10:45:00,11.96,stop,-649.36,-2.82,False,,0,0.0,40.17,93540,2.2,3.16,False,,3,5.01,3.5,1.6,1.0,0.3,0.3,0.3,-0.5,0.0,1.6,0.798,0.2,0.0,43.79,4.935,0.798,,5.01,44.44,4.0,3589.0,616.0,0.585,12.01,12.15,12.25,12.25,12.24,12.25,3039.0,66.0,3.88,11.0,4.0,579.700000000001,-1.120165602898049,2026,66,5.826298701298701,0.2393162393162403,2.5182778229082086,4.933441558441558
FBYD,2026-07-15,09:42:00,12.64,12.07,13.89,8486,14:04:00,12.04,stop,-5109.1,-4.76,False,,0,0.0,28.16,212168,10.03,-0.56,False,,2,8.03,9.65,1.2,2.0,0.3,-0.3,0.3,-0.5,0.2,1.2,0.798,0.2,0.0,19.7,1.672,0.798,,,,,,,,,,,,,,,,,,,4837.020000000002,-1.0562495089952073,2026,12,,,4.509493670886078,
UBXG,2026-07-15,10:20:00,4.47,4.35,4.6,18000,10:22:00,4.54,trail_stop,1153.8,1.43,False,,0,0.0,48.51,1519507,-15.57,-11.71,False,,2,4.26,-14.15,1.3,1.8,0.0,0.3,0.3,-0.5,0.2,1.3,0.798,0.0,0.0,48.51,5.924,0.798,,4.26,27.78,2.0,3101.0,526.0,0.18,4.36,4.4,4.45,4.6,4.45,4.6,3116.0,50.0,0.96,4.0,1.0,2160.000000000002,0.5341666666666662,2026,50,5.895437262357414,0.22222222222222243,2.684563758389264,5.923954372623574
RBNE,2026-07-16,10:39:00,4.8,4.69,5.04,13960,10:49:00,4.67,stop,-1856.05,-2.77,False,,0,0.0,45.83,387808,2.48,-1.14,False,,2,6.22,2.92,2.0,1.8,0.3,0.0,0.0,-0.5,0.0,2.0,0.711,0.2,0.0,21.53,0.867,0.711,,6.22,30.36,2.0,6565.0,4269.0,0.28,4.7,4.78,4.73,4.79,4.72,4.72,3703.0,69.0,0.74,10.0,1.0,1535.5999999999922,-1.208680646001569,2026,69,1.537830873740923,0.2857142857142859,2.291666666666655,0.8674162567345982
XPON,2026-07-21,10:43:00,3.31,3.2,3.5,2241,12:04:00,3.42,trail_stop,253.29,3.41,False,,0,0.0,35.38,112052,7.05,882.27,False,,2,6.45,7.19,1.8,1.0,0.3,0.0,0.3,0.0,0.0,1.8,0.915,0.2,0.0,1066.67,9.892,0.915,,6.45,43.0,2.0,3169.0,567.0,0.2,3.21,3.28,3.29,3.3,3.29,3.3,5609.0,73.0,0.93,18.0,1.0,246.50999999999974,1.0275039552147998,2026,73,5.5890652557319225,0.3499999999999992,3.32326283987915,9.892416225749558
SLNG,2026-07-22,10:07:00,4.26,4.15,4.5,730,10:19:00,4.59,exhaust+trail_stop,255.93,8.23,False,,0,0.0,37.29,20317,4.74,3.71,False,,3,3.43,4.98,1.2,1.8,0.0,-0.3,0.3,0.0,0.0,1.2,0.834,0.2,0.0,21.12,1.218,0.834,,,,,,,,,,,,,,,,,,,80.29999999999959,3.1871731008717474,2026,37,,,2.582159624413132,
NDLS,2026-07-24,09:46:00,15.58,14.99,16.85,764,10:03:00,14.95,stop,-483.13,-4.06,False,,0,0.0,16.43,38214,3.0,24.45,False,,2,5.1,2.57,0.7,1.0,0.3,-0.3,0.0,-0.5,0.0,0.7,0.714,0.2,0.0,26.4,4.605,0.714,,,,,,,,,,,,,,,,,,,450.7599999999999,-1.071812050758719,2026,16,,,3.7869062901155317,
RADX,2026-07-24,10:19:00,3.33,3.23,3.45,448,10:21:00,3.33,trail_stop,1.16,0.08,False,,0,0.0,44.32,22411,-1.66,-33.1,False,,2,7.37,0.04,2.4,1.0,0.3,0.3,0.3,-0.5,0.0,2.4,0.714,0.0,0.0,44.32,0.503,0.714,,7.37,48.15,2.0,3791.0,1163.0,0.2299,3.24,3.27,3.32,3.35,3.32,3.35,585.0,49.0,68.54,4.0,1.0,44.80000000000004,0.025892857142857117,2026,49,3.2596732588134136,0.1304915180513258,3.003003003003006,0.5030094582975064
AKAN,2026-07-27,10:27:00,6.27,6.14,6.52,12756,10:42:00,6.12,stop,-1908.55,-2.39,False,,0,0.0,17.12,318942,3.71,-16.56,False,,3,6.95,4.2,1.5,2.0,0.3,0.3,0.0,-0.5,0.2,1.5,0.787,0.2,0.0,17.12,1.09,0.787,,6.95,0.0,2.0,914.0,675.0,0.3999,6.15,6.24,6.24,6.24,6.15,6.15,736.0,57.0,0.7,13.0,2.0,1658.2799999999986,-1.150921436669321,2026,57,1.354074074074074,0.22505626406601617,2.0733652312599666,1.0903703703703704
MPLT,2026-07-27,09:53:00,14.47,13.82,15.91,4861,09:54:00,13.78,stop,-3351.52,-4.76,False,,0,0.0,46.39,600221,14.54,-64.44,False,,2,12.33,14.68,1.4,1.0,0.0,-0.3,0.0,-0.5,0.0,1.4,0.787,0.2,0.0,27.77,0.717,0.787,,12.33,32.0,4.0,57677.0,52792.0,1.5,13.19,14.4,14.15,14.4,13.94,14.4,37859.0,23.0,13.58,3.0,1.0,3159.650000000002,-1.0607250803095274,2026,23,1.092532959539324,0.8066666666666672,4.492052522460265,0.7171351719957569
PN,2026-07-27,09:46:00,11.0,10.49,12.1,7410,09:51:00,10.46,stop,-4026.8,-4.94,False,,0,0.0,26.58,746994,17.32,15.29,False,,3,6.67,17.38,0.9,1.8,0.3,-0.3,0.0,-0.5,0.2,0.9,0.787,0.2,0.0,37.09,1.183,0.787,,6.67,15.38,3.0,2448.0,2099.0,0.65,10.3,10.93,10.95,10.99,10.92,10.96,2483.0,16.0,0.31,7.0,1.0,3779.0999999999985,-1.06554470641158,2026,16,1.1662696522153406,0.9692307692307677,4.636363636363634,1.1829442591710337
CLW,2026-07-29,09:47:00,20.7,20.31,21.29,3203,09:51:00,20.95,trail_stop,797.4,1.2,False,,0,0.0,21.47,160172,4.03,3.6,False,,3,3.07,4.74,1.2,1.0,0.0,0.0,0.0,0.0,0.0,1.2,1.037,0.2,0.0,17.19,0.446,1.037,,,,,,,,,,,,,,,,,,,1249.170000000002,0.6383438603232536,2026,17,,,1.8840579710144956,
MPLT,2026-07-29,10:10:00,14.88,14.46,15.38,15000,10:17:00,14.93,trail_stop,839.03,0.38,False,,0,0.0,27.95,1181432,6.25,2.6,False,,3,4.5,7.67,1.5,1.0,0.0,0.3,0.0,0.0,0.0,1.5,1.037,0.2,0.0,20.06,0.982,1.037,,4.5,41.64,3.0,19134.0,12861.0,0.634,14.47,14.66,14.8,14.84,14.7,14.81,12624.0,40.0,2.62,9.0,1.0,6299.999999999999,0.1331793650793651,2026,40,1.4877536738978308,0.29968454258675,2.8225806451612896,0.9815721950081642
BWEN,2026-08-04,10:02:00,4.91,4.74,5.29,11243,11:29:00,5.34,exhaust+trail_stop,4952.74,8.96,False,,0,0.0,30.17,562196,6.18,3.92,False,,2,4.55,6.51,1.5,1.0,0.3,-0.3,0.0,0.3,0.0,1.5,1.299,0.2,0.0,19.47,1.762,1.299,,,,,,,,,,,,,,,,,,,1911.3099999999993,2.591280326059091,2026,32,,,3.462321792260691,
HQ,2026-08-04,10:27:00,15.86,15.38,16.73,7366,10:28:00,15.33,stop,-3867.44,-3.31,False,,0,0.0,24.46,368327,5.56,-5.15,False,,2,3.33,6.32,1.7,1.0,0.0,-0.3,0.3,0.3,0.2,1.7,1.299,0.2,0.0,20.41,1.097,1.299,,3.33,22.0,3.0,2289.0,1194.0,0.5,15.39,15.73,15.78,15.89,15.78,15.89,1309.0,57.0,0.88,3.0,1.0,3535.67999999999,-1.0938320209973784,2026,57,1.9170854271356783,0.6799999999999997,3.026481715006297,1.0963149078726968
OPAD,2026-08-04,09:42:00,4.01,3.84,4.28,2028,10:21:00,4.14,trail_stop,255.54,3.14,False,,0,0.0,42.41,50731,2.09,-4.38,False,,3,13.18,3.42,2.3,2.0,0.0,0.3,0.3,0.3,0.2,2.3,1.299,0.2,0.0,18.67,1.311,1.299,,13.18,21.74,3.0,1916.0,777.0,0.46,3.85,3.95,3.99,4.01,3.96,4.01,1018.0,12.0,5.13,20.0,1.0,344.7599999999999,0.7412112774103726,2026,12,2.4658944658944657,0.21739130434782628,4.23940149625935,1.3101673101673101
SEAT,2026-08-04,10:09:00,9.34,9.14,9.69,1411,10:28:00,9.11,stop,-315.88,-2.4,False,,0,0.0,14.45,70591,2.44,4.77,False,,2,5.85,2.98,2.6,1.0,0.3,0.3,0.3,0.3,0.2,2.6,1.299,0.2,0.0,16.65,4.638,1.299,,,,,,,,,,,,,,,,,,,282.199999999999,-1.1193479801559216,2026,39,,,2.141327623126331,
UPC,2026-08-05,10:21:00,6.83,6.67,7.04,20000,10:39:00,6.88,trail_stop,1098.16,0.8,False,,0,0.0,22.17,2110651,0.63,0.85,False,,2,3.92,1.76,1.5,2.0,0.0,0.0,0.0,0.3,0.2,1.5,1.507,0.0,0.0,16.16,1.093,1.507,,3.92,-18.0,4.0,1062.0,928.0,0.25,6.67,6.75,6.8,6.99,6.8,6.96,1014.0,51.0,0.13,14.0,3.0,3200.0000000000027,0.34317499999999973,2026,51,1.144396551724138,0.3200000000000003,2.3426061493411443,1.0926724137931034
CION,2026-08-06,09:39:00,7.2,6.97,7.5,9475,15:29:00,7.35,trail_stop,1441.05,2.11,False,,0,0.0,13.48,473752,2.54,6.9,False,,3,6.89,4.04,2.6,1.0,0.3,0.3,0.3,0.3,0.2,2.6,1.318,0.2,0.0,14.93,0.099,1.318,,,,,,,,,,,,,,,,,,,2179.250000000004,0.6612596076631856,2026,9,,,3.1944444444444504,
ELA,2026-08-06,09:46:00,18.08,17.71,18.78,2508,09:58:00,17.66,stop,-1060.83,-2.34,False,,0,0.0,17.91,125423,2.88,-10.0,False,,2,4.66,3.32,2.0,1.0,0.3,0.0,0.0,0.3,0.2,2.0,1.318,0.2,0.0,17.91,0.436,1.318,,,,,,,,,,,,,,,,,,,927.9599999999936,-1.1431850510797958,2026,16,,,2.0464601769911366,
OESX,2026-08-06,09:58:00,19.81,19.05,20.94,2493,10:03:00,18.99,stop,-2047.56,-4.15,False,,0,0.0,23.25,69285,9.39,3.24,False,,3,6.24,10.98,2.3,1.8,0.3,0.0,0.3,0.3,0.2,2.3,1.318,0.2,0.0,24.1,1.099,1.318,,,,,,,,,,,,,,,,,,,1894.679999999995,-1.0806890873392896,2026,28,,,3.8364462392730845,
SPHL,2026-08-06,10:18:00,3.22,3.07,3.54,618,10:26:00,3.06,stop,-94.69,-4.76,False,,0,0.0,15.94,30903,7.5,4.15,False,,2,11.01,7.4,1.5,1.0,0.0,0.0,0.0,0.3,0.0,1.5,1.318,0.2,0.0,20.38,0.925,1.318,,,,,,,,,,,,,,,,,,,92.70000000000022,-1.021467098166125,2026,48,,,4.658385093167713,
SRZN,2026-08-07,10:29:00,26.01,25.21,27.68,5344,11:05:00,25.13,stop,-4676.16,-3.36,False,,0,0.0,22.51,267203,4.96,14.79,False,,2,5.59,4.73,1.8,1.0,0.3,0.0,0.3,0.0,0.0,1.8,1.072,0.2,0.0,22.51,4.039,1.072,,,,,,,,,,,,,,,,,,,4275.2000000000035,-1.0937874251496997,2026,59,,,3.0757400999615556,
ALGS,2026-08-10,10:15:00,6.91,6.69,7.13,2431,10:24:00,6.67,stop,-574.03,-3.42,False,,0,0.0,34.55,121596,7.26,2.68,False,,2,4.34,9.18,1.5,1.0,0.0,0.3,0.3,-0.5,0.2,1.5,0.694,0.2,0.0,21.29,0.779,0.694,,4.34,28.34,2.0,2086.0,828.0,0.2819,6.7,6.78,6.87,6.87,6.87,6.87,645.0,45.0,5.06,10.0,1.0,534.8199999999994,-1.0733143861486119,2026,45,2.5193236714975846,0.2837885775097555,3.1837916063675795,0.7789855072463768
CLNN,2026-08-10,09:54:00,4.66,4.45,5.13,1194,15:45:00,5.05,force_close,461.96,8.3,False,,0,0.0,29.23,59732,1.3,0.38,False,,2,5.56,1.79,1.0,1.0,0.3,-0.3,0.3,-0.5,0.2,1.0,0.694,0.0,0.0,29.23,0.847,0.694,,5.56,-13.04,3.0,5468.0,3112.0,0.23,4.4,4.64,4.63,4.67,4.58,4.61,2635.0,24.0,5.04,138.0,1.0,250.73999999999995,1.842386535853873,2026,24,1.75706940874036,1.0434782608695623,4.5064377682403425,0.8467223650385605
TNON,2026-08-10,10:11:00,5.02,4.89,5.3,13000,10:46:00,5.66,exhaust+trail_stop,8469.24,12.96,False,,0,0.0,54.76,1202955,2.13,3693.89,False,,2,5.26,1.61,1.3,1.0,0.3,0.0,0.3,-0.5,0.0,1.3,0.694,0.2,0.0,3793.13,7.541,0.694,,5.26,40.0,4.0,1313.0,498.0,0.25,4.9,5.0,5.0,5.18,5.0,5.0,3759.0,41.0,0.34,26.0,1.0,1689.9999999999986,5.011384615384619,2026,41,2.6365461847389557,0.3999999999999986,2.5896414342629464,7.548192771084337
