day,symbol,min_open,min_high,min_low,min_close,nbars,store,first_m,d_open,d_high,d_low,d_close,d_vol,prev_close,prev_date,src,ratio_open,ratio_close
2025-01-28,BBWI,36.6,38.27,36.435,38.23,387,sip,570,36.6,38.27,36.435,38.22,3165558,36.63,2025-01-27,sample,1.0,0.999738425320429
2025-01-28,TITN,17.39,18.17,17.1806,18.13,312,sip,570,17.39,18.17,17.1806,18.11,481718,17.39,2025-01-27,sample,1.0,0.9988968560397132
2025-01-28,NVDL,51.04,56.861,46.55,56.86,390,cache,570,51.04,56.88,46.55,56.88,53916466,48.41,2025-01-27,sample,1.0,1.0003517411185368
2025-01-28,TGS,27.94,28.12,26.07,27.39,270,sip,570,27.94,28.12,26.07,27.44,426692,27.53,2025-01-27,sample,1.0,1.0018254837531946
2025-01-28,ESOA,11.18,11.7553,10.9,11.73,217,sip,570,11.18,11.7553,10.9,11.74,276851,11.01,2025-01-27,sample,1.0,1.000852514919011
2025-01-28,XCH,1.07,1.08,0.9401,1.043,193,cache,570,1.07,1.08,0.9401,1.04,483728,1.06,2025-01-27,sample,1.0,0.9971236816874401
2025-01-28,ONMD,1.08,1.15,1.08,1.11,27,cache,570,1.08,1.15,1.08,1.11,40108,1.06,2025-01-27,sample,1.0,1.0
2025-01-28,BACK,1.37,1.56,1.05,1.21,390,sip,570,1.37,1.56,1.05,1.22,58877183,0.829,2025-01-27,sample,1.0,1.0082644628099173
2025-01-28,MFH,7.1,7.16,6.7,6.97,99,sip,570,7.1,7.16,6.7,7.01,54979,6.83,2025-01-27,sample,1.0,1.005738880918221
2025-01-28,PEGA,106.85,113.67,106.54,112.24,337,sip,570,106.85,113.67,106.54,112.29,1149266,106.15,2025-01-27,sample,1.0,1.0004454739843194
2025-01-28,SOUNW,7.7,7.8799,6.24,7.79,108,cache,570,7.7,7.8799,6.24,7.79,137370,7.8,2025-01-27,sample,1.0,1.0
2025-01-29,BNGO,5.0263,5.49,4.95,5.0994,218,cache,570,5.0263,5.49,4.95,5.14,479569,5.07,2025-01-28,book,1.0,1.0079617209867826
2025-01-29,GRAL,26.97,28.4499,26.4,26.63,355,sip,570,26.97,28.4499,26.4,26.665,786301,27.04,2025-01-28,book,1.0,1.001314307172362
2025-01-29,NTCL,8.21,9.03,7.64,8.705,133,cache,570,8.21,9.03,7.64,8.96,219691,8.41,2025-01-28,book,1.0,1.029293509477312
2025-01-29,CFB,14.69,16.22,14.69,16.08,225,sip,570,14.69,16.22,14.69,16.09,330612,15.59,2025-01-28,book,1.0,1.0006218905472637
2025-01-29,IQ,2.23,2.3,2.13,2.155,390,cache,570,2.23,2.3,2.13,2.16,32110366,2.23,2025-01-28,sample,1.0,1.0023201856148494
2025-01-29,NVDS,25.42,27.22,25.3,26.19,375,cache,570,25.42,27.22,25.3,26.15,3423026,24.52,2025-01-28,sample,1.0,0.9984726995036273
2025-01-29,SNAP,11.25,11.77,11.19,11.63,390,sip,570,11.25,11.77,11.19,11.63,27625268,11.19,2025-01-28,sample,1.0,1.0
2025-01-29,NVDA,126.5,126.89,120.05,123.81,390,sip,570,126.5,126.89,120.05,123.7,467120640,128.99,2025-01-28,sample,1.0,0.9991115418786851
2025-01-29,INTZ,1.78,1.87,1.75,1.82,231,sip,570,1.78,1.87,1.75,1.79,607975,1.87,2025-01-28,sample,1.0,0.9835164835164835
2025-01-29,GAU,1.19,1.215,1.08,1.17,241,cache,570,1.19,1.215,1.08,1.18,1602532,1.17,2025-01-28,sample,1.0,1.0085470085470085
2025-01-29,LUNRW,10.29,10.98,9.02,9.525,221,sip,570,10.29,10.98,9.02,9.55,1157117,10.16,2025-01-28,sample,1.0,1.0026246719160106
2025-01-29,TECL,88.82,88.9999,84.6301,87.155,351,sip,570,88.82,88.9999,84.6301,87.19,1079630,89.36,2025-01-28,sample,1.0,1.0004015833859217
2025-01-29,MAXI,29.67,30.868,29.04,30.47,122,sip,570,29.67,30.868,29.04,30.66,93696,29.3,2025-01-28,sample,1.0,1.0062356416147031
2025-01-29,SKYE,2.65,3.54,2.65,3.39,261,cache,570,2.65,3.54,2.65,3.43,798582,2.7,2025-01-28,sample,1.0,1.0117994100294985
2025-01-29,HTCO,3.38,3.4899,3.05,3.05,51,cache,570,3.38,3.4899,2.87,2.93,86903,3.29,2025-01-28,sample,1.0,0.9606557377049182
2025-01-29,OSTX,3.36,3.53,2.55,2.55,176,cache,600,3.36,3.53,2.55,2.6,454070,2.6,2025-01-28,sample,1.0,1.019607843137255
2025-01-29,CCB,86.79,90.646,84.65,89.84,191,sip,570,86.79,90.646,84.65,89.86,294150,86.36,2025-01-28,sample,1.0,1.0002226179875333
2025-01-29,PTIR,141.1,144.18,133.88,140.36,247,sip,570,141.41,144.18,133.88,140.53,471699,142.48,2025-01-28,sample,1.0021970233876683,1.0012111712738672
2025-01-29,ALGS,24.83,26.4,24.27,24.72,140,cache,570,24.83,26.4,23.945,23.945,161757,24.76,2025-01-28,sample,1.0,0.9686488673139159
2025-01-29,BNZI,1.48,2.04,1.4,1.92,390,cache,570,1.48,2.04,1.4,1.93,30268132,1.25,2025-01-28,sample,1.0,1.0052083333333333
2025-01-29,SGLY,1.17,1.25,1.0,1.02,234,cache,570,1.17,1.25,1.0,1.03,301289,1.18,2025-01-28,sample,1.0,1.0098039215686274
2025-01-29,CRNX,37.89,39.75,37.8225,39.39,317,sip,570,37.89,39.75,37.8225,39.38,881322,38.22,2025-01-28,sample,1.0,0.9997461284589998
2025-01-29,KULR,2.1,2.16,1.9701,2.04,390,cache,570,2.1,2.16,1.9701,2.03,14005688,2.18,2025-01-28,sample,1.0,0.9950980392156862
2025-01-29,PLSE,19.37,20.3609,19.31,19.75,105,sip,570,19.37,20.3609,19.31,19.74,136251,19.33,2025-01-28,sample,1.0,0.9994936708860759
2025-01-29,AI,32.79,32.97,31.17,31.65,390,sip,570,32.79,32.97,31.17,31.65,3489366,33.0,2025-01-28,sample,1.0,1.0
2025-01-29,NDAQ,78.57,82.13,76.34,81.7,390,sip,570,79.25,82.13,76.34,81.73,7183378,81.19,2025-01-28,sample,1.0086547028127786,1.0003671970624235
2025-01-29,XRX,9.1,9.12,8.4,8.615,389,sip,570,9.1,9.12,8.4,8.62,4439447,9.15,2025-01-28,sample,1.0,1.0005803830528148
2025-01-29,SBIT,9.48,9.625,8.96,9.07,388,sip,570,9.48,9.625,8.96,9.07,6413706,9.64,2025-01-28,sample,1.0,1.0
2025-01-29,ENPH,63.47,64.03,60.67,60.865,389,sip,570,63.5,64.03,60.67,60.87,3568522,62.24,2025-01-28,sample,1.0004726642508273,1.0000821490183192
2025-01-29,CRNC,13.2,13.84,12.81,13.22,378,sip,570,13.2,13.84,12.81,13.22,2155641,13.43,2025-01-28,sample,1.0,1.0
2025-01-29,CRPT,18.04,18.71,17.7902,18.48,108,sip,570,18.04,18.71,17.7902,18.47,254969,18.12,2025-01-28,sample,1.0,0.9994588744588744
2025-01-29,TRMK,37.38,38.42,36.36,37.38,299,sip,570,37.38,38.42,36.36,37.38,614462,36.52,2025-01-28,sample,1.0,1.0
2025-01-29,MTAL,10.17,11.16,10.17,11.1,213,cache,570,10.17,11.16,10.17,11.11,282227,10.39,2025-01-28,sample,1.0,1.000900900900901
2025-01-29,YIBO,4.13,4.5,3.51,3.62,351,cache,570,4.13,4.5,3.51,3.61,1972370,5.14,2025-01-28,sample,1.0,0.9972375690607734
2025-01-29,SLS,1.1,1.23,1.06,1.23,369,cache,570,1.1,1.23,1.06,1.22,4143709,1.17,2025-01-28,sample,1.0,0.991869918699187
2025-01-30,API,5.75,6.09,5.552,6.04,295,cache,570,5.75,6.09,5.552,6.05,1621332,5.78,2025-01-29,book,1.0,1.0016556291390728
2025-01-30,DXF,22.64,23.85,15.0,16.53,203,sip,570,22.64,23.85,15.0,16.53,217133,22.97,2025-01-29,book,1.0,1.0
2025-01-30,MBLY,14.675,16.8,14.5,16.32,390,cache,570,14.675,16.8,14.5,16.31,20502038,16.01,2025-01-29,book,1.0,0.9993872549019607
2025-01-30,BRKL,11.54,12.49,11.54,12.27,273,sip,570,11.54,12.49,11.54,12.29,844311,12.05,2025-01-29,book,1.0,1.0016299918500406
2025-01-30,TTD,124.02,124.52,118.58,119.0,390,sip,570,124.02,124.52,118.58,118.94,3206999,122.59,2025-01-29,sample,1.0,0.9994957983193277
2025-01-30,ALGM,22.15,24.37,21.5,24.03,390,cache,570,22.15,24.37,21.5,24.0,6014927,22.85,2025-01-29,sample,1.0,0.9987515605493134
2025-01-30,REVB,3.62,4.3,3.34,3.9,170,cache,570,3.62,4.3,3.34,3.82,401382,3.72,2025-01-29,sample,1.0,0.9794871794871794
2025-01-30,MBOT,1.82,1.8799,1.71,1.86,312,cache,570,1.82,1.8799,1.71,1.85,1996691,1.8,2025-01-29,sample,1.0,0.9946236559139785
2025-01-30,CRSH,5.86,6.12,5.78,5.98,106,sip,570,5.86,6.12,5.78,6.02,144258,6.0,2025-01-29,sample,1.0,1.0066889632107021
2025-01-30,VIGL,2.21,2.38,2.145,2.35,228,sip,570,2.21,2.38,2.145,2.35,493144,2.19,2025-01-29,sample,1.0,1.0
2025-01-30,ANRO,4.25,4.525,4.24,4.46,104,sip,570,4.25,4.525,4.24,4.46,109058,4.23,2025-01-29,sample,1.0,1.0
2025-01-30,GDXD,11.33,11.42,10.32,10.66,354,cache,570,11.33,11.42,10.32,10.68,1894521,12.09,2025-01-29,sample,1.0,1.00187617260788
2025-01-30,TNET,95.27,95.71,90.09,91.6,191,sip,570,95.27,95.71,90.09,91.57,307058,94.56,2025-01-29,sample,1.0,0.9996724890829695
2025-01-30,JYD,3.57,3.9,3.28,3.5191,88,cache,570,3.57,3.9,3.28,3.48,281166,3.72,2025-01-29,sample,1.0,0.9888892046261829
2025-01-30,KLXE,5.68,5.8283,5.38,5.45,124,sip,570,5.68,5.8283,5.38,5.45,103943,5.67,2025-01-29,sample,1.0,1.0
2025-01-30,MTA,2.8,2.95,2.795,2.94,207,sip,570,2.8,2.95,2.795,2.93,386631,2.78,2025-01-29,sample,1.0,0.9965986394557824
2025-01-30,KC,11.82,13.375,11.82,13.27,388,cache,570,11.82,13.375,11.82,13.28,3244080,11.74,2025-01-29,sample,1.0,1.0007535795026374
2025-01-30,HYLN,2.36,2.485,2.32,2.415,290,sip,570,2.36,2.485,2.32,2.42,677676,2.3,2025-01-29,sample,1.0,1.0020703933747412
2025-01-30,SEPN,15.4,17.94,15.4,17.68,175,cache,570,15.4,17.94,15.4,17.71,289333,15.55,2025-01-29,sample,1.0,1.0016968325791855
2025-01-30,VEON,45.08,45.33,42.89,43.345,113,sip,570,45.08,45.33,42.89,43.35,90819,45.1,2025-01-29,sample,1.0,1.0001153535586573
2025-01-30,BBAI,3.85,4.3,3.85,4.13,390,cache,570,3.85,4.3,3.85,4.12,46164490,3.64,2025-01-29,sample,1.0,0.9975786924939468
2025-01-30,CNTA,16.7,17.53,16.36,16.91,270,sip,570,16.7,17.53,16.36,16.91,631077,16.96,2025-01-29,sample,1.0,1.0
2025-01-30,SNDR,30.27,30.84,28.87,30.2,343,sip,570,30.27,30.84,28.87,30.19,1454033,29.78,2025-01-29,sample,1.0,0.9996688741721855
2025-01-30,NN,11.81,12.02,11.38,11.72,346,cache,570,11.81,12.02,11.38,11.73,1288504,11.86,2025-01-29,sample,1.0,1.0008532423208192
2025-01-30,ERAS,1.85,2.0,1.84,1.875,322,cache,570,1.85,2.0,1.84,1.88,1075945,1.84,2025-01-29,sample,1.0,1.0026666666666666
2025-01-30,NRIX,19.99,20.41,19.24,20.02,376,sip,570,20.01,20.41,19.24,20.015,695140,19.65,2025-01-29,sample,1.0010005002501252,0.9997502497502498
2025-01-30,PLRZ,1.32,1.37,1.25,1.31,194,cache,570,1.32,1.37,1.25,1.32,960504,1.3,2025-01-29,sample,1.0,1.0076335877862594
2025-01-30,TERN,4.22,4.72,4.22,4.645,385,cache,570,4.22,4.72,4.22,4.64,3101989,4.18,2025-01-29,sample,1.0,0.9989235737351991
2025-01-30,PDYN,8.82,9.08,8.36,8.45,372,cache,570,8.82,9.08,8.36,8.45,2723161,8.74,2025-01-29,sample,1.0,1.0
2025-01-30,TZUP,3.87,4.33,3.5005,3.7,335,sip,570,3.87,4.33,3.5005,3.7,2162971,3.56,2025-01-29,sample,1.0,1.0
2025-01-30,GH,48.92,50.89,48.3198,49.93,388,sip,570,48.97,50.89,48.3198,49.94,3241933,47.65,2025-01-29,sample,1.0010220768601799,1.0002002803925496
2025-01-30,DGNX,43.49,49.5,32.51,35.5,207,cache,570,43.49,49.5,32.51,35.01,479300,50.15,2025-01-29,sample,1.0,0.9861971830985915
2025-01-30,TIGR,6.9,7.44,6.88,7.295,390,sip,570,6.9,7.44,6.88,7.3,6844638,6.82,2025-01-29,sample,1.0,1.0006854009595614
2025-01-30,HIT,5.75,6.75,5.61,6.06,215,cache,570,5.75,6.75,5.61,6.18,1162635,5.82,2025-01-29,sample,1.0,1.0198019801980198
2025-01-30,HTCR,1.3,1.46,1.3,1.422,77,cache,570,1.3,1.46,1.3,1.42,149248,1.31,2025-01-29,sample,1.0,0.9985935302390999
2025-01-30,OKYO,1.05,1.16,0.9016,1.09,141,cache,570,1.05,1.16,0.9016,1.1,310256,1.07,2025-01-29,sample,1.0,1.0091743119266054
2025-01-30,BKKT,19.25,19.59,18.0,18.23,318,cache,570,19.25,19.59,18.0,18.25,694824,18.9,2025-01-29,sample,1.0,1.0010970927043334
2025-01-30,ARQQW,2.79,3.2,2.79,3.15,66,cache,570,2.79,3.2,2.79,3.15,110167,2.95,2025-01-29,sample,1.0,1.0
2025-01-30,JANX,42.42,44.89,42.42,44.86,281,sip,570,42.42,44.89,42.42,44.79,652736,42.51,2025-01-29,sample,1.0,0.9984395898350423
2025-01-30,FLYW,20.0,20.53,19.35,19.52,312,sip,570,20.0,20.53,19.35,19.53,708878,19.84,2025-01-29,sample,1.0,1.0005122950819674
2025-01-30,RCAT,9.5,9.545,8.71,8.715,387,cache,570,9.5,9.545,8.71,8.71,6021170,9.35,2025-01-29,sample,1.0,0.9994262765347104
2025-01-30,BLBD,38.3,38.73,35.8911,36.15,332,sip,570,38.34,38.73,35.8911,36.17,1175980,37.7,2025-01-29,sample,1.0010443864229768,1.0005532503457815
2025-01-30,GDHG,1.71,1.84,1.67,1.725,59,cache,570,1.71,1.84,1.67,1.71,91110,1.75,2025-01-29,sample,1.0,0.9913043478260869
2025-01-30,CJET,1.54,1.6599,1.54,1.62,10,sip,600,1.54,1.6599,1.54,1.62,3018,1.52,2025-01-29,sample,1.0,1.0
2025-01-30,YANG,60.04,60.2,54.89,56.21,387,sip,570,60.04,60.2,54.89,56.25,1912836,60.5,2025-01-29,sample,1.0,1.0007116171499733
2025-01-30,IREN,10.25,10.74,10.065,10.295,390,sip,570,10.25,10.74,10.065,10.3,14453656,9.98,2025-01-29,sample,1.0,1.0004856726566296
2025-01-30,PGY,9.15,9.805,9.05,9.64,343,sip,570,9.15,9.805,9.05,9.63,1206692,8.98,2025-01-29,sample,1.0,0.9989626556016598
2025-01-30,TME,11.8,12.41,11.72,12.28,388,sip,570,11.8,12.41,11.72,12.27,4870149,11.64,2025-01-29,sample,1.0,0.999185667752443
2025-01-30,LEGN,36.28,37.69,35.466,37.205,335,sip,570,36.28,37.69,35.466,37.22,549149,36.1,2025-01-29,sample,1.0,1.000403171616718
2025-01-30,CVI,19.98,20.0189,18.75,19.07,313,sip,570,19.98,20.0189,18.75,19.07,916917,19.67,2025-01-29,sample,1.0,1.0
2025-01-30,SOXL,26.58,27.67,26.14,27.22,390,sip,570,26.58,27.67,26.14,27.15,87140373,25.68,2025-01-29,sample,1.0,0.9974283614988979
2025-01-30,RKLB,29.21,30.81,27.77,28.52,390,cache,570,29.185,30.81,27.77,28.53,19556513,28.87,2025-01-29,sample,0.99914412872304,1.0003506311360448
2025-01-30,LEVI,17.0,19.01,16.77,18.87,388,cache,570,17.0,19.01,16.77,18.85,6762055,18.09,2025-01-29,sample,1.0,0.9989401165871754
2025-01-31,NEUP,5.3,5.75,5.11,5.3701,89,cache,570,5.3,5.75,5.11,5.3,167041,5.41,2025-01-30,book,1.0,0.9869462393623954
2025-01-31,JL,5.41,8.5,4.51,4.6027,245,cache,570,5.41,8.5,4.5,4.9,1531049,5.55,2025-01-30,book,1.0,1.0645925217806942
2025-01-31,PDYN,8.39,9.23,8.04,8.57,384,cache,570,8.39,9.23,8.04,8.51,4123180,8.45,2025-01-30,book,1.0,0.9929988331388564
2025-01-31,CMPR,69.94,71.14,66.155,66.53,263,sip,570,69.94,71.14,66.155,66.48,382096,70.16,2025-01-30,book,1.0,0.9992484593416504
2025-01-31,BQ,3.36,4.29,3.31,3.71,158,cache,570,3.36,4.29,3.31,3.71,293894,3.3597,2025-01-30,sample,1.0,1.0
2025-01-31,TFSL,13.0,13.89,12.99,13.72,290,sip,570,13.0,13.89,12.99,13.72,667789,12.79,2025-01-30,sample,1.0,1.0
2025-01-31,PLTR,81.0,85.22,80.87,82.48,390,sip,570,81.0,85.22,80.87,82.49,79000219,81.22,2025-01-30,sample,1.0,1.000121241513094
2025-01-31,ATXI,1.31,1.41,1.26,1.39,95,sip,570,1.31,1.41,1.26,1.36,102226,1.32,2025-01-30,sample,1.0,0.9784172661870505
2025-01-31,NGNE,15.57,16.3279,15.21,15.88,177,cache,570,15.57,16.3279,15.21,15.85,329047,15.53,2025-01-30,sample,1.0,0.9981108312342568
2025-01-31,HLF,5.7,5.73,5.41,5.465,390,sip,570,5.7,5.73,5.41,5.46,3176905,5.7,2025-01-30,sample,1.0,0.9990850869167429
2025-01-31,MPLN,19.4,19.4,17.26,18.26,143,sip,570,19.4,19.4,17.26,18.26,163823,19.44,2025-01-30,sample,1.0,1.0
2025-01-31,BILI,17.54,17.61,16.58,16.71,387,sip,570,17.54,17.61,16.58,16.72,4920539,17.59,2025-01-30,sample,1.0,1.0005984440454816
2025-01-31,HNST,6.64,6.715,6.3,6.41,386,sip,570,6.64,6.715,6.3,6.41,3268284,6.7,2025-01-30,sample,1.0,1.0
2025-01-31,VOR,1.38,1.475,1.37,1.405,177,sip,570,1.38,1.475,1.37,1.42,605841,1.39,2025-01-30,sample,1.0,1.0106761565836297
2025-01-31,ERY,22.94,24.26,22.94,24.16,301,sip,570,22.94,24.26,22.94,24.16,381624,22.9,2025-01-30,sample,1.0,1.0
2025-01-31,NTCL,8.51,8.725,7.5,7.85,67,cache,577,8.51,8.725,7.5,7.76,90206,8.28,2025-01-30,sample,1.0,0.9885350318471338
2025-01-31,TEO,12.65,12.87,12.1,12.21,144,sip,570,12.65,12.87,12.1,12.2,159613,12.87,2025-01-30,sample,1.0,0.999180999180999
2025-01-31,AMBO,2.41,2.68,2.33,2.66,47,cache,570,2.41,2.68,2.33,2.55,28331,2.45,2025-01-30,sample,1.0,0.9586466165413533
2025-01-31,POWL,238.75,242.48,230.79,239.95,273,sip,570,238.75,242.48,230.79,239.78,635829,236.37,2025-01-30,sample,1.0,0.9992915190664723
2025-01-31,KRUS,81.44,84.8999,78.64,80.24,147,sip,570,81.44,84.8999,78.64,80.0,182062,81.21,2025-01-30,sample,1.0,0.9970089730807578
2025-01-31,CRBU,1.38,1.57,1.32,1.435,375,cache,570,1.38,1.57,1.32,1.43,3668537,1.31,2025-01-30,sample,1.0,0.9965156794425086
2025-01-31,YHC,1.26,1.26,1.12,1.12,32,cache,570,1.26,1.26,1.12,1.14,31666,1.24,2025-01-30,sample,1.0,1.0178571428571426
2025-01-31,RXT,2.41,2.645,2.3536,2.625,304,cache,570,2.41,2.645,2.3536,2.63,1700319,2.38,2025-01-30,sample,1.0,1.0019047619047619
2025-01-31,ALAB,98.0,106.0,96.555,101.43,389,sip,570,98.0,106.0,96.555,101.42,6444013,96.87,2025-01-30,sample,1.0,0.999901409839298
2025-01-31,UMAC,12.1,13.15,11.735,12.01,361,cache,570,12.1,13.15,11.735,12.04,1385643,11.98,2025-01-30,sample,1.0,1.002497918401332
2025-01-31,SPYU,52.12,52.95,49.96,50.2103,295,sip,570,52.12,52.95,49.96,50.19,720816,51.41,2025-01-30,sample,1.0,0.9995957004837653
2025-01-31,LBRT,19.38,19.65,18.235,18.3,389,sip,570,19.38,19.65,18.235,18.31,4654734,19.19,2025-01-30,sample,1.0,1.0005464480874315
2025-01-31,GM,49.67,51.73,49.18,49.46,390,sip,570,49.67,51.73,49.18,49.46,20578687,49.5,2025-01-30,sample,1.0,1.0
2025-01-31,LASR,11.4,11.644,11.01,11.15,206,sip,570,11.4,11.644,11.01,11.17,317448,11.38,2025-01-30,sample,1.0,1.0017937219730941
2025-01-31,VKTX,34.24,34.78,32.28,32.75,388,sip,570,34.24,34.78,32.28,32.75,4009832,33.69,2025-01-30,sample,1.0,1.0
2025-01-31,AXL,5.22,5.415,5.11,5.23,381,sip,570,5.22,5.415,5.11,5.23,3938776,5.41,2025-01-30,sample,1.0,1.0
2025-01-31,COMP,7.51,7.59,7.155,7.245,387,sip,570,7.51,7.59,7.155,7.25,4990661,7.53,2025-01-30,sample,1.0,1.0006901311249137
2025-01-31,JNUG,47.69,47.82,45.44,45.8573,317,sip,570,47.69,47.82,45.44,45.76,608869,47.26,2025-01-30,sample,1.0,0.9978782004173816
2025-01-31,COIN,300.8,304.73,287.22,291.331,390,sip,570,300.86,304.73,287.22,291.33,6534008,301.3,2025-01-30,sample,1.0001994680851063,0.9999965674782291
2025-01-31,BLUE,7.9,8.2196,7.7,7.75,156,sip,570,7.9,8.2196,7.7,7.75,130361,7.91,2025-01-30,sample,1.0,1.0
2025-01-31,MARA,19.16,19.41,18.0348,18.33,390,sip,570,19.16,19.41,18.0348,18.34,33629885,19.18,2025-01-30,sample,1.0,1.0005455537370431
2025-01-31,BATL,1.85,1.93,1.82,1.85,22,cache,572,1.85,1.93,1.82,1.85,19690,1.93,2025-01-30,sample,1.0,1.0
2025-01-31,AIRS,4.86,5.302,4.77,4.79,138,cache,570,4.86,5.302,4.77,4.79,282422,4.85,2025-01-30,sample,1.0,1.0
2025-01-31,LIND,13.14,13.31,12.12,12.7,212,sip,570,13.14,13.31,12.12,12.72,337997,13.1,2025-01-30,sample,1.0,1.0015748031496063
2025-01-31,CRGO,3.68,4.11,3.68,3.98,107,cache,570,3.68,4.11,3.68,4.0,138806,3.69,2025-01-30,sample,1.0,1.0050251256281406
2025-01-31,ETN,322.02,330.55,314.4,326.55,389,sip,571,322.02,330.55,314.4,326.44,6485559,327.1,2025-01-30,sample,1.0,0.9996631450007656
2025-02-03,AVBP,27.76,28.89,25.895,27.525,188,cache,570,27.76,28.89,25.895,27.56,174236,28.54,2025-01-31,book,1.0,1.0012715712988192
2025-02-03,ZSPC,17.15,23.62,16.795,22.16,214,cache,570,17.15,23.62,16.795,22.1,238566,17.65,2025-01-31,book,1.0,0.9972924187725632
2025-02-03,ZBIO,7.69,8.1108,7.25,7.4,283,cache,570,7.69,8.1108,7.25,7.41,218250,8.02,2025-01-31,book,1.0,1.0013513513513512
2025-02-03,BCAX,12.09,13.6,12.02,12.27,139,cache,570,12.09,13.6,12.02,12.3,235618,12.62,2025-01-31,book,1.0,1.0024449877750612
2025-02-03,ANGO,11.27,11.54,10.9501,11.04,291,sip,570,11.27,11.54,10.9501,11.04,664254,11.41,2025-01-31,sample,1.0,1.0
2025-02-03,BNZI,1.78,1.78,1.57,1.75,250,cache,570,1.78,1.78,1.57,1.75,1027669,1.85,2025-01-31,sample,1.0,1.0
2025-02-03,ABAT,1.535,1.6,1.44,1.54,339,cache,570,1.535,1.6,1.44,1.52,2080220,1.62,2025-01-31,sample,1.0,0.987012987012987
2025-02-03,PWM,1.4,1.65,1.4,1.52,105,sip,570,1.4,1.65,1.4,1.52,219867,1.48,2025-01-31,sample,1.0,1.0
2025-02-03,ZENA,4.45,4.5376,4.18,4.35,164,cache,570,4.45,4.5376,4.18,4.34,209785,4.86,2025-01-31,sample,1.0,0.9977011494252874
2025-02-03,AI,29.5,31.48,29.4001,31.225,389,sip,570,29.5,31.48,29.4001,31.21,3877496,31.35,2025-01-31,sample,1.0,0.999519615692554
2025-02-03,STXS,2.29,2.41,2.2637,2.36,295,sip,570,2.29,2.41,2.2637,2.37,341303,2.42,2025-01-31,sample,1.0,1.0042372881355932
2025-02-03,GAMB,13.68,14.3039,13.1,14.16,216,sip,570,13.68,14.3039,13.1,14.17,339765,14.09,2025-01-31,sample,1.0,1.0007062146892656
2025-02-03,VIXM,15.09,15.2,14.4201,14.612,161,sip,570,15.09,15.2,14.4201,14.66,190630,14.66,2025-01-31,sample,1.0,1.0032849712565015
2025-02-03,SOUN,13.08,14.76,13.05,14.24,390,cache,570,13.07,14.76,13.05,14.24,34251545,14.15,2025-01-31,sample,0.9992354740061162,1.0
2025-02-03,BATL,1.86,2.1201,1.86,2.01,75,cache,570,1.86,2.1201,1.86,2.0,165718,1.85,2025-01-31,sample,1.0,0.9950248756218907
2025-02-03,RAIL,11.71,12.175,11.5,11.82,210,sip,570,11.71,12.175,11.5,11.82,149317,12.21,2025-01-31,sample,1.0,1.0
2025-02-03,TOVX,1.26,1.26,1.15,1.19,79,cache,570,1.26,1.26,1.15,1.2,118626,1.27,2025-01-31,sample,1.0,1.0084033613445378
2025-02-03,FUTU,92.1,96.5,91.3917,92.94,374,sip,570,92.1,96.5,91.2908,92.94,1851372,96.65,2025-01-31,sample,1.0,1.0
2025-02-03,ILLR,1.82,1.89,1.702,1.815,206,cache,570,1.82,1.89,1.702,1.83,561693,1.9,2025-01-31,sample,1.0,1.0082644628099173
2025-02-03,KRMD,4.38,4.3899,4.1635,4.2,139,cache,570,4.38,4.3899,4.1635,4.2,212146,4.39,2025-01-31,sample,1.0,1.0
2025-02-03,GITS,2.31,2.31,2.13,2.15,25,cache,570,2.31,2.31,2.01,2.07,25070,2.335,2025-01-31,sample,1.0,0.9627906976744186
2025-02-03,TPX,65.63,68.53,65.15,66.91,390,sip,570,65.63,68.53,65.15,66.92,8485222,63.14,2025-01-31,sample,1.0,1.0001494544911076
2025-02-03,CNOB,24.68,25.55,24.33,25.15,215,sip,570,24.68,25.55,24.33,25.22,264794,25.34,2025-01-31,sample,1.0,1.0027833001988071
2025-02-03,ZJK,7.7,8.45,7.7,7.96,63,sip,570,7.7,8.45,7.7,7.9,46035,8.02,2025-01-31,sample,1.0,0.992462311557789
2025-02-03,U,21.055,21.88,20.78,21.4,390,sip,570,21.055,21.88,20.78,21.39,6001662,22.2,2025-01-31,sample,1.0,0.9995327102803739
2025-02-03,TWNP,15.34,15.4,14.01,14.01,124,sip,570,15.34,15.4,14.01,14.01,124803,14.95,2025-01-31,sample,1.0,1.0
2025-02-03,CDTG,1.24,1.32,1.2299,1.24,34,sip,570,1.24,1.32,1.2299,1.26,30777,1.22,2025-01-31,sample,1.0,1.0161290322580645
2025-02-03,REPL,13.62,14.11,13.33,13.7,317,sip,570,13.62,14.11,13.33,13.71,631645,13.98,2025-01-31,sample,1.0,1.0007299270072993
2025-02-03,TEAM,299.11,315.67,296.0,311.43,384,sip,570,299.11,315.67,296.0,311.4,3125070,306.78,2025-01-31,sample,1.0,0.9999036701666505
2025-02-03,WAY,37.89,40.4,37.03,40.28,325,sip,570,37.9,40.4,37.03,40.28,1341832,40.19,2025-01-31,sample,1.0002639218791238,1.0
2025-02-03,MSTR,310.0,348.85,308.9,347.17,390,cache,570,310.0,348.85,308.9,347.09,18207270,334.79,2025-01-31,sample,1.0,0.9997695653426274
2025-02-03,ARQQW,2.95,3.19,2.61,3.02,36,cache,570,2.95,3.19,2.61,3.02,72412,3.1987,2025-01-31,sample,1.0,1.0
