day,symbol,em,net,why,split,i,entry,stop,r_pct,hmax_before,hmax_incl,ei_l,ei_o,ei_h,nxt_o,crossed_before,fill_below_bar_low,target_already_exceeded,target_exceeded_before
2025-07-31,PBF,571,-1.0605601124006598,stop,TRAIN,1,24.70389,23.500000022369104,4.873281,24.56,24.865,24.24,24.495,24.865,24.4,0,0,0,0
2025-07-31,WAY,571,0.6477607468511312,eod,TRAIN,1,35.74692,34.00000004884032,4.8869104,34.9,35.99,34.22,34.4,35.99,35.835,0,0,0,0
2025-08-01,HTOO,571,-1.1184941715554515,stop,TRAIN,1,5.42623,5.2899999920791005,2.510583,5.53,5.665,5.26,5.665,5.665,5.43,1,0,0,0
2025-08-01,MBX,574,0.5997573187067937,eod,TRAIN,4,13.28975,12.5499999878,5.56632,13.27,13.405,13.24,13.24,13.405,13.43,0,0,0,0
2025-08-01,USLM,577,-0.2891829597436051,eod,TRAIN,4,99.87874,95.060000297834,4.82459,99.06,100.025,97.77,97.77,100.025,100.025,0,0,0,0
2025-08-01,VSAT,577,0.033065352728373,eod,TRAIN,7,16.47929,15.640000007489348,5.0929985,16.39,16.49,16.3459,16.35,16.49,16.45,0,0,0,0
2025-08-04,ARTL,571,-1.050967170709648,stop,TRAIN,1,10.2306,9.640000045638,5.772877,10.45,10.45,10.1,10.1,10.36,10.36,1,0,0,0
2025-08-04,KALA,571,-1.052414168607556,stop,TRAIN,1,7.5225,7.1000000136675006,5.6164837,7.49,7.59,7.59,7.59,7.59,7.18,0,1,0,0
2025-08-04,LBTYK,571,0.5086548139917829,eod,TRAIN,1,10.77222,10.180000002264661,5.4976597,10.87,10.87,10.79,10.86,10.86,10.93,1,1,0,0
2025-08-04,SUPX,571,2.0,target,TRAIN,1,20.345856,19.610000996757506,3.6167316,20.7,20.81,20.0501,20.0501,20.81,21.025,1,0,0,0
2025-08-05,AHCO,571,2.0,target,TRAIN,1,9.13733,9.02000000341177,1.2840731,9.31,9.54,9.1562,9.31,9.54,9.52,1,1,1,0
2025-08-05,RDTL,571,-1.0906280613797736,stop,TRAIN,1,48.75583,47.10499996501627,3.3859131,48.96,50.72,49.12,49.13,50.72,50.42,1,1,0,0
2025-08-05,TAOX,574,-1.0533256429436344,stop,TRAIN,3,6.50947,6.150000011788601,5.522262,6.61,6.61,6.48,6.5487,6.5487,6.505,1,0,0,0
2025-08-05,NDRA,578,-0.1592676184447578,eod,TRAIN,3,5.1153,4.9549999972767,3.1337361,5.0,5.2701,5.14,5.14,5.2701,5.105,0,1,0,0
2025-08-06,CVM,571,-1.2052453089367745,stop,TRAIN,1,8.96682,8.739999984026399,2.529548,9.1342,9.2,9.2,9.2,9.2,8.839,1,1,0,0
2025-08-06,OSCR,575,0.617547575433661,eod,TRAIN,5,13.86146,13.0099999976122,6.142643,13.67,14.14,13.64,13.655,14.14,14.05,0,0,0,0
2025-08-06,IONZ,576,0.5947278311910287,eod,TRAIN,6,15.615406,14.4999998917309,7.142985,15.6,15.72,15.58,15.66,15.72,15.715,0,0,0,0
2025-08-06,CXDO,577,0.0632943992799777,eod,TRAIN,7,5.82743,5.2599999709082,9.737226,5.82,6.0,5.82,5.82,6.0,5.9,0,0,0,0
2025-08-07,HLF,571,-1.059804519833185,stop,TRAIN,1,9.27775,8.820000009957498,4.933847,9.23,9.28,9.1,9.18,9.28,9.19,0,0,0,0
2025-08-07,JOBY,571,-1.0567228264822035,stop,TRAIN,1,18.98679,18.0000000060645,5.197245,18.7565,19.32,18.65,18.7235,19.32,19.26,0,0,0,0
2025-08-07,LUNR,571,-1.059583861198221,stop,TRAIN,1,10.5315,10.0099999929405,4.9518113,10.56,10.7,10.4,10.42,10.7,10.588,1,0,0,0
2025-08-07,LX,571,-1.286899498493422,stop,TRAIN,1,6.73013,6.66000000617061,1.0420303,7.0,7.0,6.6949,6.73,6.775,6.8299,1,0,1,1
2025-08-08,DNTH,571,-2.962231480774661,stop,TRAIN,1,19.20745,19.000000013104803,1.0800496,20.57,20.57,18.5,19.46,19.46,18.65,1,0,1,1
2025-08-08,OS,571,-1.0343445709184815,stop,TRAIN,1,22.28666,20.3949999462572,8.487858,22.68,22.68,22.25,22.49,22.67,22.345,1,0,0,0
2025-08-08,PAR,571,-1.0819870162505951,stop,TRAIN,1,58.20409,56.10000004004928,3.6150208,56.39,58.855,55.69,56.17,58.855,58.855,0,0,0,0
2025-08-08,QBTX,571,-1.142483737947532,stop,TRAIN,1,86.50875,84.6999999674625,2.090829,88.5,91.59,87.4,87.4,91.59,88.78,1,1,1,0
2025-08-11,TEMT,571,2.0,target,TRAIN,1,19.10715,18.49999999784955,3.1776063,19.45,19.5238,18.9645,19.49,19.5238,19.16,1,0,0,0
2025-08-11,RAPP,574,2.0,target,TRAIN,4,14.59365,14.32999999538895,1.8066077,14.915,15.49,15.17,15.17,15.49,15.27,1,1,1,0
2025-08-11,EXK,576,0.3972539278394418,eod,TRAIN,6,5.43626,5.1899000042207994,4.531792,5.43,5.465,5.405,5.405,5.465,5.455,0,0,0,0
2025-08-11,JEM,577,-1.2381005613446792,stop,TRAIN,3,6.27878,6.200000002928061,1.2547023,6.22,6.59,6.22,6.22,6.59,6.33,0,0,1,0
2025-08-12,ACHR,571,1.5319039814218784,eod,TRAIN,1,9.56862,9.120000006904139,4.6884503,9.53,9.67,9.4101,9.43,9.67,9.57,0,0,0,0
2025-08-12,ARCX,571,1.6438460784092956,eod,TRAIN,1,15.31581,14.0599999611684,8.199436,15.05,15.5,15.18,15.18,15.5,15.25,0,0,0,0
2025-08-12,OKLL,571,2.0,target,TRAIN,1,29.80916,27.99999992944776,6.0691414,29.61,29.89,28.5003,29.29,29.89,28.41,0,0,0,0
2025-08-12,SOUX,571,2.0,target,TRAIN,1,48.02364,46.82000007514368,2.5063488,50.3099,50.3099,47.16,49.89,50.15,47.77,1,0,0,0
2025-08-13,KODK,571,-0.2044819464422429,eod,TRAIN,1,5.44629,5.23999999137102,3.7877162,5.41,5.55,5.33,5.36,5.55,5.495,0,0,0,0
2025-08-13,RGTIW,571,2.0,target,TRAIN,1,6.06815,5.989999995232,1.287872,6.35,6.51,6.29,6.39,6.51,6.55,1,1,1,1
2025-08-13,RGTX,571,2.0,target,TRAIN,1,51.23324,50.38999999275896,1.6458846,54.77,56.44,53.5,54.3997,56.44,55.82,1,1,1,1
2025-08-13,LBTYK,573,0.168573579637199,eod,TRAIN,2,11.32387,10.70999998382671,5.4210267,11.32,11.34,11.33,11.33,11.34,11.32,0,1,0,0
2025-08-14,OKLL,571,-3.0334241214776845,stop,TRAIN,1,34.05185,33.68000001824465,1.0920111,34.855,34.855,32.9629,34.2,34.2,33.025,1,0,1,1
2025-08-14,RKLX,571,2.0,target,TRAIN,1,77.61214,73.8999998513875,4.7829375,77.11,78.7,77.47,77.57,78.7,78.31,0,0,0,0
2025-08-14,USAR,571,2.0,target,TRAIN,1,17.04097,16.54999998902062,2.8811154,16.88,17.57,16.6,16.73,17.57,17.465,0,0,0,0
2025-08-14,USARW,571,2.0,target,TRAIN,1,6.6198,6.2599999816596,5.4352098,6.59,6.99,6.55,6.55,6.99,6.99,0,0,0,0
2025-08-15,CORZW,571,2.0,target,TRAIN,1,7.61277,7.3600000003266,3.320342,7.5,7.84,7.8,7.8,7.84,7.71,0,1,0,0
2025-08-15,FPH,571,-0.5522620705705993,eod,TRAIN,1,5.56665,5.2900000199625,4.969775,5.54,5.58,5.43,5.58,5.58,5.5496,0,0,0,0
2025-08-15,WULF,571,-1.1054818341098511,stop,TRAIN,1,8.73613,8.490000003133739,2.8173802,8.69,9.08,8.65,8.65,9.08,8.99,0,0,0,0
2025-08-15,BSLK,575,2.0,target,TRAIN,5,8.5255,7.3599999529849995,13.670753,8.14,8.75,8.09,8.1,8.75,9.4,0,0,0,0
2025-08-18,MENS,571,-1.0494893383300112,stop,TRAIN,1,44.87422,42.0099999531372,6.382774,44.9999,44.9999,42.0,44.9999,44.9999,42.0,1,0,0,0
2025-08-18,TAOX,571,-1.0767231984819354,stop,TRAIN,1,8.4252,8.100000002051999,3.859849,8.52,8.52,8.1001,8.1001,8.4937,8.315,1,0,0,0
2025-08-18,MRAL,572,0.9402777347819038,eod,TRAIN,2,18.34487,17.4000000430235,5.150595,17.99,18.37,18.02,18.02,18.37,18.22,0,0,0,0
2025-08-18,SDM,572,-0.355990724817641,eod,TRAIN,2,12.44723,11.430000043818,8.17234,12.0,12.81,11.5,12.0,12.81,12.9893,0,0,0,0
2025-08-19,BBOT,571,-1.4602572730061794,stop,TRAIN,1,12.11624,11.87499999119968,1.9910468,12.5,12.5,12.5,12.5,12.5,12.4999,1,1,0,0
2025-08-19,GDRX,571,-2.9267612456978758,stop,TRAIN,1,5.13536,5.059999999088641,1.4674726,5.25,5.25,4.9,5.1,5.14,4.93,1,0,0,0
2025-08-19,HSAI,571,-1.115109906220364,stop,TRAIN,1,26.69986,26.01000001766232,2.5837588,27.11,27.6,27.095,27.095,27.6,27.6,1,1,0,0
2025-08-19,BSGM,573,-1.0659101237052844,stop,TRAIN,3,5.49644,5.2500000221924,4.483629,5.45,5.55,5.2618,5.2618,5.55,5.475,0,0,0,0
2025-08-20,SMU,571,-1.0559481685081185,stop,TRAIN,1,18.51538,17.539999965059,5.267945,18.92,18.92,18.28,18.54,18.59,18.3597,1,0,0,0
2025-08-20,TEMT,571,-1.0433934012649753,stop,TRAIN,1,26.94058,25.119999991586198,6.757761,26.6,27.25,26.54,26.56,27.25,27.08,0,0,0,0
2025-08-20,CRML,572,0.209336277484372,eod,TRAIN,2,5.7171,5.422999998478501,5.1442165,5.6,5.73,5.5878,5.5878,5.73,5.715,0,0,0,0
2025-08-20,LIF,574,-0.184659908805244,eod,TRAIN,3,85.8568,81.37009963844001,5.225795,85.3372,85.885,85.53,85.63,85.885,85.6334,0,0,0,0
2025-08-21,YSG,571,-0.2843048932080706,eod,TRAIN,1,9.56862,9.18960000541326,3.9610727,9.87,9.87,9.46,9.5,9.78,9.7,1,0,0,0
2025-08-21,TAOX,572,-1.0855998122282986,stop,TRAIN,1,6.95079,6.71000000298705,3.4642105,6.79,7.055,7.055,7.055,7.055,6.74,0,1,0,0
2025-08-21,TEMT,574,2.0,target,TRAIN,4,27.07097,26.02000001215504,3.8822768,27.0,27.49,27.07,27.075,27.49,27.24,0,0,0,0
2025-08-21,TMCI,574,0.3161340285684174,eod,TRAIN,2,7.16142,6.800000004905519,5.0467644,7.13,7.195,7.13,7.13,7.195,7.14,0,0,0,0
2025-08-22,TEMT,573,2.0,target,TRAIN,3,29.54838,28.6599999772374,3.006527,30.44,30.44,29.5,29.5,29.78,29.34,1,0,0,0
2025-08-22,YSG,573,2.0,target,TRAIN,3,9.6288,9.2999999935296,3.4147558,9.6,9.8,9.67,9.67,9.8,9.75,0,1,0,0
2025-08-22,ZYBT,574,-1.0608604561646762,stop,TRAIN,1,6.7201,6.3941999874896,4.8496304,6.475,7.14,6.68,6.68,7.14,6.77,0,0,0,0
2025-08-22,NNNN,576,0.1704533273304492,eod,TRAIN,2,49.53817,47.41000006147515,4.2960205,50.705,51.01,51.0,51.01,51.01,50.0,1,1,0,0
2025-08-25,ANIK,571,-0.7569452207908972,eod,TRAIN,1,9.67895,8.920099994205,7.84021,9.55,9.8299,9.8299,9.8299,9.8299,9.57,0,1,0,0
2025-08-25,USARW,571,-1.1841762696486735,stop,TRAIN,1,5.75722,5.6099999972086,2.557137,5.9,5.9091,5.9091,5.9091,5.9091,5.88,1,1,0,0
2025-08-25,MB,572,0.2847699829465229,eod,TRAIN,1,6.18851,5.69999999282823,7.8938227,5.7,6.26,6.26,6.26,6.26,6.13,0,1,0,0
2025-08-25,DBGI,584,2.0,target,TRAIN,5,10.727085,10.00000002493701,6.7780294,10.35,11.0,10.39,10.4,11.0,10.99,0,0,0,0
2025-08-26,ACXP,571,-1.2614108125903558,stop,TRAIN,1,5.323623,5.1100999132477085,4.0108604,5.5,5.5,5.45,5.49,5.5,5.3805,1,1,0,0
2025-08-26,EMPG,571,2.0,target,TRAIN,1,9.84946,9.73000000688482,1.2128583,9.73,10.324,10.324,10.324,10.324,10.25,0,1,1,0
2025-08-26,RGTIW,571,2.0,target,TRAIN,1,5.29584,5.10000000097104,3.6979969,5.2,5.37,5.28,5.28,5.37,5.44,0,0,0,0
2025-08-26,BEKE,573,-0.3481039203178129,eod,TRAIN,3,18.87646,18.060000062147402,4.325281,18.79,19.0,18.75,18.755,19.0,18.97,0,0,0,0
2025-08-27,KYMR,571,-0.6423496591220573,eod,TRAIN,1,44.00161,41.199999946292145,6.3670626,43.65,44.27,43.58,43.58,44.27,44.105,0,0,0,0
2025-08-27,NEGG,571,-1.0472395006369335,stop,TRAIN,1,67.23109,63.05000014387857,6.2189827,66.3699,67.49,65.0,66.2152,67.49,66.745,0,0,0,0
2025-08-27,PWP,571,-0.278772264873361,eod,TRAIN,1,22.73801,21.469999951491037,5.5766096,22.67,22.84,22.74,22.74,22.84,22.76,0,1,0,0
2025-08-27,NEON,574,-0.1868785960873869,eod,TRAIN,4,23.50029,22.070000074831498,6.086265,23.35,23.77,23.23,23.23,23.77,23.88,0,0,0,0
2025-08-28,DKS,571,-1.099929243273327,stop,TRAIN,1,226.68803,219.94999988050992,2.9723802,228.91,232.27,226.29,226.29,232.27,228.86,1,0,0,0
2025-08-28,MIMI,571,2.0,target,TRAIN,1,8.06412,7.960000001722321,1.2911514,8.3238,8.3699,8.0,8.3238,8.3699,8.34,1,0,1,1
2025-08-28,SUPX,571,2.0,target,TRAIN,1,42.6275,41.400000001962496,2.8795965,43.0,44.55,42.58,42.58,44.55,43.5,1,0,0,0
2025-08-28,CRWL,572,1.2379254734215186,eod,TRAIN,2,28.02382,26.189999985150543,6.5437903,27.62,28.69,27.655,27.655,28.69,28.678,0,0,0,0
2025-08-29,PVLA,573,1.5551463232616616,eod,TRAIN,1,51.4539,49.8057000153777,3.2032557,51.09,52.9278,52.9278,52.9278,52.9278,50.66,0,1,0,0
2025-08-29,DBGI,578,-1.100355506904334,stop,TRAIN,2,9.583665,9.300000016398,2.95988,9.36,10.4297,9.48,9.48,10.4297,9.9169,0,0,1,0
2025-08-29,DKI,581,2.0,target,TRAIN,5,6.83043,6.6025000057815895,3.3369787,6.8,6.95,6.94,6.94,6.95,7.0,0,1,0,0
2025-08-29,KPTI,582,-1.0458706194061795,stop,TRAIN,6,7.70304,7.209999992064,6.40059,7.64,7.721,7.721,7.721,7.721,7.653,0,1,0,0
2025-09-02,INV,571,-1.0784719422494573,stop,TRAIN,1,5.46635,5.2599999994937,3.7749138,5.32,5.5577,5.31,5.4,5.5577,5.3304,0,0,0,0
2025-09-02,SOGP,571,2.0,target,TRAIN,1,12.02597,11.319999982573698,5.870379,12.77,12.8,12.2601,12.7453,12.8,12.6798,1,1,0,0
2025-09-02,KPTI,572,-1.0635699925106097,stop,TRAIN,2,7.13133,6.80000001462459,4.6461177,7.1,7.15,7.15,7.15,7.15,7.22,0,1,0,0
2025-09-02,NEGG,572,-0.7352800339476815,eod,TRAIN,2,42.05579,37.2500000173938,11.427178,41.88,42.5,40.4728,41.08,42.5,42.79,0,0,0,0
2025-09-03,EFTY,571,2.0,target,TRAIN,1,6.8204,6.6999999971504005,1.7652924,6.8,7.1,7.1,7.1,7.1,7.0677,0,1,1,0
2025-09-03,MIMI,571,-1.0883545870473728,stop,TRAIN,1,6.53956,6.32000000819412,3.3574123,6.7,6.75,6.6,6.6111,6.75,6.74,1,1,0,0
2025-09-03,NUKK,571,-1.0735112499945731,stop,TRAIN,1,5.36605,5.150000002140501,4.026239,5.24,5.47,5.16,5.2399,5.47,5.47,0,0,0,0
2025-09-03,OLMA,571,2.0,target,TRAIN,1,6.48941,6.37000000192132,1.8400748,6.51,6.775,6.52,6.535,6.775,6.74,1,1,1,0
2025-09-04,KRUS,571,-1.276460258367642,stop,TRAIN,1,84.87386,82.75000003741921,2.5023723,87.99,87.99,85.67,85.67,85.67,85.67,1,1,0,0
2025-09-04,PD,571,1.7107493937014306,eod,TRAIN,1,15.63677,15.13000000076041,3.2408867,15.67,16.0555,15.534,15.534,16.0555,15.9787,1,0,0,0
2025-09-04,GIII,572,0.1925467041726556,eod,TRAIN,2,27.20136,25.0500000853824,7.909016,26.895,27.4002,26.78,26.8099,27.4002,27.7,0,0,0,0
2025-09-04,OKLL,572,-1.0739147310053023,stop,TRAIN,2,28.87637,27.719999967975614,4.0045547,28.75,29.53,28.63,28.63,29.53,29.45,0,0,0,0
2025-09-05,MFH,571,0.2316423805476265,eod,TRAIN,1,5.5165,5.290000012439999,4.105864,5.51,5.8925,5.8925,5.8925,5.8925,5.7568,0,1,0,0
2025-09-05,SWBI,571,2.0,target,TRAIN,1,8.23463,8.050000002056048,2.2421165,8.4601,8.625,8.41,8.41,8.625,8.5754,1,1,1,0
2025-09-05,UFG,573,-0.8105007322211052,eod,TRAIN,2,5.65692,5.400000003775201,4.541694,5.5,5.72,5.72,5.72,5.72,5.6,0,1,0,0
2025-09-05,MAZE,576,1.1099099508298602,eod,TRAIN,4,15.08512,14.269999990910401,5.4034705,15.005,15.19,14.72,14.75,15.19,14.72,0,0,0,0
2025-09-08,CORZW,571,1.249764445241618,eod,TRAIN,1,7.45229,7.2099999924150495,3.2512155,7.58,7.58,7.575,7.575,7.575,7.6,1,1,0,0
2025-09-08,ANTE,572,-1.2461597757179044,stop,TRAIN,2,5.46635,5.4000000012677,1.2137898,5.4279,5.7043,5.4228,5.7043,5.7043,5.545,0,0,1,0
2025-09-08,MSGY,572,-0.3259896478683813,eod,TRAIN,1,13.9417,12.900000016307,7.471829,12.9,14.18,14.18,14.18,14.18,13.99,0,1,0,0
2025-09-08,VSAT,572,0.1479055821784789,eod,TRAIN,2,29.73895,27.70000000568,6.85616,29.41,29.82,28.97,28.99,29.82,29.5,0,0,0,0
2025-09-09,BV,571,-0.5295114327703779,eod,TRAIN,1,14.36296,13.1699999756536,8.305809,14.47,14.47,13.73,14.37,14.385,13.8,1,0,0,0
2025-09-09,CMPR,571,-0.2273554719378535,eod,TRAIN,1,63.66041,59.2500002434934,6.928026,63.37,64.275,63.2,63.2,64.275,63.445,0,0,0,0
2025-09-09,SION,574,2.0,target,TRAIN,1,21.68486,20.60000000067842,5.0028453,21.48,21.795,21.64,21.795,21.795,21.525,0,0,0,0
2025-09-09,YDES,574,-0.3642894440052309,eod,TRAIN,4,15.972775,15.3010000154375,4.20575,15.79,16.25,15.52,16.05,16.25,15.72,0,0,0,0
2025-09-10,ATON,571,-1.04021925282309,stop,TRAIN,1,6.018,5.580000012246,7.2781653,5.58,6.14,5.925,6.14,6.14,5.925,0,0,0,0
2025-09-10,LE,571,2.0,target,TRAIN,1,14.23257,13.250000050029602,6.903672,14.06,14.265,13.92,14.155,14.265,14.39,0,0,0,0
2025-09-10,NEGG,571,2.0,target,TRAIN,1,35.4059,34.989999992883,1.174663,36.58,36.88,35.9,36.3158,36.88,36.85,1,1,1,1
2025-09-10,SNTG,571,2.0,target,TRAIN,1,5.77728,5.4800000051328,5.145674,5.7399,6.22,5.67,5.67,6.22,6.0501,0,0,0,0
2025-09-11,ASST,571,-1.0658262556481886,stop,TRAIN,1,8.11427,7.7500000041966794,4.4892516,8.29,8.29,7.82,8.0422,8.1225,7.8,1,0,0,0
2025-09-11,CWD,571,-1.114389354569131,stop,TRAIN,1,9.1273,8.8900000027202,2.5998926,9.15,9.6,9.0836,9.0836,9.6,9.5,1,0,0,0
2025-09-11,SDM,571,2.0,target,TRAIN,1,9.2276,9.0000000095016,2.4665134,9.0,9.485,9.485,9.485,9.485,9.51,0,1,0,0
2025-09-11,UFG,573,2.0,target,TRAIN,1,8.06412,7.800000006469441,3.2752488,8.22,8.5,8.4999,8.4999,8.5,8.205,1,1,0,0
2025-09-12,RGTIW,571,2.0,target,TRAIN,1,6.28881,6.10000000713873,3.0023167,6.47,6.55,6.5,6.5,6.55,6.53,1,1,0,0
2025-09-12,RZLV,571,2.0,target,TRAIN,1,6.81037,6.4999999864345,4.557315,6.66,7.0,6.61,6.61,7.0,6.87,0,0,0,0
2025-09-12,SISI,571,2.0,target,TRAIN,1,6.07818,5.82999998465328,4.0831304,6.5,6.5,6.2,6.37,6.38,6.22,1,1,0,0
2025-09-12,MCRB,573,-1.1074007673817805,stop,TRAIN,3,17.62271,17.135000002819652,2.7675085,17.735,17.75,16.87,17.26,17.75,17.525,1,0,0,0
2025-09-15,MIMI,571,2.0,target,TRAIN,1,9.43823,9.14999999022182,3.0538566,9.4,9.96,9.2743,9.42,9.96,9.585,0,0,0,0
2025-09-15,BUUU,572,2.0,target,TRAIN,1,7.06112,6.98000000342656,1.1488262,6.98,7.49,7.49,7.49,7.49,7.39,0,1,1,0
2025-09-15,DRIO,572,2.0,target,TRAIN,1,7.13133,7.04999999822535,1.1404605,7.05,7.57,7.45,7.455,7.57,7.38,0,1,1,0
2025-09-15,MENS,573,2.0,target,TRAIN,1,61.6845,60.7499999958315,1.5149673,64.0,65.8,65.8,65.8,65.8,64.46,1,1,1,1
2025-09-16,LBRX,571,-1.0698044925753232,stop,TRAIN,1,16.76013,16.050000023674652,4.2370195,16.91,17.145,16.6,17.045,17.145,16.41,1,0,0,0
2025-09-16,SOGP,571,-1.0991743268379013,stop,TRAIN,1,25.59656,24.83000000594256,2.9947774,26.43,26.43,26.0,26.1,26.17,26.17,1,1,0,0
2025-09-16,CLNN,574,0.0723188466715277,eod,TRAIN,2,6.26875,6.009999984237499,4.1276174,6.24,6.37,6.24,6.34,6.37,6.25,0,0,0,0
2025-09-16,EPSM,581,-1.0562716442235731,stop,TRAIN,2,38.83616,36.800099940753604,5.2426915,38.32,40.48,37.1,37.1,40.48,36.8,0,0,0,0
2025-09-17,TONX,572,-1.18020566786952,stop,TRAIN,2,7.37205,7.24999999891125,1.6555775,7.65,7.65,7.26,7.375,7.375,7.25,1,0,1,1
2025-09-17,BGL,574,2.0,target,TRAIN,1,10.01997,9.749999994395852,2.6943195,9.75,10.34,9.99,9.99,10.34,10.035,0,0,0,0
2025-09-17,NB,575,-0.2998319536477262,eod,TRAIN,5,5.59674,5.0699999885463,9.4115505,5.4974,5.61,5.46,5.46,5.61,5.59,0,0,0,0
2025-09-17,AZ,576,-1.1555835559863412,stop,TRAIN,6,8.61577,8.35499999602839,3.0266593,8.55,8.8575,8.48,8.49,8.8575,8.85,0,0,0,0
2025-09-18,ALMU,572,-1.0492409042266593,stop,TRAIN,2,17.10115,16.0800000089883,5.9712358,16.85,18.47,16.85,16.85,18.47,18.14,0,0,0,0
2025-09-18,TWG,579,0.118808482922281,eod,TRAIN,3,5.90767,5.73499999502698,2.9228106,5.79,6.04,5.78,5.78,6.04,5.79,0,0,0,0
2025-09-18,HSDT,581,2.0,target,TRAIN,11,22.81825,21.719999960567996,4.8130336,22.74,22.94,22.56,22.56,22.94,22.83,0,0,0,0
2025-09-18,U,597,-0.1390871685374012,eod,TRAIN,27,45.70671,43.0599998821902,5.790638,45.52,45.7399,45.51,45.5297,45.7399,45.68,0,0,0,0
2025-09-19,ATON,571,-1.074938522584414,stop,TRAIN,1,6.29884,6.04999999849692,3.9505687,6.375,6.5133,6.08,6.375,6.5133,6.2935,1,0,0,0
2025-09-19,QUBX,571,2.0,target,TRAIN,1,23.00882,22.38000001664242,2.7329519,23.24,23.5,23.06,23.11,23.5,22.8775,1,1,0,0
2025-09-19,CLSX,572,0.3996478969166539,eod,TRAIN,1,41.50414,39.22000003862822,5.5034027,40.93,42.01,40.6867,42.01,42.01,40.69,0,0,0,0
2025-09-19,PBM,572,-1.1818408937443745,stop,TRAIN,2,5.3159,5.1500000000342,3.1208262,5.25,5.44,5.25,5.29,5.44,5.36,0,0,0,0
2025-09-22,BETR,571,2.0,target,TRAIN,1,34.19227,33.23999999655531,2.7850447,33.5,36.95,33.49,33.49,36.95,65.9,0,0,1,0
2025-09-22,QSG,571,-0.2427841353060348,eod,TRAIN,1,10.00994,9.660000005055,3.495925,10.1,10.18,10.016,10.016,10.18,10.19,1,1,0,0
2025-09-22,FATN,573,-1.02818168268731,stop,TRAIN,3,8.91667,8.0000000331531,10.280407,8.8656,9.35,8.0501,8.5,9.35,9.31,0,0,0,0
2025-09-22,CRDU,575,-1.0407285775166075,stop,TRAIN,1,27.90627,25.9000014612003,7.189311,26.48,28.44,27.24,28.44,28.44,27.85,0,0,0,0
2025-09-23,AGMH,571,2.0,target,TRAIN,1,9.69901,9.21999997874183,4.9387517,9.5,10.42,9.48,9.4996,10.42,11.49,0,0,0,0
2025-09-23,OKLL,572,-1.042105759877752,stop,TRAIN,2,98.54475,91.686400015575,6.95963,97.8977,98.87,93.88,97.5,98.87,95.3717,0,0,0,0
2025-09-23,SUPX,572,0.2089327349316927,eod,TRAIN,2,54.51305,50.0000001759885,8.278843,54.5,55.0,52.75,52.75,55.0,54.2,0,0,0,0
2025-09-23,TONX,572,2.0,target,TRAIN,1,7.11127,6.8999999995414,2.970918,7.3,7.3,7.16,7.16,7.16,7.17,1,1,0,0
2025-09-24,FCEL,571,-1.0660900497257026,stop,TRAIN,1,9.10724,8.7000000186532,4.471607,8.95,9.15,8.89,8.9145,9.15,9.0972,0,0,0,0
2025-09-24,OKLL,571,-1.1117577983990152,stop,TRAIN,1,102.05525,99.33999996179325,2.6605687,104.04,104.04,98.5,99.0,102.44,101.75,1,0,0,0
2025-09-24,SOUX,572,-1.0945711655457813,stop,TRAIN,2,55.98746,54.230000025647215,3.1390243,57.07,57.07,55.2,55.2,56.008,55.395,1,0,0,0
2025-09-24,UEC,572,-0.2907564023504596,eod,TRAIN,2,13.89155,13.12000001878665,5.5540957,13.66,14.35,13.615,13.615,14.35,14.33,0,0,0,0
2025-09-25,POET,571,2.0,target,TRAIN,1,6.06815,6.0000000030245,1.123077,6.25,6.36,6.19,6.23,6.36,6.3565,1,1,1,1
2025-09-25,HPK,572,-1.1273924296987443,stop,TRAIN,2,7.36202,7.1899999977426,2.336587,7.5544,7.5544,7.4,7.4,7.4,7.335,1,1,0,0
2025-09-25,FUL,573,-1.071858343197336,stop,TRAIN,1,59.44781,57.000000053958196,4.117578,58.32,59.99,58.73,58.84,59.99,58.695,0,0,0,0
2025-09-25,SUPX,574,-1.0740708387300228,stop,TRAIN,3,55.07473,51.41000018808081,6.654104,53.82,55.2,53.4,53.4,55.2,54.4844,0,0,0,0
2025-09-26,KOD,572,0.0613049666486563,eod,TRAIN,2,15.72704,15.0500000496832,4.304942,15.505,15.8966,15.2709,15.2709,15.8966,15.595,0,0,0,0
2025-09-26,PLTS,572,2.0,target,TRAIN,2,11.88555,11.010000008406,7.366508,11.75,12.45,11.05,11.05,12.45,11.75,0,0,0,0
2025-09-26,ANAB,573,0.9799014337810704,eod,TRAIN,3,22.10612,20.790000091926,5.953645,21.99,22.5,22.21,22.5,22.5,22.175,0,1,0,0
2025-09-26,BREA,573,-1.0713379191034464,stop,TRAIN,3,25.72695,24.659999948624847,4.1472077,25.61,26.5299,25.48,25.48,26.5299,26.0413,0,0,0,0
2025-09-29,ENTA,571,2.0,target,TRAIN,1,7.9237,7.049999954645,11.026415,7.38,8.06,7.38,7.38,8.06,7.96,0,0,0,0
2025-09-29,NUVL,571,0.8530678386826442,eod,TRAIN,1,81.63417,77.87999983126589,4.598773,81.84,82.21,80.495,80.575,82.21,82.21,1,0,0,0
2025-09-29,PLTS,574,-1.0444821995581808,stop,TRAIN,4,17.1513,16.0199999775792,6.5960016,16.67,17.4924,16.935,16.935,17.4924,17.355,0,0,0,0
2025-09-29,EPSM,578,-1.0477766100391244,stop,TRAIN,6,35.2053,33.0399999245862,6.1504946,35.1,35.245,34.25,35.245,35.245,34.24,0,0,0,0
