Index,day,symbol,entry_m,exit_m,entry,stop,target,r_pct,rr,why,level,dist_open_pct,rv_profile,adv20,is_wrapper,price,split,wk
11741,2025-07-31,ABAT,581,587,2.315,2.25,2.445,2.8077753779697603,-1.034615384615386,stop,2.32,5.454545454545445,2.858229314674986,7705120.05,0,2.315,TRAIN,2025-07-26/2025-08-01
11795,2025-07-31,UAMY,581,955,2.935,2.86,3.0850000000000004,2.555366269165253,1.5999999999999976,eod,2.95,5.35714285714286,2.882311352783326,6029397.2,0,2.935,TRAIN,2025-07-26/2025-08-01
11760,2025-07-31,HYPD,587,647,8.46,8.2025,8.975000000000001,3.043735224586292,-1.041553398058259,stop,8.47,5.875000000000008,1.1756425742405905,990163.5555555556,0,8.46,TRAIN,2025-07-26/2025-08-01
11788,2025-07-31,SPRO,667,707,2.29,2.2601,2.3498,1.305676855895198,2.0,target,2.28,5.069124423963123,1.57286049790637,799048.5,0,2.29,TRAIN,2025-07-26/2025-08-01
11762,2025-07-31,LFMD,703,748,10.605,10.475,10.865000000000002,1.2258368694012332,2.0,target,10.58,5.37848605577691,1.1583610385080394,1002473.95,0,10.605,TRAIN,2025-07-26/2025-08-01
11800,2025-07-31,WAY,720,743,38.12,37.63,39.09999999999999,1.2854144805876049,-1.076795918367348,stop,37.97,9.70817682750651,4.146017600405682,1429418.45,0,38.12,TRAIN,2025-07-26/2025-08-01
11841,2025-08-01,PRME,577,602,3.7884,3.64,4.0852,3.917220990391724,-1.0245283018867914,stop,3.79,7.977207977207978,2.881956054865996,5699202.1,0,3.7884,TRAIN,2025-07-26/2025-08-01
11835,2025-08-01,NRGV,579,582,1.13,1.1,1.1899999999999995,2.654867256637151,-1.0366666666666702,stop,1.135,5.092592592592582,3.03351683081891,1527550.45,0,1.13,TRAIN,2025-07-26/2025-08-01
11850,2025-08-01,SY,582,612,4.65,4.5,4.950000000000001,3.2258064516129106,-1.0300000000000011,stop,4.65,5.681818181818188,1.7359597884320848,3277236.05,0,4.65,TRAIN,2025-07-26/2025-08-01
11842,2025-08-01,PWP,583,624,19.61,19.32,20.19,1.4788373278939273,2.0,target,19.63,5.198285101822076,2.7296852450470794,1036676.3,0,19.61,TRAIN,2025-07-26/2025-08-01
11853,2025-08-01,TNXP,583,600,37.7271,37.0001,39.1811,1.92699677420209,-1.0508942228335632,stop,37.66,5.431131019036939,3.3742116948944734,1376751.2,0,37.7271,TRAIN,2025-07-26/2025-08-01
11814,2025-08-01,CONI,601,606,2.6392,2.59,2.737600000000001,1.8642012731130777,-1.0526422764227656,stop,2.6299,7.782786885245918,4.015623963440481,18786748.0,1,2.6392,TRAIN,2025-07-26/2025-08-01
11823,2025-08-01,HIBS,603,610,8.9834,8.85,9.2502,1.4849611505666005,-1.0663418290854625,stop,8.97,5.158264947245028,4.634965727565718,710660.4,1,8.9834,TRAIN,2025-07-26/2025-08-01
11812,2025-08-01,BNZI,607,658,3.14,3.04,3.3400000000000003,3.184713375796181,2.0,target,3.1465,5.9427609427609385,2.1308452110885674,453457.35,0,3.14,TRAIN,2025-07-26/2025-08-01
11872,2025-08-04,BBAI,580,728,6.91,6.715,7.300000000000001,2.821997105643998,2.0,target,6.95,5.3030303030303205,3.4797272150623715,112450395.05,0,6.91,TRAIN,2025-08-02/2025-08-08
11896,2025-08-04,HYLN,580,955,1.505,1.445,1.6249999999999996,3.9867109634551383,-0.249999999999999,eod,1.505,5.24475524475525,3.9663522997013008,920140.15,0,1.505,TRAIN,2025-08-02/2025-08-08
11927,2025-08-04,SBET,580,581,18.72,18.25,19.66,2.510683760683755,-1.038829787234039,stop,18.89,5.29542920847268,2.433692559504631,55876840.1,0,18.72,TRAIN,2025-08-02/2025-08-08
11928,2025-08-04,SCS,580,601,15.44,15.05,16.22,2.5259067357512874,2.0000000000000044,target,15.44,5.034013605442178,2.671588145919987,879383.3,0,15.44,TRAIN,2025-08-02/2025-08-08
11879,2025-08-04,CONI,581,602,2.68,2.61,2.8200000000000007,2.611940298507473,-1.0372857142857173,stop,2.71,5.447470817120625,3.984714107465375,20136488.55,1,2.68,TRAIN,2025-08-02/2025-08-08
11885,2025-08-04,ENLV,601,829,1.5733,1.52,1.6798999999999995,3.3877836394838816,-1.0285178236397745,stop,1.575,5.000000000000004,3.610818055665708,244083.25,0,1.5733,TRAIN,2025-08-02/2025-08-08
11920,2025-08-04,QNTM,602,740,25.54,24.8,27.02,2.897415818324192,2.0,target,25.5,6.205747605164502,1.4827121289527962,153973.9,0,25.54,TRAIN,2025-08-02/2025-08-08
11899,2025-08-04,JEM,734,735,6.5,6.32,6.859999999999999,2.7692307692307647,-1.035111111111109,stop,6.5,5.863192182410426,1.0546557809632924,126965.7,0,6.5,TRAIN,2025-08-02/2025-08-08
11958,2025-08-05,GDXU,586,605,81.56,80.35,83.98000000000002,1.483570377636106,-1.066404958677682,stop,81.75,5.866355866355866,3.303928842393443,902585.55,1,81.56,TRAIN,2025-08-02/2025-08-08
11965,2025-08-05,MED,587,625,14.73,14.38,15.43,2.3761031907671395,-1.041085714285712,stop,14.746,9.148778682457449,4.198617516311397,205683.95,0,14.73,TRAIN,2025-08-02/2025-08-08
11974,2025-08-05,OKLL,587,591,36.72,35.944,38.27199999999999,2.113289760348574,2.0,target,36.75,5.240549828178698,2.665983808999405,1258976.8,1,36.72,TRAIN,2025-08-02/2025-08-08
11990,2025-08-05,UMAC,587,644,10.7,10.31,11.479999999999997,3.644859813084101,-1.0264358974358987,stop,10.68,5.952380952380953,4.1120305255032354,5908244.65,0,10.7,TRAIN,2025-08-02/2025-08-08
11942,2025-08-05,AHCO,592,683,9.61,9.46,9.909999999999997,1.5608740894901,2.0,target,9.6,5.726872246696035,4.542586940581917,1040285.7,0,9.61,TRAIN,2025-08-02/2025-08-08
11949,2025-08-05,CSAI,606,762,2.04,1.95,2.22,4.411764705882357,-1.0216666666666654,stop,2.0299,5.7239583333333455,2.69073919484278,289588.15,0,2.04,TRAIN,2025-08-02/2025-08-08
11994,2025-08-05,XENE,634,688,34.95,34.49,35.870000000000005,1.3161659513590866,2.0,target,35.15,5.239520958083843,2.395332741656142,877655.35,0,34.95,TRAIN,2025-08-02/2025-08-08
11984,2025-08-05,SMCZ,645,663,3.31,3.245,3.44,1.963746223564953,-1.0499230769230794,stop,3.2981,5.370607028753982,2.396118440586649,6139020.05,1,3.31,TRAIN,2025-08-02/2025-08-08
12032,2025-08-06,OPEN,579,584,2.045,2.0,2.135,2.200488997555009,2.0,target,2.05,7.8947368421052655,2.532386379479301,385481480.2,0,2.045,TRAIN,2025-08-02/2025-08-08
12037,2025-08-06,RDTL,579,581,50.665,49.9873,52.0204,1.33760978979572,-1.0737602183857131,stop,51.33,9.050350541746322,4.485098167995144,628068.75,1,50.665,TRAIN,2025-08-02/2025-08-08
12017,2025-08-06,HIT,580,601,2.3305,2.2635,2.4644999999999992,2.874919545161971,-1.0337835820895551,stop,2.3494,6.307692307692325,1.573045116169452,1916601.1,0,2.3305,TRAIN,2025-08-02/2025-08-08
12053,2025-08-06,YYAI,582,591,4.305,4.1754,4.5642,3.0104529616724727,-1.0322175925925947,stop,4.33,5.609756097560981,1.229133582482829,2546061.75,0,4.305,TRAIN,2025-08-02/2025-08-08
11998,2025-08-06,ADEA,586,721,14.18,13.93,14.68,1.7630465444287728,-1.0557200000000009,stop,14.15,8.84615384615386,4.605452449086384,491578.45,0,14.18,TRAIN,2025-08-02/2025-08-08
12004,2025-08-06,BORR,586,619,2.295,2.26,2.365,1.525054466230943,2.0,target,2.29,5.045871559633031,3.5834149012050216,4076804.6,0,2.295,TRAIN,2025-08-02/2025-08-08
12002,2025-08-06,AZTA,591,595,29.565,29.23,30.235000000000003,1.133096566886524,-1.0872537313432784,stop,29.815,6.558255897069332,4.017438836997263,645748.45,0,29.565,TRAIN,2025-08-02/2025-08-08
12045,2025-08-06,SMXT,600,612,1.53,1.49,1.61,2.6143790849673225,-1.0372499999999998,stop,1.55,6.896551724137945,2.1019405543806378,16252600.45,0,1.53,TRAIN,2025-08-02/2025-08-08
12101,2025-08-07,QS,579,595,8.725,8.615,8.944999999999999,1.260744985673346,2.0,target,8.73,5.054151624548742,1.9057046993394648,69215603.05,0,8.725,TRAIN,2025-08-02/2025-08-08
12107,2025-08-07,SIGA,579,612,7.79,7.6,8.170000000000002,2.4390243902439077,2.000000000000005,target,7.77,5.284552845528445,4.626555981969335,389436.55,0,7.79,TRAIN,2025-08-02/2025-08-08
12080,2025-08-07,ENOV,580,687,29.005,28.18,30.655,2.844337183244266,-1.0341575757575745,stop,29.19,5.837563451776662,2.4209391661544872,1593761.65,0,29.005,TRAIN,2025-08-02/2025-08-08
12054,2025-08-07,ABAT,582,586,2.32,2.2702,2.4195999999999995,2.146551724137925,-1.045586345381524,stop,2.32,5.936073059360725,2.042980983667104,8053403.4,0,2.32,TRAIN,2025-08-02/2025-08-08
12068,2025-08-07,BKSY,586,587,17.71,17.5,18.130000000000003,1.185770750988147,-1.0833333333333248,stop,17.9,5.667060212514752,2.967386202277088,2428756.6,0,17.71,TRAIN,2025-08-02/2025-08-08
12099,2025-08-07,OSS,587,613,5.418,5.2941,5.6658,2.286821705426355,2.0,target,5.42,8.183632734530931,2.553105328122417,610337.1,0,5.418,TRAIN,2025-08-02/2025-08-08
12067,2025-08-07,BGL,595,699,11.3,10.9789,11.942200000000003,2.8415929203539934,-1.0341915291186532,stop,11.2999,12.998999999999985,3.3892977670896443,293252.95,0,11.3,TRAIN,2025-08-02/2025-08-08
12088,2025-08-07,JDZG,613,623,2.24,2.19,2.3400000000000007,2.232142857142869,-1.0438000000000025,stop,2.28,5.555555555555536,1.288309246305143,157154.75,0,2.24,TRAIN,2025-08-02/2025-08-08
12163,2025-08-08,HYPD,577,593,5.8,5.6416,6.116799999999999,2.731034482758611,2.0,target,5.8,5.263157894736836,3.620543633511677,866900.2,0,5.8,TRAIN,2025-08-02/2025-08-08
12174,2025-08-08,LPRO,578,641,2.435,2.36,2.5850000000000004,3.080082135523621,-1.0314666666666654,stop,2.43,7.048458149779746,3.568183774135297,797100.2,0,2.435,TRAIN,2025-08-02/2025-08-08
12206,2025-08-08,STEP,578,955,57.72,55.62,61.92,3.63825363825364,0.5142857142857131,eod,57.69,6.616152282387722,2.036948826671355,555070.4,0,57.72,TRAIN,2025-08-02/2025-08-08
12138,2025-08-08,CAPR,582,595,8.44,8.305,8.709999999999999,1.5995260663507085,2.0,target,8.39,6.068268015170686,2.636660661371486,2952200.15,0,8.44,TRAIN,2025-08-02/2025-08-08
12195,2025-08-08,QVCGA,593,594,3.65,3.583,3.784,1.8356164383561568,2.0,target,3.64,5.202312138728327,1.027529996498937,693534.45,0,3.65,TRAIN,2025-08-02/2025-08-08
12122,2025-08-08,AACG,594,802,1.83,1.76,1.97,3.825136612021861,2.0,target,1.8219,12.462962962962964,1.7067621743481898,647332.8,0,1.83,TRAIN,2025-08-02/2025-08-08
12216,2025-08-08,VSTM,598,615,6.05,5.851,6.448,3.289256198347105,2.0,target,6.05,8.03571428571428,3.734896684038085,2294595.85,0,6.05,TRAIN,2025-08-02/2025-08-08
12204,2025-08-08,SMRT,615,714,1.215,1.195,1.255,1.646090534979425,2.0,target,1.22,6.08695652173914,2.4229914658363683,1426587.05,0,1.215,TRAIN,2025-08-02/2025-08-08
12276,2025-08-11,TEMT,578,585,19.5975,18.83,21.132500000000004,3.916315856614373,2.0,target,19.5238,5.534054054054072,4.708977425696478,1354030.7,1,19.5975,TRAIN,2025-08-09/2025-08-15
12221,2025-08-11,AKAN,584,636,1.31,1.26,1.41,3.816793893129775,-1.0252000000000008,stop,1.31,5.645161290322576,2.2379583787081008,534438.0,0,1.31,TRAIN,2025-08-09/2025-08-15
12247,2025-08-11,GRPN,584,604,34.68,34.0,36.04,1.9607843137254892,-1.072036764705885,stop,34.55,5.079075425790736,4.015989333026726,1348086.25,0,34.68,TRAIN,2025-08-09/2025-08-15
12233,2025-08-11,BULL,586,614,16.245,15.93,16.875000000000004,1.9390581717451605,-1.0505714285714312,stop,16.34,7.147540983606548,3.9363382414704033,18452219.3,0,16.245,TRAIN,2025-08-09/2025-08-15
12238,2025-08-11,CRNC,586,617,9.74,9.54,10.140000000000002,2.053388090349087,-1.19055699999999,stop,9.71,6.120218579234971,2.9405487291395755,1719360.3,0,9.74,TRAIN,2025-08-09/2025-08-15
12235,2025-08-11,CMPX,605,824,2.995,2.88,3.2250000000000005,3.8397328881469184,2.0,target,3.0,10.294117647058808,2.776068867244056,786315.5,0,2.995,TRAIN,2025-08-09/2025-08-15
12240,2025-08-11,EVH,614,617,9.67,9.56,9.89,1.1375387797311212,-1.0869090909090957,stop,9.64,5.010893246187376,1.7577404530888752,2545483.3,0,9.67,TRAIN,2025-08-09/2025-08-15
12253,2025-08-11,INVZ,619,623,1.815,1.78,1.885,1.9283746556473784,-1.0508571428571398,stop,1.8099,5.226744186046517,2.0420013562315806,8234305.95,0,1.815,TRAIN,2025-08-09/2025-08-15
12338,2025-08-12,LZMH,577,583,3.02,2.909,3.2420000000000004,3.675496688741728,-1.0262072072072057,stop,3.03,5.208333333333326,2.9023543198424853,608729.95,0,3.02,TRAIN,2025-08-09/2025-08-15
12312,2025-08-12,EBS,578,955,8.71,8.362,9.406000000000002,3.995407577497138,0.8764367816091927,eod,8.66,5.0970873786407855,4.253334078070398,1374086.75,0,8.71,TRAIN,2025-08-09/2025-08-15
12330,2025-08-12,IONZ,578,716,14.22,13.85,14.960000000000004,2.601969057665267,-1.0374324324324316,stop,14.18,6.536438767843711,4.93444541913065,582922.65,1,14.22,TRAIN,2025-08-09/2025-08-15
12304,2025-08-12,CONI,580,955,2.51,2.44,2.6499999999999995,2.7888446215139377,-0.4785714285714245,eod,2.4993,5.012605042016816,2.806273266036952,23713602.95,1,2.51,TRAIN,2025-08-09/2025-08-15
12360,2025-08-12,SNCY,583,622,11.57,11.41,11.89,1.3828867761452044,2.0,target,11.58,5.177111716621252,2.325598793013186,1009223.95,0,11.57,TRAIN,2025-08-09/2025-08-15
12302,2025-08-12,CETX,622,632,1.36,1.3273,1.4254000000000004,2.4044117647058947,-1.1230764525993857,stop,1.3599,5.418604651162795,3.4597140349473245,882675.3,1,1.36,TRAIN,2025-08-09/2025-08-15
12289,2025-08-12,APLD,636,697,14.7801,14.52,15.300299999999998,1.7597986481823504,-1.0558246828142992,stop,14.75,5.272924517528832,1.236703833433752,37080327.35,0,14.7801,TRAIN,2025-08-09/2025-08-15
12311,2025-08-12,DH,697,779,3.6946,3.61,3.8638,2.2898283982027827,-1.0426713947990558,stop,3.695,5.270655270655267,2.591915441584459,473902.8,0,3.6946,TRAIN,2025-08-09/2025-08-15
12467,2025-08-13,PLUG,580,586,1.5955,1.56,1.6664999999999996,2.2250078345346203,2.0,target,1.6,5.263157894736836,3.8519262484241055,61163710.0,0,1.5955,TRAIN,2025-08-09/2025-08-15
12451,2025-08-13,NEON,583,602,24.075,23.34,25.545,3.05295950155763,-1.106510204081634,stop,24.0661,5.785054945054946,1.9610907504377493,301056.95,0,24.075,TRAIN,2025-08-09/2025-08-15
12446,2025-08-13,MRM,584,587,2.4755,2.4099,2.6067,2.64996970309028,-1.0367362804878044,stop,2.5,8.69565217391306,1.2883917751906304,6767157.45,0,2.4755,TRAIN,2025-08-09/2025-08-15
12386,2025-08-13,ARRY,586,955,6.0665,5.88,6.439499999999999,3.0742602818758704,-0.3833780160857886,eod,6.09,7.0298769771528935,2.561380854851029,6372742.1,0,6.0665,TRAIN,2025-08-09/2025-08-15
12398,2025-08-13,CHGG,586,622,1.265,1.225,1.3449999999999995,3.1620553359683647,-1.030625000000001,stop,1.26,8.62068965517242,4.378078510777808,2961353.75,0,1.265,TRAIN,2025-08-09/2025-08-15
12426,2025-08-13,HYMC,587,955,3.71,3.61,3.91,2.695417789757415,0.8999999999999978,eod,3.7,5.113636363636376,2.48839210151246,438349.05,0,3.71,TRAIN,2025-08-09/2025-08-15
12424,2025-08-13,HOLO,602,610,5.5025,5.42,5.667500000000001,1.499318491594738,-1.0656969696969691,stop,5.5,6.589147286821695,3.820869827003886,1360075.15,0,5.5025,TRAIN,2025-08-09/2025-08-15
12402,2025-08-13,CRBU,610,664,1.805,1.775,1.865,1.6620498614958463,2.0,target,1.8093,5.1918604651162825,2.2317681485379723,1737469.4,0,1.805,TRAIN,2025-08-09/2025-08-15
12501,2025-08-14,ABVE,577,684,2.19,2.13,2.31,2.739726027397263,-1.0355000000000032,stop,2.19,8.415841584158423,1.3141379811371665,12922082.95,0,2.19,TRAIN,2025-08-09/2025-08-15
12551,2025-08-14,OUST,578,591,33.43,32.6,35.09,2.4827998803469886,2.0,target,33.36,5.938393140679588,4.494682631262832,2998409.7,0,33.43,TRAIN,2025-08-09/2025-08-15
12546,2025-08-14,NTES,582,955,130.2,127.935,134.72999999999996,1.7396313364055196,-0.2295805739514282,eod,130.0,5.182248472834661,2.7361028587647027,731441.8,0,130.2,TRAIN,2025-08-09/2025-08-15
12511,2025-08-14,BNC,583,589,29.7001,29.23,30.6403,1.582822953458065,2.0,target,30.0,9.48905109489051,4.184274260829355,602912.2,0,29.7001,TRAIN,2025-08-09/2025-08-15
12536,2025-08-14,LIMN,589,646,4.6,4.47,4.859999999999999,2.826086956521737,-1.0343846153846186,stop,4.6,5.022831050228316,2.4238852843331724,983771.4,0,4.6,TRAIN,2025-08-09/2025-08-15
12502,2025-08-14,AEVA,593,602,13.99,13.75,14.47,1.7155110793423891,-1.0572916666666663,stop,13.9899,5.266365688487595,1.5346150895714306,2840771.1,0,13.99,TRAIN,2025-08-09/2025-08-15
12513,2025-08-14,CGC,604,605,1.5907,1.57,1.6321,1.301313886967998,-2.031410628019332,stop,1.6,7.0234113712374535,4.512147707992973,18824107.75,0,1.5907,TRAIN,2025-08-09/2025-08-15
12539,2025-08-14,METC,605,955,26.7,25.8258,28.4484,3.2741573033707803,0.3202928391672405,eod,26.55,5.5246422893481695,1.2674513736855255,3603725.15,0,26.7,TRAIN,2025-08-09/2025-08-15
12591,2025-08-15,IQ,586,955,2.0331,1.99,2.1193000000000004,2.11991540012789,-0.6519721577726252,eod,2.035,5.44041450777204,3.849392813763637,17961513.65,0,2.0331,TRAIN,2025-08-09/2025-08-15
12571,2025-08-15,ALLO,587,653,1.1301,1.1004,1.1895000000000002,2.628086010087608,2.0,target,1.14,6.542056074766345,3.69732920971316,5737156.65,0,1.1301,TRAIN,2025-08-09/2025-08-15
12598,2025-08-15,LCTX,592,606,1.085,1.055,1.145,2.7649769585253483,2.0,target,1.09,5.825242718446599,4.217252786400104,1415246.2,0,1.085,TRAIN,2025-08-09/2025-08-15
12603,2025-08-15,PACB,594,597,1.285,1.27,1.3149999999999995,1.1673151750972686,2.0,target,1.2899,5.729508196721311,2.963759851826642,8858885.05,0,1.285,TRAIN,2025-08-09/2025-08-15
12620,2025-08-15,ZVRA,599,603,9.26,9.1243,9.5314,1.465442764578833,-1.0672387619749435,stop,9.33,5.067567567567566,4.602102608313205,1398150.35,0,9.26,TRAIN,2025-08-09/2025-08-15
12595,2025-08-15,KODK,609,955,6.42,6.145,6.970000000000001,4.283489096573214,-0.6727272727272704,eod,6.4,5.610561056105623,4.634019434217455,1795337.5,0,6.42,TRAIN,2025-08-09/2025-08-15
12574,2025-08-15,CCCC,613,955,2.468,2.39,2.624,3.16045380875202,-0.1666666666666657,eod,2.47,5.106382978723412,1.0563251369258406,1651348.4,0,2.468,TRAIN,2025-08-09/2025-08-15
12583,2025-08-15,ETHD,653,687,3.76,3.7201,3.8398,1.0611702127659528,2.0,target,3.76,5.617977528089879,3.8339982108886015,10339360.7,1,3.76,TRAIN,2025-08-09/2025-08-15
12650,2025-08-18,ERAS,579,668,1.64,1.61,1.6999999999999995,1.829268292682915,-1.0536666666666707,stop,1.64,5.806451612903207,3.336928984251325,796286.05,0,1.64,TRAIN,2025-08-16/2025-08-22
12695,2025-08-18,SPWH,581,621,2.82,2.77,2.9199999999999995,1.7730496453900648,2.0,target,2.8287,5.548507462686558,3.732862857311267,373239.0,0,2.82,TRAIN,2025-08-16/2025-08-22
12670,2025-08-18,MRAL,584,598,18.45,18.0,19.35,2.439024390243899,-1.0400000000000016,stop,18.37,5.514072372199896,2.873396621839987,492448.55,1,18.45,TRAIN,2025-08-16/2025-08-22
12632,2025-08-18,BTCS,585,586,4.68,4.54,4.959999999999999,2.991452991452985,-1.0324285714285746,stop,4.7,6.575963718820854,3.5212867115165967,7210617.05,0,4.68,TRAIN,2025-08-16/2025-08-22
12682,2025-08-18,RCAT,586,708,8.835,8.6202,9.264600000000002,2.4312393887945705,2.0,target,8.85,6.242496998799507,2.6952199961936465,7911297.15,0,8.835,TRAIN,2025-08-16/2025-08-22
12630,2025-08-18,BEEM,598,601,2.4001,2.37,2.4603,1.254114411899505,-1.0787375415282383,stop,2.415,5.000000000000004,2.5728802736946004,369220.75,0,2.4001,TRAIN,2025-08-16/2025-08-22
12634,2025-08-18,CABA,603,917,1.775,1.73,1.865,2.53521126760563,-1.0384444444444447,stop,1.785,5.000000000000004,2.750564072108981,1358847.8,0,1.775,TRAIN,2025-08-16/2025-08-22
12677,2025-08-18,OPAD,621,629,1.5957,1.53,1.7270999999999996,4.117315284827967,-1.0232876712328771,stop,1.59,13.57142857142859,1.5972391617700896,2727192.95,0,1.5957,TRAIN,2025-08-16/2025-08-22
12734,2025-08-19,SSP,583,870,3.055,2.98,3.2050000000000005,2.45499181669395,-1.039733333333333,stop,3.045,5.000000000000004,2.3337716679002583,805777.2,0,3.055,TRAIN,2025-08-16/2025-08-22
12717,2025-08-19,BTAI,586,611,5.255,5.11,5.544999999999999,2.759276879162694,-1.035241379310346,stop,5.29,7.085020242914975,1.1624843859404792,24449951.0,0,5.255,TRAIN,2025-08-16/2025-08-22
12722,2025-08-19,GTEC,592,955,1.275,1.2381,1.3487999999999998,2.8941176470588186,-0.4065040650406485,eod,1.27,5.833333333333335,2.1367342940804748,289877.95,0,1.275,TRAIN,2025-08-16/2025-08-22
12737,2025-08-19,WW,598,955,33.56,32.59,35.5,2.890345649582833,0.1391752577319568,eod,33.4,8.547286317842051,4.250101848469451,467481.3,0,33.56,TRAIN,2025-08-16/2025-08-22
12728,2025-08-19,PGEN,613,634,3.2665,3.2,3.3995,2.0358181539874485,-1.0481203007518811,stop,3.3,11.864406779661008,4.545682847948617,12822879.25,0,3.2665,TRAIN,2025-08-16/2025-08-22
12721,2025-08-19,GRI,635,673,1.56,1.51,1.66,3.2051282051282075,-1.030199999999998,stop,1.5604,5.4324324324324325,2.1283684833514034,228319.7,0,1.56,TRAIN,2025-08-16/2025-08-22
12736,2025-08-19,UPLD,698,714,2.37,2.32,2.4700000000000006,2.109704641350222,-1.3680779999999897,stop,2.38,6.249999999999978,2.051371768317644,339201.8,0,2.37,TRAIN,2025-08-16/2025-08-22
12731,2025-08-19,RCT,725,740,2.2724,2.19,2.4372000000000007,3.62612216159128,-1.026577669902914,stop,2.28,6.04651162790697,1.3420619175378328,109687.05,0,2.2724,TRAIN,2025-08-16/2025-08-22
12787,2025-08-20,ZEPP,579,623,40.4,39.28,42.63999999999999,2.772277227722766,2.0,target,40.5,5.058365758754868,2.9586685931702483,586970.1,0,40.4,TRAIN,2025-08-16/2025-08-22
12745,2025-08-20,DGXX,580,589,2.27,2.2005,2.4090000000000003,3.061674008810578,-1.0388489208633085,stop,2.28,5.069124423963123,2.804914129381331,1127556.8,0,2.27,TRAIN,2025-08-16/2025-08-22
12755,2025-08-20,LZMH,580,599,3.41,3.28,3.670000000000001,3.812316715542532,-1.0252307692307705,stop,3.4,10.032362459546928,1.7464470994396977,500988.55,0,3.41,TRAIN,2025-08-16/2025-08-22
12757,2025-08-20,MSTZ,587,680,5.375,5.22,5.6850000000000005,2.883720930232563,-1.0336774193548417,stop,5.37,5.088062622309186,1.3743063392359174,44803365.35,1,5.375,TRAIN,2025-08-16/2025-08-22
12770,2025-08-20,SMCZ,590,955,5.44,5.23,5.86,3.8602941176470575,-0.7142857142857161,eod,5.41,5.048543689320373,1.176602120410814,8214198.3,1,5.44,TRAIN,2025-08-16/2025-08-22
12743,2025-08-20,CDNA,602,670,11.86,11.74,12.099999999999998,1.0118043844856597,2.0,target,11.87,5.044247787610612,1.1375523574845596,1306993.2,0,11.86,TRAIN,2025-08-16/2025-08-22
12749,2025-08-20,IONZ,642,665,21.14,20.64,22.14,2.3651844843897827,-1.0412800000000004,stop,21.049,14.334600760456272,4.469169349616138,608258.35,1,21.14,TRAIN,2025-08-16/2025-08-22
