Index,day,symbol,entry_m,filled,exit_m,why,rr,r_pct,rv_profile,rv_clock,price,adv20,is_wrapper,dist_open_pct,split,wk
12509,2025-11-10,AIRS,577,1,604.0,stop,-1.0226723654563388,4.224334918470065,1.6760075131595753,1.2133541431211077,6.4003732,1494462.85,0.0,6.001438538205983,TRAIN,2025-11-08/2025-11-14
12525,2025-11-10,DV,578,1,955.0,eod,-0.22296953021502025,3.7445194476137353,3.818206620923209,5.023343298212954,10.48252,3671302.95,0.0,7.856140350877183,TRAIN,2025-11-08/2025-11-14
12540,2025-11-10,ISOU,580,1,957.0,eod,1.3554497669344585,2.3281911319539055,4.133123168259672,2.3404567239921046,8.66166,123969.65,0.0,5.186723507917135,TRAIN,2025-11-08/2025-11-14
12551,2025-11-10,MUU,580,1,590.0,stop,-1.1125234399107442,1.8436158308787056,1.5308787647903448,0.6746159073402455,91.40516000000001,1007028.65,1.0,5.4775231481481335,TRAIN,2025-11-08/2025-11-14
12577,2025-11-10,SSP,594,1,955.0,eod,1.6989984185556093,2.814456544316198,3.1830507192695867,5.256754293214715,2.6960800000000003,887694.6,0.0,5.00156249999999,TRAIN,2025-11-08/2025-11-14
12534,2025-11-10,IDAI,608,1,636.0,stop,-1.0416589002795937,2.344176698053446,2.567218050287825,1.3804904836388336,4.5773,212301.55,0.0,6.627336448598098,TRAIN,2025-11-08/2025-11-14
12524,2025-11-10,DTCK,655,1,676.0,stop,-1.0238500851788759,4.024131075615264,2.183583510590186,2.041253524191436,1.16696,3657196.75,0.0,5.770909090909071,TRAIN,2025-11-08/2025-11-14
12530,2025-11-10,EXOD,695,1,844.0,stop,-1.1113179063455079,4.514067953304415,2.690149381454068,4.698262511918282,23.317571000000004,106892.1,0.0,5.672888636363616,TRAIN,2025-11-08/2025-11-14
12591,2025-11-11,ABVE,577,1,617.0,stop,-1.0214892947103282,4.446560076162758,1.0761863610929556,0.4087160285137528,2.8570400000000005,3442326.05,0.0,5.89293680297398,TRAIN,2025-11-08/2025-11-14
12639,2025-11-11,TXMD,582,1,594.0,target,2.0,3.9546504755252303,3.471041970693838,0.7016293922978015,1.48888,529210.35,0.0,9.14999999999997,TRAIN,2025-11-08/2025-11-14
12633,2025-11-11,SKYT,585,1,590.0,stop,-1.0308868946020913,3.1360846281168806,3.434908876574437,1.9523875234813648,23.912620000000004,2409621.85,0.0,6.720277529095786,TRAIN,2025-11-08/2025-11-14
12595,2025-11-11,CERS,587,1,595.0,target,2.0,1.4919492056669035,1.9522686582791824,3.442440072919217,1.67499,1206575.1,0.0,5.031132075471678,TRAIN,2025-11-08/2025-11-14
12631,2025-11-11,RPAY,601,1,955.0,eod,-0.8255164712451123,3.670758951445971,1.6077199384721117,13.088861265983326,3.90328,1490634.5,0.0,10.557954545454518,TRAIN,2025-11-08/2025-11-14
12607,2025-11-11,GRDN,647,1,658.0,stop,-1.0371971936636835,2.6179933761752565,4.91143974094882,48.233433120152405,34.62652,307735.65,0.0,8.189470385459096,TRAIN,2025-11-08/2025-11-14
12617,2025-11-11,KXIN,648,1,650.0,stop,-1.0457822638788785,2.1375622235579015,2.306331520179658,2.4856494690694624,1.2977400000000003,3158056.4,0.0,15.524107142857124,TRAIN,2025-11-08/2025-11-14
12609,2025-11-11,HKIT,672,1,679.0,stop,-1.0286977988068304,3.367252928422514,1.201485161105445,,2.8872200000000006,525786.4,0.0,13.77905138339921,TRAIN,2025-11-08/2025-11-14
12667,2025-11-12,LCTX,587,1,589.0,stop,-1.0327476038338674,2.963173340906942,4.924464545765343,11.151890759555029,1.90134,1863327.15,0.0,5.314999999999981,TRAIN,2025-11-08/2025-11-14
12670,2025-11-12,MSGM,608,1,666.0,stop,-1.0240583232077776,3.9906900063036432,1.084950328577959,0.7570250828257997,4.1246,6174184.75,0.0,24.238670694864027,TRAIN,2025-11-08/2025-11-14
12681,2025-11-12,OKLL,608,1,613.0,stop,-1.0326936683113335,2.967916674313551,4.319437733818592,2.257406328711701,52.7557466,2365100.9,1.0,13.187913277383243,TRAIN,2025-11-08/2025-11-14
12677,2025-11-12,NUAI,610,1,614.0,stop,-1.0261010507489376,3.689893832028588,1.596010784152817,0.766797419099952,4.848920000000001,21962131.25,0.0,9.13002257336344,TRAIN,2025-11-08/2025-11-14
12705,2025-11-12,ZENA,669,1,955.0,eod,1.2408753003495858,1.6998407586570328,1.3691659286092372,1.062254703421876,4.0691694,1609140.35,0.0,5.377524675324663,TRAIN,2025-11-08/2025-11-14
12703,2025-11-12,WLDS,745,1,758.0,target,2.0,2.3570441756242304,2.2213563487298966,1.8572300406551108,2.3741600000000003,489222.55,0.0,10.611214953271,TRAIN,2025-11-08/2025-11-14
12679,2025-11-12,NUTX,925,1,955.0,eod,0.727518593644355,2.491828688883646,1.1117300479187384,11.686521730326612,118.708,102439.45,0.0,5.701527194784295,TRAIN,2025-11-08/2025-11-14
12720,2025-11-13,IRWD,579,1,594.0,target,2.0,2.7178393056296364,4.782727048303754,1.835332097675867,3.29968,2786746.5,0.0,7.863606557377034,TRAIN,2025-11-08/2025-11-14
12738,2025-11-13,SUIG,589,1,628.0,stop,-1.02187679907887,4.371240908976529,3.4762452159457355,2.216082775778564,2.38422,1720452.1,0.0,7.561538461538464,TRAIN,2025-11-08/2025-11-14
12708,2025-11-13,BITF,591,1,631.0,stop,-1.0229062299293523,4.183010047821174,3.178364074022529,1.473685080081261,2.97776,97459747.7,0.0,8.551371115173655,TRAIN,2025-11-08/2025-11-14
12717,2025-11-13,IFRX,597,1,603.0,stop,-1.0331133363677742,2.931404859433977,2.7215774304080127,2.560112142762313,1.4989399999999997,7283181.55,0.0,5.244366197183092,TRAIN,2025-11-08/2025-11-14
12715,2025-11-13,ENGS,610,1,680.0,target,2.0,3.195207837939682,2.17090013334942,0.6211292499789616,1.53918,1165068.25,0.0,16.25681818181817,TRAIN,2025-11-08/2025-11-14
12794,2025-11-14,COGT,576,1,592.0,target,2.0,2.1284268308348073,1.813238284960513,0.9867917505336046,33.942440000000005,4551779.35,0.0,5.555895196506544,TRAIN,2025-11-08/2025-11-14
12857,2025-11-14,MULL,576,1,587.0,target,2.0,3.7004955097812147,3.633716065434157,24.43146111547523,68.29734,338095.0,1.0,5.743722338690871,TRAIN,2025-11-08/2025-11-14
12894,2025-11-14,QSI,576,1,955.0,eod,0.03169135377196114,4.243655712782131,4.565473151047142,1.2689036766104982,1.36816,10385722.4,0.0,7.407874015748028,TRAIN,2025-11-08/2025-11-14
12825,2025-11-14,IMNM,577,1,594.0,target,2.0,3.030914542253694,1.3532784751934126,2.9298242796106466,17.04667,1331071.75,0.0,5.498665425201743,TRAIN,2025-11-08/2025-11-14
12881,2025-11-14,PLTG,587,1,955.0,eod,0.7437333289153171,4.063596746645102,4.66129410495272,3.19608090683875,29.707180000000005,324634.8,1.0,5.441758632965454,TRAIN,2025-11-08/2025-11-14
12783,2025-11-14,BOXL,592,1,603.0,target,2.0,2.4188204108681317,1.287101223035051,0.5636688892502841,1.0864800000000001,211099.4,0.0,6.2000000000000055,TRAIN,2025-11-08/2025-11-14
12939,2025-11-14,TECX,594,1,955.0,eod,0.5260215376533625,2.900059957714055,1.1421428461444054,0.7307200958224165,18.379620000000003,676234.25,0.0,5.740392383150583,TRAIN,2025-11-08/2025-11-14
12779,2025-11-14,BIAF,603,1,898.0,eod,-0.41566030385664515,2.700200910936494,1.781296350444426,0.0730968964342908,1.90134,215494.05,0.0,5.314999999999981,TRAIN,2025-11-08/2025-11-14
13015,2025-11-17,ORBS,576,1,604.0,target,2.0,4.0095267991051236,3.077662824374649,1.6055012858756348,2.809758,2630631.2,0.0,5.712415094339618,TRAIN,2025-11-15/2025-11-21
12969,2025-11-17,ASST,577,1,607.0,stop,-1.0227467811158812,4.2110970540393975,1.044561486116384,0.4448576796197809,1.1066,191734183.6,0.0,5.076190476190456,TRAIN,2025-11-15/2025-11-21
13002,2025-11-17,LODE,582,1,955.0,eod,1.069536423841045,3.4638323902737675,4.838031681051097,2.3614056784230324,3.1387200000000006,1042588.25,0.0,6.8040955631399225,TRAIN,2025-11-15/2025-11-21
13035,2025-11-17,UEC,585,1,618.0,stop,-1.0373809843100465,2.605456889593896,4.732186315435683,3.4259177881696656,11.44828,12406283.25,0.0,12.343897637795266,TRAIN,2025-11-15/2025-11-21
13005,2025-11-17,MNPR,615,1,686.0,target,2.0,1.800153559176517,1.4960885269021766,11.274915491316005,80.99809,147627.75,0.0,5.288846153846127,TRAIN,2025-11-15/2025-11-21
12977,2025-11-17,CMCT,654,1,655.0,target,2.0,4.406891981444666,1.5964484626165822,23.036510089406818,12.072,3056374.65,0.0,38.02752293577978,TRAIN,2025-11-15/2025-11-21
12987,2025-11-17,FENC,660,1,729.0,target,2.0,1.1716736617333157,4.024367755853779,18.668219254141093,8.691840000000001,111795.3,0.0,8.731744040150557,TRAIN,2025-11-15/2025-11-21
13059,2025-11-18,BW,576,1,955.0,eod,0.12223756906077378,4.361708536658837,1.3791612491131084,0.4877281132481575,6.6396,5914198.15,0.0,5.916799999999989,TRAIN,2025-11-15/2025-11-21
13065,2025-11-18,CONL,577,1,602.0,stop,-1.022777461955573,4.205663337275158,3.8547988557346575,1.6323909465743165,21.749720000000003,6549483.0,1.0,5.67670565302143,TRAIN,2025-11-15/2025-11-21
13076,2025-11-18,GLXU,577,1,581.0,stop,-1.0422651272343917,2.3113303113206958,1.903616755317368,0.823082899339436,15.866732600000002,287163.5,1.0,8.352166438356168,TRAIN,2025-11-15/2025-11-21
13087,2025-11-18,IONL,577,1,584.0,stop,-1.040383470951425,2.41642370011398,2.268142125672041,2.635118185422852,44.50544000000001,354453.6,1.0,6.973770491803277,TRAIN,2025-11-15/2025-11-21
13141,2025-11-18,SUIG,585,1,592.0,stop,-1.051225557697603,1.914771319035393,1.5811277934786554,0.9093867233029838,1.8963100000000002,1827273.4,0.0,7.4235795454545395,TRAIN,2025-11-15/2025-11-21
13072,2025-11-18,ENGS,587,1,588.0,stop,-1.0208695652173905,4.572564612326048,1.657249838886975,0.3401541714467738,2.012,1394108.1,0.0,8.432432432432414,TRAIN,2025-11-15/2025-11-21
13136,2025-11-18,SOC,588,1,955.0,eod,-0.05476681097226652,4.1711127619720765,1.3703537838000153,0.8489640502639422,4.5654292,9143769.5,0.0,5.856153488372073,TRAIN,2025-11-15/2025-11-21
13085,2025-11-18,IIIV,606,1,955.0,eod,0.28492790566517395,3.793415326697408,4.001233562541004,16.729704414223214,25.642839400000003,181171.95,0.0,10.485608038029358,TRAIN,2025-11-15/2025-11-21
13162,2025-11-19,CRCD,576,1,657.0,target,2.0,4.212495922299027,4.719998972329763,2.305797125095857,51.99008,221755.75,1.0,8.965818793357139,TRAIN,2025-11-15/2025-11-21
13184,2025-11-19,PPTA,577,1,756.0,stop,-1.0232169246324943,4.129343486737099,3.718768434334022,2.392181574261427,24.90856,3009204.25,0.0,5.051945854483919,TRAIN,2025-11-15/2025-11-21
13197,2025-11-19,VRTL,581,1,959.0,eod,-0.17445629640797858,3.613944970124457,2.4844600982442504,2.410083237800924,58.73028000000001,147844.25,1.0,7.2634914819563745,TRAIN,2025-11-15/2025-11-21
13169,2025-11-19,GDTC,585,1,938.0,stop,-1.0240549828178689,4.196582165040843,1.989951608394668,0.2472491177323463,1.94158,224860.2,0.0,7.543888888888861,TRAIN,2025-11-15/2025-11-21
13153,2025-11-19,ANNX,680,1,955.0,eod,1.5124088485814038,4.197068558892445,4.814877331602715,6.797030297307185,3.8881900000000003,2211511.2,0.0,8.284776536312854,TRAIN,2025-11-15/2025-11-21
13192,2025-11-19,STEC,944,1,946.0,stop,-1.0652962515114854,1.5083809072172467,2.8316638101745064,0.6852456882142014,1.09654,139028.35,0.0,8.244554455445542,TRAIN,2025-11-15/2025-11-21
13234,2025-11-20,LIDR,576,1,718.0,stop,-1.0249092252480483,3.8596291105824,2.977575399755428,1.9546316781687083,2.45464,2075260.6,0.0,5.944588744588719,TRAIN,2025-11-15/2025-11-21
13217,2025-11-20,ENGS,578,1,580.0,target,2.0,1.9218025182239695,1.7899244265703655,0.2178120215748978,1.5089999999999997,1380508.95,0.0,5.209790209790199,TRAIN,2025-11-15/2025-11-21
13233,2025-11-20,KSCP,586,1,695.0,stop,-1.027031444582816,3.5674222819507615,4.193005311970953,2.738217104762227,5.402220000000001,453832.95,0.0,5.610000000000004,TRAIN,2025-11-15/2025-11-21
13263,2025-11-20,SKBL,589,1,607.0,stop,-1.0332954545454538,2.9158383035122677,4.026304290608094,2.5886018921760026,2.5653,402735.65,0.0,11.202173913043476,TRAIN,2025-11-15/2025-11-21
13251,2025-11-20,ONMD,592,1,639.0,stop,-1.0275212142693324,3.782383051946156,1.3113753055719035,0.7006410001194406,1.268063,788984.95,0.0,5.356791666666649,TRAIN,2025-11-15/2025-11-21
13242,2025-11-20,MYGN,619,1,710.0,stop,-1.0592981557377052,1.6584255152843483,1.3722319281583948,3.5379407128557445,7.062119999999999,1194934.85,0.0,6.844613050075865,TRAIN,2025-11-15/2025-11-21
13257,2025-11-20,QVCGA,683,1,899.0,eod,0.8036335016724636,4.047012982186976,1.394553661261129,2.67219165472598,7.53494,119543.4,0.0,6.559858156028375,TRAIN,2025-11-15/2025-11-21
13309,2025-11-21,MRAL,576,1,602.0,stop,-1.0214755801870445,4.44927335213527,2.2533067450354403,0.7468764177104814,6.4887000000000015,1040779.25,1.0,5.364006514657982,TRAIN,2025-11-15/2025-11-21
13311,2025-11-21,MST,576,1,602.0,stop,-1.0276750414487947,3.487353285210451,3.300095596229509,1.727560815987572,2.2484100000000002,1226346.6,1.0,7.25861244019137,TRAIN,2025-11-15/2025-11-21
13347,2025-11-21,ZEPP,577,1,631.0,stop,-1.0747694734287792,3.9578951412299257,2.2828376750132806,1.561993718718037,24.989040000000003,373282.25,0.0,5.4806096528365655,TRAIN,2025-11-15/2025-11-21
13317,2025-11-21,NUAI,580,1,602.0,stop,-1.0282364597093807,3.420386770287364,1.1261053911360643,0.4139771372346278,3.54112,14824860.25,0.0,5.076190476190456,TRAIN,2025-11-15/2025-11-21
13332,2025-11-21,SKIL,615,1,665.0,target,2.0,3.446119431344278,1.8543476147598816,2.1102647771769525,9.9449136,114019.4,0.0,8.009333333333334,TRAIN,2025-11-15/2025-11-21
13287,2025-11-21,CD,616,1,637.0,stop,-1.0365225917150125,2.6650611119700436,1.6288811082124923,1.8447755853184744,9.184780000000002,182114.8,0.0,6.481279069767432,TRAIN,2025-11-15/2025-11-21
13326,2025-11-21,QBTZ,617,1,700.0,stop,-1.0305068644275566,3.173911521088745,1.2871204909623002,0.7135641837735957,30.843960000000003,4690702.2,1.0,12.768536853685353,TRAIN,2025-11-15/2025-11-21
13346,2025-11-21,XPON,710,1,955.0,eod,0.36612021857923743,3.307428158322787,1.2356400019304934,1.364913277323801,1.1066,2068550.3,0.0,8.166666666666655,TRAIN,2025-11-15/2025-11-21
13388,2025-11-24,DGXX,579,1,614.0,target,2.0,3.3548707753479046,3.1107776200195256,1.2934886744875207,3.6216,7174828.95,0.0,6.2000000000000055,TRAIN,2025-11-22/2025-11-28
13420,2025-11-24,ONDS,581,1,602.0,target,2.0,3.2123051166684102,3.3608632615672414,2.1245256314318515,7.26332,111351093.75,0.0,6.809144542772838,TRAIN,2025-11-22/2025-11-28
13430,2025-11-24,QNCX,581,1,586.0,target,2.0,3.0123606188953276,4.85122316735868,3.5213017118695653,2.3138,435687.7,0.0,7.297674418604649,TRAIN,2025-11-22/2025-11-28
13448,2025-11-24,TEMT,581,1,596.0,target,2.0,1.7771942913570145,3.4543061587080173,1.5277589146935877,22.866380000000003,651217.0,1.0,5.157702952029508,TRAIN,2025-11-22/2025-11-28
13439,2025-11-24,SKYE,587,1,955.0,eod,1.3187183811129797,3.8029885204899747,3.273348902063498,3.2680645630017118,1.24744,329908.95,0.0,5.400000000000005,TRAIN,2025-11-22/2025-11-28
13415,2025-11-24,NBIG,598,1,954.0,target,1.9999999999999967,3.440134779372085,3.955509176783412,1.6122133933427292,7.91219,386463.8947368421,1.0,6.602635135135127,TRAIN,2025-11-22/2025-11-28
13371,2025-11-24,BEX,605,1,609.0,stop,-1.927152470246971,1.6850195200206863,2.383164167705284,1.322839806222931,12.8973224,522146.5,1.0,11.332131601731588,TRAIN,2025-11-22/2025-11-28
13354,2025-11-24,ALPS,614,1,632.0,stop,-1.026006711409394,3.7027833001988197,1.244723636697451,,1.2876800000000002,1260532.2,0.0,6.102479338842959,TRAIN,2025-11-22/2025-11-28
13473,2025-11-25,EMBC,585,1,588.0,stop,-1.040051462773395,2.4359667900751774,3.5422440369937536,8.842082327093129,14.67754,404126.4,0.0,7.12862371888725,TRAIN,2025-11-22/2025-11-28
13488,2025-11-25,MFI,593,1,623.0,target,2.0,2.48648951362249,3.136615639582693,0.8048025017437493,14.2852,152116.9,0.0,9.306216423637736,TRAIN,2025-11-22/2025-11-28
13490,2025-11-25,ONMD,598,1,955.0,eod,1.073613271124934,2.681811230518988,2.481383329468656,1.5835224534183296,1.43858,774557.15,0.0,5.46249999999997,TRAIN,2025-11-22/2025-11-28
13483,2025-11-25,JAGX,606,1,959.0,eod,1.0928157072735425,3.8079217005658244,3.933252846690267,1.2490757555144123,1.17702,110328.55,0.0,5.721621621621598,TRAIN,2025-11-22/2025-11-28
13479,2025-11-25,ICG,707,1,956.0,eod,0.27783862723622793,3.340692044054667,1.2395848802585672,0.7559570966442858,1.6397799999999996,584266.0,0.0,8.992666666666649,TRAIN,2025-11-22/2025-11-28
13500,2025-11-25,TITN,707,1,711.0,stop,-1.081599864704892,1.2106557360266939,4.495174503402995,13.462415568055944,19.536520000000003,153762.35,0.0,14.51064079952966,TRAIN,2025-11-22/2025-11-28
13496,2025-11-25,SLMT,771,1,873.0,stop,-1.0268189400744248,3.5946732597454836,1.3225471136919908,1.4119688915689068,2.16793,1414787.4,0.0,7.003217821782171,TRAIN,2025-11-22/2025-11-28
13511,2025-11-26,CD,578,1,590.0,stop,-1.0281220734864782,3.433821429179434,3.548038090106733,2.025142443700823,10.57306,272668.25,0.0,6.158408862034226,TRAIN,2025-11-22/2025-11-28
13532,2025-11-26,PBM,583,1,631.0,stop,-1.0444303423848893,2.201172052651406,1.158439355006205,0.357298507640004,1.53918,1217794.6,0.0,5.108904109589041,TRAIN,2025-11-22/2025-11-28
13520,2025-11-26,FOSL,585,1,590.0,stop,-1.0346456692913406,2.8053898829246804,2.615672376219865,1.1319012866976073,3.1689000000000003,1075738.3,0.0,8.946551724137919,TRAIN,2025-11-22/2025-11-28
13525,2025-11-26,KPLT,603,1,645.0,stop,-1.0231778633575808,4.136014771902728,4.001074687028629,3.874785929709168,6.780440000000001,131317.0,0.0,5.628437499999994,TRAIN,2025-11-22/2025-11-28
13530,2025-11-26,OPTX,624,1,695.0,target,2.0,3.5200561337855243,1.1347964282541407,0.6121450543853416,1.7102,124057.25,0.0,7.23899371069181,TRAIN,2025-11-22/2025-11-28
13528,2025-11-26,NUAI,649,1,663.0,stop,-1.0464743215915404,2.106401874688882,2.656480140653346,1.3872875846800727,5.291459400000001,11224016.55,0.0,10.369868200836809,TRAIN,2025-11-22/2025-11-28
13523,2025-11-26,IMCC,668,1,673.0,stop,-1.024816694867456,3.87346252157387,3.42718003025858,1.9452141136531,1.8309200000000003,135224.55,0.0,14.091249999999976,TRAIN,2025-11-22/2025-11-28
13524,2025-11-26,JLHL,702,1,861.0,eod,0.10605074821079827,3.867931650602728,1.7810938119257398,3.111927763021856,3.9737000000000005,129711.35,0.0,8.247267759562838,TRAIN,2025-11-22/2025-11-28
13546,2025-11-28,ALPS,580,1,616.0,target,2.0,3.473295792647008,2.7291498898542206,,1.5850536,1111719.4444444445,0.0,5.35511999999998,TRAIN,2025-11-22/2025-11-28
13564,2025-11-28,PLRZ,601,1,604.0,target,2.0,3.908854564918174,1.5198362317515182,0.0952865890084058,3.2695,225705.65,0.0,7.228618421052624,TRAIN,2025-11-22/2025-11-28
13550,2025-11-28,CETX,605,1,757.0,target,2.0,2.1742560509956195,1.1935890758741652,0.6753862259580635,3.1689000000000003,132736.15,1.0,5.667224080267541,TRAIN,2025-11-22/2025-11-28
13557,2025-11-28,GAUZ,608,1,632.0,target,2.0,2.3635962005743365,3.205183639051092,1.995591342668096,2.2635,218936.15,0.0,6.954976303317539,TRAIN,2025-11-22/2025-11-28
13561,2025-11-28,MFI,624,1,630.0,stop,-1.0223999977520979,4.27350468403514,3.6739240078691777,1.641507758108265,26.648839400000004,167985.55,0.0,22.72226189376443,TRAIN,2025-11-22/2025-11-28
13598,2025-12-01,IVDA,581,1,602.0,target,2.0,4.365805168986097,3.354961047646304,2.672732045134629,1.2575,8924243.55,0.0,11.941964285714256,TRAIN,2025-11-29/2025-12-05
13613,2025-12-01,SLMT,582,1,637.0,stop,-1.0217933947772677,4.387235906594342,2.4027256963218653,1.7528605163189166,2.3741600000000003,1578816.25,0.0,6.625225225225195,TRAIN,2025-11-29/2025-12-05
13575,2025-12-01,AGRZ,586,1,686.0,target,2.0,3.63404399734367,2.772443292276612,1.625258017419322,4.7734700000000005,182560.0,0.0,13.857296650717688,TRAIN,2025-11-29/2025-12-05
13615,2025-12-01,TE,586,1,609.0,target,2.0,3.567103128356307,2.905168619773405,1.632047003820996,4.3761,12511537.15,0.0,8.264267990074426,TRAIN,2025-11-29/2025-12-05
13595,2025-12-01,IONZ,620,1,787.0,stop,-1.0570131061598942,1.7237484185794283,1.0438625549633886,0.6665720131224749,4.4264,28993989.35,1.0,5.076190476190456,TRAIN,2025-11-29/2025-12-05
13659,2025-12-02,SMUP,576,1,691.0,stop,-1.0221000008709356,4.3290041657885405,4.237129611133162,1.1166016663712095,2.1218552000000006,587211.45,1.0,5.776379999999981,TRAIN,2025-11-29/2025-12-05
13630,2025-12-02,CRWG,583,1,601.0,target,2.0,2.735677191603239,4.144627943691284,2.0443475902411734,3.9686700000000004,9289570.55,1.0,5.797727272727249,TRAIN,2025-11-29/2025-12-05
13631,2025-12-02,CRWU,583,1,615.0,target,2.0,2.8988342665063738,4.881923493711182,1.638119852391143,7.353155800000001,861587.05,1.0,5.789724386724382,TRAIN,2025-11-29/2025-12-05
13633,2025-12-02,CWVX,583,1,601.0,target,2.0,2.6663936645905566,1.1810642136515717,0.4409131214755781,30.280600000000007,11650633.0,1.0,5.413058659217862,TRAIN,2025-11-29/2025-12-05
13646,2025-12-02,MST,616,1,629.0,stop,-1.0952855245683903,2.6148784150989384,1.8558305576396128,1.376545353614288,2.3037400000000003,1565839.9,1.0,5.361009174311904,TRAIN,2025-11-29/2025-12-05
13647,2025-12-02,MSTU,616,1,627.0,stop,-1.0331740976645427,2.926192842942358,3.180387266409758,2.523132642277749,1.2876800000000002,127036640.75,1.0,6.102479338842959,TRAIN,2025-11-29/2025-12-05
13645,2025-12-02,MNDR,621,1,640.0,target,2.0,4.554971058604141,1.261262181740278,2.0149217247515137,2.2735600000000002,9132808.55,0.0,10.574634146341433,TRAIN,2025-11-29/2025-12-05
13656,2025-12-02,SHMD,771,1,900.0,eod,-0.08132289503115557,2.4738250417969376,1.6482254051557184,1.7750013891480207,5.06018,290339.5,0.0,8.496559139784932,TRAIN,2025-11-29/2025-12-05
13705,2025-12-03,PLCE,577,1,657.0,stop,-1.0351684952978042,4.506968342230871,3.678257412221976,2.5411429353134114,7.92728,536125.05,0.0,7.240705563093619,TRAIN,2025-11-29/2025-12-05
13673,2025-12-03,AVXL,578,1,581.0,target,2.0,3.0483764082173646,4.850452067680473,2.274732192207473,4.0743,4223012.9,0.0,6.898684210526285,TRAIN,2025-11-29/2025-12-05
13670,2025-12-03,AMR,585,1,647.0,target,2.0,1.862820610535127,1.274920779918096,3.724993591386821,171.35198000000003,279215.45,0.0,6.423092256899032,TRAIN,2025-11-29/2025-12-05
13700,2025-12-03,NXTT,585,1,959.0,eod,0.509130658436211,4.455113698214175,1.0879831455678812,0.4496356986930509,6.9816400000000005,128559.65,0.0,5.466969696969692,TRAIN,2025-11-29/2025-12-05
13682,2025-12-03,CMCT,587,1,607.0,stop,-1.0215321359013194,4.438105665523763,2.185232985569808,7.830714401110247,4.16484,3608064.0,0.0,6.199999999999983,TRAIN,2025-11-29/2025-12-05
13676,2025-12-03,BIAF,617,1,624.0,target,2.0,2.545511246248002,2.9725079790700875,0.295835811907099,1.53918,111054.2,0.0,5.108904109589041,TRAIN,2025-11-29/2025-12-05
13687,2025-12-03,GALT,626,1,955.0,eod,-0.2497910641384078,3.9065094707847967,1.749112711168616,1.6216699882051488,5.7460708,351341.4,0.0,5.311312499999987,TRAIN,2025-11-29/2025-12-05
13727,2025-12-04,BYND,577,1,586.0,stop,-1.0270607826811007,3.5636924720334764,3.6975759768974186,0.8478442422708453,1.3480400000000001,112011563.35,0.0,7.093227091633469,TRAIN,2025-11-29/2025-12-05
13753,2025-12-04,MAGH,582,1,870.0,target,2.0,2.276051830339003,2.4933424165662688,1.925368075678876,6.54906,1074354.8,0.0,5.314999999999981,TRAIN,2025-11-29/2025-12-05
13749,2025-12-04,KRRO,595,1,899.0,eod,0.9232117812061702,3.457304950783105,3.028439147429589,1.92764808148537,6.59936,1082391.55,0.0,9.297009966777402,TRAIN,2025-11-29/2025-12-05
13762,2025-12-04,NVNI,598,1,727.0,target,2.0,3.0737692226702134,4.811462103437838,2.577851379081572,3.22926,102082.15,0.0,5.561639344262281,TRAIN,2025-11-29/2025-12-05
13741,2025-12-04,GWH,623,1,624.0,stop,-1.038336669638504,2.5421572522276548,1.3244334947982974,0.9472698645674968,2.338447,664430.5,0.0,5.021328828828819,TRAIN,2025-11-29/2025-12-05
13781,2025-12-04,UMAC,632,1,955.0,eod,0.1493274306146635,2.1582152188532615,1.6958872382353096,1.1169249076353582,10.884920000000003,2463203.25,0.0,5.877658536585351,TRAIN,2025-11-29/2025-12-05
13760,2025-12-04,NUAIW,743,1,755.0,stop,-1.0376923076923101,2.5844930417494836,1.0752602755858065,0.8229276317663434,1.5089999999999997,147259.7,0.0,7.464285714285701,TRAIN,2025-11-29/2025-12-05
13761,2025-12-04,NVA,909,1,925.0,stop,-1.0463889636608366,2.110195967054823,1.7345513881279395,1.659220469346279,10.563,1465925.15,0.0,15.730769230769235,TRAIN,2025-11-29/2025-12-05
13823,2025-12-05,SOC,578,1,626.0,target,2.0,1.725586888353316,1.3084491008400907,0.655125211677132,5.402220000000001,7769629.8,0.0,5.403326810176101,TRAIN,2025-11-29/2025-12-05
13792,2025-12-05,CLIK,586,1,604.0,target,2.0,4.493221394524418,1.9398671309324405,0.3690454415333534,6.6798399999999996,274158.05,0.0,6.388498402555887,TRAIN,2025-11-29/2025-12-05
13795,2025-12-05,EKSO,599,1,888.0,eod,0.7228967443859486,4.363910874376383,1.4483078392161854,1.9760592653920104,4.26544,310050.35,0.0,5.005432098765428,TRAIN,2025-11-29/2025-12-05
