day,symbol,split,wk,entry_m,r_pct,price,slip_bps,A_net,A_why,A_xm,B_net,B_why,B_xm,C_net,C_why,C_xm,C_fill
2026-02-09,IREX,VAL,2026-02-07/2026-02-13,577,6.2557673,10.24063,186.09206660137102,2.0,target,649,2.0,target,752,,nofill,955,0
2026-02-09,JOBX,VAL,2026-02-07/2026-02-13,615,5.0412984,10.54153,95.14747859181495,0.6348662112593403,eod,955,0.44804135275156176,eod,955,,nofill,955,0
2026-02-09,LABX,VAL,2026-02-07/2026-02-13,571,2.6891928,14.6438,535.6849315068479,2.0,target,572,2.0,target,939,,nofill,955,0
2026-02-09,LFVN,VAL,2026-02-07/2026-02-13,583,3.9263918,5.04509,19.88071570576455,-0.17759695082477367,eod,955,-0.17759695082477367,eod,955,-0.15585492222922728,eod,955,1
2026-02-09,LINT,VAL,2026-02-07/2026-02-13,683,11.941734,46.0377,21.78649237472685,-0.14001772480951385,eod,955,-0.14001772480951385,eod,955,-0.1340659420775282,eod,955,1
2026-02-09,MANE,VAL,2026-02-07/2026-02-13,638,6.0640326,38.59544,-196.20582120582375,-0.7189378211763585,eod,955,-0.7189378211763585,eod,955,-0.7042516652268335,eod,955,1
2026-02-09,MARA,VAL,2026-02-07/2026-02-13,600,5.8649297,8.26472,24.150485436891245,-0.6008611760263234,eod,955,-0.6008611760263234,eod,955,-0.596832234456355,eod,955,1
2026-02-09,MH,VAL,2026-02-07/2026-02-13,710,5.0392404,12.65786,39.61965134706702,0.21450519094308398,eod,955,0.19178461689073298,eod,955,0.19178461689073298,eod,955,1
2026-02-09,MNPR,VAL,2026-02-07/2026-02-13,712,5.228039,57.92325,-34.632034632036124,0.011856187175292944,eod,959,0.011856187175292944,eod,959,0.0733800324543045,eod,959,1
2026-02-09,MOVE,VAL,2026-02-07/2026-02-13,631,3.8700516,14.00188,-121.77650429799569,-0.7933191391023842,eod,959,-0.7933191391023842,eod,959,-0.7758400295283482,eod,959,1
2026-02-09,MPL,VAL,2026-02-07/2026-02-13,586,4.9061346,8.46532,82.93838862559078,0.885460285411597,eod,957,0.7021304446723908,eod,957,,nofill,955,0
2026-02-09,MSTR,VAL,2026-02-07/2026-02-13,702,7.540404,135.3348,16.304010498406907,0.26698542747354426,eod,955,0.26698542747354426,eod,955,0.29038949187437885,eod,955,1
2026-02-09,MSTU,VAL,2026-02-07/2026-02-13,700,14.56789,5.53656,-17.93478260869619,0.31289288980864094,eod,955,0.31289288980864094,eod,955,0.34045570887954973,eod,955,1
2026-02-09,MSTW,VAL,2026-02-07/2026-02-13,721,10.345494,7.86352,13.265306122447473,0.11155590660231976,eod,956,0.11155590660231976,eod,956,0.12980909710832952,eod,956,1
2026-02-09,MSTY,VAL,2026-02-07/2026-02-13,683,5.485626,24.072,33.33333333333188,0.4959152246827828,eod,955,0.4868950344056377,eod,955,0.4868950344056377,eod,955,1
2026-02-09,NBIG,VAL,2026-02-07/2026-02-13,575,5.883667,6.08821,197.6935749588127,2.0,target,606,1.7556956420187388,eod,955,,nofill,955,0
2026-02-09,NBIL,VAL,2026-02-07/2026-02-13,575,5.5465183,8.57565,58.479532163742135,2.0,target,605,2.0,target,606,2.0,target,606,1
2026-02-09,NEBX,VAL,2026-02-07/2026-02-13,574,6.074005,26.84028,-37.36920777279607,2.0,target,645,2.0,target,645,2.0,target,605,1
2026-02-09,NNAVW,VAL,2026-02-07/2026-02-13,578,15.955836,6.77025,370.3703703703698,0.2927188186686557,eod,958,0.06564885562383282,eod,958,,nofill,955,0
2026-02-09,NOWL,VAL,2026-02-07/2026-02-13,579,5.2500033,5.85752,102.73972602739656,1.075588472972235,eod,955,0.8234285871956744,eod,955,,nofill,955,0
2026-02-09,NPT,VAL,2026-02-07/2026-02-13,643,6.023556,6.28881,47.68740031897867,0.7882906634999718,eod,900,0.7373690839633451,eod,900,0.7373690839633451,eod,900,1
2026-02-09,NVA,VAL,2026-02-07/2026-02-13,611,4.734539,7.778265,-6.447453255964408,0.28832083662064023,eod,955,0.28832083662064023,eod,955,0.3753333442687492,eod,955,1
2026-02-09,NVTX,VAL,2026-02-07/2026-02-13,597,7.5193524,26.03788,80.35439137134004,0.8734162867873725,eod,955,0.7560388941189254,eod,955,,nofill,955,0
2026-02-09,OKLL,VAL,2026-02-07/2026-02-13,574,7.410436,14.06206,-142.65335235378097,1.4488762095348504,eod,955,1.4488762095348504,eod,955,1.5519600673836205,eod,955,1
2026-02-09,OSS,VAL,2026-02-07/2026-02-13,586,4.9388633,9.26772,97.40259740259604,0.7291456438108717,eod,955,0.5218076704050559,eod,955,,nofill,955,0
2026-02-09,PAVM,VAL,2026-02-07/2026-02-13,626,3.6224658,10.8324,84.25925925925837,0.040609583578441896,eod,898,-0.09486031350914877,eod,898,,nofill,955,0
2026-02-09,PRCT,VAL,2026-02-07/2026-02-13,841,6.5777617,28.82622,114.82254697285921,0.14035374963543687,eod,955,0.01021543034729254,eod,955,,nofill,955,0
2026-02-09,PROF,VAL,2026-02-07/2026-02-13,701,3.6787941,6.50947,7.704160246531089,-0.3027057272903296,eod,958,-0.3027057272903296,eod,958,-0.25773333527919623,eod,958,1
2026-02-09,PSNY,VAL,2026-02-07/2026-02-13,571,1.7366028,19.47826,453.65602471678426,2.0,target,572,-1.0715061936582675,stop,600,,nofill,955,0
2026-02-09,QBTX,VAL,2026-02-07/2026-02-13,596,7.089363,18.11418,105.20487264673139,0.6374430813003366,eod,955,0.4806338113893114,eod,955,,nofill,955,0
2026-02-09,QMCO,VAL,2026-02-07/2026-02-13,614,5.038704,5.90767,33.95585738539708,0.0017289615750724421,eod,955,-0.0060666665737098766,eod,955,-0.0060666665737098766,eod,955,1
2026-02-09,QNST,VAL,2026-02-07/2026-02-13,760,6.652591,12.27672,24.50980392156854,-0.39949242342369307,eod,955,-0.39949242342369307,eod,955,-0.3944938418613798,eod,955,1
2026-02-09,QPUX,VAL,2026-02-07/2026-02-13,606,9.126786,9.6288,124.99999999999956,0.06479563258992288,eod,957,-0.035505155723803423,eod,957,,nofill,955,0
2026-02-09,QTI,VAL,2026-02-07/2026-02-13,588,2.2931206,5.015,300.0000000000003,2.0,target,704,0.5588000042692283,eod,898,,nofill,955,0
2026-02-09,QTRX,VAL,2026-02-07/2026-02-13,749,5.0353045,6.10827,65.68144499178752,0.22600858768697982,eod,955,0.1449741902321246,eod,955,,nofill,955,0
2026-02-09,QUBT,VAL,2026-02-07/2026-02-13,606,5.162561,9.45829,32.87380699893872,0.0876393553127795,eod,955,0.0816252561107707,eod,955,0.0816252561107707,eod,955,1
2026-02-09,QUBX,VAL,2026-02-07/2026-02-13,606,10.482926,16.048,34.37499999999982,0.059385366527592964,eod,955,0.05498727399108973,eod,955,0.05498727399108973,eod,955,1
2026-02-09,RAPP,VAL,2026-02-07/2026-02-13,694,5.120372,27.17127,44.296788482833804,-0.14778765089095788,eod,955,-0.1709230648360203,eod,955,-0.1709230648360203,eod,955,1
2026-02-09,RDTL,VAL,2026-02-07/2026-02-13,578,5.1094847,17.46223,166.57093624353524,0.15337474034888393,eod,955,-0.08973451564643892,eod,955,,nofill,955,0
2026-02-09,RDWU,VAL,2026-02-07/2026-02-13,573,5.5354943,14.32284,-196.07843137254943,0.17470652519161853,eod,956,0.17470652519161853,eod,956,0.24192000264559665,eod,956,1
2026-02-09,RFIL,VAL,2026-02-07/2026-02-13,635,6.5992208,11.44423,61.34969325153339,-0.08887154829259399,eod,899,-0.1301643478459452,eod,899,,nofill,955,0
2026-02-09,RGTI,VAL,2026-02-07/2026-02-13,618,5.47837,17.76313,62.11180124223503,-0.15276094899378131,eod,955,-0.1996504883481091,eod,955,,nofill,955,0
2026-02-09,RGTIW,VAL,2026-02-07/2026-02-13,657,12.56178,7.50244,-169.65240641711233,-0.36866524899206293,eod,955,-0.36866524899206293,eod,955,-0.3532173884509659,eod,955,1
2026-02-09,RGTU,VAL,2026-02-07/2026-02-13,618,10.458199,8.46532,118.48341232227222,-0.1493817357217099,eod,959,-0.21570833072982334,eod,959,,nofill,955,0
2026-02-09,RGTX,VAL,2026-02-07/2026-02-13,616,10.5975485,6.70004,29.940119760476502,-0.11047276388413933,eod,955,-0.11047276388413933,eod,955,-0.1104225369967851,eod,955,1
2026-02-09,RIOT,VAL,2026-02-07/2026-02-13,605,4.783918,14.49335,62.28373702422019,0.6023845278390348,eod,955,0.5012432571608727,eod,955,,nofill,955,0
2026-02-09,RIOX,VAL,2026-02-07/2026-02-13,605,9.01332,7.80334,83.5475578406153,0.7408270770592269,eod,956,0.6433691232955868,eod,956,,nofill,955,0
2026-02-09,RNAZ,VAL,2026-02-07/2026-02-13,588,3.7679331,8.93673,-347.92368125701745,2.0,target,766,2.0,target,766,2.0,target,729,1
2026-02-09,SEI,VAL,2026-02-07/2026-02-13,582,5.547027,51.73474,110.5079488173688,0.28287946680906695,eod,955,0.12045662114464793,eod,955,,nofill,955,0
2026-02-09,SLON,VAL,2026-02-07/2026-02-13,752,7.817531,6.1183,106.557377049179,0.24976667406765077,eod,955,0.13841904783709036,eod,955,,nofill,955,0
2026-02-09,SMJF,VAL,2026-02-07/2026-02-13,640,4.422072,5.33596,0.0,0.01427394515432888,eod,957,0.01427394515432888,eod,957,0.08800000276351717,eod,957,1
2026-02-09,SMR,VAL,2026-02-07/2026-02-13,605,4.791615,17.58259,48.48830576154928,0.1925777352627021,eod,955,0.1483255195552982,eod,955,0.1483255195552982,eod,955,1
2026-02-09,SMU,VAL,2026-02-07/2026-02-13,605,9.018643,13.41011,127.15033657441977,0.2837497582237747,eod,955,0.15905324308255916,eod,955,,nofill,955,0
2026-02-09,SNDK,VAL,2026-02-07/2026-02-13,588,8.042408,599.74384,36.95977936180039,-0.3473355096508153,eod,955,-0.3529356152525435,eod,955,-0.3529356152525435,eod,955,1
2026-02-09,SNXX,VAL,2026-02-07/2026-02-13,589,15.390832,37.70277,22.372971534982966,-0.356411772920102,eod,955,-0.356411772920102,eod,955,-0.35320624920172405,eod,955,1
2026-02-09,SOUX,VAL,2026-02-07/2026-02-13,582,5.132249,7.24166,110.80332409971972,0.9924572384426098,eod,958,0.7218604266169452,eod,958,,nofill,955,0
2026-02-09,STUB,VAL,2026-02-07/2026-02-13,791,6.7314186,9.94976,19.657258064516014,0.06769660821561344,eod,955,0.06769660821561344,eod,955,0.08433813555235842,eod,955,1
2026-02-09,USAR,VAL,2026-02-07/2026-02-13,582,5.2750173,21.90552,57.234432234432035,1.3938910640211146,eod,955,1.2766008549288075,eod,955,1.2766008549288075,eod,955,1
2026-02-09,USAX,VAL,2026-02-07/2026-02-13,582,9.648984,32.08597,196.93654266958129,1.603070404812006,eod,955,1.21982365397659,eod,955,,nofill,955,0
2026-02-09,USGG,VAL,2026-02-07/2026-02-13,582,8.762326,19.37796,203.15734989647672,1.6646352296125322,eod,957,1.2257195407021253,eod,957,,nofill,955,0
2026-02-09,VNT,VAL,2026-02-07/2026-02-13,571,8.125978,42.2263,42.755344418050626,0.027466967088013338,eod,955,0.011604017722045168,eod,955,0.011604017722045168,eod,955,1
2026-02-09,VOR,VAL,2026-02-07/2026-02-13,727,6.7387505,13.19948,22.796352583585033,-0.15276223890106788,eod,955,-0.15276223890106788,eod,955,-0.14361363236572613,eod,955,1
2026-02-09,VTIX,VAL,2026-02-07/2026-02-13,679,7.2781653,6.018,250.00000000000134,0.22822831688329695,eod,899,-0.056666667884106056,eod,899,,nofill,955,0
2026-02-09,WDCX,VAL,2026-02-07/2026-02-13,586,8.186254,32.83822,183.26206475259622,0.32218476476481495,eod,955,0.11389341341902544,eod,955,,nofill,955,0
2026-02-09,WIX,VAL,2026-02-07/2026-02-13,635,5.844651,75.64626,70.27313709891291,0.1814974689755694,eod,955,0.10541799183752351,eod,955,,nofill,955,0
2026-02-09,WYFI,VAL,2026-02-07/2026-02-13,580,4.407435,18.620695,26.932399676806718,1.6230920908019093,eod,900,1.6230920908019093,eod,900,1.6414355250732695,eod,900,1
2026-02-10,AGMB,VAL,2026-02-07/2026-02-13,606,8.602188,15.65683,-105.701473414479,-0.03945832949672956,eod,900,-0.03945832949672956,eod,900,-0.004784615563338798,eod,900,1
2026-02-10,AHMA,VAL,2026-02-07/2026-02-13,575,1.333038,6.77025,349.9259259259246,2.0,target,576,-0.7190476690546929,eod,955,,nofill,955,0
2026-02-10,APLX,VAL,2026-02-07/2026-02-13,571,3.0051835,99.03622,377.45594490581124,2.0,target,575,-1.0469789282292397,stop,698,,nofill,955,0
2026-02-10,ATCX,VAL,2026-02-07/2026-02-13,675,7.820916,6.78028,-458.4319526627234,0.275626912334183,eod,955,0.275626912334183,eod,955,0.32643137039533965,eod,955,1
2026-02-10,BE,VAL,2026-02-07/2026-02-13,781,8.324264,155.63551,30.289360056710013,-0.5246247069352852,eod,955,-0.5247900938909249,eod,955,-0.5247900938909249,eod,955,1
2026-02-10,BEX,VAL,2026-02-07/2026-02-13,782,16.04727,26.66977,48.89056036103678,-0.5241191792675236,eod,955,-0.5296628175178343,eod,955,-0.5296628175178343,eod,955,1
2026-02-10,CLSX,VAL,2026-02-07/2026-02-13,658,8.78807,13.55053,59.21539600295844,-0.3087183232956506,eod,955,-0.33095991185586776,eod,955,-0.33095991185586776,eod,955,1
2026-02-10,CLYM,VAL,2026-02-07/2026-02-13,773,8.333923,5.78731,69.32409012131657,-0.6300608441138792,eod,955,-0.6467723295185609,eod,955,,nofill,955,0
2026-02-10,CMCL,VAL,2026-02-07/2026-02-13,786,4.2364206,29.96964,13.386880856760541,-0.29108982011621815,eod,955,-0.29108982011621815,eod,955,-0.2621639338447759,eod,955,1
2026-02-10,CONL,VAL,2026-02-07/2026-02-13,674,6.8101816,7.37205,15.238095238094829,-0.8102661208271879,eod,955,-0.8102661208271879,eod,955,-0.8060309566981491,eod,955,1
2026-02-10,CRWU,VAL,2026-02-07/2026-02-13,575,5.093597,8.13433,-10.480887792849725,-1.0578974746137164,stop,591,-1.0578974746137164,stop,591,-1.06138461716816,stop,591,1
2026-02-10,CWVX,VAL,2026-02-07/2026-02-13,575,5.004917,35.27551,86.72163775945485,-1.0589410539675297,stop,591,-1.0531603054309766,stop,591,,nofill,955,0
2026-02-10,EXOD,VAL,2026-02-07/2026-02-13,572,2.7127185,10.77222,51.21042830539935,2.0,target,656,2.0,target,656,2.0,target,656,1
2026-02-10,FDS,VAL,2026-02-07/2026-02-13,645,6.122593,203.82967,15.992029030904575,-0.011805556155150738,eod,955,-0.011805556155150738,eod,955,0.011308741333724691,eod,955,1
2026-02-10,GLXU,VAL,2026-02-07/2026-02-13,576,3.0146914,7.73313,116.73151750972721,-1.3984740399029505,stop,592,-1.3100999778994007,stop,592,,nofill,955,0
2026-02-10,INMD,VAL,2026-02-07/2026-02-13,573,4.651126,15.16536,72.75132275132323,-0.79490007719049,eod,955,-0.8122857122248307,eod,955,,nofill,955,0
2026-02-10,IREX,VAL,2026-02-07/2026-02-13,575,4.4221754,12.36699,381.1841038118424,-1.066839914264821,stop,588,-1.0381876726313426,stop,588,,nofill,955,0
2026-02-10,KZIA,VAL,2026-02-07/2026-02-13,571,1.6935208,5.73716,527.0979020978995,2.0,target,578,-1.1510956812151973,stop,652,,nofill,955,0
2026-02-10,LBTYB,VAL,2026-02-07/2026-02-13,578,8.342636,15.41611,696.3565387117753,-0.21533323926203352,eod,959,-0.5640742034992169,eod,959,,nofill,955,0
2026-02-10,LPCN,VAL,2026-02-07/2026-02-13,624,4.4934936,8.91667,101.2373453318327,-0.18594689091800248,eod,959,-0.2973275889090419,eod,959,,nofill,955,0
2026-02-10,MAZE,VAL,2026-02-07/2026-02-13,628,5.502524,47.85313,39.823936281699886,0.1409591418636071,eod,955,0.12097015092378838,eod,955,0.12097015092378838,eod,955,1
2026-02-10,MNDY,VAL,2026-02-07/2026-02-13,647,5.988591,77.86289,14.16977972433342,-0.7824794842033463,eod,955,-0.7824794842033463,eod,955,-0.7765374410204616,eod,955,1
2026-02-10,MSTU,VAL,2026-02-07/2026-02-13,633,7.346925,5.8174,8.620689655169933,-1.0398334098959778,stop,912,-1.0398334098959778,stop,912,-1.040963853909978,stop,912,1
2026-02-10,MTW,VAL,2026-02-07/2026-02-13,660,16.804096,14.90458,53.83580080753569,0.10605005520053791,eod,955,0.09059842763670166,eod,955,0.09059842763670166,eod,955,1
2026-02-10,NPT,VAL,2026-02-07/2026-02-13,588,5.4399304,6.4192,187.49999999999824,1.2541855230606582,eod,900,0.7487999796379662,eod,900,,nofill,955,0
2026-02-10,OKLL,VAL,2026-02-07/2026-02-13,574,5.0996113,15.60668,115.0385604113091,-1.0578280130291495,stop,601,-1.0498694237703308,stop,601,,nofill,955,0
2026-02-10,ONDG,VAL,2026-02-07/2026-02-13,575,5.349617,8.018985,168.85553470919135,-1.055078780966936,stop,585,-1.0441666679390738,stop,585,,nofill,955,0
2026-02-10,ONDL,VAL,2026-02-07/2026-02-13,575,6.3441257,23.82125,71.57894736842252,-1.0462878398358348,stop,585,-1.0435714273723955,stop,585,,nofill,955,0
2026-02-10,ONDU,VAL,2026-02-07/2026-02-13,576,5.799842,13.08915,-283.5249042145604,-1.05072554700628,stop,585,-1.05072554700628,stop,585,-1.0533749985543042,stop,585,1
2026-02-10,PHVS,VAL,2026-02-07/2026-02-13,627,5.171564,27.09103,114.77230655312809,0.1889952025008347,eod,957,0.021693252136505907,eod,957,,nofill,955,0
2026-02-10,PLSE,VAL,2026-02-07/2026-02-13,696,5.858632,24.28263,33.04419661296798,-0.11337822747490525,eod,955,-0.11795804759845004,eod,955,-0.11795804759845004,eod,955,1
2026-02-10,POAS,VAL,2026-02-07/2026-02-13,579,6.0887513,6.28881,47.84688995215225,-0.21255025950273762,eod,955,-0.2349657443595079,eod,955,-0.2349657443595079,eod,955,1
2026-02-10,PRE,VAL,2026-02-07/2026-02-13,735,5.3502374,21.18336,-37.878787878788955,0.11406197005111174,eod,955,0.11406197005111174,eod,955,0.18014952441049803,eod,955,1
2026-02-10,PWP,VAL,2026-02-07/2026-02-13,659,4.6820097,24.41302,16.433853738699877,-0.4303039800631125,eod,955,-0.4303039800631125,eod,955,-0.4132973105291635,eod,955,1
2026-02-10,QBTX,VAL,2026-02-07/2026-02-13,575,5.410618,18.97676,232.55813953488192,-1.054446531246523,stop,805,-1.0401914895844049,stop,805,,nofill,955,0
2026-02-10,QPUX,VAL,2026-02-07/2026-02-13,574,4.483071,9.79931,245.64994882292578,-1.0886585622687186,stop,805,-1.0605691902879553,stop,805,,nofill,955,0
2026-02-10,RGTIW,VAL,2026-02-07/2026-02-13,574,3.4280894,7.03103,356.63338088445016,-1.1279594515575528,stop,806,-1.0665957579773961,stop,806,,nofill,955,0
2026-02-10,RGTU,VAL,2026-02-07/2026-02-13,575,4.3734183,8.34496,96.15384615384359,-1.0675962282638285,stop,624,-1.0589999988903325,stop,624,,nofill,955,0
2026-02-10,RGTX,VAL,2026-02-07/2026-02-13,575,4.9820237,6.6198,151.5151515151514,-1.0592164939520472,stop,628,-1.0480243896588868,stop,628,,nofill,955,0
2026-02-10,RIOX,VAL,2026-02-07/2026-02-13,572,5.4806905,8.39511,-23.894862604542098,-0.330138926002744,eod,955,-0.330138926002744,eod,955,-0.2913563243611237,eod,955,1
2026-02-10,RNAZ,VAL,2026-02-07/2026-02-13,633,5.624544,10.75216,167.9104477611948,-1.0523376572394127,stop,805,-1.0424493772215602,stop,805,,nofill,955,0
2026-02-10,SEAT,VAL,2026-02-07/2026-02-13,571,1.6555775,7.37205,54.421768707482165,2.0,target,605,2.0,target,607,2.0,target,607,1
2026-02-10,SMCZ,VAL,2026-02-07/2026-02-13,581,5.2608366,34.79026,67.40392282207574,0.13667984516060183,eod,959,0.061306162131732754,eod,959,,nofill,955,0
2026-02-10,SMU,VAL,2026-02-07/2026-02-13,576,6.539586,13.62074,-213.54933726067893,-1.0448744636128344,stop,587,-1.0448744636128344,stop,587,-1.0469294114186896,stop,587,1
2026-02-10,SMX,VAL,2026-02-07/2026-02-13,571,1.0881026,13.9417,1758.9928057553927,2.0,target,572,-0.2848101761047112,eod,900,,nofill,955,0
2026-02-10,SNBR,VAL,2026-02-07/2026-02-13,571,3.6164887,11.15336,-44.96402877697925,-1.0819533906742205,stop,591,-1.0819533906742205,stop,591,-1.0891621611703013,stop,591,1
2026-02-10,SUPX,VAL,2026-02-07/2026-02-13,582,7.728737,16.68992,-54.08653846154077,-0.4235145052028214,eod,955,-0.4235145052028214,eod,955,-0.4002257992506498,eod,955,1
2026-02-10,TRMB,VAL,2026-02-07/2026-02-13,571,4.052969,67.13079,276.36336470939773,0.5678307986232678,eod,955,-0.024546169610089867,eod,955,,nofill,955,0
2026-02-10,TRU,VAL,2026-02-07/2026-02-13,628,4.742078,75.17485,38.025350233485966,-0.26514431008321276,eod,955,-0.27737103269358304,eod,955,-0.27737103269358304,eod,955,1
2026-02-10,WULX,VAL,2026-02-07/2026-02-13,575,8.213504,29.1873,127.14776632302139,-0.06910882924030659,eod,955,-0.16751492206083948,eod,955,,nofill,955,0
2026-02-10,XXI,VAL,2026-02-07/2026-02-13,636,5.1058335,6.44929,77.76049766718307,-0.5532769742073437,eod,955,-0.5915555402208746,eod,955,,nofill,955,0
2026-02-11,AGMB,VAL,2026-02-07/2026-02-13,580,6.8389688,15.59665,-96.46302250803984,0.1895248627172965,eod,900,0.1895248627172965,eod,900,0.24401960130120787,eod,900,1
2026-02-11,APLZ,VAL,2026-02-07/2026-02-13,602,9.6161995,12.55756,107.82747603833798,0.4366862685270363,eod,955,0.3292643622823818,eod,955,,nofill,955,0
2026-02-11,ASTN,VAL,2026-02-07/2026-02-13,623,13.559542,18.17436,176.434878587195,-0.2511437962262067,eod,955,-0.3241306397462135,eod,955,,nofill,955,0
2026-02-11,ATEC,VAL,2026-02-07/2026-02-13,571,1.0163753,13.9417,-79.13669064748441,-1.3646676538480509,stop,572,-1.3646676538480509,stop,573,-1.515900072761685,stop,573,1
2026-02-11,CLBT,VAL,2026-02-07/2026-02-13,582,5.771307,14.98482,100.40160642570184,-1.0509812929722853,stop,670,-1.0456701047480135,stop,670,,nofill,955,0
2026-02-11,CORD,VAL,2026-02-07/2026-02-13,573,5.4013615,14.50338,27.662517289073207,2.0,target,624,2.0,target,624,2.0,target,619,1
2026-02-11,DAMD,VAL,2026-02-07/2026-02-13,611,5.8407187,20.75207,101.014983083616,-0.11845366693010784,eod,955,-0.21397939139918123,eod,955,,nofill,955,0
2026-02-11,GDXD,VAL,2026-02-07/2026-02-13,624,10.577546,38.9164,36.08247422680178,-0.874121247327038,eod,955,-0.8748502179748082,eod,955,-0.8748502179748082,eod,955,1
2026-02-11,HCTI,VAL,2026-02-07/2026-02-13,574,3.068572,8.30484,-628.0193236714993,-2.233596340548152,stop,575,-2.8608134305196646,stop,576,-3.061565285480503,stop,576,1
2026-02-11,HUM,VAL,2026-02-07/2026-02-13,583,6.7252736,181.8439,33.09431880860414,-0.5770953772002755,eod,955,-0.5790356283664615,eod,955,-0.5790356283664615,eod,955,1
2026-02-11,IONZ,VAL,2026-02-07/2026-02-13,571,5.218945,25.30569,11.890606420927874,2.0,target,637,2.0,target,637,2.0,target,629,1
2026-02-11,JLHL,VAL,2026-02-07/2026-02-13,773,7.6699862,5.15542,-214.00778210116766,2.0,target,803,2.0,target,803,2.0,target,803,1
2026-02-11,KHC,VAL,2026-02-07/2026-02-13,619,5.624492,24.9747,12.048192771083599,-0.010428845990777907,eod,955,-0.010428845990777907,eod,955,0.022161764648458607,eod,955,1
2026-02-11,LAD,VAL,2026-02-07/2026-02-13,572,3.8224478,327.52966,177.00167978680125,-0.6928883094895211,eod,955,-0.7785604829825975,eod,955,,nofill,955,0
2026-02-11,LBTYB,VAL,2026-02-07/2026-02-13,764,6.9899936,15.09515,-96.21262458471836,-1.041918494231526,stop,915,-1.041918494231526,stop,915,-1.043702969460049,stop,915,1
